Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Киквидзенская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2035	337	275	21	52	5	97	19	11	73	17	54	12	154	76	64	52	352	122	148	45	49					
		22.81%	24.71%	27.78%	14.38%	18.12%	6.17%	18.73%	15.83%	12.50%	24.75%	27.42%	13.50%	11.88%	27.11%	16.74%	21.05%	18.51%	24.79%	23.74%	34.26%	18.75%	18.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	986	163	136	22	31	10	68	21	14	27	8	31	3	56	66	24	24	155	31	32	30	34					
		11.05%	11.95%	13.74%	15.07%	10.80%	12.35%	13.13%	17.50%	15.91%	9.15%	12.90%	7.75%	2.97%	9.86%	14.54%	7.89%	8.54%	10.92%	6.03%	7.41%	12.50%	13.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	52	10	6	2	0	0	6	0	0	4	0	2	0	5	5	0	0	4	1	6	0	1					
		0.58%	0.73%	0.61%	1.37%	0.00%	0.00%	1.16%	0.00%	0.00%	1.36%	0.00%	0.50%	0.00%	0.88%	1.10%	0.00%	0.00%	0.28%	0.19%	1.39%	0.00%	0.39%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1363	204	138	9	21	8	64	10	3	54	8	55	3	100	156	28	66	191	86	76	45	38					
		15.28%	14.96%	13.94%	6.16%	7.32%	9.88%	12.36%	8.33%	3.41%	18.31%	12.90%	13.75%	2.97%	17.61%	34.36%	9.21%	23.49%	13.45%	16.73%	17.59%	18.75%	14.73%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	85	18	13	2	5	0	2	2	1	0	1	7	1	5	3	1	2	13	3	4	2	0					
		0.95%	1.32%	1.31%	1.37%	1.74%	0.00%	0.39%	1.67%	1.14%	0.00%	1.61%	1.75%	0.99%	0.88%	0.66%	0.33%	0.71%	0.92%	0.58%	0.93%	0.83%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4276	607	409	89	173	58	270	67	55	135	28	250	80	243	146	184	132	680	260	162	116	132					
		47.92%	44.50%	41.31%	60.96%	60.28%	71.60%	52.12%	55.83%	62.50%	45.76%	45.16%	62.50%	79.21%	42.78%	32.16%	60.53%	46.98%	47.89%	50.58%	37.50%	48.33%	51.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	5	1	0	2	0	2	0	0	1	0	1	0	1	1	0	1	3	3	1	1	0					
		0.26%	0.37%	0.10%	0.00%	0.70%	0.00%	0.39%	0.00%	0.00%	0.34%	0.00%	0.25%	0.00%	0.18%	0.22%	0.00%	0.36%	0.21%	0.58%	0.23%	0.42%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
