Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Песчанокопская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698					
25	"8. ""Народно-республиканская партия России"""	21	0	1	1	6	0	2	0	0	1	0	0	3	1	1	1	2	0	0	0	0	0	0	2					
		0.11%	0.0%	0.11%	0.08%	0.57%	0.0%	0.29%	0.0%	0.0%	0.23%	0.0%	0.0%	0.45%	0.12%	0.13%	0.20%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	4	1	3	2	0	0	0	4	0	2	1	0	2	1	0	2	1	0	0	0	1	0	0					
		0.13%	0.33%	0.11%	0.25%	0.19%	0.0%	0.0%	0.0%	0.30%	0.0%	0.16%	0.30%	0.0%	0.24%	0.13%	0.0%	0.21%	0.18%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	905	26	14	30	29	63	14	27	92	10	85	11	10	66	10	58	89	25	6	3	41	88	44	64					
		4.91%	2.15%	1.56%	2.55%	2.77%	6.97%	2.04%	3.48%	6.94%	2.33%	7.01%	3.33%	1.52%	8.17%	1.32%	11.88%	9.38%	4.70%	1.6%	0.48%	6.03%	11.64%	5.72%	6.11%					
28	"11. ""Истинные патриоты России"""	7	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1					
		0.03%	0.0%	0.11%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.15%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	132	4	4	6	6	4	2	0	19	2	8	2	6	9	9	6	5	6	1	7	3	7	5	11					
		0.71%	0.33%	0.44%	0.51%	0.57%	0.44%	0.29%	0.0%	1.43%	0.46%	0.66%	0.60%	0.91%	1.11%	1.19%	1.22%	0.52%	1.12%	0.26%	1.14%	0.44%	0.92%	0.65%	1.05%					
30	"13. ""Демократическая партия России"""	28	0	1	4	1	4	0	0	1	0	2	0	0	0	2	1	6	0	2	0	0	1	1	2					
		0.15%	0.0%	0.11%	0.34%	0.09%	0.44%	0.0%	0.0%	0.07%	0.0%	0.16%	0.0%	0.0%	0.0%	0.26%	0.20%	0.63%	0.0%	0.53%	0.0%	0.0%	0.13%	0.13%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	1	1	0	0	0	0	0	1	1	0	0	5	0	0	0	1	0	0	0	0	0	5					
		0.08%	0.0%	0.11%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.08%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%					
32	"15. ""Партия СЛОН"""	8	0	2	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.22%	0.08%	0.0%	0.0%	0.0%	0.0%	0.07%	0.23%	0.08%	0.0%	0.15%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	870	61	61	69	59	35	36	27	59	10	83	33	38	16	8	31	60	3	8	5	40	47	23	58					
		4.72%	5.04%	6.80%	5.88%	5.64%	3.87%	5.26%	3.48%	4.45%	2.33%	6.85%	10.0%	5.81%	1.98%	1.06%	6.35%	6.32%	0.56%	2.13%	0.81%	5.89%	6.21%	2.99%	5.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	0	0	4	2	3	0	0	5	0	1	0	3	0	13	2	3	0	2	0	0	0	1	4					
		0.23%	0.0%	0.0%	0.34%	0.19%	0.33%	0.0%	0.0%	0.37%	0.0%	0.08%	0.0%	0.45%	0.0%	1.72%	0.40%	0.31%	0.0%	0.53%	0.0%	0.0%	0.0%	0.13%	0.38%					
35	"18. ""ЛДПР"""	1848	81	82	89	72	80	64	86	125	22	75	16	15	9	12	86	194	83	84	108	129	162	123	51					
		10.04%	6.70%	9.14%	7.58%	6.88%	8.85%	9.35%	11.11%	9.44%	5.12%	6.19%	4.84%	2.29%	1.11%	1.59%	17.62%	20.46%	15.63%	22.4%	17.58%	18.99%	21.42%	16.01%	4.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	209	6	3	16	5	15	12	0	19	5	16	3	9	8	2	1	16	13	5	7	16	11	14	7					
		1.13%	0.49%	0.33%	1.36%	0.47%	1.66%	1.75%	0.0%	1.43%	1.16%	1.32%	0.90%	1.37%	0.99%	0.26%	0.20%	1.68%	2.44%	1.33%	1.14%	2.35%	1.45%	1.82%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	11047	799	546	725	641	543	430	552	762	305	691	239	407	582	613	232	398	333	195	378	314	304	455	603					
		60.04%	66.14%	60.86%	61.80%	61.33%	60.13%	62.86%	71.31%	57.55%	71.09%	57.06%	72.42%	62.23%	72.11%	81.40%	47.54%	41.98%	62.71%	52.0%	61.56%	46.24%	40.21%	59.24%	57.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	3	1	5	2	1	1	0	1	3	2	0	0	3	4	2	7	1	0	0	0	1	0	18					
		0.29%	0.24%	0.11%	0.42%	0.19%	0.11%	0.14%	0.0%	0.07%	0.69%	0.16%	0.0%	0.0%	0.37%	0.53%	0.40%	0.73%	0.18%	0.0%	0.0%	0.0%	0.13%	0.0%	1.72%					
39	"22. ""Развитие предпринимательства"""	22	0	0	4	4	4	0	0	4	1	2	0	0	1	0	0	0	0	0	0	0	2	0	0					
		0.11%	0.0%	0.0%	0.34%	0.38%	0.44%	0.0%	0.0%	0.30%	0.23%	0.16%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1770	119	97	120	143	101	66	64	158	46	111	11	16	39	11	22	80	23	54	95	80	108	65	141					
		9.62%	9.85%	10.81%	10.23%	13.68%	11.18%	9.64%	8.26%	11.93%	10.72%	9.16%	3.33%	2.44%	4.83%	1.46%	4.50%	8.43%	4.33%	14.4%	15.47%	11.78%	14.28%	8.46%	13.47%					
																														
41	Против всех	386	26	35	29	5	19	19	17	21	6	41	6	23	11	12	12	29	13	5	4	14	3	11	25					
		2.09%	2.15%	3.90%	2.47%	0.47%	2.10%	2.77%	2.19%	1.58%	1.39%	3.38%	1.81%	3.51%	1.36%	1.59%	2.45%	3.05%	2.44%	1.33%	0.65%	2.06%	0.39%	1.43%	2.39%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
