Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Навашинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №248	УИК №249	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №2493					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	455	20	20	30	30	30	20	20	20	20	20	10	10	30	10	15	10	10	10	10	20	10	30	10	5	5	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	302	7	15	22	26	26	4	11	10	6	18	10	7	15	10	15	10	8	10	7	20	7	13	10	5	0	9	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	152	4	8	10	16	11	10	0	6	5	11	4	2	12	7	5	3	3	4	2	6	2	9	3	2	3	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	153	13	5	8	4	4	16	9	10	14	2	0	3	15	0	0	0	2	0	3	0	3	17	0	0	5	1	19					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1536	66	68	132	158	111	50	90	73	63	93	33	42	70	43	35	10	11	22	5	97	19	70	25	13	12	54	71					
		9.86%	8.58%	8.03%	8.49%	10.59%	8.57%	8.24%	9.54%	13.93%	8.14%	10.05%	17.10%	12.32%	9.85%	11.26%	13.67%	5.41%	8.53%	13.66%	5.32%	14.72%	8.84%	10.10%	7.67%	9.35%	8.28%	10.29%	10.23%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1397	54	64	119	128	92	51	74	80	52	82	18	36	80	44	38	16	12	11	0	61	26	67	47	11	21	52	61					
		8.97%	7.02%	7.56%	7.66%	8.58%	7.10%	8.40%	7.85%	15.27%	6.72%	8.86%	9.33%	10.56%	11.25%	11.52%	14.84%	8.65%	9.30%	6.83%	0.00%	9.26%	12.09%	9.67%	14.42%	7.91%	14.48%	9.90%	8.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	94	4	2	11	8	7	0	4	4	8	9	1	2	3	2	1	2	2	1	0	5	1	3	5	0	5	1	3					
		0.60%	0.52%	0.24%	0.71%	0.54%	0.54%	0.00%	0.42%	0.76%	1.03%	0.97%	0.52%	0.59%	0.42%	0.52%	0.39%	1.08%	1.55%	0.62%	0.00%	0.76%	0.47%	0.43%	1.53%	0.00%	3.45%	0.19%	0.43%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4101	231	253	463	403	352	186	274	95	231	241	38	67	222	91	44	20	34	32	9	154	34	165	82	39	34	122	185					
		26.33%	30.04%	29.87%	29.79%	27.01%	27.18%	30.64%	29.06%	18.13%	29.84%	26.05%	19.69%	19.65%	31.22%	23.82%	17.19%	10.81%	26.36%	19.88%	9.57%	23.37%	15.81%	23.81%	25.15%	28.06%	23.45%	23.24%	26.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	185	11	12	30	16	16	3	14	12	6	8	0	4	11	5	2	0	3	2	0	3	5	10	3	0	0	5	4					
		1.19%	1.43%	1.42%	1.93%	1.07%	1.24%	0.49%	1.48%	2.29%	0.78%	0.86%	0.00%	1.17%	1.55%	1.31%	0.78%	0.00%	2.33%	1.24%	0.00%	0.46%	2.33%	1.44%	0.92%	0.00%	0.00%	0.95%	0.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8013	392	432	780	756	695	311	481	251	395	481	100	189	317	195	128	127	66	89	59	336	125	367	163	76	71	273	358					
		51.44%	50.98%	51.00%	50.19%	50.67%	53.67%	51.24%	51.01%	47.90%	51.03%	52.00%	51.81%	55.43%	44.59%	51.05%	50.00%	68.65%	51.16%	55.28%	62.77%	50.99%	58.14%	52.96%	50.00%	54.68%	48.97%	52.00%	51.59%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	4	3	5	7	3	0	0	1	2	3	0	1	1	0	3	0	1	1	0	0	3	5	0	0	1	2	3					
		0.31%	0.52%	0.35%	0.32%	0.47%	0.23%	0.00%	0.00%	0.19%	0.26%	0.32%	0.00%	0.29%	0.14%	0.00%	1.17%	0.00%	0.78%	0.62%	0.00%	0.00%	1.40%	0.72%	0.00%	0.00%	0.69%	0.38%	0.43%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
