Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Слободская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063					
		10.97%	11.46%	7.89%	7.21%	13.49%	5.07%	12.04%	9.24%	11.62%	13.64%	10.66%	12.90%	11.70%	10.76%	10.47%	9.41%	8.23%	14.77%	14.69%	17.74%	12.67%	5.84%	13.24%	13.60%	11.71%	7.87%	10.18%	12.91%	14.35%	8.57%	8.75%	3.64%	6.32%	11.84%	8.15%	7.24%	12.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1315	20	17	11	20	14	61	45	21	19	5	5	79	89	75	158	88	91	128	29	56	51	11	13	12	3	24	31	18	11	38	7	9	13	14	12	17					
		7.54%	4.49%	7.46%	4.95%	6.92%	6.45%	11.84%	9.04%	6.42%	9.60%	4.10%	8.06%	8.98%	10.18%	8.45%	9.35%	8.72%	9.08%	8.63%	7.80%	7.10%	7.63%	3.83%	4.78%	4.01%	3.37%	5.31%	7.85%	7.59%	3.14%	5.94%	4.24%	5.17%	4.05%	3.36%	5.43%	4.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	298	1	2	2	7	4	2	3	2	8	5	0	12	18	13	28	22	29	37	16	18	14	6	2	3	2	5	8	2	4	8	5	0	2	1	3	4					
		1.71%	0.22%	0.88%	0.90%	2.42%	1.84%	0.39%	0.60%	0.61%	4.04%	4.10%	0.00%	1.36%	2.06%	1.46%	1.66%	2.18%	2.89%	2.49%	4.30%	2.28%	2.10%	2.09%	0.74%	1.00%	2.25%	1.11%	2.03%	0.84%	1.14%	1.25%	3.03%	0.00%	0.62%	0.24%	1.36%	1.14%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9839	294	155	141	151	153	281	305	183	117	78	39	473	465	523	865	562	455	746	179	389	405	173	168	147	47	254	228	143	242	395	136	119	166	302	147	213					
		56.39%	66.07%	67.98%	63.51%	52.25%	70.51%	54.56%	61.24%	55.96%	59.09%	63.93%	62.90%	53.75%	53.20%	58.90%	51.21%	55.70%	45.41%	50.27%	48.12%	49.30%	60.63%	60.28%	61.76%	49.16%	52.81%	56.19%	57.72%	60.34%	69.14%	61.72%	82.42%	68.39%	51.71%	72.42%	66.52%	60.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	116	2	2	1	7	3	6	3	5	1	1	0	3	6	6	16	8	11	9	0	1	1	1	1	4	1	1	4	3	0	4	0	2	1	0	2	0					
		0.66%	0.45%	0.88%	0.45%	2.42%	1.38%	1.17%	0.60%	1.53%	0.51%	0.82%	0.00%	0.34%	0.69%	0.68%	0.95%	0.79%	1.10%	0.61%	0.00%	0.13%	0.15%	0.35%	0.37%	1.34%	1.12%	0.22%	1.01%	1.27%	0.00%	0.63%	0.00%	1.15%	0.31%	0.00%	0.90%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
