Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Слободская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2830	62	58	68	40	87	85	53	18	24	93	123	162	245	147	154	154	122	71	155	145	53	52	93	63	80	45	42	68	63	79	54	27	45					
		21.30%	18.13%	20.86%	28.33%	19.14%	22.66%	22.43%	18.09%	16.07%	19.20%	15.40%	20.13%	23.72%	18.60%	18.85%	20.64%	19.97%	21.98%	21.07%	23.88%	28.27%	23.87%	25.87%	30.79%	18.10%	26.40%	22.39%	16.73%	19.71%	21.21%	29.81%	19.85%	19.42%	20.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2576	58	39	51	45	70	48	71	30	25	126	104	142	238	136	183	182	134	81	135	67	51	66	36	51	60	51	46	58	39	48	46	6	53					
		19.38%	16.96%	14.03%	21.25%	21.53%	18.23%	12.66%	24.23%	26.79%	20.00%	20.86%	17.02%	20.79%	18.07%	17.44%	24.53%	23.61%	24.14%	24.04%	20.80%	13.06%	22.97%	32.84%	11.92%	14.66%	19.80%	25.37%	18.33%	16.81%	13.13%	18.11%	16.91%	4.32%	24.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	139	4	3	3	1	3	3	5	0	1	4	6	6	12	11	11	6	5	4	7	6	2	0	2	3	5	2	4	4	4	4	2	2	4					
		1.05%	1.17%	1.08%	1.25%	0.48%	0.78%	0.79%	1.71%	0.00%	0.80%	0.66%	0.98%	0.88%	0.91%	1.41%	1.47%	0.78%	0.90%	1.19%	1.08%	1.17%	0.90%	0.00%	0.66%	0.86%	1.65%	0.99%	1.59%	1.16%	1.35%	1.51%	0.74%	1.44%	1.86%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2516	58	44	43	28	78	63	39	15	14	143	128	135	322	177	168	155	111	37	118	66	29	29	61	75	53	22	42	67	64	41	30	20	41					
		18.93%	16.96%	15.83%	17.92%	13.40%	20.31%	16.62%	13.31%	13.39%	11.20%	23.68%	20.95%	19.77%	24.45%	22.69%	22.52%	20.10%	20.00%	10.98%	18.18%	12.87%	13.06%	14.43%	20.20%	21.55%	17.49%	10.95%	16.73%	19.42%	21.55%	15.47%	11.03%	14.39%	19.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	234	11	7	7	2	13	12	4	0	4	16	15	9	25	10	13	20	12	7	2	8	2	0	9	6	6	2	0	5	0	0	2	3	2					
		1.76%	3.22%	2.52%	2.92%	0.96%	3.39%	3.17%	1.37%	0.00%	3.20%	2.65%	2.45%	1.32%	1.90%	1.28%	1.74%	2.59%	2.16%	2.08%	0.31%	1.56%	0.90%	0.00%	2.98%	1.72%	1.98%	0.99%	0.00%	1.45%	0.00%	0.00%	0.74%	2.16%	0.93%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4681	143	119	65	86	123	156	117	48	53	209	218	210	441	274	203	244	159	125	218	212	76	51	98	137	95	73	111	140	120	86	132	75	64					
		35.22%	41.81%	42.81%	27.08%	41.15%	32.03%	41.16%	39.93%	42.86%	42.40%	34.60%	35.68%	30.75%	33.49%	35.13%	27.21%	31.65%	28.65%	37.09%	33.59%	41.33%	34.23%	25.37%	32.45%	39.37%	31.35%	36.32%	44.22%	40.58%	40.40%	32.45%	48.53%	53.96%	29.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	70	0	5	0	1	3	0	2	0	4	0	1	4	5	5	3	2	4	4	2	3	2	0	2	3	0	2	1	1	0	3	3	4	1					
		0.53%	0.00%	1.80%	0.00%	0.48%	0.78%	0.00%	0.68%	0.00%	3.20%	0.00%	0.16%	0.59%	0.38%	0.64%	0.40%	0.26%	0.72%	1.19%	0.31%	0.58%	0.90%	0.00%	0.66%	0.86%	0.00%	0.99%	0.40%	0.29%	0.00%	1.13%	1.10%	2.88%	0.47%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
