Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Туринская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	236	13	4	23	9	21	19	28	21	25	4	5	5	5	0	4	13	3	5	0	5	1	3	5	6	9					
		1.98%	3.11%	1.12%	2.50%	1.29%	2.62%	2.27%	3.14%	3.29%	2.67%	1.20%	1.21%	1.11%	0.87%	0.0%	2.94%	2.80%	1.33%	1.21%	0.0%	2.99%	0.21%	1.07%	1.54%	1.32%	2.16%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	593	23	17	48	60	51	67	53	40	65	15	2	7	16	3	6	28	6	9	12	10	16	7	7	13	12					
		4.97%	5.51%	4.76%	5.23%	8.64%	6.37%	8.00%	5.95%	6.26%	6.96%	4.50%	0.48%	1.56%	2.79%	4.34%	4.41%	6.03%	2.66%	2.19%	4.42%	5.98%	3.51%	2.50%	2.16%	2.86%	2.89%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	665	35	18	59	49	22	43	69	28	76	22	24	17	49	8	3	14	19	9	14	9	23	10	7	15	23					
		5.58%	8.39%	5.04%	6.43%	7.06%	2.75%	5.13%	7.75%	4.38%	8.14%	6.60%	5.82%	3.79%	8.56%	11.59%	2.20%	3.01%	8.44%	2.19%	5.16%	5.38%	5.05%	3.58%	2.16%	3.30%	5.54%					
22	"5. ""За Русь Святую"""	72	3	2	5	2	5	4	4	6	7	1	3	2	0	0	2	1	0	1	0	1	4	1	1	3	14					
		0.60%	0.71%	0.56%	0.54%	0.28%	0.62%	0.47%	0.44%	0.94%	0.75%	0.30%	0.72%	0.44%	0.0%	0.0%	1.47%	0.21%	0.0%	0.24%	0.0%	0.59%	0.87%	0.35%	0.30%	0.66%	3.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	106	6	6	8	6	6	9	3	9	7	7	6	0	2	1	4	7	2	2	3	2	5	1	0	3	1					
		0.88%	1.43%	1.68%	0.87%	0.86%	0.75%	1.07%	0.33%	1.41%	0.75%	2.10%	1.45%	0.0%	0.34%	1.44%	2.94%	1.50%	0.88%	0.48%	1.10%	1.19%	1.09%	0.35%	0.0%	0.66%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	2	3	5	1	8	3	3	5	1	0	3	0	0	0	2	2	0	2	1	0	4	1	1	3	1					
		0.42%	0.47%	0.84%	0.54%	0.14%	1.0%	0.35%	0.33%	0.78%	0.10%	0.0%	0.72%	0.0%	0.0%	0.0%	1.47%	0.43%	0.0%	0.48%	0.36%	0.0%	0.87%	0.35%	0.30%	0.66%	0.24%					
25	"8. ""Народно-республиканская партия России"""	23	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	2	2	3	2					
		0.19%	0.0%	0.28%	0.0%	0.28%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.97%	0.0%	0.0%	0.0%	0.71%	0.61%	0.66%	0.48%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	0	0	1	3	3	5	2	0	4	1	0	0	2	0	4	0	0	2	0	0	0	0	0	1	2					
		0.25%	0.0%	0.0%	0.10%	0.43%	0.37%	0.59%	0.22%	0.0%	0.42%	0.30%	0.0%	0.0%	0.34%	0.0%	2.94%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.48%					
27	"10. ""Аграрная партия России"""	712	20	12	29	29	23	27	20	11	25	25	43	106	63	0	4	8	1	67	11	4	53	17	20	50	44					
		5.97%	4.79%	3.36%	3.16%	4.17%	2.87%	3.22%	2.24%	1.72%	2.67%	7.50%	10.43%	23.66%	11.01%	0.0%	2.94%	1.72%	0.44%	16.34%	4.05%	2.39%	11.64%	6.09%	6.17%	11.01%	10.60%					
28	"11. ""Истинные патриоты России"""	11	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	1	0					
		0.09%	0.0%	0.28%	0.0%	0.14%	0.12%	0.11%	0.0%	0.15%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.73%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.71%	0.0%	0.22%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	4	5	11	5	12	10	8	3	4	5	1	3	1	0	2	3	3	4	0	1	3	2	3	8	5					
		0.88%	0.95%	1.40%	1.19%	0.72%	1.5%	1.19%	0.89%	0.47%	0.42%	1.50%	0.24%	0.66%	0.17%	0.0%	1.47%	0.64%	1.33%	0.97%	0.0%	0.59%	0.65%	0.71%	0.92%	1.76%	1.20%					
30	"13. ""Демократическая партия России"""	38	3	0	3	3	0	4	4	1	1	1	1	4	1	0	0	0	0	0	4	0	0	2	2	2	2					
		0.31%	0.71%	0.0%	0.32%	0.43%	0.0%	0.47%	0.44%	0.15%	0.10%	0.30%	0.24%	0.89%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.71%	0.61%	0.44%	0.48%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	1	5	0	2	2	0	0	2	2	0	0	1	0	1	0	0	2	1	2	0	0	1	2	0					
		0.20%	0.0%	0.28%	0.54%	0.0%	0.25%	0.23%	0.0%	0.0%	0.21%	0.60%	0.0%	0.0%	0.17%	0.0%	0.73%	0.0%	0.0%	0.48%	0.36%	1.19%	0.0%	0.0%	0.30%	0.44%	0.0%					
32	"15. ""Партия СЛОН"""	18	2	0	1	0	1	0	1	2	0	0	0	1	0	0	1	1	0	4	1	0	0	2	1	0	0					
		0.15%	0.47%	0.0%	0.10%	0.0%	0.12%	0.0%	0.11%	0.31%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.73%	0.21%	0.0%	0.97%	0.36%	0.0%	0.0%	0.71%	0.30%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	500	14	14	48	39	35	44	35	33	38	18	16	21	43	1	1	15	7	12	8	7	6	10	11	11	13					
		4.19%	3.35%	3.92%	5.23%	5.61%	4.37%	5.25%	3.93%	5.17%	4.07%	5.40%	3.88%	4.68%	7.51%	1.44%	0.73%	3.23%	3.11%	2.92%	2.95%	4.19%	1.31%	3.58%	3.39%	2.42%	3.13%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	2	2	0	5	6	1	3	0	2	4	3	3	7	0	0	0	0	2	2	2	4	4	3	4	4					
		0.52%	0.47%	0.56%	0.0%	0.72%	0.75%	0.11%	0.33%	0.0%	0.21%	1.20%	0.72%	0.66%	1.22%	0.0%	0.0%	0.0%	0.0%	0.48%	0.73%	1.19%	0.87%	1.43%	0.92%	0.88%	0.96%					
35	"18. ""ЛДПР"""	1380	55	52	122	58	104	91	125	75	124	26	19	33	72	6	15	47	26	20	46	24	56	39	52	40	53					
		11.58%	13.18%	14.56%	13.30%	8.35%	13.0%	10.87%	14.04%	11.75%	13.29%	7.80%	4.61%	7.36%	12.58%	8.69%	11.02%	10.12%	11.55%	4.87%	16.97%	14.37%	12.30%	13.97%	16.04%	8.81%	12.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	490	23	37	23	12	33	30	33	8	17	32	17	19	29	4	7	18	14	16	21	13	10	11	20	14	29					
		4.11%	5.51%	10.36%	2.50%	1.72%	4.12%	3.58%	3.70%	1.25%	1.82%	9.60%	4.12%	4.24%	5.06%	5.79%	5.14%	3.87%	6.22%	3.90%	7.74%	7.78%	2.19%	3.94%	6.17%	3.08%	6.98%					
37	"20. ""Политическая партия ""Единая Россия"""	4700	141	131	335	246	307	296	359	274	389	124	215	170	205	35	42	222	106	182	96	50	211	117	148	198	101					
		39.43%	33.81%	36.69%	36.53%	35.44%	38.37%	35.36%	40.33%	42.94%	41.69%	37.23%	52.18%	37.94%	35.83%	50.72%	30.88%	47.84%	47.11%	44.39%	35.42%	29.94%	46.37%	41.93%	45.67%	43.61%	24.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	0	0	0	1	5	1	2	3	3	1	1	0	2	0	0	0	2	1	1	2	4	0	1	0	0					
		0.25%	0.0%	0.0%	0.0%	0.14%	0.62%	0.11%	0.22%	0.47%	0.32%	0.30%	0.24%	0.0%	0.34%	0.0%	0.0%	0.0%	0.88%	0.24%	0.36%	1.19%	0.87%	0.0%	0.30%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	3	2	6	1	1	4	6	0	2	0	0	1	1	0	1	1	0	0	1	0	0	0	0	2	0					
		0.26%	0.71%	0.56%	0.65%	0.14%	0.12%	0.47%	0.67%	0.0%	0.21%	0.0%	0.0%	0.22%	0.17%	0.0%	0.73%	0.21%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1201	40	34	129	99	95	115	80	83	90	20	28	22	52	9	18	41	12	34	25	20	21	25	16	35	58					
		10.07%	9.59%	9.52%	14.06%	14.26%	11.87%	13.73%	8.98%	13.00%	9.64%	6.00%	6.79%	4.91%	9.09%	13.04%	13.23%	8.83%	5.33%	8.29%	9.22%	11.97%	4.61%	8.96%	4.93%	7.70%	13.97%					
																																
41	Против всех	347	5	1	25	36	21	34	24	14	30	10	9	17	5	1	4	19	8	14	3	7	22	6	6	14	12					
		2.91%	1.19%	0.28%	2.72%	5.18%	2.62%	4.06%	2.69%	2.19%	3.21%	3.00%	2.18%	3.79%	0.87%	1.44%	2.94%	4.09%	3.55%	3.41%	1.10%	4.19%	4.83%	2.15%	1.85%	3.08%	2.89%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
