Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
"Наименование Избирательной комиссии:    Барнаул, Центральная"																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251					
		6.88%	8.56%	8.35%	5.04%	8.16%	10.96%	11.58%	9.93%	11.20%	9.70%	8.22%	11.69%	10.46%	4.67%	5.90%	5.85%	4.83%	3.63%	6.96%	7.91%	8.56%	8.20%	4.24%	4.26%	5.02%	4.14%	4.87%	4.37%	4.65%	4.08%	6.70%	6.61%	7.90%	7.24%	6.42%	6.67%	7.02%	5.65%	2.16%	3.37%	3.66%	4.66%	2.79%	3.24%	3.43%	10.60%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1435	19	37	25	34	34	33	28	30	27	21	38	24	46	31	58	35	25	31	34	29	31	29	50	21	48	22	27	36	19	48	46	29	16	13	31	38	49	18	60	22	18	25	13	52	35					
		2.71%	1.30%	2.41%	1.55%	2.61%	1.88%	2.63%	1.90%	1.89%	1.80%	3.38%	2.32%	1.84%	3.21%	2.73%	4.13%	4.70%	2.67%	2.99%	2.68%	2.05%	4.10%	2.56%	4.53%	3.10%	4.14%	2.97%	2.22%	3.90%	3.88%	3.18%	2.84%	1.55%	1.90%	2.25%	2.43%	3.42%	3.41%	2.04%	4.60%	2.78%	1.71%	1.79%	4.22%	4.15%	3.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3042	113	119	88	137	165	103	110	140	103	31	106	92	81	78	62	35	30	24	92	91	33	48	40	16	53	33	48	34	16	89	109	125	40	30	74	64	83	38	46	46	49	58	5	33	32					
		5.76%	7.73%	7.76%	5.47%	10.55%	9.13%	8.22%	7.48%	8.86%	6.89%	5.0%	6.49%	7.07%	5.65%	6.87%	4.42%	4.70%	3.20%	2.32%	7.27%	6.44%	4.36%	4.24%	3.62%	2.36%	4.57%	4.46%	3.96%	3.68%	3.27%	5.90%	6.73%	6.72%	4.75%	5.20%	5.81%	5.76%	5.79%	4.32%	3.53%	5.81%	4.66%	4.15%	1.62%	2.63%	3.23%					
22	"5. ""За Русь Святую"""	215	1	6	3	6	5	2	1	5	1	2	5	4	14	4	8	3	9	6	5	2	4	6	2	1	3	3	7	5	4	7	5	6	1	6	7	3	6	5	6	1	1	4	2	10	18					
		0.40%	0.06%	0.39%	0.18%	0.46%	0.27%	0.15%	0.06%	0.31%	0.06%	0.32%	0.30%	0.30%	0.97%	0.35%	0.57%	0.40%	0.96%	0.58%	0.39%	0.14%	0.52%	0.53%	0.18%	0.14%	0.25%	0.40%	0.57%	0.54%	0.81%	0.46%	0.30%	0.32%	0.11%	1.04%	0.54%	0.27%	0.41%	0.56%	0.46%	0.12%	0.09%	0.28%	0.64%	0.79%	1.81%					
23	"6. ""Объединенная Российская партия ""Русь"""	74	0	2	2	1	3	4	1	2	1	2	1	1	1	1	0	0	0	0	3	1	1	1	4	5	1	1	4	1	0	1	1	5	2	2	0	1	1	0	4	1	3	1	0	0	8					
		0.14%	0.0%	0.13%	0.12%	0.07%	0.16%	0.31%	0.06%	0.12%	0.06%	0.32%	0.06%	0.07%	0.06%	0.08%	0.0%	0.0%	0.0%	0.0%	0.23%	0.07%	0.13%	0.08%	0.36%	0.73%	0.08%	0.13%	0.33%	0.10%	0.0%	0.06%	0.06%	0.26%	0.23%	0.34%	0.0%	0.09%	0.06%	0.0%	0.30%	0.12%	0.28%	0.07%	0.0%	0.0%	0.80%					
24	"7. ""Новый курс - Автомобильная Россия"""	417	9	16	9	4	16	13	15	15	8	2	12	10	9	6	10	4	9	7	7	15	10	8	7	5	8	6	10	9	5	10	13	22	7	11	5	12	12	8	3	4	12	3	1	12	18					
		0.79%	0.61%	1.04%	0.56%	0.30%	0.88%	1.03%	1.02%	0.94%	0.53%	0.32%	0.73%	0.76%	0.62%	0.52%	0.71%	0.53%	0.96%	0.67%	0.55%	1.06%	1.32%	0.70%	0.63%	0.73%	0.69%	0.81%	0.82%	0.97%	1.02%	0.66%	0.80%	1.18%	0.83%	1.90%	0.39%	1.08%	0.83%	0.91%	0.23%	0.50%	1.14%	0.21%	0.32%	0.95%	1.81%					
25	"8. ""Народно-республиканская партия России"""	32	1	1	0	1	0	1	2	0	0	0	0	0	1	1	1	1	0	0	0	2	0	0	0	0	2	3	1	0	0	1	1	1	2	0	2	2	0	0	0	0	1	1	1	2	0					
		0.06%	0.06%	0.06%	0.0%	0.07%	0.0%	0.07%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.08%	0.07%	0.13%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.17%	0.40%	0.08%	0.0%	0.0%	0.06%	0.06%	0.05%	0.23%	0.0%	0.15%	0.18%	0.0%	0.0%	0.0%	0.0%	0.09%	0.07%	0.32%	0.15%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	310	17	11	5	9	22	11	12	19	11	7	16	9	8	10	9	3	4	1	2	5	5	4	4	6	9	4	5	6	2	4	9	10	4	3	4	5	7	8	3	2	2	2	0	6	5					
		0.58%	1.16%	0.71%	0.31%	0.69%	1.21%	0.87%	0.81%	1.20%	0.73%	1.12%	0.97%	0.69%	0.55%	0.88%	0.64%	0.40%	0.42%	0.09%	0.15%	0.35%	0.66%	0.35%	0.36%	0.88%	0.77%	0.54%	0.41%	0.65%	0.40%	0.26%	0.55%	0.53%	0.47%	0.52%	0.31%	0.45%	0.48%	0.91%	0.23%	0.25%	0.19%	0.14%	0.0%	0.47%	0.50%					
27	"10. ""Аграрная партия России"""	2452	53	74	49	56	72	52	78	68	78	27	59	45	75	38	72	27	37	70	47	51	29	55	51	33	58	43	48	65	29	38	66	75	64	42	45	45	51	37	73	49	48	100	24	142	14					
		4.64%	3.63%	4.83%	3.05%	4.31%	3.98%	4.15%	5.30%	4.30%	5.22%	4.35%	3.61%	3.46%	5.23%	3.35%	5.13%	3.62%	3.95%	6.76%	3.71%	3.60%	3.83%	4.86%	4.62%	4.88%	5.00%	5.81%	3.96%	7.04%	5.93%	2.52%	4.07%	4.03%	7.60%	7.29%	3.53%	4.05%	3.55%	4.20%	5.60%	6.19%	4.57%	7.16%	7.79%	11.34%	1.41%					
28	"11. ""Истинные патриоты России"""	34	2	1	1	0	1	0	0	1	2	0	2	0	0	0	3	0	1	1	0	1	0	0	0	0	1	1	2	0	0	1	1	1	1	0	0	0	0	2	0	0	0	1	0	1	6					
		0.06%	0.13%	0.06%	0.06%	0.0%	0.05%	0.0%	0.0%	0.06%	0.13%	0.0%	0.12%	0.0%	0.0%	0.0%	0.21%	0.0%	0.10%	0.09%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.08%	0.13%	0.16%	0.0%	0.0%	0.06%	0.06%	0.05%	0.11%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.07%	0.0%	0.07%	0.60%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	394	7	14	6	14	18	17	11	17	13	9	16	30	9	8	10	2	3	5	4	9	5	3	7	3	6	5	11	3	6	9	11	11	5	4	9	7	6	8	13	5	10	9	1	9	6					
		0.74%	0.47%	0.91%	0.37%	1.07%	0.99%	1.35%	0.74%	1.07%	0.87%	1.45%	0.97%	2.30%	0.62%	0.70%	0.71%	0.26%	0.32%	0.48%	0.31%	0.63%	0.66%	0.26%	0.63%	0.44%	0.51%	0.67%	0.90%	0.32%	1.22%	0.59%	0.67%	0.59%	0.59%	0.69%	0.70%	0.63%	0.41%	0.91%	0.99%	0.63%	0.95%	0.64%	0.32%	0.71%	0.60%					
30	"13. ""Демократическая партия России"""	124	2	3	2	3	3	1	4	2	2	1	4	2	2	6	2	1	1	1	5	2	3	3	4	0	2	1	3	2	1	3	2	12	1	1	4	6	5	2	3	1	2	3	1	6	4					
		0.23%	0.13%	0.19%	0.12%	0.23%	0.16%	0.07%	0.27%	0.12%	0.13%	0.16%	0.24%	0.15%	0.13%	0.52%	0.14%	0.13%	0.10%	0.09%	0.39%	0.14%	0.39%	0.26%	0.36%	0.0%	0.17%	0.13%	0.24%	0.21%	0.20%	0.19%	0.12%	0.64%	0.11%	0.17%	0.31%	0.54%	0.34%	0.22%	0.23%	0.12%	0.19%	0.21%	0.32%	0.47%	0.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	95	2	3	7	2	1	2	6	2	0	4	4	4	3	3	0	1	0	1	4	0	0	5	1	0	1	5	4	1	2	3	1	0	4	1	1	1	0	3	2	2	2	1	1	1	4					
		0.17%	0.13%	0.19%	0.43%	0.15%	0.05%	0.15%	0.40%	0.12%	0.0%	0.64%	0.24%	0.30%	0.20%	0.26%	0.0%	0.13%	0.0%	0.09%	0.31%	0.0%	0.0%	0.44%	0.09%	0.0%	0.08%	0.67%	0.33%	0.10%	0.40%	0.19%	0.06%	0.0%	0.47%	0.17%	0.07%	0.09%	0.0%	0.34%	0.15%	0.25%	0.19%	0.07%	0.32%	0.07%	0.40%					
32	"15. ""Партия СЛОН"""	179	11	2	0	1	10	0	5	9	8	2	4	3	1	1	0	1	2	0	6	6	2	4	2	0	2	1	1	2	1	15	10	10	1	7	5	8	5	1	2	0	11	5	2	2	8					
		0.33%	0.75%	0.13%	0.0%	0.07%	0.55%	0.0%	0.34%	0.56%	0.53%	0.32%	0.24%	0.23%	0.06%	0.08%	0.0%	0.13%	0.21%	0.0%	0.47%	0.42%	0.26%	0.35%	0.18%	0.0%	0.17%	0.13%	0.08%	0.21%	0.20%	0.99%	0.61%	0.53%	0.11%	1.21%	0.39%	0.72%	0.34%	0.11%	0.15%	0.0%	1.04%	0.35%	0.64%	0.15%	0.80%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4126	119	171	112	126	182	117	177	159	128	41	155	122	120	67	124	45	50	48	114	121	51	60	69	34	110	40	85	69	23	145	151	172	47	36	79	105	119	49	75	53	73	97	29	46	11					
		7.81%	8.15%	11.16%	6.97%	9.70%	10.07%	9.34%	12.04%	10.06%	8.56%	6.61%	9.49%	9.38%	8.37%	5.90%	8.85%	6.04%	5.34%	4.64%	9.01%	8.56%	6.74%	5.30%	6.25%	5.02%	9.49%	5.41%	7.01%	7.47%	4.70%	9.62%	9.33%	9.25%	5.58%	6.25%	6.20%	9.45%	8.30%	5.57%	5.76%	6.70%	6.95%	6.95%	9.41%	3.67%	1.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	89	2	0	1	3	2	1	0	3	0	0	3	0	0	1	2	2	3	0	1	2	1	3	2	0	4	0	3	1	3	3	3	1	4	1	2	1	3	0	3	1	3	3	1	5	12					
		0.16%	0.13%	0.0%	0.06%	0.23%	0.11%	0.07%	0.0%	0.18%	0.0%	0.0%	0.18%	0.0%	0.0%	0.08%	0.14%	0.26%	0.32%	0.0%	0.07%	0.14%	0.13%	0.26%	0.18%	0.0%	0.34%	0.0%	0.24%	0.10%	0.61%	0.19%	0.18%	0.05%	0.47%	0.17%	0.15%	0.09%	0.20%	0.0%	0.23%	0.12%	0.28%	0.21%	0.32%	0.39%	1.21%					
35	"18. ""ЛДПР"""	6698	158	112	155	62	109	129	107	141	159	74	161	127	189	186	202	132	167	152	122	157	119	173	183	129	161	120	200	124	69	146	179	216	106	71	165	115	176	153	209	117	154	241	72	145	354					
		12.69%	10.82%	7.31%	9.65%	4.77%	6.03%	10.30%	7.27%	8.92%	10.64%	11.93%	9.85%	9.76%	13.19%	16.40%	14.41%	17.74%	17.84%	14.70%	9.65%	11.11%	15.74%	15.30%	16.59%	19.08%	13.89%	16.23%	16.50%	13.43%	14.11%	9.69%	11.06%	11.61%	12.58%	12.32%	12.96%	10.35%	12.28%	17.40%	16.05%	14.79%	14.66%	17.27%	23.37%	11.58%	35.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1546	40	34	28	37	33	28	34	38	37	14	42	29	44	61	50	33	59	57	27	36	29	36	45	32	32	23	30	27	18	52	51	48	24	13	45	36	48	21	20	16	15	67	7	31	19					
		2.92%	2.73%	2.21%	1.74%	2.85%	1.82%	2.23%	2.31%	2.40%	2.47%	2.25%	2.57%	2.23%	3.07%	5.37%	3.56%	4.43%	6.30%	5.51%	2.13%	2.54%	3.83%	3.18%	4.07%	4.73%	2.76%	3.11%	2.47%	2.92%	3.68%	3.45%	3.15%	2.58%	2.85%	2.25%	3.53%	3.24%	3.34%	2.38%	1.53%	2.02%	1.42%	4.80%	2.27%	2.47%	1.91%					
37	"20. ""Политическая партия ""Единая Россия"""	15246	488	406	652	342	493	340	406	433	419	180	490	374	428	291	400	205	282	274	348	416	234	364	317	229	383	204	409	259	166	438	442	540	292	159	383	298	401	289	370	242	339	328	71	335	87					
		28.88%	33.42%	26.50%	40.59%	26.34%	27.29%	27.15%	27.61%	27.40%	28.04%	29.03%	30.00%	28.76%	29.88%	25.66%	28.55%	27.55%	30.12%	26.49%	27.53%	29.44%	30.95%	32.21%	28.73%	33.87%	33.04%	27.60%	33.74%	28.06%	33.94%	29.08%	27.31%	29.04%	34.67%	27.60%	30.08%	26.82%	27.98%	32.87%	28.41%	30.59%	32.28%	23.51%	23.05%	26.75%	8.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	0	2	1	2	1	1	1	0	0	0	2	1	2	3	1	1	1	1	0	3	1	0	0	1	0	1	5	2	0	0	1	0	0	0	3	1	0	1	4	2	1	2	0	2	1					
		0.09%	0.0%	0.13%	0.06%	0.15%	0.05%	0.07%	0.06%	0.0%	0.0%	0.0%	0.12%	0.07%	0.13%	0.26%	0.07%	0.13%	0.10%	0.09%	0.0%	0.21%	0.13%	0.0%	0.0%	0.14%	0.0%	0.13%	0.41%	0.21%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.23%	0.09%	0.0%	0.11%	0.30%	0.25%	0.09%	0.14%	0.0%	0.15%	0.10%					
39	"22. ""Развитие предпринимательства"""	203	3	3	4	8	6	4	4	5	7	2	8	3	3	4	7	3	0	1	7	7	7	7	1	1	7	1	6	3	2	10	11	10	1	0	7	1	3	3	5	3	5	7	0	9	4					
		0.38%	0.20%	0.19%	0.24%	0.61%	0.33%	0.31%	0.27%	0.31%	0.46%	0.32%	0.48%	0.23%	0.20%	0.35%	0.49%	0.40%	0.0%	0.09%	0.55%	0.49%	0.92%	0.61%	0.09%	0.14%	0.60%	0.13%	0.49%	0.32%	0.40%	0.66%	0.67%	0.53%	0.11%	0.0%	0.54%	0.09%	0.20%	0.34%	0.38%	0.37%	0.47%	0.50%	0.0%	0.71%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8512	179	293	259	261	319	164	230	203	232	110	219	203	236	190	214	123	158	222	248	232	77	198	193	84	136	131	129	158	68	283	277	259	89	100	214	191	278	141	253	151	185	315	48	235	24					
		16.12%	12.26%	19.12%	16.12%	20.10%	17.66%	13.09%	15.64%	12.84%	15.52%	17.74%	13.41%	15.61%	16.48%	16.75%	15.27%	16.53%	16.88%	21.47%	19.62%	16.41%	10.18%	17.52%	17.49%	12.42%	11.73%	17.72%	10.64%	17.11%	13.90%	18.79%	17.11%	13.93%	10.57%	17.36%	16.81%	17.19%	19.39%	16.04%	19.43%	19.08%	17.61%	22.58%	15.58%	18.76%	2.42%					
																																																				
41	Против всех	2668	78	72	86	71	93	63	74	86	87	26	74	63	76	59	55	31	29	36	60	76	35	45	48	18	55	31	92	42	21	67	97	119	40	22	63	64	72	38	64	30	42	54	12	80	122					
		5.05%	5.34%	4.69%	5.35%	5.46%	5.14%	5.03%	5.03%	5.44%	5.82%	4.19%	4.53%	4.84%	5.30%	5.20%	3.92%	4.16%	3.09%	3.48%	4.74%	5.37%	4.62%	3.98%	4.35%	2.66%	4.74%	4.19%	7.59%	4.55%	4.29%	4.44%	5.99%	6.40%	4.75%	3.81%	4.94%	5.76%	5.02%	4.32%	4.91%	3.79%	4.0%	3.87%	3.89%	6.38%	12.32%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
