Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Архаринская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	732	66	97	102	84	64	17	24	7	4	13	24	34	15	7	0	47	9	2	15	11	4	25	13	21	2	6	19					
		9.10%	11.38%	11.44%	14.51%	10.08%	9.13%	11.11%	6.92%	12.73%	3.39%	10.08%	10.71%	9.39%	5.81%	5.04%	0.00%	10.35%	4.39%	5.56%	7.50%	9.17%	3.08%	5.72%	13.27%	8.79%	1.90%	2.38%	8.52%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1412	105	140	95	171	147	35	44	4	11	18	45	65	46	16	31	98	27	8	36	17	22	71	14	44	12	52	38					
		17.56%	18.10%	16.51%	13.51%	20.53%	20.97%	22.88%	12.68%	7.27%	9.32%	13.95%	20.09%	17.96%	17.83%	11.51%	34.07%	21.59%	13.17%	22.22%	18.00%	14.17%	16.92%	16.25%	14.29%	18.41%	11.43%	20.63%	17.04%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	135	18	14	14	18	13	1	7	3	2	0	1	5	2	1	1	5	6	1	0	2	0	7	1	5	1	2	5					
		1.68%	3.10%	1.65%	1.99%	2.16%	1.85%	0.65%	2.02%	5.45%	1.69%	0.00%	0.45%	1.38%	0.78%	0.72%	1.10%	1.10%	2.93%	2.78%	0.00%	1.67%	0.00%	1.60%	1.02%	2.09%	0.95%	0.79%	2.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1233	115	160	129	151	138	30	67	7	11	5	34	45	21	10	3	57	19	1	26	13	12	45	8	32	14	53	27					
		15.34%	19.83%	18.87%	18.35%	18.13%	19.69%	19.61%	19.31%	12.73%	9.32%	3.88%	15.18%	12.43%	8.14%	7.19%	3.30%	12.56%	9.27%	2.78%	13.00%	10.83%	9.23%	10.30%	8.16%	13.39%	13.33%	21.03%	12.11%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	106	9	10	13	18	7	2	7	0	0	0	6	2	3	0	1	6	3	0	1	5	1	9	1	1	1	0	0					
		1.32%	1.55%	1.18%	1.85%	2.16%	0.99%	1.31%	2.02%	0.00%	0.00%	0.00%	2.68%	0.55%	1.16%	0.00%	1.10%	1.32%	1.46%	0.00%	0.50%	4.17%	0.77%	2.06%	1.02%	0.42%	0.95%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4232	252	402	328	369	315	66	187	33	89	90	111	206	164	99	53	232	139	22	118	71	91	266	61	131	73	134	130					
		52.64%	43.45%	47.41%	46.66%	44.30%	44.94%	43.14%	53.89%	60.00%	75.42%	69.77%	49.55%	56.91%	63.57%	71.22%	58.24%	51.10%	67.80%	61.11%	59.00%	59.17%	70.00%	60.87%	62.24%	54.81%	69.52%	53.17%	58.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	4	1	4	5	3	1	0	1	0	0	2	0	1	0	2	4	1	1	1	0	0	4	0	2	2	3	1					
		0.53%	0.69%	0.12%	0.57%	0.60%	0.43%	0.65%	0.00%	1.82%	0.00%	0.00%	0.89%	0.00%	0.39%	0.00%	2.20%	0.88%	0.49%	2.78%	0.50%	0.00%	0.00%	0.92%	0.00%	0.84%	1.90%	1.19%	0.45%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
