Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Архаринская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
		5.53%	5.47%	4.97%	3.05%	6.09%	3.13%	5.21%	3.88%	9.43%	8.13%	5.93%	7.34%	5.70%	5.00%	7.42%	4.65%	13.39%	4.46%	3.59%	6.00%	12.50%	6.23%	9.30%	5.33%	18.18%	7.22%	2.29%	6.33%	11.31%	6.77%	4.85%	12.50%	10.77%	6.67%	6.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	411	57	60	85	57	15	0	10	4	1	2	8	7	2	9	5	2	13	5	1	3	10	1	1	5	17	3	0	5	5	3	4	1	1	9					
		3.09%	2.89%	4.32%	4.89%	3.77%	1.95%	0.00%	2.28%	7.55%	0.63%	1.48%	4.52%	1.66%	5.00%	2.90%	2.91%	1.57%	2.15%	1.50%	2.00%	4.69%	3.89%	0.78%	1.33%	5.68%	3.23%	2.29%	0.00%	1.77%	3.76%	1.82%	7.14%	1.54%	2.22%	2.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	8	4	5	5	8	1	4	0	1	0	5	2	1	3	1	1	4	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	1	1					
		0.46%	0.41%	0.29%	0.29%	0.33%	1.04%	0.27%	0.91%	0.00%	0.63%	0.00%	2.82%	0.48%	2.50%	0.97%	0.58%	0.79%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.76%	1.27%	0.35%	0.00%	0.00%	0.00%	0.00%	2.22%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10719	1563	1155	1460	1180	646	325	340	35	136	108	136	333	20	248	127	95	471	296	45	51	209	109	68	59	413	108	60	204	114	133	42	53	35	342					
		80.65%	79.22%	83.15%	84.05%	78.15%	84.11%	89.04%	77.63%	66.04%	85.00%	80.00%	76.84%	79.10%	50.00%	80.00%	73.84%	74.80%	77.72%	88.62%	90.00%	79.69%	81.32%	84.50%	90.67%	67.05%	78.52%	82.44%	75.95%	72.08%	85.71%	80.61%	75.00%	81.54%	77.78%	79.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	10	1	5	11	3	0	0	0	0	0	4	0	0	0	0	0	3	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	1					
		0.32%	0.51%	0.07%	0.29%	0.73%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	2.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.30%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.38%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
