Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Свердловская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №797	УИК №798					
		0.12%	0.23%	0.26%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.21%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	804	85	81	60	52	33	7	11	23	18	26	9	10	5	32	43	18	12	20	23	8	11	28	12	14	35	11	86	31					
		7.70%	9.64%	10.55%	7.01%	7.37%	8.05%	2.81%	4.93%	7.74%	7.83%	5.71%	7.26%	4.33%	4.39%	6.60%	12.84%	6.72%	4.72%	10.15%	14.65%	3.81%	6.47%	6.22%	6.09%	5.17%	7.04%	5.61%	10.64%	7.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	764	57	73	53	31	37	5	25	14	17	25	7	15	2	25	32	22	27	12	10	30	16	28	32	18	33	13	70	35					
		7.32%	6.46%	9.51%	6.19%	4.39%	9.02%	2.01%	11.21%	4.71%	7.39%	5.49%	5.65%	6.49%	1.75%	5.15%	9.55%	8.21%	10.63%	6.09%	6.37%	14.29%	9.41%	6.22%	16.24%	6.64%	6.64%	6.63%	8.66%	8.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	55	6	2	5	2	5	0	2	1	1	4	0	1	0	0	1	3	0	0	0	2	1	5	0	4	1	1	6	2					
		0.53%	0.68%	0.26%	0.58%	0.28%	1.22%	0.00%	0.90%	0.34%	0.43%	0.88%	0.00%	0.43%	0.00%	0.00%	0.30%	1.12%	0.00%	0.00%	0.00%	0.95%	0.59%	1.11%	0.00%	1.48%	0.20%	0.51%	0.74%	0.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7140	540	449	592	494	284	221	172	242	143	289	93	172	97	373	223	173	187	130	105	141	137	336	131	174	354	127	484	277					
		68.42%	61.22%	58.46%	69.16%	69.97%	69.27%	88.76%	77.13%	81.48%	62.17%	63.52%	75.00%	74.46%	85.09%	76.91%	66.57%	64.55%	73.62%	65.99%	66.88%	67.14%	80.59%	74.67%	66.50%	64.21%	71.23%	64.80%	59.90%	69.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	2	2	3	0	2	2	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	6	1					
		0.24%	0.23%	0.26%	0.35%	0.00%	0.49%	0.80%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.37%	0.00%	0.00%	0.74%	0.25%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
