Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Нижнеилимская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	714	10	12	9	5	7	18	15	7	5	30	20	10	12	10	10	30	20	20	40	25	23	25	24	24	40	35	40	20	35	11	30	6	12	8	7	14	9	17	5	9	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	135	7	1	2	0	2	0	4	0	0	8	2	1	5	0	0	2	0	0	4	6	6	5	3	8	8	13	8	8	12	3	3	1	0	0	0	3	0	4	0	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	68	1	1	1	0	3	0	4	2	1	2	0	0	0	2	3	0	0	1	3	8	2	8	0	3	0	3	2	4	1	2	2	0	1	0	0	0	1	3	1	3	0					
14	Число погашенных открепительных удостоверений	579	3	11	7	5	5	18	11	7	5	22	18	9	7	10	10	28	20	20	36	19	17	20	21	16	32	22	32	12	23	8	27	5	12	8	7	11	9	13	5	6	2					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	235	5	7	0	1	6	7	9	4	1	4	5	7	8	3	8	13	6	4	8	2	4	11	10	7	9	12	8	6	11	3	8	2	6	1	6	12	0	5	0	6	0					
		1.13%	1.20%	1.85%	0.0%	2.43%	3.26%	1.80%	2.02%	1.89%	0.51%	0.84%	1.39%	1.84%	2.08%	0.98%	1.83%	1.56%	1.23%	0.67%	0.78%	0.32%	0.62%	1.88%	1.65%	0.92%	0.75%	0.98%	0.57%	0.75%	0.94%	0.76%	0.80%	2.04%	1.76%	0.52%	1.97%	2.67%	0.0%	1.10%	0.0%	2.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	264	3	1	3	6	2	3	1	1	0	2	4	3	5	1	2	10	8	11	27	12	9	10	8	17	7	30	20	9	14	6	13	0	1	4	3	1	1	1	2	3	0					
		1.27%	0.72%	0.26%	0.82%	14.63%	1.08%	0.77%	0.22%	0.47%	0.0%	0.42%	1.11%	0.79%	1.30%	0.32%	0.45%	1.20%	1.64%	1.86%	2.66%	1.93%	1.40%	1.70%	1.32%	2.25%	0.58%	2.45%	1.44%	1.13%	1.19%	1.53%	1.30%	0.0%	0.29%	2.08%	0.98%	0.22%	0.30%	0.22%	3.84%	1.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	760	17	9	7	0	7	13	12	3	6	19	15	11	15	18	17	39	11	26	37	13	19	30	24	33	44	35	66	18	42	17	34	1	10	11	8	14	26	21	2	10	0					
		3.65%	4.10%	2.38%	1.91%	0.0%	3.80%	3.35%	2.70%	1.42%	3.10%	4.00%	4.18%	2.90%	3.90%	5.90%	3.89%	4.69%	2.26%	4.41%	3.64%	2.10%	2.96%	5.12%	3.96%	4.37%	3.68%	2.86%	4.75%	2.26%	3.59%	4.34%	3.40%	1.02%	2.94%	5.72%	2.63%	3.12%	7.92%	4.62%	3.84%	3.33%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	794	4	5	3	0	7	5	5	3	2	14	4	3	8	8	3	48	31	33	78	24	16	24	29	31	55	63	85	32	72	13	46	2	2	6	6	10	3	5	0	6	0					
		3.82%	0.96%	1.32%	0.82%	0.0%	3.80%	1.29%	1.12%	1.42%	1.03%	2.95%	1.11%	0.79%	2.08%	2.62%	0.68%	5.77%	6.39%	5.60%	7.69%	3.87%	2.49%	4.10%	4.78%	4.11%	4.61%	5.15%	6.12%	4.02%	6.16%	3.32%	4.60%	2.04%	0.58%	3.12%	1.97%	2.23%	0.91%	1.10%	0.0%	2.0%	0.0%					
22	"5. ""За Русь Святую"""	65	1	1	2	0	0	1	0	0	0	4	0	1	1	5	1	3	1	4	4	0	2	2	0	0	1	6	5	2	4	2	1	0	4	0	0	0	1	2	2	2	0					
		0.31%	0.24%	0.26%	0.54%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.84%	0.0%	0.26%	0.26%	1.63%	0.22%	0.36%	0.20%	0.67%	0.39%	0.0%	0.31%	0.34%	0.0%	0.0%	0.08%	0.49%	0.36%	0.25%	0.34%	0.51%	0.10%	0.0%	1.17%	0.0%	0.0%	0.0%	0.30%	0.44%	3.84%	0.66%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	0	0	1	0	1	2	0	3	0	1	1	2	1	0	0	1	0	2	2	1	2	1	5	2	6	3	2	2	1	0	1	0	0	1	0	0	2	1	0	0	0					
		0.22%	0.0%	0.0%	0.27%	0.0%	0.54%	0.51%	0.0%	1.42%	0.0%	0.21%	0.27%	0.52%	0.26%	0.0%	0.0%	0.12%	0.0%	0.33%	0.19%	0.16%	0.31%	0.17%	0.82%	0.26%	0.50%	0.24%	0.14%	0.25%	0.08%	0.0%	0.10%	0.0%	0.0%	0.52%	0.0%	0.0%	0.60%	0.22%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	157	2	0	0	0	0	1	1	1	0	4	4	2	2	1	1	3	8	4	19	5	5	5	6	3	15	16	6	8	5	11	10	0	1	0	0	2	1	3	0	2	0					
		0.75%	0.48%	0.0%	0.0%	0.0%	0.0%	0.25%	0.22%	0.47%	0.0%	0.84%	1.11%	0.52%	0.52%	0.32%	0.22%	0.36%	1.64%	0.67%	1.87%	0.80%	0.78%	0.85%	0.99%	0.39%	1.25%	1.31%	0.43%	1.00%	0.42%	2.81%	1.00%	0.0%	0.29%	0.0%	0.0%	0.44%	0.30%	0.66%	0.0%	0.66%	0.0%					
25	"8. ""Народно-республиканская партия России"""	38	4	1	1	0	0	0	1	1	2	0	0	0	1	0	1	3	1	0	1	0	2	1	1	3	1	3	0	0	2	0	0	0	1	0	1	1	1	3	0	1	0					
		0.18%	0.96%	0.26%	0.27%	0.0%	0.0%	0.0%	0.22%	0.47%	1.03%	0.0%	0.0%	0.0%	0.26%	0.0%	0.22%	0.36%	0.20%	0.0%	0.09%	0.0%	0.31%	0.17%	0.16%	0.39%	0.08%	0.24%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.29%	0.0%	0.32%	0.22%	0.30%	0.66%	0.0%	0.33%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	0	2	0	0	0	2	0	0	1	1	1	3	1	0	0	4	3	2	2	1	1	0	0	2	3	1	2	4	4	1	5	0	0	0	0	0	0	1	0	2	0					
		0.23%	0.0%	0.52%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.51%	0.21%	0.27%	0.79%	0.26%	0.0%	0.0%	0.48%	0.61%	0.33%	0.19%	0.16%	0.15%	0.0%	0.0%	0.26%	0.25%	0.08%	0.14%	0.50%	0.34%	0.25%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.66%	0.0%					
27	"10. ""Аграрная партия России"""	504	8	7	7	1	3	4	9	2	3	7	6	9	15	27	24	9	15	12	20	16	15	12	10	12	36	23	24	22	23	7	14	2	4	4	7	46	7	20	0	12	0					
		2.42%	1.93%	1.85%	1.91%	2.43%	1.63%	1.03%	2.02%	0.94%	1.55%	1.47%	1.67%	2.37%	3.90%	8.85%	5.50%	1.08%	3.09%	2.03%	1.97%	2.58%	2.34%	2.05%	1.65%	1.59%	3.01%	1.88%	1.73%	2.76%	1.97%	1.79%	1.40%	2.04%	1.17%	2.08%	2.30%	10.26%	2.13%	4.40%	0.0%	4.0%	0.0%					
28	"11. ""Истинные патриоты России"""	22	1	3	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	2	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	2	0	0	0					
		0.10%	0.24%	0.79%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.27%	0.0%	0.26%	0.0%	0.0%	0.12%	0.0%	0.16%	0.19%	0.16%	0.15%	0.0%	0.0%	0.0%	0.08%	0.0%	0.07%	0.12%	0.0%	0.0%	0.10%	0.0%	0.29%	0.0%	0.0%	0.0%	0.30%	0.44%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	415	25	2	25	0	6	5	3	3	8	5	3	6	5	3	9	10	6	11	15	13	6	7	16	18	19	25	18	10	10	1	15	1	9	2	68	9	9	2	0	6	1					
		1.99%	6.03%	0.52%	6.84%	0.0%	3.26%	1.29%	0.67%	1.42%	4.14%	1.05%	0.83%	1.58%	1.30%	0.98%	2.06%	1.20%	1.23%	1.86%	1.47%	2.10%	0.93%	1.19%	2.64%	2.38%	1.59%	2.04%	1.29%	1.25%	0.85%	0.25%	1.50%	1.02%	2.65%	1.04%	22.36%	2.00%	2.74%	0.44%	0.0%	2.0%	2.94%					
30	"13. ""Демократическая партия России"""	83	1	0	2	0	0	2	0	0	1	2	1	1	0	2	3	3	7	0	6	2	1	0	0	0	6	7	8	4	4	0	5	0	2	0	5	5	1	0	0	2	0					
		0.39%	0.24%	0.0%	0.54%	0.0%	0.0%	0.51%	0.0%	0.0%	0.51%	0.42%	0.27%	0.26%	0.0%	0.65%	0.68%	0.36%	1.44%	0.0%	0.59%	0.32%	0.15%	0.0%	0.0%	0.0%	0.50%	0.57%	0.57%	0.50%	0.34%	0.0%	0.50%	0.0%	0.58%	0.0%	1.64%	1.11%	0.30%	0.0%	0.0%	0.66%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	2	0	2	1	0	0	3	0	2	0	1	1	1	0	0	0	1	0	0	0	0	0	0					
		0.10%	0.24%	0.52%	0.0%	0.0%	0.0%	0.0%	0.22%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.16%	0.19%	0.0%	0.31%	0.17%	0.0%	0.0%	0.25%	0.0%	0.14%	0.0%	0.08%	0.25%	0.10%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	41	1	0	0	0	0	0	1	1	0	0	2	1	1	0	15	1	0	0	3	1	1	0	0	1	1	3	1	1	1	0	1	1	0	1	0	0	1	1	0	0	0					
		0.19%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.47%	0.0%	0.0%	0.55%	0.26%	0.26%	0.0%	3.44%	0.12%	0.0%	0.0%	0.29%	0.16%	0.15%	0.0%	0.0%	0.13%	0.08%	0.24%	0.07%	0.12%	0.08%	0.0%	0.10%	1.02%	0.0%	0.52%	0.0%	0.0%	0.30%	0.22%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1438	40	18	23	0	12	15	22	16	2	35	35	24	18	22	0	81	51	84	145	40	34	35	31	45	88	53	115	64	81	18	57	4	16	9	12	15	31	36	0	7	4					
		6.92%	9.66%	4.76%	6.30%	0.0%	6.52%	3.87%	4.95%	7.58%	1.03%	7.38%	9.77%	6.33%	4.68%	7.21%	0.0%	9.74%	10.51%	14.26%	14.29%	6.46%	5.30%	5.98%	5.11%	5.96%	7.37%	4.34%	8.29%	8.04%	6.94%	4.60%	5.71%	4.08%	4.71%	4.68%	3.94%	3.34%	9.45%	7.92%	0.0%	2.33%	11.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	2	0	0	0	2	1	6	2	1	1	1	1	2	1	2	1	0	1	3	1	2	2	2	0	4	2	7	0	1	1	1	0	1	1	0	1	2	0	0	0	0					
		0.26%	0.48%	0.0%	0.0%	0.0%	1.08%	0.25%	1.35%	0.94%	0.51%	0.21%	0.27%	0.26%	0.52%	0.32%	0.45%	0.12%	0.0%	0.16%	0.29%	0.16%	0.31%	0.34%	0.33%	0.0%	0.33%	0.16%	0.50%	0.0%	0.08%	0.25%	0.10%	0.0%	0.29%	0.52%	0.0%	0.22%	0.60%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3795	55	67	65	11	37	89	92	42	30	84	61	88	60	56	65	134	48	72	133	172	140	125	147	153	187	285	281	137	208	90	230	16	36	43	37	36	26	62	10	80	5					
		18.26%	13.28%	17.72%	17.80%	26.82%	20.10%	22.99%	20.72%	19.90%	15.54%	17.72%	17.03%	23.21%	15.62%	18.36%	14.90%	16.12%	9.89%	12.22%	13.11%	27.78%	21.84%	21.36%	24.25%	20.29%	15.67%	23.34%	20.25%	17.21%	17.82%	23.01%	23.04%	16.32%	10.61%	22.39%	12.17%	8.03%	7.92%	13.65%	19.23%	26.66%	14.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	446	9	10	4	0	3	16	12	3	1	10	5	12	9	7	14	17	9	6	19	16	12	14	13	13	24	30	30	11	25	8	11	3	9	2	11	17	5	17	0	7	2					
		2.14%	2.17%	2.64%	1.09%	0.0%	1.63%	4.13%	2.70%	1.42%	0.51%	2.10%	1.39%	3.16%	2.34%	2.29%	3.21%	2.04%	1.85%	1.01%	1.87%	2.58%	1.87%	2.39%	2.14%	1.72%	2.01%	2.45%	2.16%	1.38%	2.14%	2.04%	1.10%	3.06%	2.65%	1.04%	3.61%	3.79%	1.52%	3.74%	0.0%	2.33%	5.88%					
37	"20. ""Политическая партия ""Единая Россия"""	7356	170	179	147	15	60	131	201	89	100	174	127	113	122	113	166	314	172	211	333	184	239	191	198	264	361	394	394	256	360	134	326	51	179	81	109	223	151	179	10	118	17					
		35.40%	41.06%	47.35%	40.27%	36.58%	32.60%	33.85%	45.27%	42.18%	51.81%	36.70%	35.47%	29.81%	31.77%	37.04%	38.07%	37.78%	35.46%	35.82%	32.84%	29.72%	37.28%	32.64%	32.67%	35.01%	30.25%	32.26%	28.40%	32.16%	30.84%	34.27%	32.66%	52.04%	52.80%	42.18%	35.85%	49.77%	46.03%	39.42%	19.23%	39.33%	49.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	2	1	0	0	0	0	2	1	0	0	1	0	1	0	1	3	3	1	9	1	1	0	3	2	1	1	5	0	0	1	2	1	1	0	1	4	0	1	0	0	0					
		0.24%	0.48%	0.26%	0.0%	0.0%	0.0%	0.0%	0.45%	0.47%	0.0%	0.0%	0.27%	0.0%	0.26%	0.0%	0.22%	0.36%	0.61%	0.16%	0.88%	0.16%	0.15%	0.0%	0.49%	0.26%	0.08%	0.08%	0.36%	0.0%	0.0%	0.25%	0.20%	1.02%	0.29%	0.0%	0.32%	0.89%	0.0%	0.22%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	72	0	2	3	0	0	1	1	0	0	0	1	1	0	0	0	2	5	2	2	5	4	0	2	3	6	4	1	3	5	2	6	0	2	3	2	0	0	1	2	1	0					
		0.34%	0.0%	0.52%	0.82%	0.0%	0.0%	0.25%	0.22%	0.0%	0.0%	0.0%	0.27%	0.26%	0.0%	0.0%	0.0%	0.24%	1.03%	0.33%	0.19%	0.80%	0.62%	0.0%	0.33%	0.39%	0.50%	0.32%	0.07%	0.37%	0.42%	0.51%	0.60%	0.0%	0.58%	1.56%	0.65%	0.0%	0.0%	0.22%	3.84%	0.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3188	56	50	65	7	29	65	50	22	29	75	54	68	68	28	89	103	92	88	116	81	100	81	81	112	255	169	237	174	238	57	143	11	41	14	21	38	47	79	23	27	5					
		15.34%	13.52%	13.22%	17.80%	17.07%	15.76%	16.79%	11.26%	10.42%	15.02%	15.82%	15.08%	17.94%	17.70%	9.18%	20.41%	12.39%	18.96%	14.94%	11.43%	13.08%	15.60%	13.84%	13.36%	14.85%	21.37%	13.84%	17.08%	21.85%	20.39%	14.57%	14.32%	11.22%	12.09%	7.29%	6.90%	8.48%	14.32%	17.40%	44.23%	9.0%	14.70%					
																																																
41	Против всех	684	4	8	4	0	8	16	11	9	6	23	16	17	33	8	12	18	8	9	21	24	18	27	15	27	51	47	53	27	39	15	60	2	6	6	6	8	7	9	1	5	0					
		3.29%	0.96%	2.11%	1.09%	0.0%	4.34%	4.13%	2.47%	4.26%	3.10%	4.85%	4.46%	4.48%	8.59%	2.62%	2.75%	2.16%	1.64%	1.52%	2.07%	3.87%	2.80%	4.61%	2.47%	3.58%	4.27%	3.84%	3.82%	3.39%	3.34%	3.83%	6.01%	2.04%	1.76%	3.12%	1.97%	1.78%	2.13%	1.98%	1.92%	1.66%	0.0%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
