Выборы Президента Российской Федерации																																						
																																						
"Наименование Избирательной комиссии:    Рязань, Советская"																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	537	16	14	18	12	91	17	7	18	18	18	11	7	16	12	13	26	16	16	17	14	17	15	20	32	13	10	12	10	12	5	14					
14	Число неиспользованных открепительных удостоверений	445	12	5	7	12	16	19	13	2	8	8	11	12	15	18	16	11	15	13	10	19	14	12	13	14	6	10	69	16	8	20	21					
15	"Число открепительных удостоверений, выданных в ТИК"	15	0	1	1	0	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0	2	0	0	0	1	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	2529	60	93	111	72	87	74	142	140	97	91	124	44	43	40	37	51	44	82	69	45	76	168	158	107	105	86	55	66	86	43	33					
		6.66%	4.18%	6.61%	7.76%	8.57%	6.17%	6.30%	9.20%	8.34%	9.05%	5.33%	7.54%	7.76%	3.49%	4.78%	6.16%	6.61%	5.03%	7.06%	7.03%	5.47%	5.95%	10.77%	8.52%	11.90%	8.66%	5.92%	2.51%	5.79%	4.88%	5.64%	4.75%					
19	. Малышкин Олег Александрович	471	28	23	22	16	17	17	5	18	12	14	15	10	23	16	10	5	10	14	19	8	27	9	23	7	8	20	19	18	21	12	5					
		1.24%	1.95%	1.63%	1.54%	1.90%	1.21%	1.45%	0.32%	1.07%	1.12%	0.82%	0.91%	1.76%	1.87%	1.91%	1.66%	0.65%	1.14%	1.21%	1.93%	0.97%	2.11%	0.58%	1.24%	0.78%	0.66%	1.38%	0.87%	1.58%	1.19%	1.57%	0.72%					
20	. Миронов Сергей Михайлович	246	7	3	5	7	14	4	9	11	4	10	13	6	6	8	3	3	6	10	9	4	6	8	17	9	5	8	7	14	22	5	3					
		0.65%	0.49%	0.21%	0.35%	0.83%	0.99%	0.34%	0.58%	0.66%	0.37%	0.59%	0.79%	1.06%	0.49%	0.96%	0.50%	0.39%	0.69%	0.86%	0.92%	0.49%	0.47%	0.51%	0.92%	1.00%	0.41%	0.55%	0.32%	1.23%	1.25%	0.66%	0.43%					
21	. Путин Владимир Владимирович	26662	1076	1019	1025	561	918	863	1036	1163	687	1191	1100	390	987	587	415	523	634	768	681	521	858	982	1200	534	809	1033	1947	791	1316	560	487					
		70.18%	74.88%	72.37%	71.63%	66.79%	65.15%	73.51%	67.14%	69.31%	64.09%	69.77%	66.87%	68.78%	80.18%	70.13%	69.05%	67.83%	72.54%	66.15%	69.35%	63.30%	67.19%	62.95%	64.69%	59.40%	66.75%	71.14%	88.94%	69.45%	74.69%	73.49%	70.07%					
22	. Хакамада Ирина Муцуовна	1708	41	63	53	53	35	58	73	56	71	92	87	21	41	44	36	58	41	50	38	45	83	101	99	40	69	71	34	47	74	18	16					
		4.50%	2.85%	4.47%	3.70%	6.31%	2.48%	4.94%	4.73%	3.34%	6.62%	5.39%	5.29%	3.70%	3.33%	5.26%	5.99%	7.52%	4.69%	4.31%	3.87%	5.47%	6.50%	6.47%	5.34%	4.45%	5.69%	4.89%	1.55%	4.13%	4.20%	2.36%	2.30%					
23	. Харитонов Николай Михайлович	4852	161	153	156	102	286	106	214	222	155	236	251	84	66	111	69	98	112	196	133	165	169	235	272	173	165	164	82	160	148	86	122					
		12.77%	11.20%	10.87%	10.90%	12.14%	20.30%	9.03%	13.87%	13.23%	14.46%	13.83%	15.26%	14.81%	5.36%	13.26%	11.48%	12.71%	12.81%	16.88%	13.54%	20.05%	13.23%	15.06%	14.66%	19.24%	13.61%	11.29%	3.75%	14.05%	8.40%	11.29%	17.55%					
																																						
24	Против всех	1304	54	43	45	24	41	50	58	63	40	62	50	12	58	23	28	28	21	34	24	30	51	53	76	25	46	62	41	39	85	15	23					
		3.43%	3.76%	3.05%	3.14%	2.86%	2.91%	4.26%	3.76%	3.75%	3.73%	3.63%	3.04%	2.12%	4.71%	2.75%	4.66%	3.63%	2.40%	2.93%	2.44%	3.65%	3.99%	3.40%	4.10%	2.78%	3.80%	4.27%	1.87%	3.42%	4.82%	1.97%	3.31%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
