19	Жириновский Владимир Вольфович	2542	93	88	86	62	71	77	7	58	55	46	70	66	17	116	48	71	2	49	53	31	6	19	41	67	52	72	25	46	47	59	15	43	69	37	78	28	61	35	4	12	89	37	61	61	54	83	54	34	48	9	30					
		6.36%	9.48%	7.41%	8.66%	6.54%	6.53%	8.14%	7.53%	6.52%	5.94%	7.20%	9.21%	7.25%	12.69%	13.79%	6.31%	9.53%	3.64%	5.61%	5.52%	3.26%	0.73%	1.97%	5.26%	7.15%	5.22%	6.29%	2.27%	5.45%	6.82%	9.22%	3.47%	5.47%	6.35%	7.30%	10.64%	3.35%	11.05%	6.28%	4.17%	1.08%	7.53%	5.90%	9.21%	7.75%	7.38%	6.97%	5.90%	3.51%	4.96%	4.81%	6.61%					
20	Зюганов Геннадий Андреевич	6386	131	195	123	149	183	108	10	157	161	75	103	154	9	51	84	114	0	145	160	199	212	187	120	128	212	210	237	145	119	78	102	139	193	70	89	142	62	92	11	72	312	113	91	100	117	196	131	200	97	25	73					
		15.98%	13.35%	16.43%	12.39%	15.72%	16.84%	11.42%	10.75%	17.64%	17.39%	11.74%	13.55%	16.92%	6.72%	6.06%	11.04%	15.30%	0.00%	16.59%	16.67%	20.95%	25.70%	19.38%	15.38%	13.66%	21.29%	18.34%	21.53%	17.18%	17.27%	12.19%	23.61%	17.68%	17.77%	13.81%	12.14%	16.97%	11.23%	16.52%	11.46%	6.46%	26.40%	18.02%	13.75%	12.71%	15.98%	16.47%	14.32%	20.66%	10.02%	13.37%	16.08%					
21	Медведев Дмитрий Анатольевич	30388	747	890	756	682	814	752	75	671	694	514	573	675	106	650	613	554	53	673	729	713	581	755	614	712	720	860	826	650	517	485	315	597	818	391	562	644	422	418	77	1014	769	470	501	618	550	865	721	722	774	146	340					
		76.02%	76.15%	74.98%	76.13%	71.94%	74.89%	79.49%	80.65%	75.39%	74.95%	80.44%	75.39%	74.18%	79.10%	77.29%	80.55%	74.36%	96.36%	77.00%	75.94%	75.05%	70.42%	78.24%	78.72%	75.99%	72.29%	75.11%	75.02%	77.01%	75.04%	75.78%	72.92%	75.95%	75.32%	77.12%	76.67%	76.94%	76.45%	75.04%	80.21%	91.02%	65.06%	74.96%	75.68%	78.53%	75.14%	72.69%	78.80%	74.59%	79.96%	78.07%	74.89%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
