Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Большемурашкинская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294					
		0.26%	0.78%	0.0%	0.0%	0.16%	0.58%	0.23%	0.38%	0.19%	0.0%	0.0%	0.31%	0.0%	1.64%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	841	74	65	72	140	65	68	18	45	4	6	54	31	35	75	26	6	57					
		15.87%	14.50%	22.96%	15.92%	22.69%	18.95%	16.11%	6.97%	8.70%	6.34%	6.31%	16.98%	23.30%	19.23%	20.16%	13.19%	6.38%	12.89%					
																								
41	Против всех	215	20	9	17	32	13	14	9	20	1	2	11	11	10	9	11	1	25					
		4.05%	3.92%	3.18%	3.76%	5.18%	3.79%	3.31%	3.48%	3.86%	1.58%	2.10%	3.45%	8.27%	5.49%	2.41%	5.58%	1.06%	5.65%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
