Выборы Президента Российской Федерации																																																															
																																																															
Наименование Избирательной комиссии:    Шадринская																																																															
																																																															
Итоги голосования 																																																															
																																																															
		Сумма	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №1156	УИК №1157	УИК №1158	УИК №1159					
11	Число полученных открепительных  удостоверений	554	5	5	5	20	5	10	5	5	5	15	5	5	5	10	15	10	10	15	10	5	10	80	10	5	17	5	15	15	10	7	5	5	10	20	10	10	5	10	5	10	5	5	5	5	5	10	20	5	5	5	5	5	5	20	10	5					
12	Число выданных открепительных удостоверений	242	0	3	3	2	1	3	5	5	0	11	2	1	0	7	15	7	10	9	7	0	2	29	4	3	17	0	9	3	10	2	0	0	2	10	3	0	0	0	4	2	0	5	5	5	1	5	1	0	1	5	4	3	0	4	7	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	182	4	2	5	7	3	2	0	4	1	10	8	2	3	2	7	3	2	7	17	3	3	5	5	0	8	2	4	6	2	1	0	1	1	5	6	0	1	4	2	3	0	0	1	3	2	2	9	3	2	0	3	0	1	3	1	1					
14	Число неиспользованных открепительных удостоверений	312	5	2	2	18	4	7	0	0	5	4	3	4	5	3	0	3	0	6	3	5	8	51	6	2	0	5	6	12	0	5	5	5	8	10	7	10	5	10	1	8	5	0	0	0	4	5	19	5	4	0	1	2	5	16	3	0					
15	"Число открепительных удостоверений, выданных в ТИК"	10	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	. Глазьев Сергей Юрьевич	601	2	5	0	15	2	4	4	0	7	23	7	8	0	19	19	6	88	11	20	3	5	19	3	7	10	3	16	34	16	12	10	3	26	27	18	22	2	1	0	12	8	0	4	3	1	8	25	5	10	2	3	2	6	15	10	10					
		3.00%	0.89%	2.62%	0.00%	1.54%	1.56%	2.20%	2.09%	0.00%	4.55%	3.32%	3.10%	3.16%	0.00%	7.63%	2.37%	1.52%	19.56%	1.66%	3.98%	2.59%	1.60%	3.12%	0.72%	2.31%	2.34%	1.37%	3.64%	3.53%	2.60%	3.33%	6.02%	1.61%	5.06%	3.27%	3.10%	4.68%	1.24%	0.45%	0.00%	2.38%	7.21%	0.00%	1.55%	1.21%	0.60%	1.94%	2.40%	2.26%	3.19%	0.70%	1.03%	1.53%	3.57%	3.25%	3.16%	4.98%					
19	. Малышкин Олег Александрович	888	15	17	4	49	9	9	12	37	9	35	11	10	0	12	41	21	27	28	22	1	8	16	22	28	27	2	17	31	23	10	15	10	19	41	13	25	5	5	3	7	2	5	13	28	9	8	37	10	13	10	7	0	5	16	17	12					
		4.43%	6.70%	8.90%	1.75%	5.04%	7.03%	4.95%	6.28%	20.11%	5.84%	5.05%	4.87%	3.95%	0.00%	4.82%	5.11%	5.32%	6.00%	4.22%	4.37%	0.86%	2.56%	2.63%	5.28%	9.24%	6.31%	0.91%	3.87%	3.22%	3.74%	2.78%	9.04%	5.38%	3.70%	4.96%	2.24%	5.32%	3.11%	2.27%	2.88%	1.39%	1.80%	4.81%	5.04%	11.29%	5.36%	1.94%	3.55%	4.52%	4.15%	3.50%	2.41%	0.00%	2.98%	3.46%	5.38%	5.97%					
20	. Миронов Сергей Михайлович	119	1	2	1	4	1	1	0	1	1	4	1	0	0	0	3	3	1	4	2	0	1	5	2	2	21	1	2	5	4	1	1	0	5	5	1	1	1	0	2	2	1	0	1	3	0	2	5	0	4	0	4	2	3	2	0	0					
		0.59%	0.45%	1.05%	0.44%	0.41%	0.78%	0.55%	0.00%	0.54%	0.65%	0.58%	0.44%	0.00%	0.00%	0.00%	0.37%	0.76%	0.22%	0.60%	0.40%	0.00%	0.32%	0.82%	0.48%	0.66%	4.91%	0.46%	0.46%	0.52%	0.65%	0.28%	0.60%	0.00%	0.97%	0.61%	0.17%	0.21%	0.62%	0.00%	1.92%	0.40%	0.90%	0.00%	0.39%	1.21%	0.00%	0.49%	0.48%	0.00%	1.28%	0.00%	1.37%	1.53%	1.79%	0.43%	0.00%	0.00%					
21	. Путин Владимир Владимирович	14329	115	109	165	739	92	124	163	116	93	423	153	197	95	170	625	308	229	508	371	102	262	424	265	219	313	173	330	708	430	229	104	107	370	591	464	307	128	184	76	346	67	62	168	163	118	308	773	173	213	215	231	80	115	368	221	127					
		71.51%	51.34%	57.07%	72.05%	75.95%	71.88%	68.13%	85.34%	63.04%	60.39%	61.04%	67.70%	77.87%	94.06%	68.27%	77.83%	77.97%	50.89%	76.51%	73.76%	87.93%	83.71%	69.74%	63.55%	72.28%	73.13%	79.00%	75.17%	73.52%	69.92%	63.61%	62.65%	57.53%	71.98%	71.55%	79.86%	65.32%	79.50%	83.64%	73.08%	68.51%	60.36%	59.62%	65.12%	65.73%	70.24%	74.76%	74.18%	78.28%	68.05%	75.17%	79.38%	61.07%	68.45%	79.65%	69.94%	63.18%					
22	. Хакамада Ирина Муцуовна	297	6	3	2	16	1	7	4	0	1	18	5	6	0	5	9	2	5	11	12	0	3	6	8	4	4	5	7	4	5	2	1	2	16	23	5	6	0	2	2	4	6	0	3	1	4	2	14	5	4	5	5	3	3	7	13	0					
		1.48%	2.68%	1.57%	0.87%	1.64%	0.78%	3.85%	2.09%	0.00%	0.65%	2.60%	2.21%	2.37%	0.00%	2.01%	1.12%	0.51%	1.11%	1.66%	2.39%	0.00%	0.96%	0.99%	1.92%	1.32%	0.93%	2.28%	1.59%	0.42%	0.81%	0.56%	0.60%	1.08%	3.11%	2.78%	0.86%	1.28%	0.00%	0.91%	1.92%	0.79%	5.41%	0.00%	1.16%	0.40%	2.38%	0.49%	1.34%	2.26%	1.28%	1.75%	1.72%	2.29%	1.79%	1.52%	4.11%	0.00%					
23	. Харитонов Николай Михайлович	3223	75	44	48	125	20	35	6	21	40	162	37	28	6	34	73	39	83	83	63	8	26	107	105	34	40	28	49	164	120	89	25	63	57	99	73	88	24	23	20	128	26	36	61	49	33	81	168	25	57	53	37	42	29	43	46	45					
		16.08%	33.48%	23.04%	20.96%	12.85%	15.62%	19.23%	3.14%	11.41%	25.97%	23.38%	16.37%	11.07%	5.94%	13.65%	9.09%	9.87%	18.44%	12.50%	12.52%	6.90%	8.31%	17.60%	25.18%	11.22%	9.35%	12.79%	11.16%	17.03%	19.51%	24.72%	15.06%	33.87%	11.09%	11.99%	12.56%	18.72%	14.91%	10.45%	19.23%	25.35%	23.42%	34.62%	23.64%	19.76%	19.64%	19.66%	16.12%	11.31%	18.21%	18.53%	12.71%	32.06%	17.26%	9.31%	14.56%	22.39%					
																																																															
24	Против всех	469	8	11	7	20	3	2	2	8	3	23	9	2	0	4	23	13	16	17	12	2	4	26	4	8	8	7	17	16	14	17	10	0	19	33	4	13	1	3	1	1	1	1	7	1	2	3	14	3	11	1	3	1	6	9	9	6					
		2.34%	3.57%	5.76%	3.06%	2.06%	2.34%	1.10%	1.05%	4.35%	1.95%	3.32%	3.98%	0.79%	0.00%	1.61%	2.86%	3.29%	3.56%	2.56%	2.39%	1.72%	1.28%	4.28%	0.96%	2.64%	1.87%	3.20%	3.87%	1.66%	2.28%	4.72%	6.02%	0.00%	3.70%	4.00%	0.69%	2.77%	0.62%	1.36%	0.96%	0.20%	0.90%	0.96%	2.71%	0.40%	1.19%	0.73%	1.34%	1.36%	3.51%	0.35%	1.03%	0.76%	3.57%	1.95%	2.85%	2.99%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
