15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	165	1	1	0	6	1	2	0	1	2	9	6	1	1	4	8	3	7	3	7	1	3	3	3	2	7	1	5	7	4	0	2	1	5	10	7	8	0	1	0	1	0	0	1	0	0	1	9	0	3	1	1	0	0	2	3	3	1	6					
		0.87%	0.53%	0.64%	0.00%	0.69%	1.25%	1.16%	0.00%	0.67%	1.85%	1.40%	2.78%	0.38%	1.03%	1.49%	1.05%	1.03%	1.52%	0.42%	1.38%	0.76%	1.13%	0.49%	0.82%	0.72%	1.63%	0.55%	1.11%	0.68%	0.67%	0.00%	1.17%	0.60%	1.11%	1.66%	1.60%	1.67%	0.00%	0.50%	0.00%	0.19%	0.00%	0.00%	0.49%	0.00%	0.00%	0.27%	0.86%	0.00%	0.93%	0.37%	0.40%	0.00%	0.00%	0.43%	0.91%	1.65%	0.63%	2.47%					
19	Жириновский Владимир Вольфович	2188	24	24	25	115	17	20	17	23	20	117	31	39	6	38	107	29	64	84	71	25	32	57	34	29	32	13	68	82	55	28	19	13	55	78	41	46	9	13	10	30	1	8	28	33	21	30	121	24	41	29	20	3	19	64	36	22	13	35					
		11.48%	12.63%	15.38%	12.82%	13.14%	21.25%	11.63%	9.66%	15.33%	18.52%	18.14%	14.35%	14.94%	6.19%	14.18%	14.10%	9.93%	13.88%	11.90%	14.03%	18.94%	12.08%	9.33%	9.26%	10.47%	7.44%	7.18%	15.04%	7.97%	9.15%	8.70%	11.11%	7.83%	12.17%	12.94%	9.38%	9.60%	6.21%	6.50%	10.99%	5.68%	1.00%	9.20%	13.79%	15.28%	15.00%	7.98%	11.62%	12.90%	12.69%	10.78%	7.91%	2.54%	15.45%	13.73%	10.94%	12.09%	8.23%	14.40%					
20	Зюганов Геннадий Андреевич	2515	54	35	9	98	4	15	4	25	11	185	24	26	2	32	86	40	61	84	64	6	30	97	62	29	58	35	45	120	85	64	39	25	58	54	44	46	22	17	17	101	15	3	32	17	18	58	145	15	36	31	32	27	5	45	48	23	28	24					
		13.19%	28.42%	22.44%	4.62%	11.20%	5.00%	8.72%	2.27%	16.67%	10.19%	28.68%	11.11%	9.96%	2.06%	11.94%	11.33%	13.70%	13.23%	11.90%	12.65%	4.55%	11.32%	15.88%	16.89%	10.47%	13.49%	19.34%	9.96%	11.66%	14.14%	19.88%	22.81%	15.06%	12.83%	8.96%	10.07%	9.60%	15.17%	8.50%	18.68%	19.13%	15.00%	3.45%	15.76%	7.87%	12.86%	15.43%	13.93%	8.06%	11.15%	11.52%	12.65%	22.88%	4.07%	9.66%	14.59%	12.64%	17.72%	9.88%					
21	Медведев Дмитрий Анатольевич	14086	111	96	159	656	57	134	154	97	74	326	152	195	88	188	551	215	327	529	360	100	199	451	268	215	330	132	327	820	454	228	111	126	331	456	344	375	114	169	64	393	84	76	142	165	101	286	760	147	243	205	200	87	98	351	240	133	116	176					
		73.88%	58.42%	61.54%	81.54%	74.97%	71.25%	77.91%	87.50%	64.67%	68.52%	50.54%	70.37%	74.71%	90.72%	70.15%	72.60%	73.63%	70.93%	74.93%	71.15%	75.76%	75.09%	73.81%	73.02%	77.62%	76.74%	72.93%	72.35%	79.69%	75.54%	70.81%	64.91%	75.90%	73.23%	75.62%	78.72%	78.29%	78.62%	84.50%	70.33%	74.43%	84.00%	87.36%	69.95%	76.39%	72.14%	76.06%	73.01%	79.03%	75.23%	76.21%	79.05%	73.73%	79.67%	75.32%	72.95%	73.08%	73.42%	72.43%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
