Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Увельская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197					
		7.86%	8.94%	9.85%	8.83%	8.80%	8.28%	8.87%	9.98%	5.70%	3.23%	5.66%	2.16%	6.34%	9.17%	9.59%	8.56%	11.06%	4.43%	4.76%	9.45%	5.45%	4.42%	4.28%	8.18%	4.33%	8.07%	9.60%	5.63%	10.95%	4.44%	4.33%	9.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	116	4	9	8	11	10	0	3	1	0	1	0	6	5	3	4	0	7	1	5	0	1	2	2	1	2	3	0	18	1	1	7					
		0.57%	0.39%	0.97%	0.74%	1.05%	0.86%	0.00%	0.53%	0.38%	0.00%	0.07%	0.00%	1.19%	0.34%	0.41%	0.65%	0.00%	1.03%	0.15%	0.47%	0.00%	0.29%	0.48%	0.20%	0.33%	0.37%	0.85%	0.00%	1.78%	1.11%	0.17%	1.21%					
23	6.Политическая партия «Партия социальной справедливости»	40	3	6	1	2	4	0	1	0	1	0	0	2	2	1	0	1	0	0	7	1	0	1	1	0	1	2	0	1	0	0	2					
		0.20%	0.29%	0.65%	0.09%	0.19%	0.34%	0.00%	0.18%	0.00%	0.32%	0.00%	0.00%	0.40%	0.14%	0.14%	0.00%	0.44%	0.00%	0.00%	0.66%	0.45%	0.00%	0.24%	0.10%	0.00%	0.18%	0.56%	0.00%	0.10%	0.00%	0.00%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	1716	111	90	109	113	106	51	64	20	44	93	7	40	133	70	47	8	58	60	52	13	16	9	101	24	57	26	17	54	9	43	71					
		8.48%	10.79%	9.74%	10.13%	10.81%	9.14%	8.87%	11.41%	7.60%	14.19%	6.74%	5.04%	7.92%	9.04%	9.59%	7.59%	3.54%	8.57%	9.22%	4.91%	5.91%	4.72%	2.14%	10.08%	8.00%	10.46%	7.34%	4.56%	5.33%	10.00%	7.17%	12.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1674	125	116	153	127	101	74	78	32	16	65	15	22	127	39	51	17	25	30	76	31	11	5	100	11	30	12	21	73	4	40	47					
		8.27%	12.15%	12.55%	14.22%	12.15%	8.71%	12.87%	13.90%	12.17%	5.16%	4.71%	10.79%	4.36%	8.63%	5.34%	8.24%	7.52%	3.69%	4.61%	7.18%	14.09%	3.24%	1.19%	9.98%	3.67%	5.50%	3.39%	5.63%	7.20%	4.44%	6.67%	8.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	6	5	7	4	4	4	3	2	1	4	2	1	5	9	3	1	1	3	7	4	1	0	5	0	5	2	2	6	0	2	4					
		0.51%	0.58%	0.54%	0.65%	0.38%	0.34%	0.70%	0.53%	0.76%	0.32%	0.29%	1.44%	0.20%	0.34%	1.23%	0.48%	0.44%	0.15%	0.46%	0.66%	1.82%	0.29%	0.00%	0.50%	0.00%	0.92%	0.56%	0.54%	0.59%	0.00%	0.33%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14189	652	570	661	656	808	382	338	186	227	1080	108	336	1023	518	440	169	532	487	764	149	282	378	666	245	380	262	277	707	69	469	368					
		70.12%	63.36%	61.69%	61.43%	62.78%	69.66%	66.43%	60.25%	70.72%	73.23%	78.32%	77.70%	66.53%	69.50%	70.96%	71.08%	74.78%	78.58%	74.81%	72.21%	67.73%	83.19%	89.79%	66.47%	81.67%	69.72%	74.01%	74.26%	69.72%	76.67%	78.17%	63.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	112	9	7	10	14	3	1	5	0	0	7	0	3	6	4	4	2	4	1	2	1	0	1	4	0	2	2	3	14	0	1	2					
		0.55%	0.87%	0.76%	0.93%	1.34%	0.26%	0.17%	0.89%	0.00%	0.00%	0.51%	0.00%	0.59%	0.41%	0.55%	0.65%	0.88%	0.59%	0.15%	0.19%	0.45%	0.00%	0.24%	0.40%	0.00%	0.37%	0.56%	0.80%	1.38%	0.00%	0.17%	0.35%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
