Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Увельская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182	УИК №2183	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2246	УИК №2247	УИК №2248					
		11.01%	15.07%	19.26%	13.97%	17.69%	14.84%	14.90%	17.08%	5.30%	11.42%	6.38%	10.16%	3.97%	7.68%	3.72%	4.25%	4.86%	16.79%	2.90%	14.35%	4.07%	7.90%	9.91%	12.66%	8.13%	10.63%	10.72%	3.97%	10.82%	8.02%	10.61%	11.81%	8.70%	15.15%	6.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	222	25	15	19	14	5	6	15	1	8	0	15	2	4	10	10	4	1	1	23	9	3	11	0	2	1	2	1	2	1	1	4	6	1	0					
		1.14%	2.34%	1.78%	1.84%	1.68%	0.55%	1.18%	2.85%	0.76%	2.47%	0.00%	1.16%	1.32%	0.68%	1.06%	1.46%	0.61%	0.19%	0.48%	2.41%	1.36%	0.48%	1.03%	0.00%	0.71%	0.29%	0.17%	0.40%	0.44%	0.29%	0.32%	0.76%	0.92%	0.61%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12966	517	331	491	378	495	317	218	100	120	54	903	114	450	781	580	550	378	182	575	557	504	771	154	217	261	984	206	305	279	221	365	476	71	61					
		66.67%	48.41%	39.36%	47.62%	45.49%	54.40%	62.16%	41.37%	75.76%	37.04%	57.45%	70.05%	75.50%	76.79%	83.09%	84.92%	83.46%	70.52%	87.92%	60.21%	83.89%	81.29%	72.06%	67.25%	76.68%	75.00%	85.05%	81.75%	67.33%	79.94%	71.06%	69.52%	72.67%	43.03%	66.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	6	4	2	5	0	0	1	0	2	0	0	0	0	2	1	0	0	0	2	1	1	1	2	0	1	1	5	0	1	0	2	1	1	0					
		0.22%	0.56%	0.48%	0.19%	0.60%	0.00%	0.00%	0.19%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.21%	0.15%	0.00%	0.00%	0.00%	0.21%	0.15%	0.16%	0.09%	0.87%	0.00%	0.29%	0.09%	1.98%	0.00%	0.29%	0.00%	0.38%	0.15%	0.61%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
