Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Беломорская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №184	УИК №185	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207					
24	"7. ""Новый курс - Автомобильная Россия"""	67	0	6	8	7	13	3	2	2	0	1	0	1	3	2	0	1	0	10	1	1	5	1	0					
		0.65%	0.0%	0.76%	0.67%	0.53%	1.07%	0.59%	0.46%	0.48%	0.0%	0.79%	0.0%	0.61%	1.07%	1.41%	0.0%	0.55%	0.0%	0.96%	0.35%	1.88%	0.57%	0.35%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	0	0	1	2	0	6	1	0	1	2	0	0	0	1	0	0	0	3	1	0	0	0	1					
		0.18%	0.0%	0.0%	0.08%	0.15%	0.0%	1.18%	0.23%	0.0%	0.26%	1.58%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.29%	0.35%	0.0%	0.0%	0.0%	0.67%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	4	2	1	7	2	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0					
		0.19%	0.0%	0.51%	0.16%	0.07%	0.57%	0.39%	0.0%	0.0%	0.26%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	237	6	17	27	30	21	15	14	3	6	2	7	4	2	1	5	8	1	28	3	6	16	7	8					
		2.30%	3.57%	2.17%	2.26%	2.29%	1.73%	2.95%	3.27%	0.72%	1.6%	1.58%	3.74%	2.46%	0.71%	0.70%	4.16%	4.44%	2.12%	2.70%	1.05%	11.32%	1.84%	2.50%	5.36%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	137	1	9	19	26	24	7	4	3	2	0	3	4	2	1	1	2	0	21	3	0	4	0	1					
		1.33%	0.59%	1.15%	1.59%	1.98%	1.98%	1.37%	0.93%	0.72%	0.53%	0.0%	1.60%	2.46%	0.71%	0.70%	0.83%	1.11%	0.0%	2.03%	1.05%	0.0%	0.46%	0.0%	0.67%					
30	"13. ""Демократическая партия России"""	26	0	4	1	1	2	5	1	1	1	0	0	0	2	2	1	1	0	0	1	0	1	1	1					
		0.25%	0.0%	0.51%	0.08%	0.07%	0.16%	0.98%	0.23%	0.24%	0.26%	0.0%	0.0%	0.0%	0.71%	1.41%	0.83%	0.55%	0.0%	0.0%	0.35%	0.0%	0.11%	0.35%	0.67%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	2	0	1	0	1	1	0	0	1	0	0	0	2	0	1	0	1	1	0	1	1	0					
		0.12%	0.0%	0.25%	0.0%	0.07%	0.0%	0.19%	0.23%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	1.41%	0.0%	0.55%	0.0%	0.09%	0.35%	0.0%	0.11%	0.35%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.16%	0.07%	0.08%	0.19%	0.0%	0.0%	0.26%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	633	8	36	106	86	73	31	36	18	16	5	8	10	21	8	15	4	1	64	18	1	56	7	5					
		6.15%	4.76%	4.60%	8.89%	6.56%	6.04%	6.10%	8.43%	4.33%	4.26%	3.96%	4.27%	6.17%	7.49%	5.67%	12.5%	2.22%	2.12%	6.18%	6.31%	1.88%	6.45%	2.50%	3.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	2	1	3	3	0	1	1	1	2	2	0	0	0	1	2	0	3	1	0	1	0	1					
		0.25%	0.59%	0.25%	0.08%	0.22%	0.24%	0.0%	0.23%	0.24%	0.26%	1.58%	1.06%	0.0%	0.0%	0.0%	0.83%	1.11%	0.0%	0.29%	0.35%	0.0%	0.11%	0.0%	0.67%					
35	"18. ""ЛДПР"""	1362	28	109	150	156	180	74	54	46	41	11	18	14	35	18	12	18	7	162	46	5	122	42	14					
		13.23%	16.66%	13.95%	12.58%	11.91%	14.91%	14.56%	12.64%	11.08%	10.93%	8.73%	9.62%	8.64%	12.49%	12.76%	10.0%	10.0%	14.89%	15.66%	16.14%	9.43%	14.07%	15.05%	9.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	250	1	16	46	42	29	10	14	13	11	3	0	2	5	4	2	6	1	15	6	1	15	7	1					
		2.42%	0.59%	2.04%	3.85%	3.20%	2.40%	1.96%	3.27%	3.13%	2.93%	2.38%	0.0%	1.23%	1.78%	2.83%	1.66%	3.33%	2.12%	1.45%	2.10%	1.88%	1.73%	2.50%	0.67%					
37	"20. ""Политическая партия ""Единая Россия"""	4358	60	310	424	470	467	208	215	190	192	75	97	90	166	68	47	93	30	362	145	21	414	136	78					
		42.34%	35.71%	39.69%	35.57%	35.90%	38.69%	40.94%	50.35%	45.78%	51.2%	59.52%	51.87%	55.55%	59.28%	48.22%	39.16%	51.66%	63.82%	35.00%	50.87%	39.62%	47.75%	48.74%	52.34%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	0	1	2	2	2	1	1	2	0	0	1	0	0	1	2	0	0	0	0	1	2	0					
		0.18%	0.59%	0.0%	0.08%	0.15%	0.16%	0.39%	0.23%	0.24%	0.53%	0.0%	0.0%	0.61%	0.0%	0.0%	0.83%	1.11%	0.0%	0.0%	0.0%	0.0%	0.11%	0.71%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	1	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1					
		0.16%	0.59%	0.25%	0.16%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.70%	0.0%	0.0%	0.0%	0.67%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	824	5	56	113	134	91	23	30	24	33	9	14	6	9	10	7	13	2	108	12	7	82	24	12					
		8.00%	2.97%	7.17%	9.47%	10.23%	7.53%	4.52%	7.02%	5.78%	8.8%	7.14%	7.48%	3.70%	3.21%	7.09%	5.83%	7.22%	4.25%	10.44%	4.21%	13.20%	9.45%	8.60%	8.05%					
																														
41	Против всех	568	6	59	70	68	65	24	16	28	17	1	8	5	13	8	2	2	0	83	23	4	51	11	4					
		5.51%	3.57%	7.55%	5.87%	5.19%	5.38%	4.72%	3.74%	6.74%	4.53%	0.79%	4.27%	3.08%	4.64%	5.67%	1.66%	1.11%	0.0%	8.02%	8.07%	7.54%	5.88%	3.94%	2.68%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
