Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    район Раменки																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №2641	УИК №2642	УИК №2643	УИК №2644	УИК №2645	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654	УИК №2655	УИК №2656	УИК №2657	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №3373	УИК №3374					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1571	40	30	29	30	40	41	50	30	50	40	50	40	20	40	60	40	50	60	50	40	50	40	50	50	50	60	70	40	40	60	30	70	50	40	41	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1227	35	26	24	20	37	27	43	15	42	38	39	30	11	36	36	31	40	55	39	35	43	34	31	44	41	47	53	28	32	50	23	41	38	27	36	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1599	67	43	18	17	44	18	32	242	22	24	31	28	195	72	88	44	28	29	26	6	32	20	37	34	29	91	29	29	17	25	25	56	23	34	32	12	0					
14	Число погашенных неиспользованных открепительных удостоверений	344	5	4	5	10	3	14	7	15	8	2	11	10	9	4	24	9	10	5	11	5	7	6	19	6	9	13	17	12	8	10	7	29	12	13	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	125	0	3	0	2	4	3	5	3	5	2	4	3	1	0	3	1	4	8	5	7	16	4	3	8	7	3	2	1	2	7	3	1	3	0	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5628	161	112	201	143	256	76	126	85	153	233	313	134	263	124	80	84	177	195	191	179	243	167	180	284	259	202	116	149	64	36	192	183	26	105	112	12	12					
		11.59%	17.65%	16.28%	15.93%	14.52%	18.56%	5.81%	5.88%	9.42%	10.73%	16.41%	23.89%	7.71%	12.46%	13.96%	5.27%	6.32%	12.66%	13.40%	15.62%	13.34%	18.85%	13.28%	20.57%	15.87%	18.49%	10.61%	5.98%	9.05%	7.45%	3.00%	11.42%	9.96%	1.77%	12.21%	6.97%	11.01%	13.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2934	119	63	27	18	144	48	81	113	64	139	59	56	170	71	47	71	108	166	139	106	117	40	79	124	102	113	62	112	84	25	35	31	21	42	119	9	10					
		6.04%	13.05%	9.16%	2.14%	1.83%	10.44%	3.67%	3.78%	12.53%	4.49%	9.79%	4.50%	3.22%	8.06%	7.99%	3.09%	5.34%	7.73%	11.41%	11.37%	7.90%	9.08%	3.18%	9.03%	6.93%	7.28%	5.93%	3.20%	6.80%	9.78%	2.08%	2.08%	1.69%	1.43%	4.88%	7.41%	8.26%	11.49%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	593	12	10	14	5	30	17	19	7	18	29	4	15	15	9	19	18	18	20	22	27	20	19	22	40	18	26	9	16	21	9	10	18	5	12	16	3	1					
		1.22%	1.32%	1.45%	1.11%	0.51%	2.18%	1.30%	0.89%	0.78%	1.26%	2.04%	0.31%	0.86%	0.71%	1.01%	1.25%	1.35%	1.29%	1.37%	1.80%	2.01%	1.55%	1.51%	2.51%	2.23%	1.28%	1.37%	0.46%	0.97%	2.44%	0.75%	0.59%	0.98%	0.34%	1.40%	0.99%	2.75%	1.15%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10519	228	156	257	156	328	201	323	151	349	306	223	351	778	179	207	202	306	374	370	320	447	183	230	445	294	407	313	323	273	458	240	276	329	148	337	31	20					
		21.67%	25.00%	22.67%	20.36%	15.84%	23.79%	15.37%	15.08%	16.74%	24.47%	21.55%	17.02%	20.18%	36.87%	20.16%	13.63%	15.19%	21.89%	25.70%	30.25%	23.85%	34.68%	14.55%	26.29%	24.86%	20.99%	21.38%	16.14%	19.61%	31.78%	38.17%	14.28%	15.02%	22.38%	17.21%	20.98%	28.44%	22.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4252	143	144	29	17	237	34	52	91	142	252	15	100	475	184	10	65	225	197	214	103	162	21	128	208	273	156	41	141	46	62	29	29	13	27	169	10	8					
		8.76%	15.68%	20.93%	2.30%	1.73%	17.19%	2.60%	2.43%	10.09%	9.96%	17.75%	1.15%	5.75%	22.51%	20.72%	0.66%	4.89%	16.09%	13.54%	17.50%	7.68%	12.57%	1.67%	14.63%	11.62%	19.49%	8.19%	2.11%	8.56%	5.36%	5.17%	1.73%	1.58%	0.88%	3.14%	10.52%	9.17%	9.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23626	226	174	710	634	349	906	1501	428	678	433	667	1045	362	298	1137	853	534	459	249	582	262	794	221	645	416	963	1391	877	356	602	1153	1269	1073	506	802	41	30					
		48.66%	24.78%	25.29%	56.26%	64.37%	25.31%	69.27%	70.07%	47.45%	47.55%	30.49%	50.92%	60.09%	17.16%	33.56%	74.85%	64.14%	38.20%	31.55%	20.36%	43.37%	20.33%	63.12%	25.26%	36.03%	29.69%	50.58%	71.74%	53.25%	41.44%	50.17%	68.59%	69.08%	72.99%	58.84%	49.94%	37.61%	34.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	392	7	7	7	3	14	13	9	8	12	21	2	7	20	14	16	9	14	29	14	14	18	12	8	23	10	13	7	11	3	4	10	12	2	3	12	3	1					
		0.81%	0.77%	1.02%	0.55%	0.30%	1.02%	0.99%	0.42%	0.89%	0.84%	1.48%	0.15%	0.40%	0.95%	1.58%	1.05%	0.68%	1.00%	1.99%	1.14%	1.04%	1.40%	0.95%	0.91%	1.28%	0.71%	0.68%	0.36%	0.67%	0.35%	0.33%	0.59%	0.65%	0.14%	0.35%	0.75%	2.75%	1.15%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
