Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    район Раменки																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №3280	УИК №3281					
19	2.Всероссийская политическая партия «Гражданская Сила»	1355	20	20	48	24	49	38	31	47	18	45	50	33	63	77	34	33	48	46	37	39	35	20	27	62	65	39	34	22	33	37	27	41	29	76	4	4					
		3.45%	1.99%	2.87%	4.40%	3.27%	3.61%	3.65%	2.70%	4.11%	2.25%	3.42%	3.90%	2.57%	4.26%	5.84%	3.96%	3.91%	3.80%	3.65%	3.69%	2.82%	3.41%	2.45%	2.13%	4.61%	4.12%	2.80%	3.14%	2.43%	2.76%	3.33%	2.37%	3.41%	2.69%	4.89%	3.96%	2.68%					
20	3.Политическая партия «Демократическая партия России»	105	1	1	5	3	2	4	2	2	0	2	3	2	11	4	4	3	6	5	1	2	5	1	3	6	9	2	0	0	2	2	1	4	1	6	0	0					
		0.27%	0.10%	0.14%	0.46%	0.41%	0.15%	0.38%	0.17%	0.17%	0.00%	0.15%	0.23%	0.16%	0.74%	0.30%	0.47%	0.36%	0.47%	0.40%	0.10%	0.14%	0.49%	0.12%	0.24%	0.45%	0.57%	0.14%	0.00%	0.00%	0.17%	0.18%	0.09%	0.33%	0.09%	0.39%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6778	137	91	156	89	232	130	182	149	249	255	256	255	391	143	111	92	207	207	201	281	181	137	236	209	274	283	218	163	245	174	163	180	163	309	11	18					
		17.27%	13.65%	13.07%	14.29%	12.13%	17.08%	12.49%	15.84%	13.04%	31.09%	19.39%	19.97%	19.88%	26.45%	10.85%	12.92%	10.91%	16.38%	16.43%	20.06%	20.30%	17.64%	16.79%	18.60%	15.53%	17.37%	20.33%	20.15%	17.97%	20.47%	15.68%	14.34%	14.98%	15.11%	19.88%	10.89%	12.08%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1923	27	47	55	38	70	52	39	66	33	89	85	53	141	113	37	38	54	59	31	34	50	26	60	104	81	55	35	19	37	54	35	39	59	107	1	0					
		4.90%	2.69%	6.75%	5.04%	5.18%	5.15%	4.99%	3.39%	5.77%	4.12%	6.77%	6.63%	4.13%	9.54%	8.57%	4.31%	4.51%	4.27%	4.68%	3.09%	2.46%	4.87%	3.19%	4.73%	7.73%	5.14%	3.95%	3.23%	2.09%	3.09%	4.86%	3.08%	3.24%	5.47%	6.89%	0.99%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	214	4	8	3	2	3	6	4	4	8	5	9	5	13	6	1	2	9	11	5	7	9	3	7	7	11	8	11	5	4	9	5	7	3	8	1	1					
		0.55%	0.40%	1.15%	0.27%	0.27%	0.22%	0.58%	0.35%	0.35%	0.99%	0.38%	0.70%	0.39%	0.88%	0.46%	0.12%	0.24%	0.71%	0.87%	0.50%	0.51%	0.88%	0.37%	0.55%	0.52%	0.70%	0.57%	1.02%	0.55%	0.33%	0.81%	0.44%	0.58%	0.28%	0.51%	0.99%	0.67%					
24	7.Политическая партия «Либерально-демократическая партия России»	2653	96	46	86	51	75	63	73	88	32	64	74	67	144	79	66	48	95	82	64	86	66	52	78	81	81	105	72	70	85	76	98	94	75	125	4	12					
		6.76%	9.56%	6.61%	7.88%	6.95%	5.52%	6.05%	6.35%	7.70%	3.99%	4.87%	5.77%	5.22%	9.74%	5.99%	7.68%	5.69%	7.52%	6.51%	6.39%	6.21%	6.43%	6.37%	6.15%	6.02%	5.14%	7.54%	6.65%	7.72%	7.10%	6.85%	8.62%	7.82%	6.95%	8.04%	3.96%	8.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3349	104	62	100	63	107	84	110	80	59	146	100	124	76	125	74	53	79	105	51	134	118	75	121	133	148	121	89	79	103	102	93	101	96	108	6	20					
		8.53%	10.36%	8.91%	9.16%	8.58%	7.88%	8.07%	9.57%	6.99%	7.37%	11.10%	7.80%	9.66%	5.14%	9.48%	8.61%	6.29%	6.25%	8.33%	5.09%	9.68%	11.50%	9.19%	9.54%	9.88%	9.38%	8.69%	8.23%	8.71%	8.60%	9.19%	8.18%	8.40%	8.90%	6.95%	5.94%	13.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	667	10	13	16	17	18	26	27	21	21	24	20	30	18	18	11	16	27	28	15	24	15	22	22	21	30	21	9	18	14	14	24	13	16	24	3	1					
		1.70%	0.99%	1.87%	1.47%	2.32%	1.33%	2.50%	2.35%	1.84%	2.62%	1.83%	1.56%	2.34%	1.22%	1.37%	1.28%	1.90%	2.14%	2.22%	1.50%	1.73%	1.46%	2.70%	1.73%	1.56%	1.90%	1.51%	0.83%	1.98%	1.17%	1.26%	2.11%	1.08%	1.48%	1.54%	2.97%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17352	484	327	466	362	611	497	538	550	281	500	520	558	384	572	409	461	620	562	490	668	443	395	590	508	687	590	484	426	508	515	556	555	495	596	63	81					
		44.21%	48.21%	46.98%	42.67%	49.32%	44.99%	47.74%	46.82%	48.12%	35.08%	38.02%	40.56%	43.49%	25.98%	43.40%	47.61%	54.69%	49.05%	44.60%	48.90%	48.27%	43.18%	48.41%	46.49%	37.74%	43.56%	42.39%	44.73%	46.97%	42.44%	46.40%	48.90%	46.17%	45.88%	38.35%	62.38%	54.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2956	61	52	97	48	115	82	92	95	54	134	111	98	178	124	79	48	71	95	58	57	61	55	74	140	119	91	65	66	106	77	77	83	65	119	5	4					
		7.53%	6.08%	7.47%	8.88%	6.54%	8.47%	7.88%	8.01%	8.31%	6.74%	10.19%	8.66%	7.64%	12.04%	9.41%	9.20%	5.69%	5.62%	7.54%	5.79%	4.12%	5.95%	6.74%	5.83%	10.40%	7.55%	6.54%	6.01%	7.28%	8.86%	6.94%	6.77%	6.91%	6.02%	7.66%	4.95%	2.68%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
