Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Дебесская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	0	6	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	2	1	0					
		0.17%	0.00%	0.00%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	1.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.35%	0.30%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	2	1	6	0	0	1	1	0	0	3	1	0	0	0	0	1	2	1	2	2	0	1	1	0					
		0.33%	0.63%	0.39%	1.23%	0.00%	0.00%	0.14%	0.21%	0.00%	0.00%	0.76%	0.40%	0.00%	0.00%	0.00%	0.00%	0.36%	0.37%	0.88%	1.74%	1.42%	0.00%	0.17%	0.30%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	813	30	52	52	62	68	85	54	27	27	34	20	32	11	32	14	51	39	10	16	5	29	34	28	1					
		10.76%	9.46%	20.16%	10.66%	12.28%	9.59%	12.25%	11.09%	17.65%	21.60%	8.56%	7.91%	10.39%	7.24%	17.58%	7.91%	18.61%	7.28%	8.85%	13.91%	3.55%	12.50%	5.94%	8.38%	2.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	424	10	9	43	42	66	51	39	1	3	12	8	11	7	12	10	16	19	4	7	5	7	32	9	1					
		5.61%	3.15%	3.49%	8.81%	8.32%	9.31%	7.35%	8.01%	0.65%	2.40%	3.02%	3.16%	3.57%	4.61%	6.59%	5.65%	5.84%	3.54%	3.54%	6.09%	3.55%	3.02%	5.59%	2.69%	2.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	2	0	0	1	5	1	6	3	0	2	3	0	1	1	3	1	3	1	3	2	1	3	3	0					
		0.60%	0.63%	0.00%	0.00%	0.20%	0.71%	0.14%	1.23%	1.96%	0.00%	0.50%	1.19%	0.00%	0.66%	0.55%	1.69%	0.36%	0.56%	0.88%	2.61%	1.42%	0.43%	0.52%	0.90%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5208	217	162	313	340	473	428	294	103	78	306	180	235	108	119	121	167	430	71	78	113	162	433	250	27					
		68.93%	68.45%	62.79%	64.14%	67.33%	66.71%	61.67%	60.37%	67.32%	62.40%	77.08%	71.15%	76.30%	71.05%	65.38%	68.36%	60.95%	80.22%	62.83%	67.83%	80.14%	69.83%	75.70%	74.85%	79.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	1	1	2	4	2	2	2	0	0	1	4	0	0	1	0	3	0	0	0	3	0	1	0					
		0.36%	0.00%	0.39%	0.20%	0.40%	0.56%	0.29%	0.41%	1.31%	0.00%	0.00%	0.40%	1.30%	0.00%	0.00%	0.56%	0.00%	0.56%	0.00%	0.00%	0.00%	1.29%	0.00%	0.30%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
