Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Дебесская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623					
14	Число погашенных неиспользованных открепительных удостоверений	85	4	5	1	3	1	1	3	4	5	3	7	4	3	9	5	5	8	4	3	2	3	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	401	15	11	29	39	27	81	23	4	6	22	9	16	6	5	11	14	22	4	6	3	11	22	15					
		5.59%	4.81%	8.33%	6.16%	7.57%	5.59%	8.67%	4.32%	2.60%	5.41%	5.06%	4.09%	5.23%	4.17%	3.33%	6.55%	5.71%	4.56%	3.96%	5.04%	2.61%	4.44%	4.20%	5.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	926	48	31	60	44	58	140	68	11	16	33	9	41	21	14	18	34	89	14	19	25	31	56	46					
		12.90%	15.38%	23.48%	12.74%	8.54%	12.01%	14.99%	12.76%	7.14%	14.41%	7.59%	4.09%	13.40%	14.58%	9.33%	10.71%	13.88%	18.46%	13.86%	15.97%	21.74%	12.50%	10.69%	16.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	51	1	0	1	2	4	10	6	1	0	2	5	1	1	1	0	3	4	0	1	0	0	2	6					
		0.71%	0.32%	0.00%	0.21%	0.39%	0.83%	1.07%	1.13%	0.65%	0.00%	0.46%	2.27%	0.33%	0.69%	0.67%	0.00%	1.22%	0.83%	0.00%	0.84%	0.00%	0.00%	0.38%	2.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1464	54	19	105	131	125	200	177	16	22	88	55	42	31	21	32	62	47	23	14	9	30	108	53					
		20.40%	17.31%	14.39%	22.29%	25.44%	25.88%	21.41%	33.21%	10.39%	19.82%	20.23%	25.00%	13.73%	21.53%	14.00%	19.05%	25.31%	9.75%	22.77%	11.76%	7.83%	12.10%	20.61%	19.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	50	4	0	6	7	3	10	8	0	0	0	0	3	1	0	0	0	2	0	0	0	0	5	1					
		0.70%	1.28%	0.00%	1.27%	1.36%	0.62%	1.07%	1.50%	0.00%	0.00%	0.00%	0.00%	0.98%	0.69%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.95%	0.36%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4182	188	70	257	280	257	479	245	120	63	285	140	199	84	108	107	131	307	58	79	76	174	323	152					
		58.26%	60.26%	53.03%	54.56%	54.37%	53.21%	51.28%	45.97%	77.92%	56.76%	65.52%	63.64%	65.03%	58.33%	72.00%	63.69%	53.47%	63.69%	57.43%	66.39%	66.09%	70.16%	61.64%	55.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	1	0	1	3	1	6	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	4	1					
		0.33%	0.32%	0.00%	0.21%	0.58%	0.21%	0.64%	0.19%	0.00%	0.00%	0.23%	0.45%	0.33%	0.00%	0.00%	0.00%	0.00%	0.21%	0.99%	0.00%	0.00%	0.40%	0.76%	0.36%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
