7	Число избирательных бюллетеней в переносных ящиках для голосования	3132	5	16	217	28	27	26	27	58	24	23	36	16	22	30	19	32	15	27	28	14	8	35	146	16	30	18	31	81	30	41	106	97	29	49	12	24	17	30	20	35	17	9	33	24	23	19	37	38	22	22	10	6	16	53	27	21	16	35	21	28	27	44	52	28	21	24	21	46	87	4	28	21	24	43	24	54	13	30	24	20	18	18	26	12	9	20	12	7	3	9	29	204	108									
8	Число бюллетеней в стационарных ящиках для голосования	105533	498	972	963	720	1006	1368	721	706	1125	791	1259	904	735	977	653	650	1346	1260	854	577	1608	1316	2281	708	992	1095	902	1872	1042	875	865	1106	667	1055	694	1252	1128	1116	1577	1327	1297	1575	1190	1508	1309	1575	1678	1322	1720	1829	1100	772	1397	1329	1027	1186	1245	1099	1189	1306	1329	1435	1421	1662	1513	1204	847	909	1728	730	1536	1234	1142	1268	1236	1576	1270	1572	942	854	1224	912	1277	823	718	1123	1173	786	1487	825	903	322	336									
9	Число недействительных избирательных бюллетеней	990	3	14	8	5	7	15	8	6	11	1	12	8	2	9	6	7	15	8	4	5	22	6	35	7	6	15	5	24	12	7	13	15	8	12	14	10	4	15	18	7	13	18	19	11	9	16	25	11	10	19	8	5	8	14	4	8	8	9	7	25	8	14	14	17	10	5	15	7	16	8	14	15	13	12	18	13	13	14	10	11	9	6	8	4	7	7	10	8	10	4	3	8	3									
10	Число действительных избирательных бюллетеней	107675	500	974	1172	743	1026	1379	740	758	1138	813	1283	912	755	998	666	675	1346	1279	878	586	1594	1345	2392	717	1016	1098	928	1929	1060	909	958	1188	688	1092	692	1266	1141	1131	1579	1355	1301	1566	1204	1521	1323	1578	1690	1349	1732	1832	1102	773	1405	1368	1050	1199	1253	1125	1203	1309	1348	1465	1459	1673	1524	1223	853	948	1799	726	1550	1240	1153	1299	1242	1617	1270	1588	956	863	1233	924	1295	831	720	1136	1175	785	1480	830	929	518	441									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																								
13	Бабурин Сергей Николаевич	1034	4	16	6	4	13	23	5	11	16	2	6	8	9	12	10	5	10	12	11	7	10	7	9	9	8	15	9	8	14	10	3	12	8	15	11	13	7	12	10	12	12	12	2	15	14	7	21	19	23	11	13	8	13	17	12	15	13	17	11	6	12	16	26	25	15	12	11	5	19	3	13	14	10	16	15	18	10	10	14	6	14	8	11	7	10	8	11	13	6	5	13	5	0									
		0.95%	0.80%	1.62%	0.51%	0.53%	1.26%	1.65%	0.67%	1.44%	1.39%	0.25%	0.46%	0.87%	1.19%	1.19%	1.49%	0.73%	0.73%	0.93%	1.25%	1.18%	0.62%	0.52%	0.37%	1.24%	0.78%	1.35%	0.96%	0.41%	1.31%	1.09%	0.31%	0.99%	1.15%	1.36%	1.56%	1.02%	0.61%	1.05%	0.63%	0.88%	0.91%	0.76%	0.16%	0.98%	1.05%	0.44%	1.22%	1.40%	1.32%	0.59%	1.17%	1.03%	0.92%	1.23%	1.14%	1.24%	1.03%	1.50%	0.91%	0.45%	0.88%	1.08%	1.77%	1.48%	0.98%	0.98%	1.27%	0.52%	1.05%	0.41%	0.83%	1.12%	0.86%	1.22%	1.19%	1.10%	0.78%	0.62%	1.45%	0.69%	1.13%	0.86%	0.84%	0.84%	1.38%	0.70%	0.93%	1.64%	0.40%	0.60%	1.39%	0.95%	0.00%									
14	Грудинин Павел Николаевич	13662	51	141	146	99	140	180	104	110	151	133	169	117	100	133	73	102	171	167	130	78	186	179	165	72	121	129	94	212	130	100	129	160	103	166	93	146	149	144	146	185	182	197	99	181	151	214	217	160	257	228	153	104	166	176	130	145	172	153	151	135	142	202	188	233	217	143	97	140	256	112	203	149	146	169	151	223	209	177	117	143	162	137	173	94	115	140	163	131	161	100	99	53	42									
		12.57%	10.14%	14.27%	12.37%	13.24%	13.55%	12.91%	13.90%	14.40%	13.14%	16.34%	13.05%	12.72%	13.21%	13.21%	10.86%	14.96%	12.56%	12.98%	14.74%	13.20%	11.51%	13.25%	6.80%	9.94%	11.84%	11.59%	10.08%	10.86%	12.13%	10.92%	13.29%	13.30%	14.80%	15.04%	13.17%	11.44%	13.01%	12.57%	9.14%	13.58%	13.85%	12.44%	8.09%	11.81%	11.34%	13.43%	12.65%	11.76%	14.75%	12.32%	13.78%	13.37%	11.75%	12.74%	12.33%	12.01%	13.64%	13.49%	12.48%	10.12%	10.47%	13.66%	12.76%	13.79%	14.15%	11.64%	11.18%	14.66%	14.10%	15.26%	12.98%	11.87%	12.52%	12.89%	11.98%	13.68%	16.29%	11.05%	12.11%	16.36%	13.04%	14.73%	13.28%	11.26%	15.82%	12.25%	13.76%	16.52%	10.81%	11.99%	10.62%	10.08%	9.46%									
15	Жириновский Владимир Вольфович	6712	24	54	104	36	55	72	32	41	55	47	69	56	59	44	29	32	97	89	65	39	137	88	154	60	70	72	77	215	53	55	57	65	42	67	36	86	67	63	156	60	72	101	152	84	83	61	79	66	81	93	52	43	89	59	60	61	65	47	76	86	76	106	71	95	86	63	53	62	103	53	102	93	60	68	82	89	81	111	60	60	85	66	79	52	67	79	77	56	113	53	55	39	28									
		6.18%	4.77%	5.47%	8.81%	4.81%	5.32%	5.16%	4.28%	5.37%	4.79%	5.77%	5.33%	6.09%	7.79%	4.37%	4.32%	4.69%	7.13%	6.92%	7.37%	6.60%	8.48%	6.51%	6.35%	8.29%	6.85%	6.47%	8.25%	11.01%	4.94%	6.00%	5.87%	5.40%	6.03%	6.07%	5.10%	6.74%	5.85%	5.50%	9.77%	4.41%	5.48%	6.38%	12.43%	5.48%	6.23%	3.83%	4.61%	4.85%	4.65%	5.02%	4.68%	5.53%	6.30%	4.27%	5.69%	5.05%	5.15%	4.14%	6.28%	6.45%	5.60%	7.17%	4.82%	5.62%	5.61%	5.13%	6.11%	6.49%	5.67%	7.22%	6.52%	7.41%	5.15%	5.19%	6.51%	5.46%	6.31%	6.93%	6.21%	6.86%	6.84%	7.10%	6.06%	6.23%	9.22%	6.91%	6.50%	7.06%	7.58%	6.35%	5.90%	7.41%	6.31%									
16	Путин Владимир Владимирович	78747	382	660	810	542	732	1004	531	546	831	559	929	662	549	700	513	482	997	945	625	437	1174	989	2009	547	758	814	684	1391	780	684	722	865	491	781	485	933	831	837	1174	1017	914	1149	897	1130	996	1189	1228	993	1235	1349	800	583	1042	1016	772	881	878	822	888	983	1017	1040	1081	1214	1078	903	633	675	1312	517	1126	877	846	959	907	1141	879	1176	700	591	880	640	936	607	473	823	829	535	1145	612	700	399	349									
		72.47%	75.94%	66.80%	68.64%	72.46%	70.86%	72.02%	70.99%	71.47%	72.32%	68.67%	71.74%	71.96%	72.52%	69.51%	76.34%	70.67%	73.25%	73.43%	70.86%	73.94%	72.65%	73.21%	82.78%	75.55%	74.17%	73.14%	73.31%	71.22%	72.76%	74.67%	74.36%	71.90%	70.55%	70.74%	68.70%	73.12%	72.58%	73.04%	73.51%	74.67%	69.56%	72.54%	73.34%	73.76%	74.77%	74.59%	71.60%	73.01%	70.90%	72.88%	72.07%	74.94%	73.74%	73.52%	73.24%	72.99%	69.63%	72.49%	73.39%	73.69%	75.00%	70.32%	73.39%	71.83%	70.27%	73.53%	72.93%	70.68%	72.29%	70.44%	71.99%	69.88%	72.56%	73.15%	71.98%	70.00%	68.51%	73.41%	72.46%	67.62%	70.85%	68.82%	71.83%	72.69%	65.06%	72.00%	69.96%	67.47%	76.85%	73.38%	75.11%	75.86%	78.60%									
17	Собчак Ксения Анатольевна	2537	9	30	56	18	23	32	24	11	23	18	36	27	13	33	13	18	34	26	24	10	35	25	27	12	25	22	19	55	28	21	20	25	7	24	21	28	27	27	40	30	49	47	30	31	26	37	42	51	43	49	16	13	26	40	36	25	41	27	23	24	32	30	26	37	44	28	19	29	40	11	42	37	33	27	20	42	31	42	19	11	29	25	28	14	17	33	24	19	22	23	16	7	8									
		2.33%	1.79%	3.04%	4.75%	2.41%	2.23%	2.30%	3.21%	1.44%	2.00%	2.21%	2.78%	2.93%	1.72%	3.28%	1.93%	2.64%	2.50%	2.02%	2.72%	1.69%	2.17%	1.85%	1.11%	1.66%	2.45%	1.98%	2.04%	2.82%	2.61%	2.29%	2.06%	2.08%	1.01%	2.17%	2.97%	2.19%	2.36%	2.36%	2.50%	2.20%	3.73%	2.97%	2.45%	2.02%	1.95%	2.32%	2.45%	3.75%	2.47%	2.65%	1.44%	1.67%	1.84%	2.89%	3.42%	2.07%	3.25%	2.38%	1.90%	1.80%	2.36%	2.03%	1.77%	2.19%	2.87%	2.28%	2.19%	3.04%	2.20%	1.50%	2.69%	2.95%	2.83%	2.06%	1.59%	2.58%	2.42%	2.62%	1.97%	1.26%	2.33%	2.69%	2.15%	1.68%	2.34%	2.89%	2.03%	2.40%	1.48%	2.76%	1.72%	1.33%	1.80%									
18	Сурайкин Максим Александрович	901	6	4	4	4	11	19	7	5	4	9	6	5	5	8	1	10	16	11	8	0	15	12	6	3	8	8	7	15	12	8	3	10	13	5	8	11	13	5	11	9	14	22	8	12	9	14	15	11	15	13	13	2	14	12	4	5	13	9	7	16	12	16	15	14	20	15	4	5	11	5	18	11	9	15	9	22	4	15	7	7	21	6	11	7	6	6	17	6	9	7	12	4	2									
		0.83%	1.19%	0.40%	0.34%	0.53%	1.06%	1.36%	0.94%	0.65%	0.35%	1.11%	0.46%	0.54%	0.66%	0.79%	0.15%	1.47%	1.18%	0.85%	0.91%	0.00%	0.93%	0.89%	0.25%	0.41%	0.78%	0.72%	0.75%	0.77%	1.12%	0.87%	0.31%	0.83%	1.87%	0.45%	1.13%	0.86%	1.14%	0.44%	0.69%	0.66%	1.07%	1.39%	0.65%	0.78%	0.68%	0.88%	0.87%	0.81%	0.86%	0.70%	1.17%	0.26%	0.99%	0.87%	0.38%	0.41%	1.03%	0.79%	0.58%	1.20%	0.88%	1.08%	1.02%	0.83%	1.30%	1.22%	0.46%	0.52%	0.61%	0.68%	1.15%	0.88%	0.77%	1.14%	0.71%	1.35%	0.31%	0.94%	0.72%	0.80%	1.69%	0.65%	0.84%	0.84%	0.83%	0.52%	1.43%	0.76%	0.60%	0.84%	1.29%	0.76%	0.45%									
19	Титов Борис Юрьевич	1141	4	11	16	10	16	14	4	7	16	9	11	11	9	18	5	5	4	10	8	6	17	10	9	4	9	14	9	12	13	4	13	14	9	8	9	17	17	10	10	12	17	14	6	13	10	10	30	11	22	27	13	5	17	15	9	18	26	12	11	13	14	15	9	17	19	16	14	14	19	2	16	14	16	11	15	18	28	10	7	15	10	9	15	13	10	15	16	6	10	9	14	5	7									
		1.05%	0.80%	1.11%	1.36%	1.34%	1.55%	1.00%	0.53%	0.92%	1.39%	1.11%	0.85%	1.20%	1.19%	1.79%	0.74%	0.73%	0.29%	0.78%	0.91%	1.02%	1.05%	0.74%	0.37%	0.55%	0.88%	1.26%	0.96%	0.61%	1.21%	0.44%	1.34%	1.16%	1.29%	0.72%	1.27%	1.33%	1.48%	0.87%	0.63%	0.88%	1.29%	0.88%	0.49%	0.85%	0.75%	0.63%	1.75%	0.81%	1.26%	1.46%	1.17%	0.64%	1.20%	1.09%	0.85%	1.49%	2.06%	1.06%	0.91%	0.97%	1.03%	1.01%	0.61%	1.01%	1.24%	1.30%	1.61%	1.47%	1.05%	0.27%	1.02%	1.12%	1.37%	0.84%	1.19%	1.10%	2.18%	0.62%	0.72%	1.72%	0.81%	0.97%	1.15%	1.56%	1.38%	1.31%	1.35%	0.76%	0.67%	1.08%	1.50%	0.95%	1.58%									
20	Явлинский Григорий Алексеевич	2941	20	58	30	30	36	35	33	27	42	36	57	26	11	50	22	21	17	19	7	9	20	35	13	10	17	24	29	21	30	27	11	37	15	26	29	32	30	33	32	30	41	24	10	55	34	46	58	38	56	62	42	15	38	33	27	49	45	38	36	46	43	40	43	38	45	43	22	18	39	23	30	45	33	34	43	64	28	47	32	30	32	33	42	37	22	32	38	19	14	21	20	6	5									
		2.71%	3.98%	5.87%	2.54%	4.01%	3.48%	2.51%	4.41%	3.53%	3.66%	4.42%	4.40%	2.83%	1.45%	4.97%	3.27%	3.08%	1.25%	1.48%	0.79%	1.52%	1.24%	2.59%	0.54%	1.38%	1.66%	2.16%	3.11%	1.08%	2.80%	2.95%	1.13%	3.08%	2.16%	2.36%	4.11%	2.51%	2.62%	2.88%	2.00%	2.20%	3.12%	1.52%	0.82%	3.59%	2.55%	2.89%	3.38%	2.79%	3.21%	3.35%	3.78%	1.93%	2.69%	2.39%	2.56%	4.06%	3.57%	3.35%	2.98%	3.45%	3.17%	2.70%	2.92%	2.25%	2.93%	3.50%	2.53%	1.88%	2.15%	3.13%	1.92%	3.59%	2.83%	2.59%	3.41%	3.93%	2.18%	2.93%	3.31%	3.43%	2.58%	3.55%	3.22%	4.43%	3.03%	2.80%	3.21%	2.40%	0.94%	2.52%	2.15%	1.14%	1.13%									
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
																																																																																																								
