Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №14																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	280	3	2	3	5	0	7	4	3	8	0	10	9	6	6	3	1	3	9	13	10	14	7	13	15	10	17	11	12	6	2	9	11	10	2	1	5	8	0	6	11	5	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	9538	298	189	340	267	305	285	225	301	391	213	248	205	212	350	397	179	201	164	243	323	321	134	243	179	239	230	279	274	256	127	279	173	220	190	142	125	81	285	146	130	101	48					
		21.02%	22.94%	16.99%	24.57%	24.14%	27.98%	26.05%	23.01%	22.16%	24.48%	25.94%	16.12%	18.70%	16.63%	24.61%	26.26%	16.68%	15.33%	10.97%	18.68%	33.72%	24.83%	15.67%	21.17%	12.38%	25.51%	26.81%	22.78%	28.60%	27.38%	22.01%	18.70%	23.35%	20.89%	27.26%	24.44%	26.21%	12.31%	27.35%	13.99%	12.16%	10.68%	9.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4959	89	99	109	130	136	94	105	126	191	94	198	159	75	124	114	116	118	217	35	103	130	110	113	182	114	108	123	124	123	59	187	83	99	92	65	65	78	144	154	110	127	137					
		10.93%	6.85%	8.90%	7.88%	11.75%	12.48%	8.59%	10.74%	9.28%	11.96%	11.45%	12.87%	14.51%	5.88%	8.72%	7.54%	10.81%	9.00%	14.52%	2.69%	10.75%	10.05%	12.87%	9.84%	12.59%	12.17%	12.59%	10.04%	12.94%	13.16%	10.23%	12.53%	11.20%	9.40%	13.20%	11.19%	13.63%	11.85%	13.82%	14.77%	10.29%	13.42%	26.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	528	11	14	21	9	21	19	13	11	39	15	3	5	12	17	13	19	8	12	21	9	9	10	18	13	18	9	15	16	11	6	1	11	1	8	9	7	6	6	17	12	19	14					
		1.16%	0.85%	1.26%	1.52%	0.81%	1.93%	1.74%	1.33%	0.81%	2.44%	1.83%	0.20%	0.46%	0.94%	1.20%	0.86%	1.77%	0.61%	0.80%	1.61%	0.94%	0.70%	1.17%	1.57%	0.90%	1.92%	1.05%	1.22%	1.67%	1.18%	1.04%	0.07%	1.48%	0.09%	1.15%	1.55%	1.47%	0.91%	0.58%	1.63%	1.12%	2.01%	2.71%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5865	201	97	205	158	140	200	135	215	252	109	160	111	129	265	134	69	104	265	153	175	129	64	87	104	57	170	199	170	165	92	205	45	187	104	86	67	102	161	133	134	47	80					
		12.93%	15.47%	8.72%	14.81%	14.29%	12.84%	18.28%	13.80%	15.83%	15.78%	13.28%	10.40%	10.13%	10.12%	18.64%	8.86%	6.43%	7.93%	17.73%	11.76%	18.27%	9.98%	7.49%	7.58%	7.19%	6.08%	19.81%	16.24%	17.75%	17.65%	15.94%	13.74%	6.07%	17.76%	14.92%	14.80%	14.05%	15.50%	15.45%	12.75%	12.54%	4.97%	15.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3146	150	21	186	147	104	130	93	134	125	80	121	19	110	274	30	26	9	29	143	118	12	6	63	25	5	127	131	101	124	117	13	25	5	53	93	44	33	55	16	14	25	10					
		6.93%	11.55%	1.89%	13.44%	13.29%	9.54%	11.88%	9.51%	9.87%	7.83%	9.74%	7.87%	1.73%	8.63%	19.27%	1.98%	2.42%	0.69%	1.94%	10.99%	12.32%	0.93%	0.70%	5.49%	1.73%	0.53%	14.80%	10.69%	10.54%	13.26%	20.28%	0.87%	3.37%	0.47%	7.60%	16.01%	9.22%	5.02%	5.28%	1.53%	1.31%	2.64%	1.93%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20265	516	667	500	364	357	344	392	545	553	290	784	569	708	359	796	643	852	774	684	214	672	513	596	867	486	192	428	248	233	159	776	385	522	236	173	144	342	362	542	641	624	213					
		44.67%	39.72%	59.98%	36.13%	32.91%	32.75%	31.44%	40.08%	40.13%	34.63%	35.32%	50.98%	51.92%	55.53%	25.25%	52.65%	59.93%	64.99%	51.77%	52.57%	22.34%	51.97%	60.00%	51.92%	59.96%	51.87%	22.38%	34.94%	25.89%	24.92%	27.56%	52.01%	51.96%	49.57%	33.86%	29.78%	30.19%	51.98%	34.74%	51.97%	59.96%	65.96%	41.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	319	15	12	9	17	13	6	4	10	21	9	6	11	9	15	11	1	1	7	6	6	5	3	7	1	5	7	2	4	9	11	11	11	1	1	5	6	2	6	16	10	3	4					
		0.70%	1.15%	1.08%	0.65%	1.54%	1.19%	0.55%	0.41%	0.74%	1.31%	1.10%	0.39%	1.00%	0.71%	1.05%	0.73%	0.09%	0.08%	0.47%	0.46%	0.63%	0.39%	0.35%	0.61%	0.07%	0.53%	0.82%	0.16%	0.42%	0.96%	1.91%	0.74%	1.48%	0.09%	0.14%	0.86%	1.26%	0.30%	0.58%	1.53%	0.94%	0.32%	0.77%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
