Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Становлянская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778					
20	3.Политическая партия «Демократическая партия России»	8	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.05%	0.11%	0.00%	0.00%	0.25%	0.00%	0.25%	0.89%	0.00%	0.00%	0.00%	0.00%	0.51%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1259	215	94	43	34	23	39	21	8	21	31	22	89	32	62	24	82	37	44	52	12	17	8	35	52	32	41	32	28	29					
		10.40%	11.32%	10.42%	13.40%	8.10%	5.81%	14.13%	5.28%	7.14%	6.05%	7.49%	5.01%	17.15%	16.33%	12.99%	7.41%	17.05%	8.73%	17.60%	12.21%	9.76%	7.08%	5.84%	7.71%	10.20%	6.68%	11.88%	9.09%	17.28%	10.21%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	4	2	1	0	0	0	1	0	1	0	0	0	2	0	2	1	0	0	1	1	1	0	1	0	2	0	3	0	0					
		0.19%	0.21%	0.22%	0.31%	0.00%	0.00%	0.00%	0.25%	0.00%	0.29%	0.00%	0.00%	0.00%	1.02%	0.00%	0.62%	0.21%	0.00%	0.00%	0.23%	0.81%	0.42%	0.00%	0.22%	0.00%	0.42%	0.00%	0.85%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	3	1	0	3	0	1	2	1	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1					
		0.17%	0.16%	0.11%	0.00%	0.71%	0.00%	0.36%	0.50%	0.89%	0.29%	0.00%	0.23%	0.00%	1.02%	0.21%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.21%	0.00%	0.00%	0.00%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	1168	231	117	29	63	32	26	36	19	47	33	47	37	16	47	11	31	37	15	21	7	28	16	31	52	48	13	34	11	33					
		9.65%	12.16%	12.97%	9.03%	15.00%	8.08%	9.42%	9.05%	16.96%	13.54%	7.97%	10.71%	7.13%	8.16%	9.85%	3.40%	6.44%	8.73%	6.00%	4.93%	5.69%	11.67%	11.68%	6.83%	10.20%	10.02%	3.77%	9.66%	6.79%	11.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1165	224	76	35	56	15	23	17	12	31	45	33	51	8	59	40	38	23	21	37	7	24	21	37	57	39	31	53	23	29					
		9.62%	11.79%	8.43%	10.90%	13.33%	3.79%	8.33%	4.27%	10.71%	8.93%	10.87%	7.52%	9.83%	4.08%	12.37%	12.35%	7.90%	5.42%	8.40%	8.69%	5.69%	10.00%	15.33%	8.15%	11.18%	8.14%	8.99%	15.06%	14.20%	10.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	98	19	9	8	2	6	1	1	0	5	4	3	5	1	4	1	4	2	2	1	0	4	0	3	3	6	1	1	2	0					
		0.81%	1.00%	0.99%	2.49%	0.48%	1.52%	0.36%	0.25%	0.00%	1.44%	0.97%	0.68%	0.96%	0.51%	0.84%	0.31%	0.83%	0.47%	0.80%	0.23%	0.00%	1.67%	0.00%	0.66%	0.59%	1.25%	0.29%	0.28%	1.23%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7917	1120	568	197	242	305	165	309	69	226	288	312	320	129	290	238	303	317	147	294	95	154	87	337	327	337	249	212	96	184					
		65.39%	58.95%	62.97%	61.37%	57.62%	77.02%	59.78%	77.64%	61.61%	65.13%	69.57%	71.07%	61.66%	65.82%	60.80%	73.46%	62.99%	74.76%	58.80%	69.01%	77.24%	64.17%	63.50%	74.23%	64.12%	70.35%	72.17%	60.23%	59.26%	64.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	17	5	2	2	0	2	3	0	3	0	2	1	0	1	0	4	0	2	1	0	1	0	0	1	0	0	1	0	1					
		0.40%	0.89%	0.55%	0.62%	0.48%	0.00%	0.72%	0.75%	0.00%	0.86%	0.00%	0.46%	0.19%	0.00%	0.21%	0.00%	0.83%	0.00%	0.80%	0.23%	0.00%	0.42%	0.00%	0.00%	0.20%	0.00%	0.00%	0.28%	0.00%	0.35%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
