Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Становлянская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1807	460	210	55	93	59	21	65	4	38	40	38	58	10	76	24	34	23	29	60	30	24	57	80	70	36	66	8	39					
		17.53%	27.66%	25.67%	21.24%	24.47%	19.22%	9.25%	18.21%	3.92%	12.67%	11.08%	9.05%	12.92%	7.46%	18.14%	8.51%	9.09%	6.05%	12.61%	12.15%	14.35%	22.22%	16.47%	21.56%	18.52%	15.13%	21.29%	4.85%	17.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1281	203	123	38	77	44	21	35	11	47	36	40	64	16	56	37	38	28	20	55	23	17	49	35	42	29	41	16	40					
		12.43%	12.21%	15.04%	14.67%	20.26%	14.33%	9.25%	9.80%	10.78%	15.67%	9.97%	9.52%	14.25%	11.94%	13.37%	13.12%	10.16%	7.37%	8.70%	11.13%	11.00%	15.74%	14.16%	9.43%	11.11%	12.18%	13.23%	9.70%	17.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	109	14	6	9	3	1	2	5	0	5	2	26	4	2	7	5	1	1	1	5	0	0	3	0	3	1	2	0	1					
		1.06%	0.84%	0.73%	3.47%	0.79%	0.33%	0.88%	1.40%	0.00%	1.67%	0.55%	6.19%	0.89%	1.49%	1.67%	1.77%	0.27%	0.26%	0.43%	1.01%	0.00%	0.00%	0.87%	0.00%	0.79%	0.42%	0.65%	0.00%	0.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2095	345	181	66	65	71	90	39	17	34	45	41	147	35	130	60	112	72	54	54	21	15	75	66	79	55	60	36	30					
		20.32%	20.75%	22.13%	25.48%	17.11%	23.13%	39.65%	10.92%	16.67%	11.33%	12.47%	9.76%	32.74%	26.12%	31.03%	21.28%	29.95%	18.95%	23.48%	10.93%	10.05%	13.89%	21.68%	17.79%	20.90%	23.11%	19.35%	21.82%	13.16%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	95	28	7	5	7	5	0	4	0	2	1	2	2	1	2	0	3	2	6	2	1	0	0	0	6	3	4	1	1					
		0.92%	1.68%	0.86%	1.93%	1.84%	1.63%	0.00%	1.12%	0.00%	0.67%	0.28%	0.48%	0.45%	0.75%	0.48%	0.00%	0.80%	0.53%	2.61%	0.40%	0.48%	0.00%	0.00%	0.00%	1.59%	1.26%	1.29%	0.61%	0.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4724	579	281	81	133	120	89	195	68	163	232	263	163	67	141	150	186	249	119	312	132	51	152	180	170	102	131	101	114					
		45.82%	34.82%	34.35%	31.27%	35.00%	39.09%	39.21%	54.62%	66.67%	54.33%	64.27%	62.62%	36.30%	50.00%	33.65%	53.19%	49.73%	65.53%	51.74%	63.16%	63.16%	47.22%	43.93%	48.52%	44.97%	42.86%	42.26%	61.21%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	9	2	0	0	4	2	2	0	3	2	3	1	0	3	4	0	1	1	4	1	1	1	4	4	2	0	0	1					
		0.53%	0.54%	0.24%	0.00%	0.00%	1.30%	0.88%	0.56%	0.00%	1.00%	0.55%	0.71%	0.22%	0.00%	0.72%	1.42%	0.00%	0.26%	0.43%	0.81%	0.48%	0.93%	0.29%	1.08%	1.06%	0.84%	0.00%	0.00%	0.44%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
