Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Красноармейская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	861	100	96	70	6	28	9	17	19	30	18	13	10	22	18	21	18	39	39	8	17	8	98	7	14	6	28	38	18	46					
		8.57%	9.41%	10.08%	9.64%	3.45%	10.98%	2.68%	7.42%	18.81%	9.71%	18.18%	8.67%	9.71%	5.06%	5.41%	5.83%	5.34%	12.15%	5.92%	7.14%	9.88%	9.52%	12.37%	4.32%	12.96%	5.50%	6.35%	11.76%	8.18%	7.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	0	6	5	2	1	3	0	0	3	1	1	0	0	3	0	3	0	6	1	1	0	4	2	1	1	5	2	1	4					
		0.56%	0.00%	0.63%	0.69%	1.15%	0.39%	0.89%	0.00%	0.00%	0.97%	1.01%	0.67%	0.00%	0.00%	0.90%	0.00%	0.89%	0.00%	0.91%	0.89%	0.58%	0.00%	0.51%	1.23%	0.93%	0.92%	1.13%	0.62%	0.45%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7247	708	668	504	108	202	241	164	67	220	71	122	83	375	256	298	254	244	437	83	122	69	572	122	80	88	312	215	150	412					
		72.10%	66.60%	70.17%	69.42%	62.07%	79.22%	71.73%	71.62%	66.34%	71.20%	71.72%	81.33%	80.58%	86.21%	76.88%	82.78%	75.37%	76.01%	66.31%	74.11%	70.93%	82.14%	72.22%	75.31%	74.07%	80.73%	70.75%	66.56%	68.18%	70.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	2	2	0	8	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	0	2	2	0	0	1	2	0	3					
		0.28%	0.19%	0.21%	0.00%	4.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.28%	0.00%	0.00%	0.46%	0.89%	0.00%	0.00%	0.25%	1.23%	0.00%	0.00%	0.23%	0.62%	0.00%	0.51%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
