14	Число неиспользованных открепительных удостоверений	609	8	18	17	5	17	23	9	21	6	16	7	10	19	10	12	3	7	14	9	19	3	5	8	21	6	6	7	15	8	10	9	8	10	8	6	4	5	13	12	3	35	10	5	16	26	14	12	10	6	1	0	11	4	5	12	21	3	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	37	0	0	1	1	1	1	1	1	0	0	3	1	0	1	0	1	1	0	1	3	1	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	2	3	2	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	969	8	5	15	10	20	21	13	17	9	22	30	22	22	12	15	17	17	20	27	27	17	10	15	23	19	18	17	27	17	20	14	33	16	22	15	23	14	19	17	15	14	16	16	18	13	12	18	11	18	8	3	12	7	10	25	16	17	15					
		1.50%	1.13%	0.55%	1.31%	0.90%	1.47%	1.24%	1.17%	1.57%	1.29%	1.91%	2.46%	1.61%	1.90%	1.12%	1.21%	1.39%	1.58%	1.51%	1.88%	1.97%	1.45%	0.96%	2.48%	1.72%	1.53%	1.31%	1.44%	2.01%	1.67%	1.97%	1.29%	2.97%	1.25%	1.66%	1.12%	1.93%	1.25%	1.66%	1.73%	2.30%	1.51%	1.29%	1.53%	1.03%	1.18%	1.23%	1.42%	1.01%	1.34%	1.72%	0.46%	1.08%	2.06%	1.30%	1.91%	1.50%	2.21%	1.32%					
19	Жириновский Владимир Вольфович	7151	88	126	120	125	123	197	119	111	64	134	145	143	128	102	139	123	103	144	151	145	145	128	70	152	149	157	139	163	114	123	130	160	126	155	163	118	101	175	112	100	160	164	86	166	81	99	122	101	152	31	68	139	39	85	125	96	104	123					
		11.11%	12.41%	13.98%	10.51%	11.22%	9.07%	11.59%	10.73%	10.23%	9.18%	11.61%	11.89%	10.48%	11.03%	9.48%	11.17%	10.04%	9.55%	10.89%	10.51%	10.58%	12.33%	12.34%	11.55%	11.35%	11.99%	11.41%	11.76%	12.16%	11.23%	12.14%	11.95%	14.39%	9.81%	11.66%	12.21%	9.90%	9.05%	15.28%	11.41%	15.36%	17.24%	13.17%	8.20%	9.53%	7.36%	10.11%	9.60%	9.28%	11.31%	6.68%	10.45%	12.47%	11.47%	11.02%	9.53%	8.99%	13.52%	10.85%					
20	Зюганов Геннадий Андреевич	15020	143	144	214	241	389	401	261	269	178	279	270	338	255	288	284	303	268	331	309	320	268	234	124	346	276	320	282	302	272	247	256	237	287	309	311	301	294	222	217	134	148	323	303	476	252	237	326	269	282	150	111	276	53	143	278	204	167	298					
		23.33%	20.17%	15.98%	18.74%	21.63%	28.69%	23.59%	23.53%	24.79%	25.54%	24.18%	22.15%	24.78%	21.98%	26.77%	22.83%	24.73%	24.86%	25.04%	21.50%	23.36%	22.79%	22.57%	20.46%	25.84%	22.20%	23.26%	23.86%	22.54%	26.80%	24.38%	23.53%	21.31%	22.33%	23.25%	23.30%	25.25%	26.34%	19.39%	22.10%	20.58%	15.95%	25.94%	28.88%	27.34%	22.91%	24.21%	25.65%	24.72%	20.98%	32.33%	17.05%	24.75%	15.59%	18.55%	21.21%	19.12%	21.72%	26.28%					
21	Медведев Дмитрий Анатольевич	40609	467	621	774	722	805	1065	707	669	437	704	759	843	745	665	794	772	680	825	930	870	740	653	394	805	781	864	719	837	607	617	681	675	838	831	832	733	699	719	628	398	601	728	635	1055	744	623	793	697	883	273	463	681	238	524	866	732	475	693					
		63.07%	65.87%	68.92%	67.78%	64.81%	59.37%	62.65%	63.75%	61.66%	62.70%	61.01%	62.26%	61.80%	64.22%	61.80%	63.83%	63.02%	63.08%	62.41%	64.72%	63.50%	62.93%	62.97%	65.02%	60.12%	62.83%	62.79%	60.83%	62.46%	59.80%	60.91%	62.59%	60.70%	65.21%	62.53%	62.32%	61.49%	62.63%	62.79%	63.95%	61.14%	64.76%	58.47%	60.53%	60.60%	67.64%	63.64%	62.39%	64.06%	65.70%	58.84%	71.12%	61.08%	70.00%	67.96%	66.06%	68.60%	61.77%	61.11%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
