Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Солнечная 																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718					
		0.42%	0.58%	0.40%	0.27%	0.46%	0.18%	0.49%	0.10%	0.23%	0.0%	0.61%	0.78%	0.70%	0.54%	0.36%	0.30%	0.0%	0.0%	0.40%	0.0%	0.43%	0.48%	0.64%	0.0%	1.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	2	2	1	0	0	0	4	1	0	1	1	0	0	2	3	0	0	0	0	2	2	4	0	0					
		0.18%	0.29%	0.20%	0.09%	0.0%	0.0%	0.0%	0.43%	0.23%	0.0%	0.61%	0.11%	0.0%	0.0%	0.36%	0.91%	0.0%	0.0%	0.0%	0.0%	0.43%	0.24%	0.51%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	4	1	2	0	1	3	0	0	1	3	0	0	0	0	0	0	0	0	1	2	1	0	0					
		0.15%	0.14%	0.40%	0.09%	0.23%	0.0%	0.16%	0.32%	0.0%	0.0%	0.61%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.24%	0.12%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	607	26	42	50	39	36	50	23	14	0	8	32	28	10	25	22	13	4	28	29	17	42	34	6	29					
		4.60%	3.82%	4.21%	4.52%	4.54%	6.50%	8.18%	2.47%	3.23%	0.0%	4.93%	3.60%	3.93%	5.40%	4.62%	6.68%	5.32%	1.61%	5.72%	4.55%	3.72%	5.09%	4.39%	3.12%	9.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	3	2	1	1	1	2	2	0	1	4	4	0	0	1	1	1	2	2	1	0	1	1	0					
		0.24%	0.14%	0.30%	0.18%	0.11%	0.18%	0.16%	0.21%	0.46%	0.0%	0.61%	0.45%	0.56%	0.0%	0.0%	0.30%	0.40%	0.40%	0.40%	0.31%	0.21%	0.0%	0.12%	0.52%	0.0%					
35	"18. ""ЛДПР"""	2365	111	156	188	123	92	106	207	61	5	61	106	111	24	142	88	16	40	92	136	88	125	151	53	83					
		17.95%	16.34%	15.66%	17.01%	14.31%	16.63%	17.34%	22.28%	14.08%	29.41%	37.65%	11.93%	15.61%	12.97%	26.24%	26.74%	6.55%	16.12%	18.81%	21.38%	19.29%	15.15%	19.53%	27.60%	26.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	258	26	17	19	11	15	18	8	13	0	3	13	21	2	6	6	5	7	16	5	6	21	13	2	5					
		1.95%	3.82%	1.70%	1.71%	1.28%	2.71%	2.94%	0.86%	3.00%	0.0%	1.85%	1.46%	2.95%	1.08%	1.10%	1.82%	2.04%	2.82%	3.27%	0.78%	1.31%	2.54%	1.68%	1.04%	1.62%					
37	"20. ""Политическая партия ""Единая Россия"""	5024	214	344	412	315	191	203	344	167	5	50	379	255	79	164	100	110	91	204	320	201	358	320	82	116					
		38.15%	31.51%	34.53%	37.28%	36.67%	34.53%	33.22%	37.02%	38.56%	29.41%	30.86%	42.68%	35.86%	42.70%	30.31%	30.39%	45.08%	36.69%	41.71%	50.31%	44.07%	43.39%	41.39%	42.70%	37.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	8	0	2	1	0	1	0	0	0	3	1	0	2	1	0	1	1	1	1	0	3	0	0					
		0.20%	0.14%	0.80%	0.0%	0.23%	0.18%	0.0%	0.10%	0.0%	0.0%	0.0%	0.33%	0.14%	0.0%	0.36%	0.30%	0.0%	0.40%	0.20%	0.15%	0.21%	0.0%	0.38%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	45	5	2	7	1	4	2	4	2	0	0	4	1	0	1	3	0	2	0	1	2	2	2	0	0					
		0.34%	0.73%	0.20%	0.63%	0.11%	0.72%	0.32%	0.43%	0.46%	0.0%	0.0%	0.45%	0.14%	0.0%	0.18%	0.91%	0.0%	0.80%	0.0%	0.15%	0.43%	0.24%	0.25%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1862	146	212	162	172	94	124	103	62	6	10	172	102	23	38	24	45	35	48	36	18	90	112	6	22					
		14.13%	21.50%	21.28%	14.66%	20.02%	16.99%	20.29%	11.08%	14.31%	35.29%	6.17%	19.36%	14.34%	12.43%	7.02%	7.29%	18.44%	14.11%	9.81%	5.66%	3.94%	10.90%	14.48%	3.12%	7.14%					
																															
41	Против всех	716	30	52	72	56	27	15	65	28	0	7	41	39	10	50	16	7	12	29	25	38	39	32	10	16					
		5.43%	4.41%	5.22%	6.51%	6.51%	4.88%	2.45%	6.99%	6.46%	0.0%	4.32%	4.61%	5.48%	5.40%	9.24%	4.86%	2.86%	4.83%	5.93%	3.93%	8.33%	4.72%	4.13%	5.20%	5.19%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
