10	Число действительных избирательных бюллетеней	90320	1768	1636	1396	1628	1611	1269	1474	1461	1511	1654	1518	1531	1574	1281	1270	1098	1700	1446	1736	1514	1721	1110	1483	1572	1159	1524	1102	1409	1288	1633	1265	1501	1377	1753	1751	1636	1785	1719	1146	1388	1446	1531	1563	1516	1279	1332	1477	1376	669	1297	1959	1284	1440	1681	1551	1475	1109	1158	1531	1735	871	1258	384					
11	Число полученных открепительных  удостоверений	3127	62	40	40	40	80	40	40	50	50	50	40	46	40	40	40	40	45	66	60	50	64	60	60	80	60	80	40	50	60	60	40	80	40	60	60	63	80	50	40	60	40	60	60	40	60	60	61	40	40	50	60	40	60	60	60	50	40	40	60	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3084	62	40	38	40	80	39	38	40	50	50	40	46	40	40	40	39	45	66	59	50	64	60	60	80	60	80	40	50	55	60	32	78	40	60	60	63	80	50	38	56	40	60	60	40	60	60	61	40	38	50	60	40	57	60	60	50	40	40	60	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2197	15	45	31	20	8	17	8	15	32	12	30	12	52	35	58	31	50	24	7	45	27	50	11	20	11	10	10	32	9	8	19	30	38	20	18	3	31	6	25	23	26	34	58	19	32	19	99	24	5	28	59	6	14	10	9	20	29	26	9	96	145	92	390					
14	Число неиспользованных открепительных удостоверений	43	0	0	2	0	0	1	2	10	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	8	2	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	169	2	4	1	3	1	3	1	0	2	3	5	2	3	1	3	1	0	2	2	2	2	6	3	6	7	3	4	2	6	4	5	4	4	2	2	2	4	5	2	7	4	3	1	4	4	4	4	1	0	2	3	0	2	4	2	4	1	1	4	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																						
18	Богданов Андрей Владимирович	1615	30	34	29	43	29	27	36	27	50	34	31	20	19	25	32	26	28	30	22	23	33	31	23	22	34	16	19	40	37	18	9	37	33	28	34	27	35	26	21	19	23	21	29	26	32	20	26	34	10	35	18	18	26	17	26	34	16	20	21	12	9	2	3					
		1.76%	1.67%	2.08%	2.03%	2.58%	1.77%	2.13%	2.41%	1.85%	3.21%	2.01%	2.00%	1.28%	1.18%	1.92%	2.48%	2.33%	1.63%	2.04%	1.25%	1.50%	1.89%	2.74%	1.55%	1.38%	2.89%	1.04%	1.70%	2.80%	2.83%	1.08%	0.71%	2.47%	2.35%	1.57%	1.90%	1.63%	1.96%	1.49%	1.81%	1.35%	1.57%	1.35%	1.82%	1.69%	2.46%	1.47%	1.73%	2.43%	1.47%	2.70%	0.91%	1.39%	1.78%	0.99%	1.65%	2.26%	1.41%	1.70%	1.35%	0.67%	1.03%	0.16%	0.77%					
19	Жириновский Владимир Вольфович	6254	122	107	94	94	112	75	93	137	40	95	70	106	82	102	101	87	119	101	105	86	120	87	133	113	94	146	88	136	88	120	52	122	105	100	94	93	159	115	86	64	114	92	64	117	86	105	128	118	32	78	147	96	110	85	109	131	84	91	121	134	127	20	22					
		6.83%	6.78%	6.54%	6.58%	5.65%	6.82%	5.91%	6.23%	9.38%	2.57%	5.62%	4.52%	6.81%	5.10%	7.84%	7.84%	7.80%	6.93%	6.87%	5.98%	5.59%	6.86%	7.68%	8.97%	7.11%	8.00%	9.50%	7.89%	9.52%	6.74%	7.22%	4.11%	8.13%	7.47%	5.62%	5.27%	5.62%	8.88%	6.59%	7.40%	4.54%	7.79%	5.89%	4.03%	7.60%	6.61%	7.73%	8.53%	8.43%	4.71%	6.01%	7.43%	7.40%	7.51%	4.99%	6.90%	8.70%	7.43%	7.72%	7.78%	7.52%	14.51%	1.56%	5.66%					
20	Зюганов Геннадий Андреевич	16233	309	335	259	343	309	283	285	318	279	339	282	233	233	215	269	240	290	277	285	145	335	217	275	166	195	228	125	221	279	280	278	340	275	324	309	290	298	277	291	307	316	335	328	342	285	339	316	300	151	286	297	260	282	232	202	311	212	217	256	35	34	4	55					
		17.72%	17.18%	20.48%	18.14%	20.61%	18.82%	22.30%	19.09%	21.77%	17.92%	20.07%	18.22%	14.96%	14.49%	16.53%	20.89%	21.51%	16.90%	18.84%	16.24%	9.43%	19.15%	19.15%	18.54%	10.44%	16.60%	14.83%	11.21%	15.47%	21.36%	16.85%	21.98%	22.65%	19.56%	18.22%	17.31%	17.53%	16.65%	15.87%	25.04%	21.77%	21.60%	21.46%	20.63%	22.22%	21.91%	24.94%	21.05%	21.44%	22.24%	22.05%	15.02%	20.03%	19.26%	13.63%	12.78%	20.66%	18.74%	18.42%	16.45%	1.96%	3.89%	0.31%	14.14%					
21	Медведев Дмитрий Анатольевич	66218	1307	1160	1014	1148	1161	884	1060	979	1142	1186	1135	1172	1240	939	868	745	1263	1038	1324	1260	1233	775	1052	1271	836	1134	870	1012	884	1215	926	1002	964	1301	1314	1226	1293	1301	748	998	993	1083	1142	1031	876	868	1007	924	476	898	1497	910	1022	1347	1214	999	797	830	1133	1554	701	1232	304					
		72.28%	72.65%	70.90%	71.01%	68.99%	70.71%	69.66%	70.99%	67.01%	73.35%	70.22%	73.32%	75.27%	77.11%	72.18%	67.39%	66.76%	73.60%	70.61%	75.44%	81.92%	70.50%	68.40%	70.94%	79.94%	71.15%	73.78%	78.03%	70.82%	67.69%	73.10%	73.20%	66.76%	68.56%	73.17%	73.61%	74.12%	72.23%	74.56%	64.37%	70.78%	67.87%	69.38%	71.82%	66.99%	67.33%	63.87%	67.09%	66.05%	70.10%	69.24%	75.68%	70.11%	69.81%	79.14%	76.84%	66.38%	70.47%	70.46%	72.81%	87.16%	80.11%	96.17%	78.15%					
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
