Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Район Ивановское																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009					
		9.59%	8.28%	13.64%	10.10%	12.66%	10.36%	8.35%	9.25%	10.65%	9.65%	9.34%	10.80%	8.97%	8.37%	6.68%	7.98%	6.59%	7.06%	10.17%	9.71%	9.06%	7.64%	8.56%	10.58%	11.31%	7.26%	11.04%	11.18%	8.69%	11.02%	9.03%	12.00%	9.53%	9.32%	8.64%					
22	"5. ""За Русь Святую"""	253	8	7	3	10	3	4	7	7	6	8	7	10	4	4	5	3	9	5	9	8	5	11	14	6	9	7	11	13	7	8	8	14	9	4					
		0.53%	0.60%	0.5%	0.19%	0.64%	0.18%	0.27%	0.50%	0.44%	0.38%	0.59%	0.44%	0.66%	0.42%	0.42%	0.39%	0.21%	0.54%	0.43%	0.72%	0.67%	0.42%	1.00%	0.95%	0.43%	0.64%	0.56%	0.74%	0.89%	0.45%	0.52%	0.50%	1.01%	0.57%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	135	3	3	2	4	2	5	7	9	4	6	4	2	1	2	5	2	5	6	2	3	3	2	22	3	3	6	1	5	2	1	3	2	4	1					
		0.28%	0.22%	0.21%	0.12%	0.25%	0.12%	0.34%	0.50%	0.57%	0.25%	0.44%	0.25%	0.13%	0.10%	0.21%	0.39%	0.14%	0.30%	0.51%	0.16%	0.25%	0.25%	0.18%	1.50%	0.21%	0.21%	0.48%	0.06%	0.34%	0.13%	0.06%	0.19%	0.14%	0.25%	0.06%					
24	"7. ""Новый курс - Автомобильная Россия"""	853	24	22	26	34	37	29	24	22	36	19	28	24	13	16	26	31	32	23	17	17	23	24	26	25	19	24	33	26	30	26	24	32	24	17					
		1.80%	1.82%	1.57%	1.68%	2.18%	2.26%	1.98%	1.72%	1.41%	2.33%	1.40%	1.79%	1.60%	1.37%	1.69%	2.07%	2.22%	1.93%	1.98%	1.37%	1.42%	1.95%	2.18%	1.77%	1.82%	1.36%	1.92%	2.22%	1.78%	1.95%	1.70%	1.52%	2.31%	1.54%	1.13%					
25	"8. ""Народно-республиканская партия России"""	28	0	0	0	0	2	0	1	5	1	0	0	1	1	0	1	0	0	0	1	0	1	0	2	2	1	0	0	1	3	1	1	2	1	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.07%	0.32%	0.06%	0.0%	0.0%	0.06%	0.10%	0.0%	0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.08%	0.0%	0.13%	0.14%	0.07%	0.0%	0.0%	0.06%	0.19%	0.06%	0.06%	0.14%	0.06%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	323	9	7	15	12	11	17	7	11	9	13	11	11	5	7	6	15	12	11	6	9	7	8	8	10	8	5	7	15	11	6	9	8	10	7					
		0.68%	0.68%	0.5%	0.97%	0.77%	0.67%	1.16%	0.50%	0.70%	0.58%	0.96%	0.70%	0.73%	0.53%	0.74%	0.47%	1.07%	0.72%	0.94%	0.48%	0.75%	0.59%	0.72%	0.54%	0.72%	0.57%	0.4%	0.47%	1.02%	0.71%	0.39%	0.57%	0.57%	0.64%	0.46%					
27	"10. ""Аграрная партия России"""	815	24	30	33	26	33	29	15	31	27	22	34	33	9	14	20	19	28	25	28	20	24	15	27	24	22	16	16	15	20	26	27	28	19	36					
		1.72%	1.82%	2.14%	2.13%	1.67%	2.02%	1.98%	1.07%	1.98%	1.74%	1.63%	2.17%	2.21%	0.95%	1.48%	1.59%	1.36%	1.69%	2.15%	2.26%	1.67%	2.03%	1.36%	1.84%	1.75%	1.58%	1.28%	1.07%	1.02%	1.30%	1.70%	1.71%	2.02%	1.22%	2.41%					
28	"11. ""Истинные патриоты России"""	27	1	0	0	0	0	1	1	0	1	0	1	0	0	3	1	4	2	1	1	0	2	0	1	1	0	0	0	1	1	0	1	1	1	1					
		0.05%	0.07%	0.0%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.06%	0.0%	0.06%	0.0%	0.0%	0.31%	0.07%	0.28%	0.12%	0.08%	0.08%	0.0%	0.16%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%	0.06%	0.06%	0.0%	0.06%	0.07%	0.06%	0.06%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	470	8	11	13	19	20	31	19	14	14	19	22	13	11	9	6	17	15	11	15	0	6	7	23	12	12	7	17	15	9	11	16	12	17	19					
		0.99%	0.60%	0.78%	0.84%	1.22%	1.22%	2.12%	1.36%	0.89%	0.90%	1.40%	1.40%	0.87%	1.16%	0.95%	0.47%	1.21%	0.90%	0.94%	1.21%	0.0%	0.50%	0.63%	1.57%	0.87%	0.86%	0.56%	1.14%	1.02%	0.58%	0.71%	1.01%	0.86%	1.09%	1.27%					
30	"13. ""Демократическая партия России"""	49	0	0	2	2	0	2	0	2	0	3	3	2	0	1	3	0	5	1	1	0	1	3	3	1	2	2	3	2	0	1	0	0	3	1					
		0.10%	0.0%	0.0%	0.12%	0.12%	0.0%	0.13%	0.0%	0.12%	0.0%	0.22%	0.19%	0.13%	0.0%	0.10%	0.23%	0.0%	0.30%	0.08%	0.08%	0.0%	0.08%	0.27%	0.20%	0.07%	0.14%	0.16%	0.20%	0.13%	0.0%	0.06%	0.0%	0.0%	0.19%	0.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	49	1	0	0	1	1	0	0	1	0	2	0	3	1	1	2	3	2	1	3	3	0	2	1	1	2	3	1	0	3	3	0	1	4	3					
		0.10%	0.07%	0.0%	0.0%	0.06%	0.06%	0.0%	0.0%	0.06%	0.0%	0.14%	0.0%	0.20%	0.10%	0.10%	0.15%	0.21%	0.12%	0.08%	0.24%	0.25%	0.0%	0.18%	0.06%	0.07%	0.14%	0.24%	0.06%	0.0%	0.19%	0.19%	0.0%	0.07%	0.25%	0.20%					
32	"15. ""Партия СЛОН"""	75	3	3	3	2	3	1	3	6	2	1	3	2	0	1	4	1	4	3	2	0	1	1	1	0	0	2	4	3	5	4	3	1	2	1					
		0.15%	0.22%	0.21%	0.19%	0.12%	0.18%	0.06%	0.21%	0.38%	0.12%	0.07%	0.19%	0.13%	0.0%	0.10%	0.31%	0.07%	0.24%	0.25%	0.16%	0.0%	0.08%	0.09%	0.06%	0.0%	0.0%	0.16%	0.26%	0.20%	0.32%	0.26%	0.19%	0.07%	0.12%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7337	183	235	271	268	256	265	214	240	294	186	229	214	133	143	167	249	264	160	139	168	165	147	227	204	205	183	304	231	255	183	237	242	220	256					
		15.49%	13.91%	16.78%	17.55%	17.22%	15.70%	18.15%	15.35%	15.40%	19.05%	13.78%	14.64%	14.33%	14.10%	15.18%	13.32%	17.83%	15.94%	13.79%	11.25%	14.10%	14.01%	13.38%	15.50%	14.89%	14.73%	14.64%	20.48%	15.82%	16.63%	11.97%	15.05%	17.48%	14.14%	17.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	2	1	2	1	1	0	1	0	0	0	1	1	0	2	4	1	1	1	3	1	2	3	1	1	1	1	4	1	6	0	1	2	0	2					
		0.10%	0.15%	0.07%	0.12%	0.06%	0.06%	0.0%	0.07%	0.0%	0.0%	0.0%	0.06%	0.06%	0.0%	0.21%	0.31%	0.07%	0.06%	0.08%	0.24%	0.08%	0.16%	0.27%	0.06%	0.07%	0.07%	0.08%	0.26%	0.06%	0.39%	0.0%	0.06%	0.14%	0.0%	0.13%					
35	"18. ""ЛДПР"""	2982	82	82	85	71	91	84	95	82	69	69	99	97	51	65	66	193	100	75	78	100	73	85	91	95	89	87	66	94	82	119	96	79	96	96					
		6.29%	6.23%	5.85%	5.50%	4.56%	5.58%	5.75%	6.81%	5.26%	4.47%	5.11%	6.32%	6.49%	5.40%	6.90%	5.26%	13.82%	6.03%	6.46%	6.31%	8.39%	6.20%	7.74%	6.21%	6.93%	6.39%	6.96%	4.44%	6.43%	5.34%	7.78%	6.09%	5.70%	6.17%	6.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	421	13	10	14	8	15	5	12	10	17	7	9	14	7	8	8	18	15	8	3	11	4	16	14	22	20	8	16	15	21	16	22	16	5	14					
		0.88%	0.98%	0.71%	0.90%	0.51%	0.92%	0.34%	0.86%	0.64%	1.10%	0.51%	0.57%	0.93%	0.74%	0.84%	0.63%	1.28%	0.90%	0.68%	0.24%	0.92%	0.33%	1.45%	0.95%	1.60%	1.43%	0.64%	1.07%	1.02%	1.36%	1.04%	1.39%	1.15%	0.32%	0.93%					
37	"20. ""Политическая партия ""Единая Россия"""	17513	518	428	555	511	601	481	523	554	517	505	554	581	401	378	524	505	625	424	527	462	468	460	488	514	546	427	448	556	559	654	573	499	605	542					
		36.99%	39.39%	30.57%	35.94%	32.84%	36.87%	32.94%	37.51%	35.55%	33.50%	37.43%	35.42%	38.91%	42.52%	40.12%	41.81%	36.17%	37.74%	36.55%	42.67%	38.79%	39.76%	41.89%	33.33%	37.51%	39.25%	34.16%	30.18%	38.08%	36.46%	42.80%	36.40%	36.05%	38.90%	36.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	0	1	2	3	2	0	1	2	2	1	4	1	1	0	4	4	2	3	1	1	1	1	1	0	1	1	1	1	0	5	1	5	3	2					
		0.12%	0.0%	0.07%	0.12%	0.19%	0.12%	0.0%	0.07%	0.12%	0.12%	0.07%	0.25%	0.06%	0.10%	0.0%	0.31%	0.28%	0.12%	0.25%	0.08%	0.08%	0.08%	0.09%	0.06%	0.0%	0.07%	0.08%	0.06%	0.06%	0.0%	0.32%	0.06%	0.36%	0.19%	0.13%					
39	"22. ""Развитие предпринимательства"""	101	1	3	2	4	4	3	2	2	2	4	2	3	0	7	2	1	4	5	1	2	5	1	0	2	1	2	5	2	3	6	6	8	3	3					
		0.21%	0.07%	0.21%	0.12%	0.25%	0.24%	0.20%	0.14%	0.12%	0.12%	0.29%	0.12%	0.20%	0.0%	0.74%	0.15%	0.07%	0.24%	0.43%	0.08%	0.16%	0.42%	0.09%	0.0%	0.14%	0.07%	0.16%	0.33%	0.13%	0.19%	0.39%	0.38%	0.57%	0.19%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3432	113	93	100	117	117	111	77	122	128	130	118	104	72	60	77	58	110	69	93	95	87	72	114	92	107	94	130	119	113	88	97	116	138	101					
		7.24%	8.59%	6.64%	6.47%	7.51%	7.17%	7.60%	5.52%	7.83%	8.29%	9.63%	7.54%	6.96%	7.63%	6.36%	6.14%	4.15%	6.64%	5.94%	7.53%	7.97%	7.39%	6.55%	7.78%	6.71%	7.69%	7.52%	8.76%	8.15%	7.37%	5.75%	6.16%	8.38%	8.87%	6.76%					
																																									
41	Против всех	2962	72	104	84	101	106	90	90	103	94	93	102	86	61	57	76	95	127	74	75	63	86	48	103	73	92	71	77	90	91	106	84	88	103	97					
		6.25%	5.47%	7.42%	5.44%	6.49%	6.50%	6.16%	6.45%	6.61%	6.09%	6.89%	6.52%	5.76%	6.46%	6.05%	6.06%	6.80%	7.66%	6.37%	6.07%	5.28%	7.30%	4.37%	7.03%	5.32%	6.61%	5.68%	5.18%	6.16%	5.93%	6.93%	5.33%	6.35%	6.62%	6.50%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
