Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    район Хамовники																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №3228	УИК №3229	УИК №3230	УИК №3231	УИК №3232					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1866	50	176	50	50	170	25	25	50	30	50	40	30	70	50	400	50	20	25	50	30	50	50	25	50	50	50	100	50	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1604	49	173	49	38	159	20	25	26	26	32	27	27	65	49	395	48	20	19	32	19	33	32	25	39	38	31	86	22	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1136	76	44	47	90	50	27	22	51	30	19	33	47	0	16	28	41	18	30	31	21	26	19	19	20	40	16	97	47	110	15	6	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	262	1	3	1	12	11	5	0	24	4	18	13	3	5	1	5	2	0	6	18	11	17	18	0	11	12	19	14	28	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	2	3	0	5	3	0	0	1	0	2	0	1	0	0	5	0	2	0	1	0	5	0	0	1	0	1	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4641	207	272	188	53	107	161	44	204	61	127	136	138	37	232	217	242	91	207	211	239	235	211	167	130	185	180	165	34	16	86	12	39	7					
		12.12%	18.38%	16.20%	15.36%	2.95%	11.20%	12.98%	4.29%	19.47%	4.94%	17.35%	17.78%	13.41%	3.12%	15.38%	12.54%	15.45%	6.53%	14.41%	14.42%	20.19%	14.67%	13.14%	11.84%	9.39%	10.79%	16.29%	11.13%	2.31%	4.13%	18.22%	14.29%	22.94%	7.95%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2943	71	143	65	18	187	66	26	69	91	66	7	101	29	228	388	114	77	105	76	104	133	126	93	80	124	108	118	12	17	52	13	9	27					
		7.68%	6.31%	8.52%	5.31%	1.00%	19.58%	5.32%	2.53%	6.58%	7.36%	9.02%	0.92%	9.82%	2.45%	15.12%	22.43%	7.28%	5.52%	7.31%	5.19%	8.78%	8.30%	7.85%	6.59%	5.78%	7.23%	9.77%	7.96%	0.81%	4.39%	11.02%	15.48%	5.29%	30.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	502	24	28	14	9	33	13	5	7	9	13	6	13	10	41	34	19	22	21	19	24	23	21	17	12	24	16	5	4	3	8	1	3	1					
		1.31%	2.13%	1.67%	1.14%	0.50%	3.46%	1.05%	0.49%	0.67%	0.73%	1.78%	0.78%	1.26%	0.84%	2.72%	1.97%	1.21%	1.58%	1.46%	1.30%	2.03%	1.44%	1.31%	1.20%	0.87%	1.40%	1.45%	0.34%	0.27%	0.78%	1.69%	1.19%	1.76%	1.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7889	241	441	344	104	355	230	251	280	203	152	169	276	85	434	510	431	344	327	345	338	320	236	225	185	280	290	196	57	38	113	19	53	17					
		20.59%	21.40%	26.27%	28.10%	5.78%	37.17%	18.55%	24.46%	26.72%	16.42%	20.77%	22.09%	26.82%	7.17%	28.78%	29.48%	27.52%	24.68%	22.76%	23.58%	28.55%	19.98%	14.69%	15.95%	13.36%	16.34%	26.24%	13.23%	3.87%	9.82%	23.94%	22.62%	31.18%	19.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4584	351	186	254	55	40	87	85	266	41	142	127	157	5	190	103	330	63	245	289	268	270	212	164	71	220	232	5	41	7	46	10	19	3					
		11.97%	31.17%	11.08%	20.75%	3.06%	4.19%	7.02%	8.28%	25.38%	3.32%	19.40%	16.60%	15.26%	0.42%	12.60%	5.95%	21.07%	4.52%	17.05%	19.75%	22.64%	16.85%	13.20%	11.62%	5.13%	12.84%	20.99%	0.34%	2.78%	1.81%	9.75%	11.90%	11.18%	3.41%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16662	182	563	310	1545	202	657	581	189	783	202	300	252	1019	341	423	385	767	489	492	174	576	753	695	891	840	244	986	1270	301	149	27	47	27					
		43.50%	16.16%	33.53%	25.33%	85.88%	21.15%	52.98%	56.63%	18.03%	63.35%	27.60%	39.22%	24.49%	85.92%	22.61%	24.45%	24.58%	55.02%	34.03%	33.63%	14.70%	35.96%	46.89%	49.26%	64.33%	49.01%	22.08%	66.53%	86.22%	77.78%	31.57%	32.14%	27.65%	30.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	348	29	10	8	8	13	11	3	13	17	6	2	14	1	17	26	24	12	18	9	14	14	14	15	11	9	13	5	4	2	4	1	0	1					
		0.91%	2.58%	0.60%	0.65%	0.44%	1.36%	0.89%	0.29%	1.24%	1.38%	0.82%	0.26%	1.36%	0.08%	1.13%	1.50%	1.53%	0.86%	1.25%	0.62%	1.18%	0.87%	0.87%	1.06%	0.79%	0.53%	1.18%	0.34%	0.27%	0.52%	0.85%	1.19%	0.00%	1.14%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
