Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    район Хамовники																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1560	39	40	41	60	40	90	50	40	30	40	64	30	60	40	350	40	40	40	40	40	46	40	40	50	40	40	50	40	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1442	39	30	41	57	40	90	45	40	17	32	63	24	49	40	345	40	40	28	33	31	46	39	35	44	40	40	50	24	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1373	89	44	87	36	50	59	29	48	24	23	31	65	61	17	42	20	22	27	23	30	26	33	22	67	57	17	151	42	50	39	7	28	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	118	0	10	0	3	0	0	5	0	13	8	1	6	11	0	5	0	0	12	7	9	0	1	5	6	0	0	0	16	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	140	15	15	0	0	16	10	10	3	5	21	1	1	0	1	0	1	2	1	0	1	1	2	1	6	17	4	4	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	984	24	16	33	37	36	46	22	25	29	25	48	34	28	29	44	30	39	42	39	38	34	30	26	36	32	39	43	36	15	10	7	6	3	3					
		2.58%	2.16%	1.85%	2.26%	3.19%	2.76%	2.75%	2.02%	1.78%	3.27%	2.95%	2.72%	2.96%	2.25%	1.88%	2.13%	2.39%	3.18%	2.97%	2.89%	3.04%	2.41%	2.55%	2.66%	3.31%	1.96%	3.03%	2.04%	3.79%	2.68%	2.67%	4.67%	3.45%	2.31%	10.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1177	43	34	67	44	38	50	47	42	37	31	25	29	43	31	29	55	46	42	48	60	50	33	22	46	65	43	32	22	10	10	1	1	0	1					
		3.09%	3.87%	3.92%	4.58%	3.79%	2.92%	2.99%	4.32%	2.99%	4.17%	3.66%	1.42%	2.53%	3.45%	2.01%	1.40%	4.39%	3.76%	2.97%	3.55%	4.81%	3.54%	2.80%	2.25%	4.24%	3.98%	3.34%	1.52%	2.32%	1.79%	2.67%	0.67%	0.57%	0.00%	3.45%					
20	3.Политическая партия «Демократическая партия России»	92	4	5	1	3	3	3	4	3	4	2	1	2	3	5	4	3	1	3	6	4	3	1	5	2	1	3	5	4	2	0	0	0	1	1					
		0.24%	0.36%	0.58%	0.07%	0.26%	0.23%	0.18%	0.37%	0.21%	0.45%	0.24%	0.06%	0.17%	0.24%	0.32%	0.19%	0.24%	0.08%	0.21%	0.44%	0.32%	0.21%	0.08%	0.51%	0.18%	0.06%	0.23%	0.24%	0.42%	0.36%	0.00%	0.00%	0.00%	0.77%	3.45%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6119	115	155	286	272	225	255	194	215	149	111	242	191	261	196	241	234	232	268	275	268	248	178	139	131	241	187	303	125	76	58	8	31	8	1					
		16.06%	10.35%	17.88%	19.56%	23.45%	17.28%	15.23%	17.83%	15.31%	16.78%	13.09%	13.73%	16.65%	20.93%	12.74%	11.66%	18.66%	18.94%	18.98%	20.36%	21.47%	17.58%	15.12%	14.23%	12.06%	14.77%	14.52%	14.35%	13.17%	13.60%	15.51%	5.33%	17.82%	6.15%	3.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	2133	99	103	104	94	84	79	87	85	58	60	40	74	78	67	28	81	62	84	92	102	72	75	70	47	99	72	54	51	9	11	2	7	3	0					
		5.60%	8.91%	11.88%	7.11%	8.10%	6.45%	4.72%	7.99%	6.05%	6.53%	7.08%	2.27%	6.45%	6.26%	4.35%	1.35%	6.46%	5.06%	5.95%	6.81%	8.17%	5.10%	6.37%	7.16%	4.33%	6.07%	5.59%	2.56%	5.37%	1.61%	2.94%	1.33%	4.02%	2.31%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	236	8	5	16	6	6	10	11	4	5	9	9	3	9	7	12	3	7	11	11	7	13	5	5	5	7	12	16	6	4	3	0	1	0	0					
		0.62%	0.72%	0.58%	1.09%	0.52%	0.46%	0.60%	1.01%	0.28%	0.56%	1.06%	0.51%	0.26%	0.72%	0.45%	0.58%	0.24%	0.57%	0.78%	0.81%	0.56%	0.92%	0.42%	0.51%	0.46%	0.43%	0.93%	0.76%	0.63%	0.72%	0.80%	0.00%	0.57%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2657	78	37	65	42	67	149	54	65	48	51	239	87	80	135	273	40	63	103	61	70	78	70	70	81	89	72	188	69	49	25	15	4	40	0					
		6.97%	7.02%	4.27%	4.45%	3.62%	5.15%	8.90%	4.96%	4.63%	5.41%	6.01%	13.56%	7.59%	6.42%	8.77%	13.21%	3.19%	5.14%	7.29%	4.52%	5.61%	5.53%	5.95%	7.16%	7.46%	5.45%	5.59%	8.90%	7.27%	8.77%	6.68%	10.00%	2.30%	30.77%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2676	69	55	95	82	96	98	69	78	70	86	80	93	85	125	102	103	83	101	76	110	124	93	77	92	118	106	117	87	52	19	12	15	7	1					
		7.02%	6.21%	6.34%	6.50%	7.07%	7.37%	5.85%	6.34%	5.56%	7.88%	10.14%	4.54%	8.11%	6.82%	8.12%	4.93%	8.21%	6.78%	7.15%	5.63%	8.81%	8.79%	7.90%	7.88%	8.47%	7.23%	8.23%	5.54%	9.17%	9.30%	5.08%	8.00%	8.62%	5.38%	3.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	598	20	15	26	22	18	30	20	23	7	12	26	17	15	12	39	23	25	18	29	10	19	14	28	17	32	22	26	18	5	6	2	1	1	0					
		1.57%	1.80%	1.73%	1.78%	1.90%	1.38%	1.79%	1.84%	1.64%	0.79%	1.42%	1.48%	1.48%	1.20%	0.78%	1.89%	1.83%	2.04%	1.27%	2.15%	0.80%	1.35%	1.19%	2.87%	1.57%	1.96%	1.71%	1.23%	1.90%	0.89%	1.60%	1.33%	0.57%	0.77%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17668	530	342	577	404	581	813	487	699	377	374	948	527	549	819	1205	529	545	584	550	437	544	546	419	510	794	602	1181	433	293	209	93	82	64	21					
		46.37%	47.70%	39.45%	39.47%	34.83%	44.62%	48.57%	44.76%	49.79%	42.45%	44.10%	53.80%	45.95%	44.03%	53.22%	58.30%	42.19%	44.49%	41.36%	40.71%	35.02%	38.55%	46.39%	42.89%	46.96%	48.65%	46.74%	55.92%	45.63%	52.42%	55.88%	62.00%	47.13%	49.23%	72.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	3088	102	94	170	141	129	121	78	154	91	71	67	77	77	83	64	132	99	141	143	127	123	116	97	94	132	106	95	84	33	18	7	21	1	0					
		8.10%	9.18%	10.84%	11.63%	12.16%	9.91%	7.23%	7.17%	10.97%	10.25%	8.37%	3.80%	6.71%	6.17%	5.39%	3.10%	10.53%	8.08%	9.99%	10.58%	10.18%	8.72%	9.86%	9.93%	8.66%	8.09%	8.23%	4.50%	8.85%	5.90%	4.81%	4.67%	12.07%	0.77%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
