Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Николаевская-на-Амуре																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	101	0	0	2	2	0	2	7	2	4	0	8	3	4	3	7	4	10	4	0	1	0	0	0	2	0	1	4	3	1	1	0	0	4	2	0	7	1	10	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	0	1	0	0	0	2	2	0	1	1	0	1	2	2	0	1	7	0	0	7	1	0	0	2	2	2	0	3	2	1	2	0	0	2	0	0	0	0	2	0					
14	Число погашенных открепительных удостоверений	274	5	10	8	8	10	8	3	8	6	10	2	7	6	7	3	6	0	6	10	9	0	5	5	3	5	4	6	7	9	9	10	5	6	13	15	13	9	10	8	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	181	3	2	8	6	2	3	7	9	1	2	9	5	5	1	7	9	8	10	2	3	3	1	2	2	5	5	3	6	4	6	1	0	11	4	5	4	3	8	5	1					
		1.19%	4.34%	0.91%	1.63%	1.28%	0.69%	0.56%	0.75%	2.07%	0.17%	0.90%	1.07%	1.11%	0.80%	0.16%	1.20%	1.16%	0.88%	3.25%	0.79%	1.76%	1.63%	7.14%	1.34%	1.26%	2.80%	2.47%	0.63%	1.61%	1.04%	2.25%	0.37%	0.0%	3.00%	0.97%	1.08%	0.96%	1.26%	1.85%	1.48%	1.40%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	377	1	6	15	16	9	7	39	14	23	4	23	22	14	21	22	21	21	12	3	5	4	0	5	3	4	5	11	7	2	4	4	0	4	5	5	3	4	5	2	2					
		2.49%	1.44%	2.75%	3.07%	3.41%	3.12%	1.32%	4.20%	3.22%	4.04%	1.80%	2.75%	4.91%	2.24%	3.55%	3.78%	2.71%	2.31%	3.90%	1.19%	2.94%	2.18%	0.0%	3.35%	1.89%	2.24%	2.47%	2.33%	1.88%	0.52%	1.50%	1.48%	0.0%	1.09%	1.21%	1.08%	0.72%	1.68%	1.15%	0.59%	2.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	615	2	3	9	18	23	20	35	13	29	9	39	13	23	23	22	39	43	18	7	10	6	1	10	11	10	7	9	17	16	26	7	5	13	9	11	19	3	19	15	3					
		4.06%	2.89%	1.37%	1.84%	3.84%	7.98%	3.78%	3.77%	2.99%	5.10%	4.05%	4.67%	2.90%	3.68%	3.89%	3.78%	5.03%	4.73%	5.86%	2.78%	5.88%	3.27%	7.14%	6.71%	6.96%	5.61%	3.46%	1.91%	4.56%	4.18%	9.77%	2.59%	14.28%	3.55%	2.18%	2.39%	4.58%	1.26%	4.39%	4.46%	4.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	904	5	24	41	24	15	26	78	41	41	14	73	32	38	55	35	52	81	14	14	11	7	3	2	2	5	4	40	2	11	3	9	1	12	26	11	22	5	13	9	3					
		5.98%	7.24%	11.00%	8.40%	5.12%	5.20%	4.91%	8.40%	9.44%	7.21%	6.30%	8.74%	7.14%	6.08%	9.30%	6.01%	6.71%	8.91%	4.56%	5.57%	6.47%	3.82%	21.42%	1.34%	1.26%	2.80%	1.98%	8.49%	0.53%	2.87%	1.12%	3.33%	2.85%	3.27%	6.32%	2.39%	5.31%	2.10%	3.00%	2.67%	4.22%					
22	"5. ""За Русь Святую"""	46	0	0	4	1	0	0	1	2	1	0	3	3	1	3	2	3	3	0	1	1	0	0	0	0	0	1	2	1	1	0	0	2	4	2	0	1	2	1	0	0					
		0.30%	0.0%	0.0%	0.81%	0.21%	0.0%	0.0%	0.10%	0.46%	0.17%	0.0%	0.35%	0.66%	0.16%	0.50%	0.34%	0.38%	0.33%	0.0%	0.39%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.42%	0.26%	0.26%	0.0%	0.0%	5.71%	1.09%	0.48%	0.0%	0.24%	0.84%	0.23%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	0	3	3	1	1	3	7	1	0	2	0	0	1	2	0	1	1	0	1	0	1	0	0	1	1	0	0	2	3	2	1	0	0	2	3	1	0	0	0	0					
		0.29%	0.0%	1.37%	0.61%	0.21%	0.34%	0.56%	0.75%	0.23%	0.0%	0.90%	0.0%	0.0%	0.16%	0.33%	0.0%	0.12%	0.11%	0.0%	0.39%	0.0%	0.54%	0.0%	0.0%	0.63%	0.56%	0.0%	0.0%	0.53%	0.78%	0.75%	0.37%	0.0%	0.0%	0.48%	0.65%	0.24%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	105	1	1	7	2	3	1	6	3	4	1	5	1	6	1	9	7	14	1	2	2	0	0	1	0	1	3	6	4	1	1	2	0	1	2	1	1	0	0	4	0					
		0.69%	1.44%	0.45%	1.43%	0.42%	1.04%	0.18%	0.64%	0.69%	0.70%	0.45%	0.59%	0.22%	0.96%	0.16%	1.54%	0.90%	1.54%	0.32%	0.79%	1.17%	0.0%	0.0%	0.67%	0.0%	0.56%	1.48%	1.27%	1.07%	0.26%	0.37%	0.74%	0.0%	0.27%	0.48%	0.21%	0.24%	0.0%	0.0%	1.19%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	1	1	0	2	1	1	2	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0					
		0.11%	0.0%	0.0%	0.20%	0.21%	0.0%	0.37%	0.10%	0.23%	0.35%	0.0%	0.11%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.32%	0.39%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.24%	0.21%	0.48%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	75	0	1	6	0	2	2	8	2	2	1	5	2	2	0	6	3	6	1	1	1	0	1	2	0	2	0	2	1	1	1	1	0	1	6	1	3	0	1	1	0					
		0.49%	0.0%	0.45%	1.22%	0.0%	0.69%	0.37%	0.86%	0.46%	0.35%	0.45%	0.59%	0.44%	0.32%	0.0%	1.03%	0.38%	0.66%	0.32%	0.39%	0.58%	0.0%	7.14%	1.34%	0.0%	1.12%	0.0%	0.42%	0.26%	0.26%	0.37%	0.37%	0.0%	0.27%	1.45%	0.21%	0.72%	0.0%	0.23%	0.29%	0.0%					
27	"10. ""Аграрная партия России"""	353	0	2	15	15	6	10	23	7	10	9	19	15	18	13	26	10	27	13	8	3	8	1	3	3	4	3	14	9	5	6	9	1	6	1	6	9	5	8	3	0					
		2.33%	0.0%	0.91%	3.07%	3.20%	2.08%	1.89%	2.47%	1.61%	1.76%	4.05%	2.27%	3.34%	2.88%	2.19%	4.46%	1.29%	2.97%	4.23%	3.18%	1.76%	4.37%	7.14%	2.01%	1.89%	2.24%	1.48%	2.97%	2.41%	1.30%	2.25%	3.33%	2.85%	1.63%	0.24%	1.30%	2.17%	2.10%	1.85%	0.89%	0.0%					
28	"11. ""Истинные патриоты России"""	17	0	1	0	0	0	1	0	2	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1					
		0.11%	0.0%	0.45%	0.0%	0.0%	0.0%	0.18%	0.0%	0.46%	0.35%	0.45%	0.11%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.26%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.42%	0.23%	0.0%	1.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	171	1	2	7	8	1	8	13	3	9	5	7	5	12	7	5	11	12	6	1	2	3	0	2	5	2	1	2	3	1	1	1	1	3	3	4	2	6	2	2	2					
		1.13%	1.44%	0.91%	1.43%	1.70%	0.34%	1.51%	1.40%	0.69%	1.58%	2.25%	0.83%	1.11%	1.92%	1.18%	0.85%	1.42%	1.32%	1.95%	0.39%	1.17%	1.63%	0.0%	1.34%	3.16%	1.12%	0.49%	0.42%	0.80%	0.26%	0.37%	0.37%	2.85%	0.81%	0.72%	0.86%	0.48%	2.52%	0.46%	0.59%	2.81%					
30	"13. ""Демократическая партия России"""	34	0	1	1	2	1	1	3	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	2	1	1	2	1	1	1	3	1	3	0	0	0	0	0	0	1					
		0.22%	0.0%	0.45%	0.20%	0.42%	0.34%	0.18%	0.32%	0.0%	0.17%	0.0%	0.11%	0.22%	0.16%	0.0%	0.17%	0.12%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.67%	1.26%	0.56%	0.49%	0.42%	0.26%	0.26%	0.37%	1.11%	2.85%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	2	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	3	0	0	1	2	0	0					
		0.12%	0.0%	0.0%	0.20%	0.0%	0.0%	0.18%	0.0%	0.23%	0.0%	0.45%	0.0%	0.0%	0.16%	0.0%	0.0%	0.25%	0.11%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.56%	0.49%	0.21%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.42%	0.46%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	0	2	0	0	0	0	0	1	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	2	1	0	1	0	1	0	0					
		0.12%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.11%	0.0%	0.0%	0.16%	0.17%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.53%	0.26%	0.37%	0.0%	0.0%	0.54%	0.24%	0.0%	0.24%	0.0%	0.23%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1109	7	20	26	34	37	34	76	31	45	16	59	40	47	43	46	54	74	29	30	11	9	1	8	16	7	12	41	25	17	13	13	0	28	45	52	24	12	11	16	0					
		7.33%	10.14%	9.17%	5.32%	7.26%	12.84%	6.42%	8.18%	7.14%	7.92%	7.20%	7.06%	8.92%	7.53%	7.27%	7.90%	6.97%	8.14%	9.44%	11.95%	6.47%	4.91%	7.14%	5.36%	10.12%	3.93%	5.94%	8.70%	6.72%	4.45%	4.88%	4.81%	0.0%	7.65%	10.94%	11.30%	5.79%	5.04%	2.54%	4.76%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	0	1	2	0	1	0	3	2	1	0	0	0	1	1	1	4	2	1	0	0	2	0	1	0	0	0	1	2	1	1	0	0	1	0	0	0	2	2	0	0					
		0.21%	0.0%	0.45%	0.40%	0.0%	0.34%	0.0%	0.32%	0.46%	0.17%	0.0%	0.0%	0.0%	0.16%	0.16%	0.17%	0.51%	0.22%	0.32%	0.0%	0.0%	1.09%	0.0%	0.67%	0.0%	0.0%	0.0%	0.21%	0.53%	0.26%	0.37%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.84%	0.46%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2396	12	24	67	80	40	98	116	69	84	32	100	72	80	63	90	152	122	53	48	32	27	1	7	27	28	22	61	45	47	51	34	8	59	94	121	136	27	70	73	24					
		15.85%	17.39%	11.00%	13.72%	17.09%	13.88%	18.52%	12.5%	15.89%	14.78%	14.41%	11.97%	16.07%	12.82%	10.65%	15.46%	19.63%	13.42%	17.26%	19.12%	18.82%	14.75%	7.14%	4.69%	17.08%	15.73%	10.89%	12.95%	12.09%	12.30%	19.17%	12.59%	22.85%	16.12%	22.87%	26.30%	32.85%	11.34%	16.20%	21.72%	33.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	327	0	3	10	5	7	14	24	9	12	3	14	11	10	9	8	12	23	3	4	1	5	0	5	5	2	3	11	10	13	8	16	1	7	10	7	10	9	15	8	0					
		2.16%	0.0%	1.37%	2.04%	1.06%	2.43%	2.64%	2.58%	2.07%	2.11%	1.35%	1.67%	2.45%	1.60%	1.52%	1.37%	1.55%	2.53%	0.97%	1.59%	0.58%	2.73%	0.0%	3.35%	3.16%	1.12%	1.48%	2.33%	2.68%	3.40%	3.00%	5.92%	2.85%	1.91%	2.43%	1.52%	2.41%	3.78%	3.47%	2.38%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5203	24	70	164	141	80	179	251	122	183	81	271	128	213	192	172	263	255	97	89	59	73	0	73	36	44	92	169	176	174	92	113	9	148	161	177	108	140	210	154	20					
		34.43%	34.78%	32.11%	33.60%	30.12%	27.77%	33.83%	27.04%	28.11%	32.21%	36.48%	32.45%	28.57%	34.13%	32.48%	29.55%	33.97%	28.05%	31.59%	35.45%	34.70%	39.89%	0.0%	48.99%	22.78%	24.71%	45.54%	35.88%	47.31%	45.54%	34.58%	41.85%	25.71%	40.43%	39.17%	38.47%	26.08%	58.82%	48.61%	45.83%	28.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	0	1	1	1	0	2	1	0	1	0	2	0	1	1	0	1	2	1	2	0	6	0	0	1	0	0	0	2	1	0	0	1	1	1	1	1	0	1	1	0					
		0.22%	0.0%	0.45%	0.20%	0.21%	0.0%	0.37%	0.10%	0.0%	0.17%	0.0%	0.23%	0.0%	0.16%	0.16%	0.0%	0.12%	0.22%	0.32%	0.79%	0.0%	3.27%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.53%	0.26%	0.0%	0.0%	2.85%	0.27%	0.24%	0.21%	0.24%	0.0%	0.23%	0.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	0	1	0	1	0	1	1	0	2	1	3	0	3	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0					
		0.16%	0.0%	0.45%	0.0%	0.21%	0.0%	0.18%	0.10%	0.0%	0.35%	0.45%	0.35%	0.0%	0.48%	0.16%	0.34%	0.12%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.26%	0.37%	0.0%	0.0%	0.0%	0.24%	0.0%	0.24%	0.42%	0.0%	0.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2000	10	38	62	83	40	84	165	77	80	26	141	56	110	108	92	77	139	30	26	20	15	2	13	30	32	24	57	29	60	38	38	2	45	15	28	35	5	42	26	0					
		13.23%	14.49%	17.43%	12.70%	17.73%	13.88%	15.87%	17.78%	17.74%	14.08%	11.71%	16.88%	12.49%	17.62%	18.27%	15.80%	9.94%	15.29%	9.77%	10.35%	11.76%	8.19%	14.28%	8.72%	18.98%	17.97%	11.88%	12.10%	7.79%	15.70%	14.28%	14.07%	5.71%	12.29%	3.64%	6.08%	8.45%	2.10%	9.72%	7.73%	0.0%					
																																															
41	Против всех	837	3	14	34	23	19	22	55	23	26	11	47	32	32	42	30	45	62	12	7	8	12	2	12	13	25	16	32	13	15	8	16	3	14	16	21	28	9	17	12	6					
		5.53%	4.34%	6.42%	6.96%	4.91%	6.59%	4.15%	5.92%	5.29%	4.57%	4.95%	5.62%	7.14%	5.12%	7.10%	5.15%	5.81%	6.82%	3.90%	2.78%	4.70%	6.55%	14.28%	8.05%	8.22%	14.04%	7.92%	6.79%	3.49%	3.92%	3.00%	5.92%	8.57%	3.82%	3.89%	4.56%	6.76%	3.78%	3.93%	3.57%	8.45%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
