Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Клинцовская городская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612					
		0.92%	1.55%	1.29%	0.19%	0.90%	0.73%	1.02%	0.54%	0.39%	0.69%	1.13%	1.34%	0.48%	1.04%	0.48%	1.07%	1.22%	0.56%	0.95%	1.05%	0.85%	0.72%	1.30%	1.11%	1.63%	1.18%	1.63%	0.93%	1.00%	0.19%	0.68%	0.45%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	339	4	7	7	1	10	8	21	14	11	8	19	20	12	11	7	13	8	7	10	10	8	9	9	14	17	10	15	14	19	11	5					
		1.27%	0.51%	1.29%	1.36%	0.30%	1.22%	0.90%	2.28%	1.37%	1.09%	0.90%	1.97%	2.43%	1.39%	1.33%	0.83%	1.32%	0.91%	0.83%	1.05%	1.21%	0.96%	1.07%	1.0%	1.75%	1.67%	0.96%	1.55%	1.40%	1.88%	1.26%	0.57%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	582	11	19	13	8	8	14	20	33	29	17	23	15	16	20	10	23	20	18	11	13	24	16	22	16	17	20	34	25	20	24	23					
		2.18%	1.42%	3.50%	2.53%	2.40%	0.98%	1.58%	2.17%	3.24%	2.89%	1.92%	2.38%	1.82%	1.86%	2.42%	1.19%	2.35%	2.27%	2.14%	1.16%	1.57%	2.88%	1.90%	2.44%	2.00%	1.67%	1.92%	3.51%	2.51%	1.98%	2.75%	2.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	445	7	4	6	4	7	20	21	23	26	23	28	15	18	15	11	9	9	7	9	17	16	15	18	16	14	12	9	32	12	10	12					
		1.67%	0.90%	0.73%	1.16%	1.20%	0.85%	2.27%	2.28%	2.26%	2.59%	2.60%	2.90%	1.82%	2.09%	1.81%	1.31%	0.92%	1.02%	0.83%	0.95%	2.06%	1.92%	1.78%	2.0%	2.00%	1.38%	1.15%	0.93%	3.22%	1.19%	1.14%	1.37%					
22	"5. ""За Русь Святую"""	137	6	0	4	0	7	3	5	7	5	4	6	9	2	6	5	1	3	5	3	8	2	6	4	5	11	5	2	3	4	5	1					
		0.51%	0.77%	0.0%	0.77%	0.0%	0.85%	0.34%	0.54%	0.68%	0.49%	0.45%	0.62%	1.09%	0.23%	0.72%	0.59%	0.10%	0.34%	0.59%	0.31%	0.97%	0.24%	0.71%	0.44%	0.62%	1.08%	0.48%	0.20%	0.30%	0.39%	0.57%	0.11%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	1	3	0	0	2	2	0	1	1	0	2	1	5	0	0	3	1	0	0	1	0	1	0	3	1	2	3	1	0	4	0					
		0.14%	0.12%	0.55%	0.0%	0.0%	0.24%	0.22%	0.0%	0.09%	0.09%	0.0%	0.20%	0.12%	0.58%	0.0%	0.0%	0.30%	0.11%	0.0%	0.0%	0.12%	0.0%	0.11%	0.0%	0.37%	0.09%	0.19%	0.31%	0.10%	0.0%	0.45%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	139	5	2	2	1	1	7	1	5	7	3	8	4	8	8	7	4	5	2	4	3	4	4	6	3	4	5	3	8	10	2	3					
		0.52%	0.64%	0.36%	0.38%	0.30%	0.12%	0.79%	0.10%	0.49%	0.69%	0.34%	0.83%	0.48%	0.93%	0.96%	0.83%	0.40%	0.56%	0.23%	0.42%	0.36%	0.48%	0.47%	0.66%	0.37%	0.39%	0.48%	0.31%	0.80%	0.99%	0.22%	0.34%					
25	"8. ""Народно-республиканская партия России"""	31	1	0	1	0	1	2	4	1	0	1	3	3	2	3	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2					
		0.11%	0.12%	0.0%	0.19%	0.0%	0.12%	0.22%	0.43%	0.09%	0.0%	0.11%	0.31%	0.36%	0.23%	0.36%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	63	2	0	0	0	1	6	4	3	5	3	3	2	3	2	4	1	0	1	2	3	0	5	0	2	4	3	1	1	2	0	0					
		0.23%	0.25%	0.0%	0.0%	0.0%	0.12%	0.68%	0.43%	0.29%	0.49%	0.34%	0.31%	0.24%	0.34%	0.24%	0.47%	0.10%	0.0%	0.11%	0.21%	0.36%	0.0%	0.59%	0.0%	0.25%	0.39%	0.28%	0.10%	0.10%	0.19%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	728	25	15	7	12	28	25	23	21	37	24	7	24	24	20	33	26	27	41	33	17	21	12	30	21	25	33	30	27	17	22	21					
		2.73%	3.22%	2.76%	1.36%	3.60%	3.43%	2.83%	2.49%	2.06%	3.68%	2.72%	0.72%	2.92%	2.79%	2.42%	3.93%	2.65%	3.07%	4.87%	3.48%	2.06%	2.52%	1.42%	3.33%	2.63%	2.46%	3.18%	3.10%	2.71%	1.68%	2.52%	2.41%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	2	1	2	0	0	0					
		0.04%	0.12%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.24%	0.0%	0.0%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.10%	0.20%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	342	19	7	4	8	12	13	10	5	9	5	10	7	9	14	12	9	13	6	12	5	4	12	8	10	6	13	19	17	23	23	18					
		1.28%	2.45%	1.29%	0.77%	2.40%	1.47%	1.47%	1.08%	0.49%	0.89%	0.56%	1.03%	0.85%	1.04%	1.69%	1.43%	0.92%	1.48%	0.71%	1.26%	0.60%	0.48%	1.42%	0.88%	1.25%	0.59%	1.25%	1.96%	1.71%	2.28%	2.64%	2.06%					
30	"13. ""Демократическая партия России"""	66	3	0	3	0	1	5	4	2	1	1	2	2	2	2	3	0	1	6	2	4	0	1	2	1	2	1	0	5	5	3	2					
		0.24%	0.38%	0.0%	0.58%	0.0%	0.12%	0.56%	0.43%	0.19%	0.09%	0.11%	0.20%	0.24%	0.23%	0.24%	0.35%	0.0%	0.11%	0.71%	0.21%	0.48%	0.0%	0.11%	0.22%	0.12%	0.19%	0.09%	0.0%	0.50%	0.49%	0.34%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	0	0	2	1	2	1	1	1	1	0	1	2	0	2	1	3	1	2	1	3	0	1	1	1	5	3	0	2	1	0	1					
		0.15%	0.0%	0.0%	0.38%	0.30%	0.24%	0.11%	0.10%	0.09%	0.09%	0.0%	0.10%	0.24%	0.0%	0.24%	0.11%	0.30%	0.11%	0.23%	0.10%	0.36%	0.0%	0.11%	0.11%	0.12%	0.49%	0.28%	0.0%	0.20%	0.09%	0.0%	0.11%					
32	"15. ""Партия СЛОН"""	51	0	0	2	0	0	8	5	2	0	0	1	1	2	3	4	0	1	2	0	0	3	1	3	0	1	2	1	3	4	0	2					
		0.19%	0.0%	0.0%	0.38%	0.0%	0.0%	0.90%	0.54%	0.19%	0.0%	0.0%	0.10%	0.12%	0.23%	0.36%	0.47%	0.0%	0.11%	0.23%	0.0%	0.0%	0.36%	0.11%	0.33%	0.0%	0.09%	0.19%	0.10%	0.30%	0.39%	0.0%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2556	48	30	44	22	61	80	92	112	93	103	89	66	69	72	83	96	102	67	93	73	79	64	96	85	108	103	126	135	102	78	85					
		9.61%	6.20%	5.53%	8.57%	6.60%	7.47%	9.08%	9.98%	11.01%	9.27%	11.67%	9.24%	8.03%	8.03%	8.72%	9.90%	9.81%	11.61%	7.96%	9.83%	8.86%	9.48%	7.60%	10.66%	10.66%	10.66%	9.93%	13.04%	13.59%	10.12%	8.96%	9.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	67	7	4	2	5	2	2	1	4	0	1	3	4	1	0	1	0	3	2	3	2	1	1	1	2	3	3	3	0	1	3	2					
		0.25%	0.90%	0.73%	0.38%	1.50%	0.24%	0.22%	0.10%	0.39%	0.0%	0.11%	0.31%	0.48%	0.11%	0.0%	0.11%	0.0%	0.34%	0.23%	0.31%	0.24%	0.12%	0.11%	0.11%	0.25%	0.29%	0.28%	0.31%	0.0%	0.09%	0.34%	0.22%					
35	"18. ""ЛДПР"""	3114	99	49	81	52	125	116	119	87	97	84	121	117	87	89	95	134	102	78	115	110	118	94	89	81	112	144	101	108	109	88	113					
		11.71%	12.79%	9.04%	15.78%	15.61%	15.31%	13.16%	12.92%	8.55%	9.67%	9.52%	12.56%	14.25%	10.12%	10.78%	11.33%	13.70%	11.61%	9.27%	12.15%	13.36%	14.16%	11.17%	9.88%	10.16%	11.05%	13.88%	10.45%	10.87%	10.82%	10.11%	12.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	905	28	5	17	15	34	26	26	28	27	29	25	29	31	22	25	33	27	28	29	31	28	41	44	31	45	33	37	32	36	41	22					
		3.40%	3.61%	0.92%	3.31%	4.50%	4.16%	2.95%	2.82%	2.75%	2.69%	3.28%	2.59%	3.53%	3.60%	2.66%	2.98%	3.37%	3.07%	3.32%	3.06%	3.76%	3.36%	4.87%	4.88%	3.88%	4.44%	3.18%	3.83%	3.22%	3.57%	4.71%	2.52%					
37	"20. ""Политическая партия ""Единая Россия"""	9964	321	245	195	125	289	317	304	375	384	294	372	299	329	310	324	381	325	327	391	280	303	360	311	274	356	383	366	352	369	342	361					
		37.48%	41.47%	45.20%	38.01%	37.53%	35.41%	35.98%	33.00%	36.87%	38.28%	33.33%	38.62%	36.41%	38.30%	37.57%	38.66%	38.95%	37.01%	38.88%	41.33%	34.02%	36.37%	42.80%	34.55%	34.37%	35.14%	36.93%	37.88%	35.44%	36.64%	39.31%	41.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	0	2	0	0	3	4	2	0	3	1	2	6	2	0	3	2	2	0	5	2	2	2	0	0	0	1	2	1	4	2	4					
		0.21%	0.0%	0.36%	0.0%	0.0%	0.36%	0.45%	0.21%	0.0%	0.29%	0.11%	0.20%	0.73%	0.23%	0.0%	0.35%	0.20%	0.22%	0.0%	0.52%	0.24%	0.24%	0.23%	0.0%	0.0%	0.0%	0.09%	0.20%	0.10%	0.39%	0.22%	0.45%					
39	"22. ""Развитие предпринимательства"""	86	0	21	3	0	1	4	3	0	1	1	2	1	2	3	1	6	5	0	0	0	1	3	3	4	3	3	2	3	2	3	5					
		0.32%	0.0%	3.87%	0.58%	0.0%	0.12%	0.45%	0.32%	0.0%	0.09%	0.11%	0.20%	0.12%	0.23%	0.36%	0.11%	0.61%	0.56%	0.0%	0.0%	0.0%	0.12%	0.35%	0.33%	0.50%	0.29%	0.28%	0.20%	0.30%	0.19%	0.34%	0.57%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4986	133	99	83	60	172	138	178	228	187	212	144	149	174	155	153	159	185	190	170	197	157	141	176	173	193	160	144	171	206	148	151					
		18.75%	17.18%	18.26%	16.17%	18.01%	21.07%	15.66%	19.32%	22.41%	18.64%	24.03%	14.95%	18.14%	20.25%	18.78%	18.25%	16.25%	21.07%	22.59%	17.97%	23.93%	18.84%	16.76%	19.55%	21.70%	19.05%	15.42%	14.90%	17.22%	20.45%	17.01%	17.35%					
																																						
41	Против всех	1156	25	12	27	8	28	54	56	38	59	0	57	22	40	53	34	45	21	31	31	30	41	31	56	34	59	64	51	33	53	35	28					
		4.34%	3.22%	2.21%	5.26%	2.40%	3.43%	6.12%	6.08%	3.73%	5.88%	0.0%	5.91%	2.67%	4.65%	6.42%	4.05%	4.60%	2.39%	3.68%	3.27%	3.64%	4.92%	3.68%	6.22%	4.26%	5.82%	6.17%	5.27%	3.32%	5.26%	4.02%	3.21%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
