13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1482	43	28	25	16	11	30	7	15	33	19	22	9	14	11	4	28	29	23	2	12	36	7	29	25	21	13	7	3	28	7	31	8	10	19	8	35	25	26	12	5	63	13	86	10	9	19	31	20	22	28	7	56	14	6	147	105	32	78					
14	Число неиспользованных открепительных удостоверений	801	7	14	5	10	15	28	39	35	4	17	27	44	21	20	27	11	39	1	0	0	25	40	8	1	4	0	0	0	20	26	0	8	0	0	0	14	0	4	7	30	8	22	13	10	5	27	33	30	14	6	21	4	14	15	0	12	14	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	113	4	2	3	2	3	5	2	3	2	1	3	1	3	0	2	2	2	0	1	1	3	5	1	3	3	1	3	2	0	3	0	3	1	2	0	1	3	3	4	2	2	3	3	1	3	2	1	1	0	0	4	1	1	2	1	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	1135	18	26	16	26	18	19	15	17	29	17	18	16	27	2	10	12	50	23	16	16	27	21	22	14	8	13	14	21	17	24	23	19	44	16	14	15	17	5	17	4	46	22	25	25	12	15	16	24	21	24	23	8	18	25	29	16	16	24					
		1.14%	0.77%	1.34%	0.94%	1.07%	1.10%	1.19%	0.96%	0.84%	1.69%	1.02%	0.87%	1.03%	1.62%	0.10%	0.69%	0.75%	2.70%	1.43%	1.14%	0.97%	1.66%	1.26%	1.23%	1.02%	0.61%	0.56%	0.74%	1.06%	0.92%	1.49%	1.28%	1.07%	2.32%	0.86%	0.97%	1.07%	1.03%	0.34%	1.42%	0.20%	2.67%	1.17%	1.32%	1.53%	0.88%	1.01%	0.84%	1.26%	1.12%	1.38%	1.43%	1.63%	0.99%	1.34%	1.31%	1.50%	0.95%	1.12%					
19	Жириновский Владимир Вольфович	5789	146	104	89	68	97	100	35	111	166	119	120	75	101	50	64	84	78	94	84	221	110	99	159	85	90	264	102	118	107	101	87	115	128	106	65	68	104	100	68	31	148	58	123	96	57	48	98	112	77	58	83	34	117	153	108	89	77	140					
		5.81%	6.22%	5.35%	5.24%	2.79%	5.95%	6.29%	2.25%	5.47%	9.66%	7.13%	5.81%	4.84%	6.05%	2.58%	4.41%	5.24%	4.22%	5.83%	5.97%	13.35%	6.76%	5.95%	8.86%	6.19%	6.86%	11.43%	5.41%	5.93%	5.81%	6.28%	4.83%	6.46%	6.75%	5.72%	4.48%	4.83%	6.29%	6.80%	5.70%	1.55%	8.59%	3.08%	6.50%	5.88%	4.17%	3.25%	5.13%	5.89%	4.09%	3.34%	5.17%	6.91%	6.43%	8.22%	4.88%	8.33%	4.57%	6.53%					
20	Зюганов Геннадий Андреевич	15473	317	237	409	374	217	195	211	185	217	230	255	210	334	319	202	180	229	331	263	291	313	444	518	338	213	89	314	342	239	291	325	352	344	261	215	251	198	250	186	350	308	261	324	227	212	165	241	247	259	150	337	91	335	206	400	180	213	278					
		15.53%	13.51%	12.19%	24.10%	15.34%	13.32%	12.26%	13.54%	9.11%	12.62%	13.79%	12.34%	13.56%	20.01%	16.43%	13.91%	11.22%	12.38%	20.53%	18.69%	17.58%	19.23%	26.70%	28.87%	24.60%	16.25%	3.85%	16.64%	17.19%	12.98%	18.10%	18.06%	19.78%	18.15%	14.08%	14.83%	17.84%	11.98%	17.01%	15.58%	17.54%	17.89%	13.84%	17.12%	13.90%	15.50%	11.16%	12.62%	13.00%	13.75%	8.65%	20.98%	18.50%	18.40%	11.07%	18.06%	16.85%	12.63%	12.96%					
21	Медведев Дмитрий Анатольевич	76378	1851	1561	1173	1952	1297	1252	1294	1703	1280	1253	1661	1248	1183	1562	1165	1317	1483	1155	1044	1122	1178	1084	1079	929	991	1944	1455	1497	1458	1172	1341	1226	1360	1455	1141	1059	1317	1103	909	1608	1200	1533	1344	1283	1085	1241	1530	1499	1525	1503	1147	353	1326	1469	1661	765	1368	1684					
		76.66%	78.87%	80.30%	69.12%	80.07%	79.62%	78.74%	83.06%	83.89%	74.46%	75.12%	80.36%	80.57%	70.88%	80.47%	80.23%	82.11%	80.16%	71.65%	74.20%	67.79%	72.36%	65.18%	60.14%	67.61%	75.59%	84.16%	77.11%	75.23%	79.20%	72.89%	74.50%	68.88%	71.77%	78.48%	78.69%	75.27%	79.67%	75.03%	76.13%	80.60%	69.69%	81.28%	71.04%	78.57%	79.31%	83.91%	80.15%	78.89%	80.99%	86.63%	71.42%	71.75%	72.82%	78.94%	74.99%	71.63%	81.14%	78.51%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
