Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Тайшетская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120					
15	Число открепительных удостоверений выданных ТИК	19	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	198	0	5	1	2	8	1	4	10	3	1	6	8	0	3	0	5	3	2	3	4	10	1	3	3	15	2	2	3	4	7	5	0	6	2	2	0	3	8	11	2	0	4	0	6	1	3	1	6	11	2	6					
		1.67%	0.0%	1.29%	0.52%	1.27%	2.74%	1.26%	5.06%	6.06%	2.80%	0.49%	1.53%	6.89%	0.0%	1.69%	0.0%	1.27%	0.82%	1.07%	0.40%	1.45%	2.48%	0.84%	2.05%	2.52%	13.04%	0.91%	1.16%	2.77%	0.72%	2.17%	2.64%	0.0%	1.52%	1.01%	2.53%	0.0%	1.55%	1.60%	2.23%	1.12%	0.0%	3.07%	0.0%	1.89%	0.75%	1.53%	0.58%	1.61%	2.40%	0.50%	2.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	86	0	3	1	1	3	0	0	2	6	1	1	1	4	0	1	7	7	1	8	1	4	0	0	0	0	0	2	1	1	3	0	0	2	1	2	1	2	6	2	4	0	0	0	1	0	0	1	1	1	1	2					
		0.72%	0.0%	0.77%	0.52%	0.63%	1.03%	0.0%	0.0%	1.21%	5.60%	0.49%	0.25%	0.86%	4.04%	0.0%	1.31%	1.78%	1.93%	0.53%	1.08%	0.36%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.92%	0.18%	0.93%	0.0%	0.0%	0.50%	0.50%	2.53%	1.44%	1.03%	1.20%	0.40%	2.24%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.58%	0.26%	0.21%	0.25%	0.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	326	1	7	13	3	7	6	7	3	3	8	22	3	3	1	0	6	3	3	19	15	9	4	0	0	7	8	4	4	19	7	7	6	9	8	0	2	7	11	12	0	3	6	1	6	2	9	3	17	8	0	14					
		2.75%	2.08%	1.81%	6.80%	1.91%	2.40%	7.59%	8.86%	1.81%	2.80%	3.94%	5.62%	2.58%	3.03%	0.56%	0.0%	1.53%	0.82%	1.61%	2.57%	5.47%	2.23%	3.38%	0.0%	0.0%	6.08%	3.65%	2.32%	3.70%	3.44%	2.17%	3.70%	3.79%	2.29%	4.06%	0.0%	2.89%	3.62%	2.20%	2.43%	0.0%	3.89%	4.61%	1.72%	1.89%	1.51%	4.59%	1.75%	4.58%	1.75%	0.0%	5.09%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	203	1	5	2	0	10	1	3	3	1	1	8	0	0	0	1	7	4	2	14	1	6	0	0	0	0	5	1	0	9	7	10	0	15	1	2	1	12	17	18	0	0	4	1	5	3	3	4	7	4	3	1					
		1.71%	2.08%	1.29%	1.04%	0.0%	3.43%	1.26%	3.79%	1.81%	0.93%	0.49%	2.04%	0.0%	0.0%	0.0%	1.31%	1.78%	1.10%	1.07%	1.89%	0.36%	1.48%	0.0%	0.0%	0.0%	0.0%	2.28%	0.58%	0.0%	1.63%	2.17%	5.29%	0.0%	3.81%	0.50%	2.53%	1.44%	6.21%	3.40%	3.65%	0.0%	0.0%	3.07%	1.72%	1.57%	2.27%	1.53%	2.33%	1.88%	0.87%	0.75%	0.36%					
22	"5. ""За Русь Святую"""	66	1	2	0	2	1	1	1	2	0	0	3	0	0	3	0	4	6	2	4	1	1	0	0	0	0	0	1	1	1	2	0	0	3	2	0	0	0	0	0	0	0	1	1	0	3	3	2	5	1	1	5					
		0.55%	2.08%	0.51%	0.0%	1.27%	0.34%	1.26%	1.26%	1.21%	0.0%	0.0%	0.76%	0.0%	0.0%	1.69%	0.0%	1.02%	1.65%	1.07%	0.54%	0.36%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.92%	0.18%	0.62%	0.0%	0.0%	0.76%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	1.72%	0.0%	2.27%	1.53%	1.16%	1.34%	0.21%	0.25%	1.81%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	4	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	1					
		0.21%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.25%	0.27%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	1.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	28	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	6	3	0	2	1	0	0	0	0	1	2	0	0	0	0	0	1	0	1	3	1	0	1					
		0.23%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.56%	0.0%	0.25%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.93%	0.0%	1.26%	0.25%	0.0%	0.0%	0.0%	0.0%	0.20%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.58%	0.80%	0.21%	0.0%	0.36%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	0	5	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	0	0	1	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	1.71%	1.26%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.45%	0.0%	1.85%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.20%	0.0%	1.29%	1.53%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.25%	0.36%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	0	3	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	1	3	0	0	0	0	1	2	0	0	2	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.81%	0.36%	0.0%	2.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.52%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.20%	0.60%	0.0%	0.0%	0.0%	0.0%	0.31%	1.51%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	475	1	9	2	3	32	1	4	9	19	24	17	2	6	3	0	8	3	3	11	15	6	0	1	4	2	21	28	3	17	10	18	16	15	20	5	6	5	17	6	1	0	8	0	5	2	13	5	11	24	0	34					
		4.01%	2.08%	2.33%	1.04%	1.91%	10.99%	1.26%	5.06%	5.45%	17.75%	11.82%	4.34%	1.72%	6.06%	1.69%	0.0%	2.04%	0.82%	1.61%	1.49%	5.47%	1.48%	0.0%	0.68%	3.36%	1.73%	9.58%	16.27%	2.77%	3.07%	3.10%	9.52%	10.12%	3.81%	10.15%	6.32%	8.69%	2.59%	3.40%	1.21%	0.56%	0.0%	6.15%	0.0%	1.57%	1.51%	6.63%	2.92%	2.96%	5.25%	0.0%	12.36%					
28	"11. ""Истинные патриоты России"""	17	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	1	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.86%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.13%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.92%	0.36%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.63%	0.0%	0.51%	0.0%	0.0%	0.21%	0.25%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	157	1	11	7	0	8	4	1	0	3	2	6	4	0	0	0	9	2	0	3	7	16	2	0	0	0	2	3	2	9	5	2	1	2	4	2	0	1	8	1	0	1	3	0	5	3	2	6	4	4	0	1					
		1.32%	2.08%	2.85%	3.66%	0.0%	2.74%	5.06%	1.26%	0.0%	2.80%	0.98%	1.53%	3.44%	0.0%	0.0%	0.0%	2.29%	0.55%	0.0%	0.40%	2.55%	3.97%	1.69%	0.0%	0.0%	0.0%	0.91%	1.74%	1.85%	1.63%	1.55%	1.05%	0.63%	0.50%	2.03%	2.53%	0.0%	0.51%	1.60%	0.20%	0.0%	1.29%	2.30%	0.0%	1.57%	2.27%	1.02%	3.50%	1.07%	0.87%	0.0%	0.36%					
30	"13. ""Демократическая партия России"""	46	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	6	0	1	5	1	3	2	1	0	0	1	0	0	0	5	0	0	3	2	0	0	0	1	1	0	0	1	0	0	1	2	1	0	2	0	2					
		0.38%	0.0%	0.51%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	1.53%	0.0%	0.53%	0.67%	0.36%	0.74%	1.69%	0.68%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	1.55%	0.0%	0.0%	0.76%	1.01%	0.0%	0.0%	0.0%	0.20%	0.20%	0.0%	0.0%	0.76%	0.0%	0.0%	0.75%	1.02%	0.58%	0.0%	0.43%	0.0%	0.72%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	0	4	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	2	1	4	2	0	1	0	0	0	0	0	0	2	1	0					
		0.22%	0.0%	1.03%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.18%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.20%	0.81%	1.12%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.25%	0.0%					
32	"15. ""Партия СЛОН"""	24	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	2	2	0	0	0	4	0	0	0	0	0	3	0	1	0	0	0	0	1					
		0.20%	2.08%	0.25%	0.0%	0.0%	0.34%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.24%	0.0%	0.0%	0.84%	0.86%	0.0%	0.0%	0.0%	0.18%	0.31%	0.0%	0.0%	0.50%	1.01%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	572	5	23	9	6	15	4	2	3	7	8	29	8	24	2	1	31	16	2	57	11	22	2	3	4	6	16	2	4	39	25	4	10	13	16	2	6	13	18	37	0	0	3	2	11	11	3	3	16	12	2	4					
		4.84%	10.41%	5.97%	4.71%	3.82%	5.15%	5.06%	2.53%	1.81%	6.54%	3.94%	7.41%	6.89%	24.24%	1.12%	1.31%	7.90%	4.41%	1.07%	7.73%	4.01%	5.45%	1.69%	2.05%	3.36%	5.21%	7.30%	1.16%	3.70%	7.06%	7.76%	2.11%	6.32%	3.30%	8.12%	2.53%	8.69%	6.73%	3.60%	7.52%	0.0%	0.0%	2.30%	3.44%	3.47%	8.33%	1.53%	1.75%	4.31%	2.62%	0.50%	1.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	0	2	0	1	2	1	1	2	0	2	1	0	1	1	0	0	1	0	1	2	2	1	1	0	0	2	0	0	0	1	1	1	5	0	1	0	0	3	1	0	0	1	0	6	0	0	1	2	0	0	1					
		0.40%	0.0%	0.51%	0.0%	0.63%	0.68%	1.26%	1.26%	1.21%	0.0%	0.98%	0.25%	0.0%	1.01%	0.56%	0.0%	0.0%	0.27%	0.0%	0.13%	0.72%	0.49%	0.84%	0.68%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.31%	0.52%	0.63%	1.27%	0.0%	1.26%	0.0%	0.0%	0.60%	0.20%	0.0%	0.0%	0.76%	0.0%	1.89%	0.0%	0.0%	0.58%	0.53%	0.0%	0.0%	0.36%					
35	"18. ""ЛДПР"""	1989	5	83	36	35	61	19	21	19	17	22	58	24	13	13	8	65	101	29	164	47	63	16	9	12	26	32	21	27	63	30	38	30	77	32	10	27	39	71	109	37	8	29	17	37	31	32	44	58	51	14	59					
		16.83%	10.41%	21.55%	18.84%	22.29%	20.96%	24.05%	26.58%	11.51%	15.88%	10.83%	14.83%	20.68%	13.13%	7.34%	10.52%	16.58%	27.90%	15.59%	22.25%	17.15%	15.63%	13.55%	6.16%	10.08%	22.60%	14.61%	12.20%	25.0%	11.41%	9.31%	20.10%	18.98%	19.59%	16.24%	12.65%	39.13%	20.20%	14.22%	22.15%	20.78%	10.38%	22.30%	29.31%	11.67%	23.48%	16.32%	25.73%	15.63%	11.15%	3.53%	21.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	291	6	21	0	4	8	3	4	5	0	8	10	2	2	0	1	6	7	9	23	5	15	4	2	1	1	2	2	3	26	9	9	4	5	0	1	2	6	9	8	4	0	2	2	5	2	6	4	10	10	6	7					
		2.46%	12.5%	5.45%	0.0%	2.54%	2.74%	3.79%	5.06%	3.03%	0.0%	3.94%	2.55%	1.72%	2.02%	0.0%	1.31%	1.53%	1.93%	4.83%	3.12%	1.82%	3.72%	3.38%	1.36%	0.84%	0.86%	0.91%	1.16%	2.77%	4.71%	2.79%	4.76%	2.53%	1.27%	0.0%	1.26%	2.89%	3.10%	1.80%	1.62%	2.24%	0.0%	1.53%	3.44%	1.57%	1.51%	3.06%	2.33%	2.69%	2.18%	1.51%	2.54%					
37	"20. ""Политическая партия ""Единая Россия"""	4819	10	133	98	89	81	29	20	41	33	94	148	31	31	96	41	177	167	90	260	100	147	63	88	59	28	60	58	39	193	93	39	66	150	69	40	14	61	217	201	83	61	40	27	190	51	86	72	145	169	347	94					
		40.78%	20.83%	34.54%	51.30%	56.68%	27.83%	36.70%	25.31%	24.84%	30.84%	46.30%	37.85%	26.72%	31.31%	54.23%	53.94%	45.15%	46.13%	48.38%	35.27%	36.49%	36.47%	53.38%	60.27%	49.57%	24.34%	27.39%	33.72%	36.11%	34.96%	28.88%	20.63%	41.77%	38.16%	35.02%	50.63%	20.28%	31.60%	43.48%	40.85%	46.62%	79.22%	30.76%	46.55%	59.93%	38.63%	43.87%	42.10%	39.08%	36.98%	87.62%	34.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	0	2	0	0	0	2	0	1	0	0	0	0	0	2	0	2	2	0	1	0	4	0	0	0	0	0	1	0	2	0	2	1	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1	3	0					
		0.26%	0.0%	0.51%	0.0%	0.0%	0.0%	2.53%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.51%	0.55%	0.0%	0.13%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.36%	0.0%	1.05%	0.63%	0.25%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	1.12%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.75%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.25%	0.0%	0.0%	0.0%	2.63%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.84%	0.86%	0.45%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.58%	0.0%	0.21%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1824	5	48	11	5	37	3	6	53	12	20	64	21	11	49	14	42	17	30	114	47	71	18	30	31	21	48	34	12	132	97	45	19	67	25	9	8	33	83	54	36	1	17	7	25	14	21	17	73	132	4	31					
		15.43%	10.41%	12.46%	5.75%	3.18%	12.71%	3.79%	7.59%	32.12%	11.21%	9.85%	16.36%	18.10%	11.11%	27.68%	18.42%	10.71%	4.69%	16.12%	15.46%	17.15%	17.61%	15.25%	20.54%	26.05%	18.26%	21.91%	19.76%	11.11%	23.91%	30.12%	23.80%	12.02%	17.04%	12.69%	11.39%	11.59%	17.09%	16.63%	10.97%	20.22%	1.29%	13.07%	12.06%	7.88%	10.60%	10.71%	9.94%	19.67%	28.88%	1.01%	11.27%					
																																																										
41	Против всех	326	6	21	4	4	4	3	5	5	1	6	1	6	3	1	7	12	17	9	28	5	11	2	2	1	3	10	8	3	13	9	6	1	13	9	3	1	6	8	11	7	1	4	0	5	4	6	2	7	8	6	8					
		2.75%	12.5%	5.45%	2.09%	2.54%	1.37%	3.79%	6.32%	3.03%	0.93%	2.95%	0.25%	5.17%	3.03%	0.56%	9.21%	3.06%	4.69%	4.83%	3.79%	1.82%	2.72%	1.69%	1.36%	0.84%	2.60%	4.56%	4.65%	2.77%	2.35%	2.79%	3.17%	0.63%	3.30%	4.56%	3.79%	1.44%	3.10%	1.60%	2.23%	3.93%	1.29%	3.07%	0.0%	1.57%	3.03%	3.06%	1.16%	1.88%	1.75%	1.51%	2.90%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
