Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Куюргазинская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790					
		4.03%	1.92%	2.24%	2.24%	1.48%	1.45%	3.73%	2.34%	1.85%	12.17%	7.40%	4.12%	5.23%	3.61%	6.01%	8.33%	5.17%	0.0%	8.29%	3.58%	2.80%	5.43%	2.11%	3.30%	9.80%	4.16%	3.89%	6.25%	4.37%	4.71%	5.43%	2.11%	3.70%	3.46%	4.70%	0.94%	2.25%	7.92%	7.0%	3.39%	4.65%	7.87%	5.84%	4.96%	4.20%	5.55%	9.61%	7.77%	3.50%	4.21%	5.37%	2.48%	10.34%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	129	6	6	12	9	4	5	1	4	1	2	1	3	1	1	1	1	0	1	7	2	4	0	5	1	2	0	0	0	1	2	1	0	5	3	2	2	2	1	1	3	3	0	0	14	1	0	0	4	0	0	1	3					
		0.89%	1.05%	0.89%	1.68%	1.21%	0.58%	0.71%	0.78%	3.70%	0.86%	0.67%	1.03%	1.42%	0.45%	0.28%	0.52%	0.19%	0.0%	0.41%	1.67%	1.12%	2.17%	0.0%	2.06%	0.98%	0.55%	0.0%	0.0%	0.0%	0.29%	2.17%	0.52%	0.0%	1.23%	1.28%	1.88%	0.37%	1.21%	1.0%	0.28%	3.48%	2.36%	0.0%	0.0%	1.59%	1.38%	0.0%	0.0%	1.27%	0.0%	0.0%	0.41%	2.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	348	17	17	17	24	13	26	3	2	5	7	4	2	3	10	7	6	2	7	5	2	4	6	4	1	11	2	7	0	5	2	7	10	12	7	4	12	4	5	8	2	9	6	2	14	1	0	2	4	8	2	1	7					
		2.40%	2.97%	2.54%	2.38%	3.23%	1.88%	3.73%	2.34%	1.85%	4.34%	2.35%	4.12%	0.95%	1.35%	2.86%	3.64%	1.14%	4.25%	2.90%	1.19%	1.12%	2.17%	3.17%	1.65%	0.98%	3.05%	2.59%	7.29%	0.0%	1.47%	2.17%	3.70%	7.40%	2.97%	2.99%	3.77%	2.25%	2.43%	5.0%	2.26%	2.32%	7.08%	3.50%	1.41%	1.59%	1.38%	0.0%	2.22%	1.27%	1.34%	1.07%	0.41%	4.82%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	207	11	16	24	16	22	15	2	1	1	2	3	0	1	3	0	2	1	2	7	2	1	1	0	0	11	0	1	2	5	3	1	0	5	3	0	8	2	2	5	0	4	4	1	9	0	1	1	2	2	0	0	2					
		1.42%	1.92%	2.39%	3.36%	2.15%	3.19%	2.15%	1.56%	0.92%	0.86%	0.67%	3.09%	0.0%	0.45%	0.85%	0.0%	0.38%	2.12%	0.82%	1.67%	1.12%	0.54%	0.52%	0.0%	0.0%	3.05%	0.0%	1.04%	1.45%	1.47%	3.26%	0.52%	0.0%	1.23%	1.28%	0.0%	1.50%	1.21%	2.0%	1.41%	0.0%	3.14%	2.33%	0.70%	1.02%	0.0%	0.48%	1.11%	0.63%	0.33%	0.0%	0.0%	1.37%					
22	"5. ""За Русь Святую"""	53	3	8	6	1	1	3	1	1	0	0	0	0	0	0	3	1	0	2	0	1	0	0	1	1	1	0	0	0	1	0	3	0	2	3	0	1	0	0	1	1	0	0	0	2	0	0	0	3	1	0	0	1					
		0.36%	0.52%	1.19%	0.84%	0.13%	0.14%	0.43%	0.78%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.56%	0.19%	0.0%	0.82%	0.0%	0.56%	0.0%	0.0%	0.41%	0.98%	0.27%	0.0%	0.0%	0.0%	0.29%	0.0%	1.58%	0.0%	0.49%	1.28%	0.0%	0.18%	0.0%	0.0%	0.28%	1.16%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.95%	0.16%	0.0%	0.0%	0.68%					
23	"6. ""Объединенная Российская партия ""Русь"""	82	2	0	2	3	2	5	0	0	1	1	0	0	1	1	1	3	1	1	6	0	3	1	1	1	1	0	1	2	0	0	2	0	2	0	0	3	2	0	1	2	0	2	0	12	0	2	1	0	6	2	4	1					
		0.56%	0.35%	0.0%	0.28%	0.40%	0.29%	0.71%	0.0%	0.0%	0.86%	0.33%	0.0%	0.0%	0.45%	0.28%	0.52%	0.57%	2.12%	0.41%	1.43%	0.0%	1.63%	0.52%	0.41%	0.98%	0.27%	0.0%	1.04%	1.45%	0.0%	0.0%	1.05%	0.0%	0.49%	0.0%	0.0%	0.56%	1.21%	0.0%	0.28%	2.32%	0.0%	1.16%	0.0%	1.36%	0.0%	0.96%	1.11%	0.0%	1.01%	1.07%	1.65%	0.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	80	3	5	10	1	4	8	0	0	0	0	0	0	2	1	3	1	2	0	1	2	1	2	2	0	3	0	0	1	4	0	1	0	1	2	1	0	1	0	2	0	1	2	2	1	0	0	0	0	8	0	1	1					
		0.55%	0.52%	0.74%	1.40%	0.13%	0.58%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.28%	1.56%	0.19%	4.25%	0.0%	0.23%	1.12%	0.54%	1.05%	0.82%	0.0%	0.83%	0.0%	0.0%	0.72%	1.17%	0.0%	0.52%	0.0%	0.24%	0.85%	0.94%	0.0%	0.60%	0.0%	0.56%	0.0%	0.78%	1.16%	1.41%	0.11%	0.0%	0.0%	0.0%	0.0%	1.34%	0.0%	0.41%	0.68%					
25	"8. ""Народно-республиканская партия России"""	36	0	0	1	1	2	3	0	0	0	0	0	2	0	3	1	1	0	0	4	0	1	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	2	0	2	0	0	0	0	3	1	0	1	1	0	0	1	0					
		0.24%	0.0%	0.0%	0.14%	0.13%	0.29%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.85%	0.52%	0.19%	0.0%	0.0%	0.95%	0.0%	0.54%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.58%	0.0%	0.52%	0.0%	0.24%	0.0%	0.0%	0.0%	1.21%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.34%	1.38%	0.0%	1.11%	0.31%	0.0%	0.0%	0.41%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	40	2	0	3	1	1	0	0	0	0	0	0	1	0	2	1	4	0	0	1	2	1	0	1	0	0	2	0	0	0	1	1	0	1	2	0	0	0	2	2	0	0	0	0	5	0	0	0	0	1	0	1	2					
		0.27%	0.35%	0.0%	0.42%	0.13%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.57%	0.52%	0.76%	0.0%	0.0%	0.23%	1.12%	0.54%	0.0%	0.41%	0.0%	0.0%	2.59%	0.0%	0.0%	0.0%	1.08%	0.52%	0.0%	0.24%	0.85%	0.0%	0.0%	0.0%	2.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.41%	1.37%					
27	"10. ""Аграрная партия России"""	972	15	26	37	31	31	44	7	0	4	10	3	10	38	30	12	59	7	8	67	12	21	18	7	3	31	9	10	20	20	9	9	12	36	24	0	63	11	7	43	7	0	15	3	47	2	2	1	24	34	4	20	9					
		6.70%	2.62%	3.89%	5.18%	4.18%	4.49%	6.31%	5.46%	0.0%	3.47%	3.36%	3.09%	4.76%	17.19%	8.59%	6.25%	11.30%	14.89%	3.31%	16.02%	6.74%	11.41%	9.52%	2.89%	2.94%	8.61%	11.68%	10.41%	14.59%	5.89%	9.78%	4.76%	8.88%	8.91%	10.25%	0.0%	11.81%	6.70%	7.0%	12.18%	8.13%	0.0%	8.77%	2.12%	5.34%	2.77%	0.96%	1.11%	7.64%	5.73%	2.15%	8.29%	6.20%					
28	"11. ""Истинные патриоты России"""	38	1	0	0	0	1	1	0	0	1	0	0	0	2	0	1	5	0	4	7	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	2	0	3	0					
		0.26%	0.17%	0.0%	0.0%	0.0%	0.14%	0.14%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.90%	0.0%	0.52%	0.95%	0.0%	1.65%	1.67%	0.0%	0.0%	0.0%	0.41%	0.0%	0.27%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.18%	0.60%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.31%	0.33%	0.0%	1.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	115	10	11	11	5	4	7	2	0	0	1	0	7	4	4	0	0	0	2	3	1	2	0	3	2	1	0	2	0	2	1	1	3	6	2	0	4	0	0	2	0	4	1	0	4	0	0	0	1	2	0	0	0					
		0.79%	1.75%	1.64%	1.54%	0.67%	0.58%	1.00%	1.56%	0.0%	0.0%	0.33%	0.0%	3.33%	1.80%	1.14%	0.0%	0.0%	0.0%	0.82%	0.71%	0.56%	1.08%	0.0%	1.23%	1.96%	0.27%	0.0%	2.08%	0.0%	0.58%	1.08%	0.52%	2.22%	1.48%	0.85%	0.0%	0.75%	0.0%	0.0%	0.56%	0.0%	3.14%	0.58%	0.0%	0.45%	0.0%	0.0%	0.0%	0.31%	0.33%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	37	2	0	2	3	0	2	0	0	2	1	0	1	0	3	1	1	0	0	2	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	1	0	0	0	5	0	0	0	0	2	1	0	0	1	0	0	0	0					
		0.25%	0.35%	0.0%	0.28%	0.40%	0.0%	0.28%	0.0%	0.0%	1.73%	0.33%	0.0%	0.47%	0.0%	0.85%	0.52%	0.19%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.59%	0.0%	0.0%	0.88%	2.17%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	1.41%	0.0%	0.0%	0.0%	0.0%	0.22%	1.38%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	2	9	3	3	1	2	0	0	2	0	0	0	1	1	2	0	0	0	2	0	2	0	1	3	4	1	0	0	0	1	1	0	0	1	0	3	1	1	1	0	0	0	0	2	0	0	0	2	4	0	1	1					
		0.40%	0.35%	1.34%	0.42%	0.40%	0.14%	0.28%	0.0%	0.0%	1.73%	0.0%	0.0%	0.0%	0.45%	0.28%	1.04%	0.0%	0.0%	0.0%	0.47%	0.0%	1.08%	0.0%	0.41%	2.94%	1.11%	1.29%	0.0%	0.0%	0.0%	1.08%	0.52%	0.0%	0.0%	0.42%	0.0%	0.56%	0.60%	1.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.63%	0.67%	0.0%	0.41%	0.68%					
32	"15. ""Партия СЛОН"""	22	1	0	1	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	2	1	0	0	1	1	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0					
		0.15%	0.17%	0.0%	0.14%	0.0%	0.14%	0.14%	0.0%	0.0%	0.0%	0.0%	2.06%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.54%	1.05%	0.41%	0.0%	0.0%	1.29%	1.04%	0.72%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	623	30	81	45	33	84	46	1	6	17	2	2	1	1	11	9	21	7	2	11	7	11	3	4	2	23	4	0	2	7	4	6	2	14	2	2	22	4	11	8	2	5	2	1	29	1	3	1	16	6	3	1	5					
		4.29%	5.25%	12.14%	6.30%	4.45%	12.19%	6.59%	0.78%	5.55%	14.78%	0.67%	2.06%	0.47%	0.45%	3.15%	4.68%	4.02%	14.89%	0.82%	2.63%	3.93%	5.97%	1.58%	1.65%	1.96%	6.38%	5.19%	0.0%	1.45%	2.06%	4.34%	3.17%	1.48%	3.46%	0.85%	1.88%	4.12%	2.43%	11.0%	2.26%	2.32%	3.93%	1.16%	0.70%	3.29%	1.38%	1.44%	1.11%	5.09%	1.01%	1.61%	0.41%	3.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	1	0	2	3	2	3	2	0	0	3	1	0	1	5	2	1	0	2	2	2	0	2	1	2	2	1	0	1	6	0	2	0	1	5	2	3	4	1	5	0	2	3	0	8	3	1	1	3	3	1	2	0					
		0.66%	0.17%	0.0%	0.28%	0.40%	0.29%	0.43%	1.56%	0.0%	0.0%	1.01%	1.03%	0.0%	0.45%	1.43%	1.04%	0.19%	0.0%	0.82%	0.47%	1.12%	0.0%	1.05%	0.41%	1.96%	0.55%	1.29%	0.0%	0.72%	1.76%	0.0%	1.05%	0.0%	0.24%	2.13%	1.88%	0.56%	2.43%	1.0%	1.41%	0.0%	1.57%	1.75%	0.0%	0.90%	4.16%	0.48%	1.11%	0.95%	0.50%	0.53%	0.82%	0.0%					
35	"18. ""ЛДПР"""	1187	73	106	118	96	123	77	18	6	4	5	1	5	1	25	14	10	8	4	19	40	13	11	6	2	59	4	4	6	23	9	19	9	30	10	3	42	4	4	50	7	21	2	3	38	0	4	0	17	15	6	8	5					
		8.19%	12.78%	15.89%	16.52%	12.95%	17.85%	11.04%	14.06%	5.55%	3.47%	1.68%	1.03%	2.38%	0.45%	7.16%	7.29%	1.91%	17.02%	1.65%	4.54%	22.47%	7.06%	5.82%	2.47%	1.96%	16.38%	5.19%	4.16%	4.37%	6.78%	9.78%	10.05%	6.66%	7.42%	4.27%	2.83%	7.87%	2.43%	4.0%	14.16%	8.13%	16.53%	1.16%	2.12%	4.31%	0.0%	1.92%	0.0%	5.41%	2.52%	3.22%	3.31%	3.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	219	21	11	17	24	12	8	0	3	0	8	0	1	3	11	0	3	2	0	6	5	6	5	6	0	7	0	0	2	4	1	2	4	2	2	1	6	1	1	7	2	1	0	2	9	0	2	4	1	1	1	4	0					
		1.51%	3.67%	1.64%	2.38%	3.23%	1.74%	1.14%	0.0%	2.77%	0.0%	2.69%	0.0%	0.47%	1.35%	3.15%	0.0%	0.57%	4.25%	0.0%	1.43%	2.80%	3.26%	2.64%	2.47%	0.0%	1.94%	0.0%	0.0%	1.45%	1.17%	1.08%	1.05%	2.96%	0.49%	0.85%	0.94%	1.12%	0.60%	1.0%	1.98%	2.32%	0.78%	0.0%	1.41%	1.02%	0.0%	0.96%	4.44%	0.31%	0.16%	0.53%	1.65%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6922	201	244	267	274	286	255	66	47	48	184	61	127	124	171	88	276	9	136	192	54	48	90	159	62	132	34	46	54	151	35	67	67	161	116	81	213	85	44	157	39	40	107	105	498	46	149	55	169	420	146	173	63					
		47.76%	35.20%	36.58%	37.39%	36.97%	41.50%	36.58%	51.56%	43.51%	41.73%	61.95%	62.88%	60.47%	56.10%	48.99%	45.83%	52.87%	19.14%	56.43%	45.93%	30.33%	26.08%	47.61%	65.70%	60.78%	36.66%	44.15%	47.91%	39.41%	44.54%	38.04%	35.44%	49.62%	39.85%	49.57%	76.41%	39.96%	51.82%	44.0%	44.47%	45.34%	31.49%	62.57%	74.46%	56.59%	63.88%	71.63%	61.11%	53.82%	70.82%	78.49%	71.78%	43.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	2	0	5	3	2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	0	0	2	2	0	0	0	0	0	0	4	1	1	0	1	0	2	0	0					
		0.24%	0.35%	0.0%	0.70%	0.40%	0.29%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.41%	0.0%	0.0%	1.29%	0.0%	0.0%	0.29%	1.08%	0.0%	0.0%	0.49%	0.0%	0.0%	0.37%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	1.38%	0.48%	0.0%	0.31%	0.0%	1.07%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	0	0	5	3	1	1	0	0	2	1	1	1	2	1	0	0	0	0	2	1	0	1	0	1	2	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0					
		0.24%	0.0%	0.0%	0.70%	0.40%	0.14%	0.14%	0.0%	0.0%	1.73%	0.33%	1.03%	0.47%	0.90%	0.28%	0.0%	0.0%	0.0%	0.0%	0.47%	0.56%	0.0%	0.52%	0.0%	0.98%	0.55%	0.0%	1.04%	0.72%	0.0%	1.08%	0.0%	0.0%	0.24%	0.0%	0.0%	0.18%	0.0%	0.0%	0.28%	0.0%	1.57%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1702	123	92	87	142	68	108	6	18	8	32	3	18	17	32	23	73	4	36	44	25	43	35	15	3	28	6	9	21	60	11	34	14	80	27	5	85	14	9	33	9	12	8	6	74	1	8	5	30	39	4	0	15					
		11.74%	21.54%	13.79%	12.18%	19.16%	9.86%	15.49%	4.68%	16.66%	6.95%	10.77%	3.09%	8.57%	7.69%	9.16%	11.97%	13.98%	8.51%	14.93%	10.52%	14.04%	23.36%	18.51%	6.19%	2.94%	7.77%	7.79%	9.37%	15.32%	17.69%	11.95%	17.98%	10.37%	19.80%	11.53%	4.71%	15.94%	8.53%	9.0%	9.34%	10.46%	9.44%	4.67%	4.25%	8.40%	1.38%	3.84%	5.55%	9.55%	6.57%	2.15%	0.0%	10.34%					
																																																											
41	Против всех	303	4	9	8	18	11	20	3	3	1	5	2	3	2	6	3	6	0	3	7	3	4	6	3	1	11	4	1	8	10	1	11	8	18	3	0	26	3	1	3	4	1	5	2	21	2	3	0	5	3	0	11	7					
		2.09%	0.70%	1.34%	1.12%	2.42%	1.59%	2.86%	2.34%	2.77%	0.86%	1.68%	2.06%	1.42%	0.90%	1.71%	1.56%	1.14%	0.0%	1.24%	1.67%	1.68%	2.17%	3.17%	1.23%	0.98%	3.05%	5.19%	1.04%	5.83%	2.94%	1.08%	5.82%	5.92%	4.45%	1.28%	0.0%	4.87%	1.82%	1.0%	0.84%	4.65%	0.78%	2.92%	1.41%	2.38%	2.77%	1.44%	0.0%	1.59%	0.50%	0.0%	4.56%	4.82%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
