Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Усть-Калманская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720					
		3.33%	4.13%	4.89%	2.28%	7.69%	1.52%	3.41%	3.95%	0.00%	2.88%	4.19%	2.94%	2.49%	2.59%	1.89%	3.96%	2.44%	2.43%	1.41%	0.00%	2.29%	3.21%	4.01%	3.21%	0.00%	0.00%					
19	. Малышкин Олег Александрович	359	26	44	24	6	8	11	36	9	4	9	2	11	13	4	31	12	8	11	1	18	36	3	20	4	8					
		3.50%	1.88%	3.77%	2.61%	3.30%	6.06%	3.75%	4.44%	10.11%	3.85%	2.51%	2.94%	2.28%	6.74%	7.55%	4.73%	7.32%	2.78%	2.22%	1.08%	4.12%	7.23%	0.67%	2.79%	3.96%	6.25%					
20	. Миронов Сергей Михайлович	81	10	7	9	0	1	3	7	1	1	5	1	1	3	0	5	3	6	0	1	1	4	2	4	2	4					
		0.79%	0.72%	0.60%	0.98%	0.00%	0.76%	1.02%	0.86%	1.12%	0.96%	1.40%	1.47%	0.21%	1.55%	0.00%	0.76%	1.83%	2.08%	0.00%	1.08%	0.23%	0.80%	0.45%	0.56%	1.98%	3.12%					
21	. Путин Владимир Владимирович	6624	914	735	658	114	74	173	567	62	67	271	53	335	116	35	328	101	198	308	77	290	344	269	379	83	73					
		64.58%	66.23%	63.04%	71.44%	62.64%	56.06%	59.04%	70.00%	69.66%	64.42%	75.70%	77.94%	69.50%	60.10%	66.04%	50.00%	61.59%	68.75%	62.22%	82.80%	66.36%	69.08%	59.91%	52.86%	82.18%	57.03%					
22	. Хакамада Ирина Муцуовна	121	22	19	10	2	1	0	12	1	2	3	0	4	3	0	12	1	4	4	0	3	3	4	8	2	1					
		1.18%	1.59%	1.63%	1.09%	1.10%	0.76%	0.00%	1.48%	1.12%	1.92%	0.84%	0.00%	0.83%	1.55%	0.00%	1.83%	0.61%	1.39%	0.81%	0.00%	0.69%	0.60%	0.89%	1.12%	1.98%	0.78%					
23	. Харитонов Николай Михайлович	2501	309	277	192	44	35	89	139	10	24	47	9	113	48	12	228	43	58	157	13	105	84	146	269	9	41					
		24.38%	22.39%	23.76%	20.85%	24.18%	26.52%	30.38%	17.16%	11.24%	23.08%	13.13%	13.24%	23.44%	24.87%	22.64%	34.76%	26.22%	20.14%	31.72%	13.98%	24.03%	16.87%	32.52%	37.52%	8.91%	32.03%					
																																
24	Против всех	121	18	0	6	0	6	4	13	5	3	4	1	5	4	1	19	0	6	3	1	5	4	5	6	1	1					
		1.18%	1.30%	0.00%	0.65%	0.00%	4.55%	1.37%	1.60%	5.62%	2.88%	1.12%	1.47%	1.04%	2.07%	1.89%	2.90%	0.00%	2.08%	0.61%	1.08%	1.14%	0.80%	1.11%	0.84%	0.99%	0.78%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
