Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Орск, Октябрьская"																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252					
		0.92%	0.74%	1.93%	0.69%	2.63%	1.14%	0.70%	1.28%	0.77%	0.67%	2.04%	0.50%	0.52%	1.40%	0.83%	1.04%	0.70%	1.04%	0.39%	0.23%	1.17%	0.17%	0.49%	2.30%	1.08%	0.43%	1.54%	0.64%	0.63%	0.98%	0.68%	0.89%	0.80%	1.21%	0.80%	1.05%	1.06%	1.57%	0.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1179	33	0	3	9	32	29	25	42	24	40	41	55	31	47	38	35	11	26	37	18	19	25	11	30	29	49	36	30	33	35	52	29	30	27	56	49	2	61					
		3.15%	3.05%	0.0%	2.08%	1.97%	3.04%	2.91%	2.92%	4.08%	2.70%	3.90%	4.12%	7.20%	3.96%	3.90%	2.82%	4.11%	1.91%	2.54%	2.91%	3.53%	3.38%	3.08%	1.58%	2.50%	2.08%	3.77%	2.88%	2.36%	2.71%	2.67%	3.87%	2.92%	2.59%	2.41%	3.68%	3.47%	0.78%	4.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1015	31	4	13	4	36	34	24	33	20	31	32	8	25	33	55	18	15	22	33	18	19	18	25	25	38	29	36	60	39	23	34	37	27	25	24	30	9	28					
		2.71%	2.87%	1.54%	9.02%	0.87%	3.42%	3.42%	2.80%	3.20%	2.25%	3.02%	3.21%	1.04%	3.20%	2.74%	4.08%	2.11%	2.60%	2.15%	2.60%	3.53%	3.38%	2.22%	3.59%	2.08%	2.72%	2.23%	2.88%	4.73%	3.20%	1.75%	2.53%	3.72%	2.33%	2.23%	1.57%	2.12%	3.54%	1.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2324	67	4	8	5	56	82	75	59	53	78	80	66	38	87	92	52	32	76	72	27	48	54	20	67	98	65	82	80	49	107	81	53	64	60	97	70	5	115					
		6.21%	6.20%	1.54%	5.55%	1.09%	5.32%	8.24%	8.77%	5.73%	5.96%	7.60%	8.04%	8.65%	4.86%	7.23%	6.84%	6.11%	5.56%	7.44%	5.67%	5.30%	8.55%	6.66%	2.87%	5.59%	7.03%	5.01%	6.57%	6.31%	4.02%	8.18%	6.03%	5.34%	5.53%	5.35%	6.37%	4.96%	1.96%	7.54%					
22	"5. ""За Русь Святую"""	178	4	2	1	0	6	10	6	4	2	12	3	5	7	6	1	3	3	5	4	1	5	4	5	4	6	7	8	7	9	7	4	4	3	4	5	6	0	5					
		0.47%	0.37%	0.77%	0.69%	0.0%	0.57%	1.00%	0.70%	0.38%	0.22%	1.17%	0.30%	0.65%	0.89%	0.49%	0.07%	0.35%	0.52%	0.48%	0.31%	0.19%	0.89%	0.49%	0.71%	0.33%	0.43%	0.53%	0.64%	0.55%	0.74%	0.53%	0.29%	0.40%	0.25%	0.35%	0.32%	0.42%	0.0%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	123	3	1	0	0	3	0	6	5	1	3	0	1	8	2	2	7	3	5	5	4	1	3	3	7	2	3	6	4	4	4	4	1	4	3	7	4	0	4					
		0.32%	0.27%	0.38%	0.0%	0.0%	0.28%	0.0%	0.70%	0.48%	0.11%	0.29%	0.0%	0.13%	1.02%	0.16%	0.14%	0.82%	0.52%	0.48%	0.39%	0.78%	0.17%	0.37%	0.43%	0.58%	0.14%	0.23%	0.48%	0.31%	0.32%	0.30%	0.29%	0.10%	0.34%	0.26%	0.46%	0.28%	0.0%	0.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	292	4	0	0	7	9	3	8	2	5	11	15	2	12	9	14	10	7	4	8	4	5	6	13	4	10	7	11	8	4	11	16	10	7	10	8	13	2	13					
		0.78%	0.37%	0.0%	0.0%	1.53%	0.85%	0.30%	0.93%	0.19%	0.56%	1.07%	1.50%	0.26%	1.53%	0.74%	1.04%	1.17%	1.21%	0.39%	0.63%	0.78%	0.89%	0.74%	1.87%	0.33%	0.71%	0.53%	0.88%	0.63%	0.32%	0.84%	1.19%	1.00%	0.60%	0.89%	0.52%	0.92%	0.78%	0.85%					
25	"8. ""Народно-республиканская партия России"""	53	0	0	0	1	0	2	2	0	3	4	2	0	1	1	1	1	1	0	2	2	2	2	2	5	2	0	2	1	2	1	2	1	1	1	4	0	1	1					
		0.14%	0.0%	0.0%	0.0%	0.21%	0.0%	0.20%	0.23%	0.0%	0.33%	0.39%	0.20%	0.0%	0.12%	0.08%	0.07%	0.11%	0.17%	0.0%	0.15%	0.39%	0.35%	0.24%	0.28%	0.41%	0.14%	0.0%	0.16%	0.07%	0.16%	0.07%	0.14%	0.10%	0.08%	0.08%	0.26%	0.0%	0.39%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	121	5	1	0	0	3	1	1	3	1	4	4	2	4	5	5	3	1	1	3	0	2	4	2	0	11	3	8	4	5	5	2	2	2	2	13	5	0	4					
		0.32%	0.46%	0.38%	0.0%	0.0%	0.28%	0.10%	0.11%	0.29%	0.11%	0.39%	0.40%	0.26%	0.51%	0.41%	0.37%	0.35%	0.17%	0.09%	0.23%	0.0%	0.35%	0.49%	0.28%	0.0%	0.78%	0.23%	0.64%	0.31%	0.41%	0.38%	0.14%	0.20%	0.17%	0.17%	0.85%	0.35%	0.0%	0.26%					
27	"10. ""Аграрная партия России"""	1470	36	46	10	80	47	41	21	44	44	48	38	29	35	54	35	29	23	29	36	24	18	40	32	47	48	38	32	41	44	39	32	32	35	44	59	41	52	47					
		3.93%	3.33%	17.76%	6.94%	17.58%	4.46%	4.12%	2.45%	4.27%	4.95%	4.68%	3.81%	3.80%	4.48%	4.48%	2.60%	3.41%	4.0%	2.84%	2.83%	4.71%	3.20%	4.93%	4.60%	3.92%	3.44%	2.92%	2.56%	3.23%	3.61%	2.98%	2.38%	3.22%	3.02%	3.92%	3.87%	2.90%	20.47%	3.08%					
28	"11. ""Истинные патриоты России"""	55	0	0	0	2	1	1	1	1	1	0	0	0	1	2	0	2	0	0	0	0	0	0	2	3	11	2	1	0	0	5	3	2	1	2	6	1	0	4					
		0.14%	0.0%	0.0%	0.0%	0.43%	0.09%	0.10%	0.11%	0.09%	0.11%	0.0%	0.0%	0.0%	0.12%	0.16%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.25%	0.78%	0.15%	0.08%	0.0%	0.0%	0.38%	0.22%	0.20%	0.08%	0.17%	0.39%	0.07%	0.0%	0.26%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	220	7	1	0	2	6	12	2	7	5	9	5	7	2	10	7	4	3	2	6	1	1	2	6	12	6	12	8	8	11	8	6	3	6	5	12	6	3	7					
		0.58%	0.64%	0.38%	0.0%	0.43%	0.57%	1.20%	0.23%	0.68%	0.56%	0.87%	0.50%	0.91%	0.25%	0.83%	0.52%	0.47%	0.52%	0.19%	0.47%	0.19%	0.17%	0.24%	0.86%	1.00%	0.43%	0.92%	0.64%	0.63%	0.90%	0.61%	0.44%	0.30%	0.51%	0.44%	0.78%	0.42%	1.18%	0.45%					
30	"13. ""Демократическая партия России"""	79	1	0	0	2	2	2	0	2	0	3	4	3	1	6	1	0	2	1	1	3	0	3	1	2	0	3	5	3	2	1	5	1	3	4	3	1	2	6					
		0.21%	0.09%	0.0%	0.0%	0.43%	0.19%	0.20%	0.0%	0.19%	0.0%	0.29%	0.40%	0.39%	0.12%	0.49%	0.07%	0.0%	0.34%	0.09%	0.07%	0.58%	0.0%	0.37%	0.14%	0.16%	0.0%	0.23%	0.40%	0.23%	0.16%	0.07%	0.37%	0.10%	0.25%	0.35%	0.19%	0.07%	0.78%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	0	0	1	1	2	1	2	3	2	1	0	3	3	1	2	3	2	0	0	1	5	0	1	6	1	0	1	3	2	1	0	2	1	2	2	2	1	2					
		0.16%	0.0%	0.0%	0.69%	0.21%	0.19%	0.10%	0.23%	0.29%	0.22%	0.09%	0.0%	0.39%	0.38%	0.08%	0.14%	0.35%	0.34%	0.0%	0.0%	0.19%	0.89%	0.0%	0.14%	0.50%	0.07%	0.0%	0.08%	0.23%	0.16%	0.07%	0.0%	0.20%	0.08%	0.17%	0.13%	0.14%	0.39%	0.13%					
32	"15. ""Партия СЛОН"""	80	4	0	0	0	0	0	1	40	0	2	1	0	1	2	0	2	0	0	4	0	0	1	2	1	3	3	1	1	1	0	2	0	1	2	4	0	0	1					
		0.21%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	3.88%	0.0%	0.19%	0.10%	0.0%	0.12%	0.16%	0.0%	0.23%	0.0%	0.0%	0.31%	0.0%	0.0%	0.12%	0.28%	0.08%	0.21%	0.23%	0.08%	0.07%	0.08%	0.0%	0.14%	0.0%	0.08%	0.17%	0.26%	0.0%	0.0%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2929	88	11	5	25	98	92	67	78	79	96	108	72	46	114	133	63	42	78	134	34	39	65	32	86	116	93	87	101	82	100	96	80	87	69	118	100	16	99					
		7.83%	8.15%	4.24%	3.47%	5.49%	9.31%	9.25%	7.83%	7.58%	8.89%	9.36%	10.85%	9.43%	5.88%	9.47%	9.88%	7.41%	7.30%	7.63%	10.56%	6.67%	6.95%	8.02%	4.60%	7.18%	8.32%	7.17%	6.97%	7.97%	6.74%	7.64%	7.15%	8.06%	7.51%	6.16%	7.75%	7.09%	6.29%	6.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	5	5	2	6	5	2	0	6	1	1	1	2	2	1	2	2	2	1	0	2	0	4	3	3	1	1	4	2	1	4	1	0	2	4	2	2	0	2					
		0.22%	0.46%	1.93%	1.38%	1.31%	0.47%	0.20%	0.0%	0.58%	0.11%	0.09%	0.10%	0.26%	0.25%	0.08%	0.14%	0.23%	0.34%	0.09%	0.0%	0.39%	0.0%	0.49%	0.43%	0.25%	0.07%	0.07%	0.32%	0.15%	0.08%	0.30%	0.07%	0.0%	0.17%	0.35%	0.13%	0.14%	0.0%	0.13%					
35	"18. ""ЛДПР"""	7127	232	21	20	53	184	128	132	177	130	122	164	124	146	202	216	146	130	191	224	126	119	145	143	236	265	266	243	248	242	277	305	204	276	255	332	295	64	344					
		19.05%	21.50%	8.10%	13.88%	11.64%	17.49%	12.87%	15.43%	17.20%	14.63%	11.90%	16.48%	16.25%	18.69%	16.79%	16.05%	17.17%	22.60%	18.70%	17.66%	24.75%	21.21%	17.90%	20.57%	19.71%	19.01%	20.50%	19.48%	19.58%	19.90%	21.17%	22.72%	20.56%	23.85%	22.76%	21.82%	20.92%	25.19%	22.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	494	8	14	2	7	12	13	7	7	13	10	11	9	13	13	22	11	3	15	6	3	13	8	12	23	22	16	24	6	18	24	17	16	16	16	20	25	3	16					
		1.32%	0.74%	5.40%	1.38%	1.53%	1.14%	1.30%	0.81%	0.68%	1.46%	0.97%	1.10%	1.17%	1.66%	1.08%	1.63%	1.29%	0.52%	1.46%	0.47%	0.58%	2.31%	0.98%	1.72%	1.92%	1.57%	1.23%	1.92%	0.47%	1.48%	1.83%	1.26%	1.61%	1.38%	1.42%	1.31%	1.77%	1.18%	1.04%					
37	"20. ""Политическая партия ""Единая Россия"""	10823	327	109	46	115	294	311	252	258	282	295	284	240	230	340	398	241	168	297	401	132	153	235	235	363	418	366	307	366	348	370	395	286	307	321	403	434	56	440					
		28.93%	30.30%	42.08%	31.94%	25.27%	27.94%	31.28%	29.47%	25.07%	31.75%	28.78%	28.54%	31.45%	29.44%	28.26%	29.59%	28.35%	29.21%	29.08%	31.62%	25.93%	27.27%	29.01%	33.81%	30.32%	29.98%	28.21%	24.61%	28.90%	28.61%	28.28%	29.43%	28.83%	26.53%	28.66%	26.49%	30.78%	22.04%	28.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	71	0	0	0	0	5	2	0	3	3	1	0	0	0	2	1	2	2	2	5	1	1	1	3	1	6	2	3	2	7	1	1	3	2	5	0	2	1	1					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.47%	0.20%	0.0%	0.29%	0.33%	0.09%	0.0%	0.0%	0.0%	0.16%	0.07%	0.23%	0.34%	0.19%	0.39%	0.19%	0.17%	0.12%	0.43%	0.08%	0.43%	0.15%	0.24%	0.15%	0.57%	0.07%	0.07%	0.30%	0.17%	0.44%	0.0%	0.14%	0.39%	0.06%					
39	"22. ""Развитие предпринимательства"""	133	6	0	1	0	4	3	2	2	2	2	6	4	0	2	9	5	3	0	4	1	0	1	3	2	4	6	9	4	4	4	9	3	4	3	11	7	0	3					
		0.35%	0.55%	0.0%	0.69%	0.0%	0.38%	0.30%	0.23%	0.19%	0.22%	0.19%	0.60%	0.52%	0.0%	0.16%	0.66%	0.58%	0.52%	0.0%	0.31%	0.19%	0.0%	0.12%	0.43%	0.16%	0.28%	0.46%	0.72%	0.31%	0.32%	0.30%	0.67%	0.30%	0.34%	0.26%	0.72%	0.49%	0.0%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5795	157	27	20	90	169	165	155	182	137	168	134	99	113	183	199	149	84	203	208	66	78	145	77	195	196	195	248	196	210	195	200	154	150	171	241	204	17	215					
		15.49%	14.55%	10.42%	13.88%	19.78%	16.06%	16.59%	18.12%	17.68%	15.42%	16.39%	13.46%	12.97%	14.46%	15.21%	14.79%	17.52%	14.60%	19.88%	16.40%	12.96%	13.90%	17.90%	11.07%	16.29%	14.06%	15.03%	19.88%	15.48%	17.26%	14.90%	14.90%	15.52%	12.96%	15.26%	15.84%	14.46%	6.69%	14.09%					
																																													
41	Против всех	1668	38	7	7	34	52	42	34	31	29	40	43	22	30	49	69	32	18	59	46	27	24	27	29	44	67	86	61	58	60	51	54	42	72	63	67	76	13	65					
		4.45%	3.52%	2.70%	4.86%	7.47%	4.94%	4.22%	3.97%	3.01%	3.26%	3.90%	4.32%	2.88%	3.84%	4.07%	5.13%	3.76%	3.13%	5.77%	3.62%	5.30%	4.27%	3.33%	4.17%	3.67%	4.80%	6.63%	4.89%	4.58%	4.93%	3.89%	4.02%	4.23%	6.22%	5.62%	4.40%	5.39%	5.11%	4.26%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
