Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Красненская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	98	4	4	2	4	2	2	6	4	14	6	2	2	4	2	3	6	6	2	4	2	2	4	3	2	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	19	3	0	0	0	0	0	0	1	2	0	0	1	0	0	0	2	3	0	0	0	0	1	0	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	2	1	0	1	2	0	1	0	0	8	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0					
14	Число погашенных открепительных удостоверений	79	1	4	2	4	2	2	6	3	12	6	2	1	4	2	3	4	3	2	4	2	2	3	3	2	0					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	120	3	2	0	9	0	1	20	8	11	17	0	0	6	0	3	5	11	1	2	1	0	3	2	2	13					
		1.11%	0.63%	0.33%	0.0%	1.79%	0.0%	0.62%	2.33%	2.04%	1.39%	2.30%	0.0%	0.0%	1.10%	0.0%	0.88%	0.66%	1.00%	0.58%	0.43%	0.69%	0.0%	0.69%	0.72%	1.37%	1.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	40	1	1	2	6	0	2	2	1	6	4	0	0	7	0	1	1	0	0	1	0	0	0	1	0	4					
		0.37%	0.21%	0.16%	0.81%	1.19%	0.0%	1.25%	0.23%	0.25%	0.75%	0.54%	0.0%	0.0%	1.29%	0.0%	0.29%	0.13%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.36%	0.0%	0.59%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	220	4	4	5	9	8	7	25	14	18	9	4	7	11	5	4	12	18	3	20	5	2	9	2	2	13					
		2.04%	0.84%	0.67%	2.04%	1.79%	8.0%	4.37%	2.91%	3.57%	2.27%	1.22%	1.79%	3.05%	2.03%	1.81%	1.18%	1.60%	1.65%	1.76%	4.34%	3.49%	1.08%	2.07%	0.72%	1.37%	1.93%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	66	1	3	1	1	0	1	4	2	7	7	0	3	6	0	4	4	11	2	2	0	0	0	1	2	4					
		0.61%	0.21%	0.50%	0.40%	0.19%	0.0%	0.62%	0.46%	0.51%	0.88%	0.94%	0.0%	1.31%	1.10%	0.0%	1.18%	0.53%	1.00%	1.17%	0.43%	0.0%	0.0%	0.0%	0.36%	1.37%	0.59%					
22	"5. ""За Русь Святую"""	76	2	3	0	2	2	3	5	2	9	16	3	5	1	0	1	6	4	0	4	0	0	3	0	0	5					
		0.70%	0.42%	0.50%	0.0%	0.39%	2.0%	1.87%	0.58%	0.51%	1.13%	2.17%	1.34%	2.18%	0.18%	0.0%	0.29%	0.80%	0.36%	0.0%	0.86%	0.0%	0.0%	0.69%	0.0%	0.0%	0.74%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	1	0	0	1	1	0	1	2	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2					
		0.12%	0.21%	0.0%	0.0%	0.19%	1.0%	0.0%	0.11%	0.51%	0.25%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	76	6	1	2	9	4	0	6	1	4	7	0	1	10	4	3	2	3	0	0	2	0	3	2	2	4					
		0.70%	1.26%	0.16%	0.81%	1.79%	4.0%	0.0%	0.70%	0.25%	0.50%	0.94%	0.0%	0.43%	1.84%	1.44%	0.88%	0.26%	0.27%	0.0%	0.0%	1.39%	0.0%	0.69%	0.72%	1.37%	0.59%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	1	0	0	2	0	0	2	2	0	2	1	0	0	0	2	0	0	0	0	1	0	0	1					
		0.12%	0.0%	0.0%	0.40%	0.0%	0.0%	1.25%	0.0%	0.0%	0.25%	0.27%	0.0%	0.87%	0.18%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	2	1	2	0	1	2	1	1	2	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2					
		0.16%	0.0%	0.33%	0.40%	0.39%	0.0%	0.62%	0.23%	0.25%	0.12%	0.27%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.09%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%					
27	"10. ""Аграрная партия России"""	1115	51	83	45	100	5	34	139	26	27	51	10	14	43	9	28	130	101	13	54	17	7	41	14	9	64					
		10.34%	10.73%	14.02%	18.44%	19.92%	5.0%	21.25%	16.21%	6.63%	3.41%	6.91%	4.48%	6.11%	7.94%	3.26%	8.28%	17.37%	9.26%	7.64%	11.73%	11.88%	3.78%	9.44%	5.09%	6.20%	9.53%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.12%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	76	2	0	2	1	1	0	7	3	1	11	0	4	5	2	5	3	4	3	5	3	0	4	1	1	8					
		0.70%	0.42%	0.0%	0.81%	0.19%	1.0%	0.0%	0.81%	0.76%	0.12%	1.49%	0.0%	1.74%	0.92%	0.72%	1.47%	0.40%	0.36%	1.76%	1.08%	2.09%	0.0%	0.92%	0.36%	0.68%	1.19%					
30	"13. ""Демократическая партия России"""	20	3	4	0	0	0	0	1	0	5	0	0	0	1	0	0	0	2	0	1	0	0	1	0	1	1					
		0.18%	0.63%	0.67%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.63%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.18%	0.0%	0.21%	0.0%	0.0%	0.23%	0.0%	0.68%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	5	0	0	0	0	2	2	0	4	3	0	0	2	0	0	2	2	0	2	0	0	0	0	2	13					
		0.36%	1.05%	0.0%	0.0%	0.0%	0.0%	1.25%	0.23%	0.0%	0.50%	0.40%	0.0%	0.0%	0.36%	0.0%	0.0%	0.26%	0.18%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	1.37%	1.93%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	394	19	28	4	11	4	12	27	25	29	53	2	10	22	7	5	21	34	1	7	5	7	15	10	1	35					
		3.65%	4.0%	4.72%	1.63%	2.19%	4.0%	7.5%	3.15%	6.37%	3.66%	7.19%	0.89%	4.36%	4.06%	2.53%	1.47%	2.80%	3.11%	0.58%	1.52%	3.49%	3.78%	3.45%	3.63%	0.68%	5.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	1	0	0	0	0	1	1	1	2	0	2	2	0	2	0	2	0	0	0	0	1	0	0	2					
		0.15%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.11%	0.25%	0.12%	0.27%	0.0%	0.87%	0.36%	0.0%	0.59%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.29%					
35	"18. ""ЛДПР"""	1204	36	62	10	86	10	21	65	34	101	95	18	29	80	36	39	82	131	23	79	27	6	41	12	21	60					
		11.17%	7.57%	10.47%	4.09%	17.13%	10.0%	13.12%	7.58%	8.67%	12.76%	12.89%	8.07%	12.66%	14.78%	13.04%	11.53%	10.96%	12.01%	13.52%	17.17%	18.88%	3.24%	9.44%	4.36%	14.48%	8.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	183	6	17	1	12	1	4	8	8	7	19	0	6	19	6	9	12	16	3	10	1	0	1	1	1	15					
		1.69%	1.26%	2.87%	0.40%	2.39%	1.0%	2.5%	0.93%	2.04%	0.88%	2.57%	0.0%	2.62%	3.51%	2.17%	2.66%	1.60%	1.46%	1.76%	2.17%	0.69%	0.0%	0.23%	0.36%	0.68%	2.23%					
37	"20. ""Политическая партия ""Единая Россия"""	5297	244	310	156	152	50	55	433	158	418	302	143	91	238	173	193	365	628	85	196	52	98	207	156	77	317					
		49.14%	51.36%	52.36%	63.93%	30.27%	50.0%	34.37%	50.52%	40.30%	52.84%	40.97%	64.12%	39.73%	43.99%	62.68%	57.10%	48.79%	57.61%	50.0%	42.60%	36.36%	52.97%	47.69%	56.72%	53.10%	47.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	2	1	1	0	0	2	1	2	2	0	0	4	0	0	0	0	0	3	0	1	2	3	0	2					
		0.25%	0.21%	0.33%	0.40%	0.19%	0.0%	0.0%	0.23%	0.25%	0.25%	0.27%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.54%	0.46%	1.09%	0.0%	0.29%					
39	"22. ""Развитие предпринимательства"""	11	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0					
		0.10%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1326	82	61	9	75	10	11	95	93	93	95	13	44	66	30	32	84	86	29	67	23	10	84	56	20	58					
		12.30%	17.26%	10.30%	3.68%	14.94%	10.0%	6.87%	11.08%	23.72%	11.75%	12.89%	5.82%	19.21%	12.19%	10.86%	9.46%	11.22%	7.88%	17.05%	14.56%	16.08%	5.40%	19.35%	20.36%	13.79%	8.64%					
																																
41	Против всех	239	7	7	2	19	2	3	7	8	28	28	5	10	9	3	5	13	17	5	7	7	5	15	2	4	21					
		2.21%	1.47%	1.18%	0.81%	3.78%	2.0%	1.87%	0.81%	2.04%	3.53%	3.79%	2.24%	4.36%	1.66%	1.08%	1.47%	1.73%	1.55%	2.94%	1.52%	4.89%	2.70%	3.45%	0.72%	2.75%	3.12%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
