8	Число бюллетеней в стационарных ящиках для голосования	10686	572	540	936	924	469	86	201	366	198	127	134	339	228	132	434	152	169	65	258	360	94	164	315	283	122	321	553	126	215	228	117	81	142	68	105	321	209	137	315	80					
9	Число недействительных избирательных бюллетеней	92	5	2	4	12	7	0	3	0	6	1	1	4	1	1	9	0	0	0	0	2	0	4	1	4	0	2	4	0	1	2	0	3	1	2	1	2	2	1	3	1					
10	Число действительных избирательных бюллетеней	12421	731	606	1095	1077	562	99	260	401	212	135	139	412	262	161	557	178	194	77	279	380	95	178	406	296	146	398	615	137	244	258	125	89	181	70	109	420	269	150	327	91					
11	Число полученных открепительных  удостоверений	434	18	21	19	23	20	3	5	20	19	3	5	12	3	11	43	8	8	3	10	11	3	15	13	6	5	8	35	3	6	12	3	3	9	3	5	12	11	5	9	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	407	18	16	19	19	20	3	5	19	19	3	1	12	3	11	43	8	8	0	10	11	0	15	13	5	3	8	35	3	6	12	2	0	9	3	5	12	11	5	9	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	151	5	3	10	50	4	2	2	6	2	1	2	1	3	3	8	2	1	1	5	4	1	3	5	0	2	2	2	1	1	5	1	2	1	2	3	1	2	1	1	0					
14	Число неиспользованных открепительных удостоверений	27	0	5	0	4	0	0	0	1	0	0	4	0	0	0	0	0	0	3	0	0	3	0	0	1	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	58	12	4	9	7	3	1	0	0	3	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	4	0	0	5	1	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	94	10	5	8	10	4	1	5	0	3	0	0	2	4	1	2	4	1	1	5	2	0	0	4	0	0	4	4	0	0	3	1	1	3	1	1	2	0	1	0	1					
		0.75%	1.36%	0.82%	0.73%	0.92%	0.70%	1.01%	1.90%	0.00%	1.38%	0.00%	0.00%	0.48%	1.52%	0.62%	0.35%	2.25%	0.52%	1.30%	1.79%	0.52%	0.00%	0.00%	0.98%	0.00%	0.00%	1.00%	0.65%	0.00%	0.00%	1.15%	0.80%	1.09%	1.65%	1.39%	0.91%	0.47%	0.00%	0.66%	0.00%	1.09%					
19	Жириновский Владимир Вольфович	1311	58	70	119	101	39	4	30	47	32	23	7	41	22	18	78	38	29	8	56	40	4	22	35	36	9	40	63	9	36	21	16	11	24	8	13	50	17	16	12	9					
		10.48%	7.88%	11.51%	10.83%	9.27%	6.85%	4.04%	11.41%	11.72%	14.68%	16.91%	5.00%	9.86%	8.37%	11.11%	13.78%	21.35%	14.95%	10.39%	20.07%	10.47%	4.21%	12.09%	8.60%	12.00%	6.16%	10.00%	10.18%	6.57%	14.69%	8.08%	12.80%	11.96%	13.19%	11.11%	11.82%	11.85%	6.27%	10.60%	3.64%	9.78%					
20	Зюганов Геннадий Андреевич	3497	209	175	348	345	103	10	71	162	42	53	11	221	71	46	125	35	36	14	81	61	11	23	138	51	47	113	168	33	21	112	50	25	43	12	31	124	83	57	91	45					
		27.95%	28.40%	28.78%	31.67%	31.68%	18.10%	10.10%	26.99%	40.40%	19.27%	38.97%	7.86%	53.13%	26.99%	28.40%	22.08%	19.66%	18.56%	18.18%	29.03%	15.97%	11.58%	12.64%	33.91%	17.00%	32.19%	28.25%	27.14%	24.09%	8.57%	43.08%	40.00%	27.17%	23.63%	16.67%	28.18%	29.38%	30.63%	37.75%	27.58%	48.91%					
21	Медведев Дмитрий Анатольевич	7519	454	356	620	621	416	84	154	192	135	59	121	148	165	96	352	101	128	54	137	277	80	133	229	209	90	241	380	95	187	122	58	52	111	49	64	244	169	76	224	36					
		60.09%	61.68%	58.55%	56.41%	57.02%	73.11%	84.85%	58.56%	47.88%	61.93%	43.38%	86.43%	35.58%	62.74%	59.26%	62.19%	56.74%	65.98%	70.13%	49.10%	72.51%	84.21%	73.08%	56.27%	69.67%	61.64%	60.25%	61.39%	69.34%	76.33%	46.92%	46.40%	56.52%	60.99%	68.06%	58.18%	57.82%	62.36%	50.33%	67.88%	39.13%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
