Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Буденновская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	163	4	10	4	8	8	11	4	7	7	5	4	3	9	4	8	4	4	12	6	9	10	6	8	8	0					
		0.72%	0.34%	0.89%	0.57%	1.08%	1.08%	1.27%	0.60%	0.70%	0.82%	0.61%	0.38%	0.31%	1.02%	0.20%	0.92%	0.49%	0.45%	1.49%	0.77%	1.13%	1.23%	0.68%	0.95%	0.87%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	1	1	0	2	1	2	2	2	0	2	0	2	1	2	1	0	1	2	1	2	0	2	0	2	1					
		0.13%	0.08%	0.09%	0.00%	0.27%	0.13%	0.23%	0.30%	0.20%	0.00%	0.24%	0.00%	0.21%	0.11%	0.10%	0.11%	0.00%	0.11%	0.25%	0.13%	0.25%	0.00%	0.23%	0.00%	0.22%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	1862	148	156	53	62	49	80	57	75	76	63	88	57	43	272	75	45	43	45	35	44	61	67	43	80	45					
		8.19%	12.49%	13.90%	7.61%	8.39%	6.59%	9.25%	8.55%	7.50%	8.93%	7.68%	8.40%	5.96%	4.89%	13.68%	8.60%	5.49%	4.86%	5.60%	4.52%	5.53%	7.53%	7.59%	5.11%	8.71%	5.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3586	116	149	125	120	129	148	107	163	158	166	247	209	167	37	132	152	184	134	148	120	121	108	142	166	138					
		15.78%	9.79%	13.28%	17.96%	16.24%	17.36%	17.11%	16.04%	16.30%	18.57%	20.24%	23.59%	21.86%	18.99%	1.86%	15.14%	18.54%	20.79%	16.69%	19.10%	15.08%	14.94%	12.23%	16.88%	18.06%	18.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	156	13	8	3	5	4	5	5	10	6	8	4	7	7	7	4	3	10	5	2	2	5	15	4	10	4					
		0.69%	1.10%	0.71%	0.43%	0.68%	0.54%	0.58%	0.75%	1.00%	0.71%	0.98%	0.38%	0.73%	0.80%	0.35%	0.46%	0.37%	1.13%	0.62%	0.26%	0.25%	0.62%	1.70%	0.48%	1.09%	0.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13499	731	651	409	424	419	502	398	606	471	430	548	539	511	1573	509	462	470	460	471	476	469	525	480	502	463					
		59.39%	61.69%	58.02%	58.76%	57.37%	56.39%	58.03%	59.67%	60.60%	55.35%	52.44%	52.34%	56.38%	58.13%	79.08%	58.37%	56.34%	53.11%	57.29%	60.77%	59.80%	57.90%	59.46%	57.07%	54.62%	60.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	250	18	16	11	19	8	13	8	11	12	6	7	8	10	2	13	11	8	7	4	11	12	13	11	4	7					
		1.10%	1.52%	1.43%	1.58%	2.57%	1.08%	1.50%	1.20%	1.10%	1.41%	0.73%	0.67%	0.84%	1.14%	0.10%	1.49%	1.34%	0.90%	0.87%	0.52%	1.38%	1.48%	1.47%	1.31%	0.44%	0.92%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
