Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Ржевская городская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916					
		2.83%	2.49%	2.37%	2.96%	2.79%	3.00%	3.13%	4.75%	2.79%	1.98%	3.21%	2.61%	3.18%	0.56%	2.02%	3.42%	2.40%	2.63%	3.51%	4.09%	3.11%	4.36%	2.92%	3.77%	2.18%	1.40%	2.50%	2.12%	4.00%	1.44%	0.82%	0.00%	2.02%	3.51%	3.14%					
23	. Харитонов Николай Михайлович	4547	227	67	165	181	234	207	77	184	100	99	191	225	65	92	167	191	189	65	254	181	189	213	114	100	141	123	124	6	76	16	6	167	107	4					
		17.95%	20.20%	19.88%	17.44%	21.94%	23.40%	21.61%	20.32%	19.01%	16.50%	16.75%	19.20%	18.35%	18.21%	14.31%	19.69%	19.06%	17.76%	14.25%	19.60%	20.88%	16.46%	17.26%	15.34%	21.79%	16.43%	13.37%	16.40%	8.00%	13.64%	13.11%	20.00%	13.52%	19.78%	2.52%					
																																									
24	Против всех	1090	42	11	27	31	46	34	5	41	25	25	26	50	0	21	33	55	59	22	81	40	54	65	42	10	35	39	33	0	3	8	3	78	27	19					
		4.30%	3.74%	3.26%	2.85%	3.76%	4.60%	3.55%	1.32%	4.24%	4.13%	4.23%	2.61%	4.08%	0.00%	3.27%	3.89%	5.49%	5.55%	4.82%	6.25%	4.61%	4.70%	5.27%	5.65%	2.18%	4.08%	4.24%	4.37%	0.00%	0.54%	6.56%	10.00%	6.32%	4.99%	11.95%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
