Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Льговская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724					
18	"1. ""ЕДИНЕНИЕ"""	179	2	9	3	2	0	2	5	5	7	4	1	1	5	1	1	8	5	3	4	5	3	4	3	3	0	3	3	2	2	5	5	2	0	0	2	13	3	5	2	13	3	9	8	5	5	2	1					
		1.84%	3.33%	2.84%	1.10%	3.17%	0.0%	2.02%	1.43%	2.90%	5.64%	3.36%	1.21%	0.50%	3.64%	0.52%	2.04%	2.93%	1.47%	0.94%	9.52%	1.95%	2.58%	3.57%	1.80%	1.14%	0.0%	3.29%	1.38%	1.27%	0.65%	2.00%	1.88%	1.68%	0.0%	0.0%	1.01%	2.76%	3.65%	1.96%	1.29%	1.80%	0.85%	3.42%	1.98%	1.27%	1.81%	1.24%	1.28%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	87	1	2	1	1	0	2	6	0	4	2	0	2	0	0	1	2	0	5	0	1	2	1	3	3	0	3	0	0	3	3	7	2	0	0	0	2	1	2	2	8	5	2	3	3	1	0	1					
		0.89%	1.66%	0.63%	0.36%	1.58%	0.0%	2.02%	1.72%	0.0%	3.22%	1.68%	0.0%	1.00%	0.0%	0.0%	2.04%	0.73%	0.0%	1.58%	0.0%	0.39%	1.72%	0.89%	1.80%	1.14%	0.0%	3.29%	0.0%	0.0%	0.97%	1.20%	2.64%	1.68%	0.0%	0.0%	0.0%	0.42%	1.21%	0.78%	1.29%	1.10%	1.42%	0.76%	0.74%	0.76%	0.36%	0.0%	1.28%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	325	5	8	9	1	1	2	23	7	10	5	6	5	3	3	5	16	8	13	1	11	5	3	3	6	7	0	5	3	9	6	8	2	0	8	2	22	2	7	1	13	14	8	17	23	7	2	0					
		3.34%	8.33%	2.53%	3.32%	1.58%	0.76%	2.02%	6.60%	4.06%	8.06%	4.20%	7.31%	2.51%	2.18%	1.58%	10.20%	5.86%	2.35%	4.11%	2.38%	4.29%	4.31%	2.67%	1.80%	2.29%	8.53%	0.0%	2.30%	1.91%	2.93%	2.40%	3.01%	1.68%	0.0%	6.55%	1.01%	4.68%	2.43%	2.75%	0.64%	1.80%	3.97%	3.04%	4.20%	5.85%	2.54%	1.24%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	111	0	3	4	0	1	0	12	4	3	1	3	0	1	0	0	6	4	3	1	3	3	2	1	1	0	3	4	0	4	3	2	2	1	2	0	4	2	1	3	8	1	6	4	3	2	0	0					
		1.14%	0.0%	0.94%	1.47%	0.0%	0.76%	0.0%	3.44%	2.32%	2.41%	0.84%	3.65%	0.0%	0.72%	0.0%	0.0%	2.19%	1.17%	0.94%	2.38%	1.17%	2.58%	1.78%	0.60%	0.38%	0.0%	3.29%	1.84%	0.0%	1.30%	1.20%	0.75%	1.68%	1.61%	1.63%	0.0%	0.85%	2.43%	0.39%	1.94%	1.10%	0.28%	2.28%	0.99%	0.76%	0.72%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	122	1	10	3	0	3	0	3	0	1	3	3	1	0	3	1	4	4	10	0	2	3	2	4	5	0	1	0	0	0	1	7	0	0	0	4	10	1	4	1	6	5	3	3	4	4	1	1					
		1.25%	1.66%	3.16%	1.10%	0.0%	2.30%	0.0%	0.86%	0.0%	0.80%	2.52%	3.65%	0.50%	0.0%	1.58%	2.04%	1.46%	1.17%	3.16%	0.0%	0.78%	2.58%	1.78%	2.40%	1.91%	0.0%	1.09%	0.0%	0.0%	0.0%	0.40%	2.64%	0.0%	0.0%	0.0%	2.03%	2.12%	1.21%	1.57%	0.64%	0.83%	1.42%	1.14%	0.74%	1.01%	1.45%	0.62%	1.28%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	1	1	5	0	1	1	0	1	3	1	0	0	0	0	0	3	0	0	0	1	3	0	0	2	0	0	1	1	0	3	0	0	0	2	0	1	0	6	0	4	0	0	4	3	1	0	1					
		0.51%	1.66%	0.31%	1.84%	0.0%	0.76%	1.01%	0.0%	0.58%	2.41%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.39%	2.58%	0.0%	0.0%	0.76%	0.0%	0.0%	0.46%	0.63%	0.0%	1.20%	0.0%	0.0%	0.0%	1.63%	0.0%	0.21%	0.0%	2.36%	0.0%	0.55%	0.0%	0.0%	0.99%	0.76%	0.36%	0.0%	1.28%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	1	1	2	0	0	1	1	0	0	1	0	0	1	0	0	4	1	4	0	1	0	1	0	2	0	1	1	1	1	3	0	0	0	1	1	0	1	0	0	6	0	1	1	0	0	0	0					
		0.40%	1.66%	0.31%	0.73%	0.0%	0.0%	1.01%	0.28%	0.0%	0.0%	0.84%	0.0%	0.0%	0.72%	0.0%	0.0%	1.46%	0.29%	1.26%	0.0%	0.39%	0.0%	0.89%	0.0%	0.76%	0.0%	1.09%	0.46%	0.63%	0.32%	1.20%	0.0%	0.0%	0.0%	0.81%	0.50%	0.0%	1.21%	0.0%	0.0%	0.83%	0.0%	0.38%	0.24%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	41	1	1	1	0	1	2	0	1	2	1	1	1	0	1	0	1	2	8	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	3	1	1	2	2	0	0	0					
		0.42%	1.66%	0.31%	0.36%	0.0%	0.76%	2.02%	0.0%	0.58%	1.61%	0.84%	1.21%	0.50%	0.0%	0.52%	0.0%	0.36%	0.58%	2.53%	0.0%	0.39%	0.0%	0.0%	0.60%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.39%	0.0%	0.41%	0.28%	0.38%	0.49%	0.50%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	1	0	2	0	0	1	1	2	0	2	0	0	0	0					
		0.22%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.36%	0.29%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.63%	0.32%	0.0%	0.75%	0.0%	0.0%	0.81%	0.0%	0.42%	0.0%	0.0%	0.64%	0.13%	0.56%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1225	1	25	30	8	26	8	29	11	8	5	3	96	33	106	4	19	11	28	8	28	16	7	48	40	9	13	81	90	26	19	12	5	1	13	21	35	13	48	38	49	23	16	39	20	31	21	4					
		12.60%	1.66%	7.91%	11.07%	12.69%	20.0%	8.08%	8.33%	6.39%	6.45%	4.20%	3.65%	48.24%	24.08%	56.08%	8.16%	6.95%	3.23%	8.86%	19.04%	10.93%	13.79%	6.24%	28.91%	15.32%	10.97%	14.28%	37.32%	57.32%	8.46%	7.63%	4.52%	4.20%	1.61%	10.65%	10.65%	7.44%	15.85%	18.89%	24.67%	6.79%	6.53%	6.08%	9.65%	5.08%	11.27%	13.04%	5.12%					
28	"11. ""Истинные патриоты России"""	23	0	0	6	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0					
		0.23%	0.0%	0.0%	2.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.29%	0.31%	2.38%	0.0%	0.0%	0.89%	1.80%	0.0%	0.0%	0.0%	0.46%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.28%	0.38%	0.0%	0.0%	0.36%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	141	4	4	6	2	1	2	4	5	2	0	3	0	2	1	1	2	5	5	4	2	1	4	0	2	0	2	2	1	3	6	7	2	0	2	5	10	2	2	1	4	3	2	7	12	1	5	0					
		1.45%	6.66%	1.26%	2.21%	3.17%	0.76%	2.02%	1.14%	2.90%	1.61%	0.0%	3.65%	0.0%	1.45%	0.52%	2.04%	0.73%	1.47%	1.58%	9.52%	0.78%	0.86%	3.57%	0.0%	0.76%	0.0%	2.19%	0.92%	0.63%	0.97%	2.40%	2.64%	1.68%	0.0%	1.63%	2.53%	2.12%	2.43%	0.78%	0.64%	0.55%	0.85%	0.76%	1.73%	3.05%	0.36%	3.10%	0.0%					
30	"13. ""Демократическая партия России"""	49	0	1	0	0	1	0	1	8	0	2	1	2	1	0	1	1	1	2	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	0	1	0	6	0	0	7	2	3	0	0					
		0.50%	0.0%	0.31%	0.0%	0.0%	0.76%	0.0%	0.28%	4.65%	0.0%	1.68%	1.21%	1.00%	0.72%	0.0%	2.04%	0.36%	0.29%	0.63%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.39%	0.0%	0.83%	0.0%	0.0%	1.73%	0.50%	1.09%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	1	3	1	1	0	4	0	1	1	2	0	1	0	0	0	0	2	0	2	0	2	1	0	0	0	2	1	0	0	0	0	0	1	1	0	0	2	1	2	0	3	1	0	3	0	2					
		0.42%	0.0%	0.31%	1.10%	1.58%	0.76%	0.0%	1.14%	0.0%	0.80%	0.84%	2.43%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.78%	0.0%	1.78%	0.60%	0.0%	0.0%	0.0%	0.92%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.50%	0.0%	0.0%	0.78%	0.64%	0.27%	0.0%	1.14%	0.24%	0.0%	1.09%	0.0%	2.56%					
32	"15. ""Партия СЛОН"""	15	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0					
		0.15%	0.0%	0.31%	0.36%	0.0%	0.0%	0.0%	0.28%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.38%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.09%	0.46%	0.63%	0.0%	0.0%	0.37%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.64%	0.13%	0.0%	0.38%	0.0%	0.25%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	469	1	32	11	5	2	4	7	2	5	5	3	3	1	11	2	15	19	11	2	28	2	6	4	6	4	1	6	3	9	7	2	9	5	2	16	27	5	11	4	81	18	16	19	14	10	10	3					
		4.82%	1.66%	10.12%	4.05%	7.93%	1.53%	4.04%	2.01%	1.16%	4.03%	4.20%	3.65%	1.50%	0.72%	5.82%	4.08%	5.49%	5.58%	3.48%	4.76%	10.93%	1.72%	5.35%	2.40%	2.29%	4.87%	1.09%	2.76%	1.91%	2.93%	2.81%	0.75%	7.56%	8.06%	1.63%	8.12%	5.74%	6.09%	4.33%	2.59%	11.23%	5.11%	6.08%	4.70%	3.56%	3.63%	6.21%	3.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	74	0	2	4	1	2	0	1	0	0	3	0	1	0	0	0	5	0	3	1	1	0	1	0	2	1	3	0	1	2	1	8	0	0	0	0	5	0	3	1	4	1	0	4	5	4	4	0					
		0.76%	0.0%	0.63%	1.47%	1.58%	1.53%	0.0%	0.28%	0.0%	0.0%	2.52%	0.0%	0.50%	0.0%	0.0%	0.0%	1.83%	0.0%	0.94%	2.38%	0.39%	0.0%	0.89%	0.0%	0.76%	1.21%	3.29%	0.0%	0.63%	0.65%	0.40%	3.01%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	1.18%	0.64%	0.55%	0.28%	0.0%	0.99%	1.27%	1.45%	2.48%	0.0%					
35	"18. ""ЛДПР"""	1469	13	31	33	9	23	22	65	19	27	11	8	20	20	29	8	36	62	47	2	43	32	21	17	32	4	12	15	7	54	45	65	12	4	29	33	66	15	42	26	81	58	30	69	72	48	39	13					
		15.12%	21.66%	9.81%	12.17%	14.28%	17.69%	22.22%	18.67%	11.04%	21.77%	9.24%	9.75%	10.05%	14.59%	15.34%	16.32%	13.18%	18.23%	14.87%	4.76%	16.79%	27.58%	18.74%	10.24%	12.26%	4.87%	13.18%	6.91%	4.45%	17.58%	18.07%	24.52%	10.08%	6.45%	23.77%	16.75%	14.04%	18.29%	16.53%	16.88%	11.23%	16.47%	11.40%	17.07%	18.32%	17.45%	24.22%	16.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	235	1	9	15	0	4	2	4	10	3	3	1	5	5	0	0	12	8	8	0	3	4	3	0	4	4	4	3	4	9	7	5	1	0	2	2	6	6	5	1	14	10	8	10	21	6	1	2					
		2.41%	1.66%	2.84%	5.53%	0.0%	3.07%	2.02%	1.14%	5.81%	2.41%	2.52%	1.21%	2.51%	3.64%	0.0%	0.0%	4.39%	2.35%	2.53%	0.0%	1.17%	3.44%	2.67%	0.0%	1.53%	4.87%	4.39%	1.38%	2.54%	2.93%	2.81%	1.88%	0.84%	0.0%	1.63%	1.01%	1.27%	7.31%	1.96%	0.64%	1.94%	2.84%	3.04%	2.47%	5.34%	2.18%	0.62%	2.56%					
37	"20. ""Политическая партия ""Единая Россия"""	2550	10	76	53	19	28	20	127	84	23	34	4	39	36	15	11	60	112	78	8	76	20	17	39	94	38	27	18	27	69	65	74	50	46	25	35	172	17	57	21	174	115	77	93	86	102	59	20					
		26.24%	16.66%	24.05%	19.55%	30.15%	21.53%	20.20%	36.49%	48.83%	18.54%	28.57%	4.87%	19.59%	26.27%	7.93%	22.44%	21.97%	32.94%	24.68%	19.04%	29.68%	17.24%	15.17%	23.49%	36.01%	46.34%	29.67%	8.29%	17.19%	22.47%	26.10%	27.92%	42.01%	74.19%	20.49%	17.76%	36.59%	20.73%	22.44%	13.63%	24.13%	32.67%	29.27%	23.01%	21.88%	37.09%	36.64%	25.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	87	0	5	2	4	0	2	4	1	3	3	3	1	1	0	1	0	3	0	1	0	1	1	4	2	1	1	6	0	0	0	1	0	0	2	2	4	2	0	2	3	4	3	2	10	0	1	1					
		0.89%	0.0%	1.58%	0.73%	6.34%	0.0%	2.02%	1.14%	0.58%	2.41%	2.52%	3.65%	0.50%	0.72%	0.0%	2.04%	0.0%	0.88%	0.0%	2.38%	0.0%	0.86%	0.89%	2.40%	0.76%	1.21%	1.09%	2.76%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	1.63%	1.01%	0.85%	2.43%	0.0%	1.29%	0.41%	1.13%	1.14%	0.49%	2.54%	0.0%	0.62%	1.28%					
39	"22. ""Развитие предпринимательства"""	20	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0					
		0.20%	0.0%	0.63%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	2.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	1.20%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.56%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1422	11	62	47	8	17	18	37	3	13	20	26	9	18	11	5	51	50	47	3	25	9	20	22	28	3	6	36	7	76	44	34	22	3	19	49	37	5	32	20	177	56	32	74	62	35	11	22					
		14.63%	18.33%	19.62%	17.34%	12.69%	13.07%	18.18%	10.63%	1.74%	10.48%	16.80%	31.70%	4.52%	13.13%	5.82%	10.20%	18.68%	14.70%	14.87%	7.14%	9.76%	7.75%	17.85%	13.25%	10.72%	3.65%	6.59%	16.58%	4.45%	24.75%	17.67%	12.83%	18.48%	4.83%	15.57%	24.87%	7.87%	6.09%	12.59%	12.98%	24.54%	15.90%	12.16%	18.31%	15.77%	12.72%	6.83%	28.20%					
																																																						
41	Против всех	407	1	10	9	1	4	2	9	3	2	2	2	8	4	3	6	8	27	9	2	9	2	4	3	12	1	2	17	2	15	16	13	9	1	5	8	19	2	8	8	44	26	16	14	24	8	2	5					
		4.18%	1.66%	3.16%	3.32%	1.58%	3.07%	2.02%	2.58%	1.74%	1.61%	1.68%	2.43%	4.02%	2.91%	1.58%	12.24%	2.93%	7.94%	2.84%	4.76%	3.51%	1.72%	3.57%	1.80%	4.59%	1.21%	2.19%	7.83%	1.27%	4.88%	6.42%	4.90%	7.56%	1.61%	4.09%	4.06%	4.04%	2.43%	3.14%	5.19%	6.10%	7.38%	6.08%	3.46%	6.10%	2.90%	1.24%	6.41%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
