Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Краснокамская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2380	УИК №2381	УИК №2382	УИК №2383	УИК №2384	УИК №2385	УИК №2386	УИК №2387	УИК №2388	УИК №2389	УИК №2390	УИК №2391	УИК №2392	УИК №2393	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419					
		7.13%	9.22%	8.38%	10.20%	3.60%	8.99%	6.97%	5.18%	7.33%	1.57%	5.79%	1.03%	6.52%	2.60%	0.88%	0.00%	0.00%	0.00%	7.22%	6.41%	9.30%	7.14%	7.40%	10.02%	4.49%	0.69%	2.24%	5.05%	3.89%	5.68%	2.29%	2.73%	9.30%	2.75%	0.50%	4.30%	1.87%	1.02%	16.09%	14.33%	13.53%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1105	55	9	49	2	47	26	50	20	9	12	13	15	7	1	1	0	2	18	58	8	18	93	93	18	2	4	14	35	18	3	9	11	15	0	8	0	7	105	114	136					
		6.19%	8.05%	5.03%	10.00%	1.80%	7.05%	9.06%	7.00%	6.67%	7.09%	9.92%	1.67%	6.52%	1.82%	0.44%	0.24%	0.00%	0.96%	6.50%	10.05%	3.72%	12.86%	8.29%	8.79%	3.52%	0.69%	1.79%	7.07%	4.25%	5.11%	0.62%	4.09%	4.26%	2.58%	0.00%	2.87%	0.00%	2.39%	9.82%	12.28%	8.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	116	6	2	2	2	3	0	0	0	2	3	2	1	3	1	0	0	2	2	8	0	0	9	11	5	1	0	2	1	7	3	2	1	1	0	1	0	0	11	11	11					
		0.65%	0.88%	1.12%	0.41%	1.80%	0.45%	0.00%	0.00%	0.00%	1.57%	2.48%	0.26%	0.43%	0.78%	0.44%	0.00%	0.00%	0.96%	0.72%	1.39%	0.00%	0.00%	0.80%	1.04%	0.98%	0.35%	0.00%	1.01%	0.12%	1.99%	0.62%	0.91%	0.39%	0.17%	0.00%	0.36%	0.00%	0.00%	1.03%	1.19%	0.71%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3386	112	32	51	22	191	51	61	37	17	16	132	51	30	62	39	30	30	38	79	88	44	254	283	112	20	33	40	103	51	66	52	43	54	31	38	9	7	287	286	404					
		18.97%	16.40%	17.88%	10.41%	19.82%	28.64%	17.77%	8.54%	12.33%	13.39%	13.22%	16.99%	22.17%	7.79%	27.31%	9.51%	16.04%	14.35%	13.72%	13.69%	40.93%	31.43%	22.64%	26.75%	21.88%	6.94%	14.80%	20.20%	12.52%	14.49%	13.72%	23.64%	16.67%	9.29%	15.35%	13.62%	8.41%	2.39%	26.85%	30.82%	26.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	172	7	2	1	1	2	2	4	0	0	1	4	5	7	0	1	0	0	2	1	5	1	17	12	7	0	2	1	5	1	5	2	6	1	1	0	1	1	13	17	34					
		0.96%	1.02%	1.12%	0.20%	0.90%	0.30%	0.70%	0.56%	0.00%	0.00%	0.83%	0.51%	2.17%	1.82%	0.00%	0.24%	0.00%	0.00%	0.72%	0.17%	2.33%	0.71%	1.52%	1.13%	1.37%	0.00%	0.90%	0.51%	0.61%	0.28%	1.04%	0.91%	2.33%	0.17%	0.50%	0.00%	0.93%	0.34%	1.22%	1.83%	2.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11386	419	118	327	78	352	181	556	218	95	77	606	139	322	160	367	157	173	191	383	91	62	659	535	343	184	178	116	641	244	388	147	173	447	155	216	95	263	464	348	718					
		63.78%	61.35%	65.92%	66.73%	70.27%	52.77%	63.07%	77.87%	72.67%	74.80%	63.64%	77.99%	60.43%	83.64%	70.48%	89.51%	83.96%	82.78%	68.95%	66.38%	42.33%	44.29%	58.73%	50.57%	66.99%	63.89%	79.82%	58.59%	77.89%	69.32%	80.67%	66.82%	67.05%	76.94%	76.73%	77.42%	88.79%	89.76%	43.41%	37.50%	46.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	64	6	0	8	1	2	3	1	0	0	2	1	0	1	0	0	0	0	1	5	1	3	1	4	0	1	0	0	1	0	0	0	0	1	0	1	0	0	6	5	9					
		0.36%	0.88%	0.00%	1.63%	0.90%	0.30%	1.05%	0.14%	0.00%	0.00%	1.65%	0.13%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.36%	0.87%	0.47%	2.14%	0.09%	0.38%	0.00%	0.35%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.36%	0.00%	0.00%	0.56%	0.54%	0.58%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
