Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Краснокамская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443					
19	2.Всероссийская политическая партия «Гражданская Сила»	44	0	0	1	0	0	1	0	0	0	2	2	1	0	0	0	0	1	0	5	1	4	6	0	0	0	0	1	0	0	2	0	1	0	0	0	0	10	5	1					
		0.24%	0.00%	0.00%	0.21%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	1.38%	0.31%	0.45%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	1.01%	0.26%	0.31%	0.51%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.90%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.82%	0.38%	0.06%					
20	3.Политическая партия «Демократическая партия России»	18	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	4	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	1					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.29%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	1.03%	0.15%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.08%	0.15%	0.06%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1448	45	21	40	10	69	21	13	12	2	7	64	17	33	45	23	19	18	20	32	40	89	102	10	7	12	20	29	77	29	22	12	20	1	8	16	20	222	196	5					
		7.77%	6.13%	10.05%	8.32%	6.49%	13.07%	10.29%	1.60%	4.05%	1.60%	4.83%	10.03%	7.62%	9.62%	18.44%	5.10%	10.38%	8.22%	6.94%	6.48%	10.34%	6.79%	8.59%	1.97%	2.30%	5.50%	9.62%	5.95%	8.74%	7.47%	9.91%	4.82%	3.47%	0.51%	2.66%	13.45%	7.81%	18.17%	14.96%	0.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	1	0	0	0	0	0	6	2	0					
		0.09%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.33%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.15%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	0	2	0	3	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	3	4	1					
		0.14%	0.00%	0.00%	0.42%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.25%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.25%	0.31%	0.06%					
24	7.Политическая партия «Либерально-демократическая партия России»	508	0	5	25	3	26	15	0	8	3	5	36	8	4	9	14	0	8	8	24	12	33	35	3	2	2	4	14	0	2	2	6	7	1	2	0	1	100	74	7					
		2.73%	0.00%	2.39%	5.20%	1.95%	4.92%	7.35%	0.00%	2.70%	2.40%	3.45%	5.64%	3.59%	1.17%	3.69%	3.10%	0.00%	3.65%	2.78%	4.86%	3.10%	2.52%	2.95%	0.59%	0.66%	0.92%	1.92%	2.87%	0.00%	0.52%	0.90%	2.41%	1.22%	0.51%	0.66%	0.00%	0.39%	8.18%	5.65%	0.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	659	0	2	10	3	22	9	8	9	0	0	21	8	14	6	13	4	0	5	14	4	26	44	2	1	3	0	7	26	6	1	5	5	1	0	1	1	85	88	205					
		3.54%	0.00%	0.96%	2.08%	1.95%	4.17%	4.41%	0.99%	3.04%	0.00%	0.00%	3.29%	3.59%	4.08%	2.46%	2.88%	2.19%	0.00%	1.74%	2.83%	1.03%	1.98%	3.70%	0.39%	0.33%	1.38%	0.00%	1.44%	2.95%	1.55%	0.45%	2.01%	0.87%	0.51%	0.00%	0.84%	0.39%	6.96%	6.72%	13.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	171	0	2	3	0	6	3	0	3	0	1	19	22	10	7	5	2	4	6	15	3	8	13	1	0	0	0	1	0	11	1	0	2	0	2	1	0	8	9	3					
		0.92%	0.00%	0.96%	0.62%	0.00%	1.14%	1.47%	0.00%	1.01%	0.00%	0.69%	2.98%	9.87%	2.92%	2.87%	1.11%	1.09%	1.83%	2.08%	3.04%	0.78%	0.61%	1.09%	0.20%	0.00%	0.00%	0.00%	0.21%	0.00%	2.84%	0.45%	0.00%	0.35%	0.00%	0.66%	0.84%	0.00%	0.65%	0.69%	0.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15086	684	168	384	137	376	146	788	256	115	125	466	151	268	171	374	148	182	242	382	306	1101	952	401	278	200	179	415	753	327	184	218	483	186	287	96	231	742	884	1300					
		80.94%	93.19%	80.38%	79.83%	88.96%	71.21%	71.57%	97.04%	86.49%	92.00%	86.21%	73.04%	67.71%	78.13%	70.08%	82.93%	80.87%	83.11%	84.03%	77.33%	79.07%	84.05%	80.13%	79.09%	91.15%	91.74%	86.06%	85.22%	85.47%	84.28%	82.88%	87.55%	83.85%	95.38%	95.35%	80.67%	90.23%	60.72%	67.48%	84.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	0	1	0	0	3	2	0	0	0	0	2	0	4	0	4	0	5	0	4	0	2	5	1	0	1	0	1	0	1	1	0	1	0	0	2	1	10	9	1					
		0.33%	0.00%	0.48%	0.00%	0.00%	0.57%	0.98%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	1.17%	0.00%	0.89%	0.00%	2.28%	0.00%	0.81%	0.00%	0.15%	0.42%	0.20%	0.00%	0.46%	0.00%	0.21%	0.00%	0.26%	0.45%	0.00%	0.17%	0.00%	0.00%	1.68%	0.39%	0.82%	0.69%	0.06%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
