Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Красногорская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418					
24	"7. ""Новый курс - Автомобильная Россия"""	12	0	1	0	0	0	3	2	0	1	0	1	0	0	0	1	0	0	3					
		0.19%	0.0%	0.54%	0.0%	0.0%	0.0%	0.66%	0.69%	0.0%	0.26%	0.0%	0.14%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.39%					
25	"8. ""Народно-республиканская партия России"""	15	1	0	3	0	1	0	0	2	2	1	0	0	2	0	2	0	0	1					
		0.23%	0.21%	0.0%	0.85%	0.0%	0.43%	0.0%	0.0%	0.43%	0.52%	0.46%	0.0%	0.0%	0.98%	0.0%	0.32%	0.0%	0.0%	0.13%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	0	1	0	0	0	1	0	0	0	1	1	1	0	2	0	0	1					
		0.12%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.14%	0.26%	0.49%	0.0%	0.32%	0.0%	0.0%	0.13%					
27	"10. ""Аграрная партия России"""	622	54	22	45	60	34	18	15	36	34	4	51	51	33	7	55	18	27	58					
		9.86%	11.34%	11.89%	12.78%	40.54%	14.65%	3.98%	5.24%	7.82%	8.85%	1.86%	7.5%	13.63%	16.17%	6.93%	8.89%	16.66%	9.85%	7.65%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.14%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	54	3	4	4	1	2	2	2	3	1	3	3	4	0	0	3	0	4	15					
		0.85%	0.63%	2.16%	1.13%	0.67%	0.86%	0.44%	0.69%	0.65%	0.26%	1.39%	0.44%	1.06%	0.0%	0.0%	0.48%	0.0%	1.45%	1.97%					
30	"13. ""Демократическая партия России"""	20	2	0	1	1	2	2	0	2	1	0	2	2	1	0	2	1	1	0					
		0.31%	0.42%	0.0%	0.28%	0.67%	0.86%	0.44%	0.0%	0.43%	0.26%	0.0%	0.29%	0.53%	0.49%	0.0%	0.32%	0.92%	0.36%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	2	3					
		0.14%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.16%	0.0%	0.72%	0.39%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	2	0	0	0	1	1	4	1	0	0	0	0	1	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.26%	0.46%	0.58%	0.26%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	157	14	4	14	3	5	11	3	5	9	3	21	4	2	4	26	2	1	26					
		2.48%	2.94%	2.16%	3.97%	2.02%	2.15%	2.43%	1.04%	1.08%	2.34%	1.39%	3.08%	1.06%	0.98%	3.96%	4.20%	1.85%	0.36%	3.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	2	0	1	1	1	2	2	2	1	0	2	4	1	1	0	0	0	2					
		0.34%	0.42%	0.0%	0.28%	0.67%	0.43%	0.44%	0.69%	0.43%	0.26%	0.0%	0.29%	1.06%	0.49%	0.99%	0.0%	0.0%	0.0%	0.26%					
35	"18. ""ЛДПР"""	523	48	18	29	6	14	24	14	38	33	37	72	25	8	6	50	14	20	67					
		8.29%	10.08%	9.72%	8.23%	4.05%	6.03%	5.30%	4.89%	8.26%	8.59%	17.20%	10.58%	6.68%	3.92%	5.94%	8.09%	12.96%	7.29%	8.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	75	6	1	4	0	1	7	2	2	11	1	12	6	0	1	12	0	0	9					
		1.18%	1.26%	0.54%	1.13%	0.0%	0.43%	1.54%	0.69%	0.43%	2.86%	0.46%	1.76%	1.60%	0.0%	0.99%	1.94%	0.0%	0.0%	1.18%					
37	"20. ""Политическая партия ""Единая Россия"""	3492	268	94	185	46	150	263	183	267	211	140	344	189	115	59	322	57	182	417					
		55.36%	56.30%	50.81%	52.55%	31.08%	64.65%	58.18%	63.98%	58.04%	54.94%	65.11%	50.58%	50.53%	56.37%	58.41%	52.10%	52.77%	66.42%	55.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	1	4	2	0	4	1	4	3	3	0	3	3	0	1	3	0	0	0					
		0.50%	0.21%	2.16%	0.56%	0.0%	1.72%	0.22%	1.39%	0.65%	0.78%	0.0%	0.44%	0.80%	0.0%	0.99%	0.48%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	1	0	0	1	0	0	0	3	0	2	2	0	0	1	1	1	1					
		0.22%	0.21%	0.54%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.78%	0.0%	0.29%	0.53%	0.0%	0.0%	0.16%	0.92%	0.36%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	525	18	12	22	2	8	67	33	53	34	3	66	48	12	11	54	10	19	53					
		8.32%	3.78%	6.48%	6.25%	1.35%	3.44%	14.82%	11.53%	11.52%	8.85%	1.39%	9.70%	12.83%	5.88%	10.89%	8.73%	9.25%	6.93%	6.99%					
																									
41	Против всех	163	17	6	11	3	1	14	8	8	9	5	23	10	2	2	19	1	5	19					
		2.58%	3.57%	3.24%	3.12%	2.02%	0.43%	3.09%	2.79%	1.73%	2.34%	2.32%	3.38%	2.67%	0.98%	1.98%	3.07%	0.92%	1.82%	2.50%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
