Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Рязанская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	588	7	3	9	12	12	9	3	5	8	3	9	11	4	19	9	16	8	3	12	30	10	5	24	11	7	20	31	13	4	8	8	5	9	20	26	8	34	32	22	10	10	2	7	6	4	10	24	11	10	4	1					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	94	5	0	0	0	3	0	1	1	0	0	1	3	0	3	0	1	1	1	1	2	1	1	0	1	3	2	3	5	1	0	1	0	4	6	12	1	6	1	10	3	3	0	0	0	1	2	1	2	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	187	8	1	4	3	12	4	2	11	0	8	1	1	5	2	3	9	2	1	2	1	11	2	3	1	0	3	9	5	7	4	5	2	3	6	7	1	4	4	3	1	0	1	2	2	3	1	9	0	4	2	2					
14	Число погашенных открепительных удостоверений	494	2	3	9	12	9	9	2	4	8	3	8	8	4	16	9	15	7	2	11	28	9	4	24	10	4	18	28	8	3	8	7	5	5	14	14	7	28	31	12	7	7	2	7	6	3	8	23	9	10	4	0					
15	Число открепительных удостоверений выданных ТИК	12	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																										
18	"1. ""ЕДИНЕНИЕ"""	286	7	1	3	11	6	4	1	2	4	3	6	9	1	11	8	5	2	3	4	11	7	4	7	5	0	12	8	6	2	11	2	6	11	15	2	6	12	14	9	6	10	0	0	2	2	6	7	5	3	2	2					
		1.33%	3.16%	0.95%	1.14%	2.87%	1.39%	1.09%	1.47%	1.11%	1.29%	2.63%	2.16%	1.78%	0.84%	1.61%	2.29%	0.88%	0.80%	2.05%	1.32%	1.01%	1.90%	1.76%	0.77%	1.10%	0.0%	1.75%	0.95%	1.33%	2.70%	3.04%	0.88%	1.82%	2.48%	1.55%	0.17%	1.65%	0.95%	1.47%	1.22%	2.94%	2.73%	0.0%	0.0%	0.88%	0.82%	1.91%	0.78%	0.99%	0.65%	1.16%	3.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	446	3	1	6	4	7	8	4	27	12	5	1	6	6	29	5	15	4	2	3	17	3	3	15	8	1	16	8	11	2	4	5	4	9	15	29	5	35	28	19	3	5	0	4	1	2	7	24	6	7	0	2					
		2.07%	1.35%	0.95%	2.28%	1.04%	1.63%	2.19%	5.88%	15.0%	3.89%	4.38%	0.36%	1.18%	5.08%	4.26%	1.43%	2.64%	1.60%	1.36%	0.99%	1.56%	0.81%	1.32%	1.66%	1.76%	0.42%	2.34%	0.95%	2.45%	2.70%	1.10%	2.22%	1.21%	2.03%	1.55%	2.55%	1.38%	2.77%	2.95%	2.58%	1.47%	1.36%	0.0%	1.42%	0.44%	0.82%	2.23%	2.68%	1.19%	1.53%	0.0%	3.70%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1815	10	11	23	53	42	42	4	13	45	10	33	41	2	30	32	42	7	17	17	88	56	6	89	42	37	104	57	33	8	34	26	30	39	117	38	36	80	75	51	9	23	27	23	17	6	36	60	45	28	9	12					
		8.44%	4.52%	10.47%	8.74%	13.83%	9.79%	11.50%	5.88%	7.22%	14.61%	8.77%	11.91%	8.11%	1.69%	4.41%	9.19%	7.40%	2.81%	11.64%	5.62%	8.09%	15.25%	2.65%	9.86%	9.25%	15.54%	15.24%	6.78%	7.36%	10.81%	9.41%	11.55%	9.14%	8.80%	12.12%	3.34%	9.94%	6.34%	7.90%	6.93%	4.41%	6.28%	34.61%	8.21%	7.55%	2.47%	11.50%	6.71%	8.94%	6.14%	5.26%	22.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	390	7	1	6	2	9	4	4	2	4	2	0	4	4	17	4	15	7	0	13	8	6	3	14	14	2	17	12	9	2	3	5	3	6	18	26	1	34	26	21	3	6	0	4	4	1	4	23	4	5	1	0					
		1.81%	3.16%	0.95%	2.28%	0.52%	2.09%	1.09%	5.88%	1.11%	1.29%	1.75%	0.0%	0.79%	3.38%	2.5%	1.14%	2.64%	2.81%	0.0%	4.30%	0.73%	1.63%	1.32%	1.55%	3.08%	0.84%	2.49%	1.42%	2.00%	2.70%	0.83%	2.22%	0.91%	1.35%	1.86%	2.28%	0.27%	2.69%	2.73%	2.85%	1.47%	1.63%	0.0%	1.42%	1.77%	0.41%	1.27%	2.57%	0.79%	1.09%	0.58%	0.0%					
22	"5. ""За Русь Святую"""	116	0	0	3	0	2	1	1	3	3	1	1	3	0	8	1	3	1	0	8	4	1	0	2	1	0	3	3	0	0	1	1	2	4	10	5	2	8	9	3	0	0	1	1	3	0	0	10	2	0	1	0					
		0.53%	0.0%	0.0%	1.14%	0.0%	0.46%	0.27%	1.47%	1.66%	0.97%	0.87%	0.36%	0.59%	0.0%	1.17%	0.28%	0.52%	0.40%	0.0%	2.64%	0.36%	0.27%	0.0%	0.22%	0.22%	0.0%	0.43%	0.35%	0.0%	0.0%	0.27%	0.44%	0.60%	0.90%	1.03%	0.44%	0.55%	0.63%	0.94%	0.40%	0.0%	0.0%	1.28%	0.35%	1.33%	0.0%	0.0%	1.11%	0.39%	0.0%	0.58%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	2	0	1	0	3	1	2	0	0	0	1	5	0	1	1	2	3	0	0	4	2	0	2	1	0	3	2	0	0	0	0	0	0	4	0	1	3	2	0	2	1	0	0	1	1	0	5	0	0	0	1					
		0.26%	0.90%	0.0%	0.38%	0.0%	0.69%	0.27%	2.94%	0.0%	0.0%	0.0%	0.36%	0.99%	0.0%	0.14%	0.28%	0.35%	1.20%	0.0%	0.0%	0.36%	0.54%	0.0%	0.22%	0.22%	0.0%	0.43%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.27%	0.23%	0.21%	0.0%	0.98%	0.27%	0.0%	0.0%	0.44%	0.41%	0.0%	0.55%	0.0%	0.0%	0.0%	1.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	164	2	1	2	4	1	1	0	0	1	0	1	10	0	8	1	2	0	0	2	11	16	6	8	5	0	1	3	4	0	3	1	2	2	6	12	3	11	6	1	1	2	2	5	2	0	2	5	4	1	3	0					
		0.76%	0.90%	0.95%	0.76%	1.04%	0.23%	0.27%	0.0%	0.0%	0.32%	0.0%	0.36%	1.98%	0.0%	1.17%	0.28%	0.35%	0.0%	0.0%	0.66%	1.01%	4.35%	2.65%	0.88%	1.10%	0.0%	0.14%	0.35%	0.89%	0.0%	0.83%	0.44%	0.60%	0.45%	0.62%	1.05%	0.82%	0.87%	0.63%	0.13%	0.49%	0.54%	2.56%	1.78%	0.88%	0.0%	0.63%	0.55%	0.79%	0.21%	1.75%	0.0%					
25	"8. ""Народно-республиканская партия России"""	44	0	1	1	1	2	0	1	2	2	0	0	0	0	1	1	1	0	1	0	3	0	1	1	1	2	1	1	0	0	2	0	5	1	2	0	0	2	0	1	1	0	0	0	0	1	1	3	0	0	1	0					
		0.20%	0.0%	0.95%	0.38%	0.26%	0.46%	0.0%	1.47%	1.11%	0.64%	0.0%	0.0%	0.0%	0.0%	0.14%	0.28%	0.17%	0.0%	0.68%	0.0%	0.27%	0.0%	0.44%	0.11%	0.22%	0.84%	0.14%	0.11%	0.0%	0.0%	0.55%	0.0%	1.52%	0.22%	0.20%	0.0%	0.0%	0.15%	0.0%	0.13%	0.49%	0.0%	0.0%	0.0%	0.0%	0.41%	0.31%	0.33%	0.0%	0.0%	0.58%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	72	0	0	2	1	1	2	0	0	0	1	0	2	0	1	0	2	2	1	1	3	1	1	3	3	1	5	0	1	0	0	0	1	2	4	3	1	4	4	3	1	1	0	0	1	1	0	6	3	2	1	0					
		0.33%	0.0%	0.0%	0.76%	0.26%	0.23%	0.54%	0.0%	0.0%	0.0%	0.87%	0.0%	0.39%	0.0%	0.14%	0.0%	0.35%	0.80%	0.68%	0.33%	0.27%	0.27%	0.44%	0.33%	0.66%	0.42%	0.73%	0.0%	0.22%	0.0%	0.0%	0.0%	0.30%	0.45%	0.41%	0.26%	0.27%	0.31%	0.42%	0.40%	0.49%	0.27%	0.0%	0.0%	0.44%	0.41%	0.0%	0.67%	0.59%	0.43%	0.58%	0.0%					
27	"10. ""Аграрная партия России"""	2034	18	3	52	39	31	58	2	7	29	12	8	27	6	32	65	28	9	7	28	71	43	17	60	28	20	38	35	52	8	49	43	39	31	76	137	11	68	59	101	4	17	1	17	13	50	37	61	166	203	14	4					
		9.46%	8.14%	2.85%	19.77%	10.18%	7.22%	15.89%	2.94%	3.88%	9.41%	10.52%	2.88%	5.34%	5.08%	4.70%	18.67%	4.93%	3.61%	4.79%	9.27%	6.53%	11.71%	7.52%	6.65%	6.16%	8.40%	5.57%	4.16%	11.60%	10.81%	13.57%	19.11%	11.89%	6.99%	7.87%	12.05%	3.03%	5.39%	6.21%	13.74%	1.96%	4.64%	1.28%	6.07%	5.77%	20.66%	11.82%	6.82%	33.00%	44.51%	8.18%	7.40%					
28	"11. ""Истинные патриоты России"""	22	1	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	1	2	1	0	0	0					
		0.10%	0.45%	0.0%	0.0%	0.52%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.28%	0.0%	0.0%	0.0%	0.33%	0.0%	0.27%	0.44%	0.11%	0.0%	0.0%	0.29%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.49%	0.27%	0.0%	0.0%	0.0%	0.0%	0.31%	0.22%	0.19%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	238	7	0	6	3	5	8	0	1	3	0	4	2	2	6	6	7	0	1	2	9	8	7	6	5	2	6	11	2	1	2	4	7	2	12	21	5	11	7	6	4	6	1	0	0	3	6	7	5	6	1	2					
		1.10%	3.16%	0.0%	2.28%	0.78%	1.16%	2.19%	0.0%	0.55%	0.97%	0.0%	1.44%	0.39%	1.69%	0.88%	1.72%	1.23%	0.0%	0.68%	0.66%	0.82%	2.17%	3.09%	0.66%	1.10%	0.84%	0.87%	1.30%	0.44%	1.35%	0.55%	1.77%	2.13%	0.45%	1.24%	1.84%	1.38%	0.87%	0.73%	0.81%	1.96%	1.63%	1.28%	0.0%	0.0%	1.23%	1.91%	0.78%	0.99%	1.31%	0.58%	3.70%					
30	"13. ""Демократическая партия России"""	38	0	0	2	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	2	3	0	1	1	0	0	2	0	1	1	0	0	0	1	3	1	0	1	1	2	1	0	0	0	0	1	0	3	0	3	0	0					
		0.17%	0.0%	0.0%	0.76%	0.0%	0.23%	0.27%	0.0%	0.55%	0.32%	0.0%	0.36%	0.0%	0.0%	0.14%	0.0%	0.17%	0.40%	0.0%	0.66%	0.27%	0.0%	0.44%	0.11%	0.0%	0.0%	0.29%	0.0%	0.22%	1.35%	0.0%	0.0%	0.0%	0.22%	0.31%	0.08%	0.0%	0.07%	0.10%	0.27%	0.49%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.33%	0.0%	0.65%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	2	0	1	0	2	0	1	1	0	0	1	1	1	2	0	1	2	1	0	2	5	0	0	0	0	1	2	1	0	0	0					
		0.15%	0.0%	0.0%	0.38%	0.26%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.36%	0.19%	0.84%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.11%	0.0%	0.84%	0.0%	0.11%	0.22%	0.0%	0.0%	0.44%	0.30%	0.22%	0.20%	0.0%	0.27%	0.15%	0.10%	0.0%	0.98%	1.36%	0.0%	0.0%	0.0%	0.0%	0.31%	0.22%	0.19%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	0	0	1	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0					
		0.09%	0.45%	0.0%	0.0%	0.26%	0.46%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.84%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.30%	0.22%	0.0%	0.08%	0.27%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.31%	0.0%	0.0%	0.21%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1687	24	3	15	40	27	27	2	11	17	3	19	17	10	54	17	47	10	9	13	72	29	6	63	43	8	70	64	46	4	19	12	27	26	78	138	27	135	112	83	9	26	4	6	16	29	30	76	39	17	6	2					
		7.84%	10.85%	2.85%	5.70%	10.44%	6.29%	7.39%	2.94%	6.11%	5.51%	2.63%	6.85%	3.36%	8.47%	7.94%	4.88%	8.28%	4.01%	6.16%	4.30%	6.62%	7.90%	2.65%	6.98%	9.47%	3.36%	10.26%	7.61%	10.26%	5.40%	5.26%	5.33%	8.23%	5.86%	8.08%	12.14%	7.45%	10.70%	11.80%	11.29%	4.41%	7.10%	5.12%	2.14%	7.11%	11.98%	9.58%	8.50%	7.75%	3.72%	3.50%	3.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	72	0	0	2	1	2	2	0	1	4	0	1	2	0	0	0	2	3	0	1	4	1	3	0	0	1	2	3	3	0	1	2	1	1	0	5	0	2	3	2	3	0	0	1	0	2	1	5	2	3	0	0					
		0.33%	0.0%	0.0%	0.76%	0.26%	0.46%	0.54%	0.0%	0.55%	1.29%	0.0%	0.36%	0.39%	0.0%	0.0%	0.0%	0.35%	1.20%	0.0%	0.33%	0.36%	0.27%	1.32%	0.0%	0.0%	0.42%	0.29%	0.35%	0.66%	0.0%	0.27%	0.88%	0.30%	0.22%	0.0%	0.44%	0.0%	0.15%	0.31%	0.27%	1.47%	0.0%	0.0%	0.35%	0.0%	0.82%	0.31%	0.55%	0.39%	0.65%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2694	18	8	44	49	54	28	5	9	36	18	33	108	7	105	57	49	51	17	32	130	30	25	129	79	32	54	112	36	4	48	16	42	60	155	129	66	148	114	84	48	55	9	33	22	34	20	105	59	50	34	4					
		12.53%	8.14%	7.61%	16.73%	12.79%	12.58%	7.67%	7.35%	5.0%	11.68%	15.78%	11.91%	21.38%	5.93%	15.44%	16.37%	8.64%	20.48%	11.64%	10.59%	11.95%	8.17%	11.06%	14.30%	17.40%	13.44%	7.91%	13.33%	8.03%	5.40%	13.29%	7.11%	12.80%	13.54%	16.06%	11.35%	18.23%	11.73%	12.01%	11.42%	23.52%	15.02%	11.53%	11.78%	9.77%	14.04%	6.38%	11.74%	11.72%	10.96%	19.88%	7.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	348	4	7	6	6	7	1	2	4	7	1	5	8	4	8	5	6	1	4	13	14	5	4	9	5	2	19	13	17	3	6	2	4	5	21	14	3	17	8	11	7	9	0	8	3	1	3	16	9	4	4	3					
		1.61%	1.80%	6.66%	2.28%	1.56%	1.63%	0.27%	2.94%	2.22%	2.27%	0.87%	1.80%	1.58%	3.38%	1.17%	1.43%	1.05%	0.40%	2.73%	4.30%	1.28%	1.36%	1.76%	0.99%	1.10%	0.84%	2.78%	1.54%	3.79%	4.05%	1.66%	0.88%	1.21%	1.12%	2.17%	1.23%	0.82%	1.34%	0.84%	1.49%	3.43%	2.45%	0.0%	2.85%	1.33%	0.41%	0.95%	1.78%	1.78%	0.87%	2.33%	5.55%					
37	"20. ""Политическая партия ""Единая Россия"""	6710	49	59	42	98	142	118	32	44	86	38	105	177	45	252	79	204	102	50	99	430	99	82	297	150	47	205	336	126	24	116	51	88	168	255	268	86	414	309	205	73	141	22	128	95	52	96	288	87	67	70	14					
		31.21%	22.17%	56.19%	15.96%	25.58%	33.10%	32.32%	47.05%	24.44%	27.92%	33.33%	37.90%	35.04%	38.13%	37.05%	22.70%	35.97%	40.96%	34.24%	32.78%	39.55%	26.97%	36.28%	32.92%	33.03%	19.74%	30.05%	40.0%	28.12%	32.43%	32.13%	22.66%	26.82%	37.92%	26.42%	23.59%	23.75%	32.83%	32.56%	27.89%	35.78%	38.52%	28.20%	45.71%	42.22%	21.48%	30.67%	32.21%	17.29%	14.69%	40.93%	25.92%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	2	0	0	0	1	1	1	2	0	0	3	1	0	0	0	1	1	0	4	2	3	0	4	1	2	1	1	1	1	4	1	1	5	4	8	1	2	3	0	1	3	0	0	2	1	1	2	0	1	1	0					
		0.34%	0.90%	0.0%	0.0%	0.0%	0.23%	0.27%	1.47%	1.11%	0.0%	0.0%	1.08%	0.19%	0.0%	0.0%	0.0%	0.17%	0.40%	0.0%	1.32%	0.18%	0.81%	0.0%	0.44%	0.22%	0.84%	0.14%	0.11%	0.22%	1.35%	1.10%	0.44%	0.30%	1.12%	0.41%	0.70%	0.27%	0.15%	0.31%	0.0%	0.49%	0.81%	0.0%	0.0%	0.88%	0.41%	0.31%	0.22%	0.0%	0.21%	0.58%	0.0%					
39	"22. ""Развитие предпринимательства"""	60	5	0	0	0	0	1	0	2	0	0	0	2	0	4	0	2	0	1	1	4	1	1	1	0	2	5	4	2	1	1	1	2	0	6	1	2	0	3	0	1	0	1	0	0	0	1	0	2	0	0	0					
		0.27%	2.26%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	1.11%	0.0%	0.0%	0.0%	0.39%	0.0%	0.58%	0.0%	0.35%	0.0%	0.68%	0.33%	0.36%	0.27%	0.44%	0.11%	0.0%	0.84%	0.73%	0.47%	0.44%	1.35%	0.27%	0.44%	0.60%	0.0%	0.62%	0.08%	0.55%	0.0%	0.31%	0.0%	0.49%	0.0%	1.28%	0.0%	0.0%	0.0%	0.31%	0.0%	0.39%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2464	29	7	15	36	44	44	5	39	28	17	40	47	21	70	46	88	28	21	28	124	42	35	132	29	57	68	113	74	8	20	25	33	37	98	176	70	157	121	77	13	28	7	21	26	23	30	100	28	24	10	5					
		11.46%	13.12%	6.66%	5.70%	9.39%	10.25%	12.05%	7.35%	21.66%	9.09%	14.91%	14.44%	9.30%	17.79%	10.29%	13.21%	15.52%	11.24%	14.38%	9.27%	11.40%	11.44%	15.48%	14.63%	6.38%	23.94%	9.97%	13.45%	16.51%	10.81%	5.54%	11.11%	10.06%	8.35%	10.15%	15.49%	19.33%	12.45%	12.75%	10.47%	6.37%	7.65%	8.97%	7.49%	11.55%	9.50%	9.58%	11.18%	5.56%	5.26%	5.84%	9.25%					
																																																										
41	Против всех	1204	28	2	15	19	25	11	2	4	20	3	6	22	3	30	17	36	12	11	19	57	9	13	38	28	18	40	40	11	2	19	20	29	25	55	93	26	105	29	41	3	20	0	19	17	24	19	60	29	23	5	2					
		5.60%	12.66%	1.90%	5.70%	4.96%	5.82%	3.01%	2.94%	2.22%	6.49%	2.63%	2.16%	4.35%	2.54%	4.41%	4.88%	6.34%	4.81%	7.53%	6.29%	5.24%	2.45%	5.75%	4.21%	6.16%	7.56%	5.86%	4.76%	2.45%	2.70%	5.26%	8.88%	8.84%	5.64%	5.69%	8.18%	7.18%	8.32%	3.05%	5.57%	1.47%	5.46%	0.0%	6.78%	7.55%	9.91%	6.07%	6.71%	5.76%	5.04%	2.92%	3.70%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
