Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Великолукская городская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	1	0	0	1	2	0	0	0	2	0	0	3	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	1509	20	38	25	31	65	36	59	46	29	35	40	13	46	39	48	25	24	43	28	41	49	65	77	24	31	22	17	33	48	33	19	47	57	47	54	30	62	33	30					
		2.86%	2.20%	3.59%	2.69%	3.18%	3.48%	2.08%	2.94%	2.77%	2.76%	3.18%	3.06%	2.62%	2.85%	2.28%	2.87%	2.38%	2.89%	4.40%	2.54%	2.28%	3.03%	3.88%	4.02%	3.08%	2.69%	1.98%	2.07%	1.85%	3.15%	2.74%	4.52%	2.74%	2.98%	2.55%	3.08%	2.01%	4.42%	2.21%	2.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	610	8	19	14	9	11	20	26	19	8	14	14	3	27	18	11	12	5	27	12	16	16	19	25	10	6	12	5	28	15	9	5	25	35	29	21	23	15	12	7					
		1.16%	0.88%	1.79%	1.51%	0.92%	0.59%	1.15%	1.30%	1.14%	0.76%	1.27%	1.07%	0.60%	1.67%	1.05%	0.66%	1.14%	0.60%	2.76%	1.09%	0.89%	0.99%	1.14%	1.30%	1.29%	0.52%	1.08%	0.61%	1.57%	0.98%	0.75%	1.19%	1.46%	1.83%	1.57%	1.20%	1.54%	1.07%	0.81%	0.55%					
20	3.Политическая партия «Демократическая партия России»	88	0	3	0	0	1	1	2	1	1	6	1	1	2	2	4	2	2	3	1	5	1	5	4	0	2	2	0	11	2	1	1	2	3	4	4	3	0	4	1					
		0.17%	0.00%	0.28%	0.00%	0.00%	0.05%	0.06%	0.10%	0.06%	0.10%	0.54%	0.08%	0.20%	0.12%	0.12%	0.24%	0.19%	0.24%	0.31%	0.09%	0.28%	0.06%	0.30%	0.21%	0.00%	0.17%	0.18%	0.00%	0.62%	0.13%	0.08%	0.24%	0.12%	0.16%	0.22%	0.23%	0.20%	0.00%	0.27%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	9644	166	218	195	172	325	252	357	317	202	186	245	93	311	233	350	229	166	201	228	390	370	348	508	174	205	241	63	274	233	194	58	235	321	326	286	282	234	274	182					
		18.28%	18.22%	20.59%	20.97%	17.66%	17.42%	14.55%	17.80%	19.06%	19.22%	16.89%	18.76%	18.71%	19.29%	13.59%	20.93%	21.83%	19.98%	20.55%	20.69%	21.69%	22.90%	20.79%	26.51%	22.37%	17.81%	21.69%	7.66%	15.34%	15.27%	16.11%	13.81%	13.71%	16.81%	17.69%	16.29%	18.93%	16.69%	18.39%	14.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	318	7	5	3	9	15	7	11	8	2	11	10	4	8	4	15	4	3	7	5	12	8	16	12	10	7	7	3	12	10	6	5	14	8	10	4	8	5	13	10					
		0.60%	0.77%	0.47%	0.32%	0.92%	0.80%	0.40%	0.55%	0.48%	0.19%	0.99%	0.77%	0.80%	0.50%	0.23%	0.90%	0.38%	0.36%	0.72%	0.45%	0.67%	0.50%	0.96%	0.63%	1.29%	0.61%	0.63%	0.36%	0.67%	0.66%	0.50%	1.19%	0.82%	0.42%	0.54%	0.23%	0.54%	0.36%	0.87%	0.78%					
23	6.Политическая партия «Партия социальной справедливости»	128	1	2	0	2	6	2	7	2	1	2	4	0	9	1	2	2	4	2	2	4	7	7	3	2	6	1	2	6	1	6	3	7	3	6	3	5	2	1	2					
		0.24%	0.11%	0.19%	0.00%	0.21%	0.32%	0.12%	0.35%	0.12%	0.10%	0.18%	0.31%	0.00%	0.56%	0.06%	0.12%	0.19%	0.48%	0.20%	0.18%	0.22%	0.43%	0.42%	0.16%	0.26%	0.52%	0.09%	0.24%	0.34%	0.07%	0.50%	0.71%	0.41%	0.16%	0.33%	0.17%	0.34%	0.14%	0.07%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	4517	76	79	83	71	156	219	214	111	82	84	83	37	141	163	143	89	69	67	73	134	116	133	146	74	108	105	61	136	148	113	35	166	168	162	154	129	113	137	139					
		8.56%	8.34%	7.46%	8.92%	7.29%	8.36%	12.64%	10.67%	6.67%	7.80%	7.63%	6.36%	7.44%	8.75%	9.51%	8.55%	8.48%	8.30%	6.85%	6.62%	7.45%	7.18%	7.95%	7.62%	9.51%	9.38%	9.45%	7.42%	7.61%	9.70%	9.39%	8.33%	9.68%	8.80%	8.79%	8.77%	8.66%	8.06%	9.19%	10.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6593	109	142	134	106	265	220	208	192	136	128	195	93	187	186	225	112	84	109	153	277	186	224	268	130	143	115	50	253	159	141	45	231	278	214	247	174	149	166	159					
		12.50%	11.96%	13.41%	14.41%	10.88%	14.20%	12.70%	10.37%	11.55%	12.94%	11.63%	14.93%	18.71%	11.60%	10.85%	13.46%	10.68%	10.11%	11.15%	13.88%	15.41%	11.51%	13.38%	13.99%	16.71%	12.42%	10.35%	6.08%	14.17%	10.42%	11.71%	10.71%	13.48%	14.55%	11.61%	14.07%	11.68%	10.63%	11.14%	12.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	602	22	18	5	22	16	11	24	14	10	21	26	3	22	15	11	3	9	12	23	11	14	25	22	6	13	12	9	13	16	20	7	22	30	16	21	19	15	15	9					
		1.14%	2.41%	1.70%	0.54%	2.26%	0.86%	0.64%	1.20%	0.84%	0.95%	1.91%	1.99%	0.60%	1.36%	0.88%	0.66%	0.29%	1.08%	1.23%	2.09%	0.61%	0.87%	1.49%	1.15%	0.77%	1.13%	1.08%	1.09%	0.73%	1.05%	1.66%	1.67%	1.28%	1.57%	0.87%	1.20%	1.28%	1.07%	1.01%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27510	486	511	447	520	965	912	1058	920	555	590	647	234	826	1032	830	544	438	479	546	860	790	795	782	327	603	568	597	996	867	659	229	918	958	995	923	784	789	816	714					
		52.16%	53.35%	48.25%	48.06%	53.39%	51.71%	52.66%	52.74%	55.32%	52.81%	53.59%	49.54%	47.08%	51.24%	60.21%	49.64%	51.86%	52.71%	48.98%	49.55%	47.83%	48.89%	47.49%	40.81%	42.03%	52.39%	51.13%	72.63%	55.77%	56.82%	54.73%	54.52%	53.56%	50.16%	53.99%	52.56%	52.62%	56.28%	54.77%	55.61%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	679	8	13	10	25	21	30	26	15	13	16	29	7	22	9	19	15	15	18	18	25	37	24	26	10	14	10	7	14	13	12	3	25	27	21	26	20	12	8	16					
		1.29%	0.88%	1.23%	1.08%	2.57%	1.13%	1.73%	1.30%	0.90%	1.24%	1.45%	2.22%	1.41%	1.36%	0.53%	1.14%	1.43%	1.81%	1.84%	1.63%	1.39%	2.29%	1.43%	1.36%	1.29%	1.22%	0.90%	0.85%	0.78%	0.85%	0.99%	0.71%	1.46%	1.41%	1.14%	1.48%	1.34%	0.86%	0.54%	1.25%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
