Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Усть-Вымская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636					
		0.77%	0.44%	0.40%	0.0%	0.81%	1.60%	0.25%	0.77%	1.50%	1.23%	0.0%	1.56%	0.0%	0.85%	0.0%	1.16%	0.29%	0.0%	0.0%	0.59%	1.85%	0.0%	0.50%	0.68%	0.59%	1.25%	1.12%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	0	0	0	1	3	5	0	1	0	0	1	3	0	0	1	0	1	1	1	0	0	1	1	0	0	0					
		0.15%	0.22%	0.0%	0.0%	0.0%	0.14%	0.25%	0.35%	0.0%	0.41%	0.0%	0.0%	1.61%	0.18%	0.0%	0.0%	0.29%	0.0%	0.60%	0.59%	0.92%	0.0%	0.0%	0.11%	0.06%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	2	0	0	0	2	5	5	3	4	1	2	0	3	1	1	1	0	1	0	1	1	2	6	4	4	1	0					
		0.36%	0.44%	0.0%	0.0%	0.0%	0.29%	0.41%	0.35%	0.34%	1.65%	1.33%	0.78%	0.0%	0.18%	0.55%	0.23%	0.29%	0.0%	0.60%	0.0%	0.92%	0.84%	0.33%	0.68%	0.26%	0.50%	0.18%	0.0%					
27	"10. ""Аграрная партия России"""	445	10	8	3	10	21	22	30	21	14	13	5	4	78	7	23	13	3	13	11	16	17	11	30	32	16	13	1					
		3.25%	2.22%	3.26%	0.93%	8.19%	3.06%	1.84%	2.12%	2.43%	5.78%	17.33%	1.96%	6.45%	4.78%	3.88%	5.36%	3.89%	4.41%	7.83%	6.54%	14.81%	14.40%	1.84%	3.41%	2.12%	2.01%	2.43%	0.42%					
28	"11. ""Истинные патриоты России"""	24	2	2	2	0	4	0	2	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	2	3	1	0	0					
		0.17%	0.44%	0.81%	0.62%	0.0%	0.58%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.33%	0.22%	0.19%	0.12%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	259	5	2	6	5	9	21	32	25	12	0	5	1	19	6	10	3	3	5	2	5	3	9	19	27	12	13	0					
		1.89%	1.11%	0.81%	1.86%	4.09%	1.31%	1.75%	2.26%	2.90%	4.95%	0.0%	1.96%	1.61%	1.16%	3.33%	2.33%	0.89%	4.41%	3.01%	1.19%	4.62%	2.54%	1.50%	2.16%	1.79%	1.50%	2.43%	0.0%					
30	"13. ""Демократическая партия России"""	50	3	0	0	1	0	3	9	7	1	1	2	0	2	1	0	4	1	1	1	1	0	1	2	2	2	4	1					
		0.36%	0.66%	0.0%	0.0%	0.81%	0.0%	0.25%	0.63%	0.81%	0.41%	1.33%	0.78%	0.0%	0.12%	0.55%	0.0%	1.19%	1.47%	0.60%	0.59%	0.92%	0.0%	0.16%	0.22%	0.13%	0.25%	0.75%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	0	0	0	2	2	5	4	3	1	3	0	2	0	0	0	0	0	0	2	1	2	6	4	3	4	0					
		0.32%	0.0%	0.0%	0.0%	0.0%	0.29%	0.16%	0.35%	0.46%	1.23%	1.33%	1.17%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.84%	0.33%	0.68%	0.26%	0.37%	0.75%	0.0%					
32	"15. ""Партия СЛОН"""	23	2	0	0	0	2	1	3	0	0	0	0	0	5	0	1	0	0	0	0	1	1	1	1	2	3	0	0					
		0.16%	0.44%	0.0%	0.0%	0.0%	0.29%	0.08%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.92%	0.84%	0.16%	0.11%	0.13%	0.37%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1000	25	19	17	3	47	78	110	43	15	4	6	0	80	8	16	34	1	5	11	10	5	55	97	157	70	70	14					
		7.31%	5.55%	7.75%	5.29%	2.45%	6.86%	6.53%	7.77%	4.98%	6.19%	5.33%	2.35%	0.0%	4.90%	4.44%	3.72%	10.17%	1.47%	3.01%	6.54%	9.25%	4.23%	9.21%	11.03%	10.43%	8.79%	13.13%	5.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	0	1	0	2	3	2	3	0	0	1	0	4	0	2	1	0	0	0	0	0	3	2	1	3	2	0					
		0.21%	0.0%	0.0%	0.31%	0.0%	0.29%	0.25%	0.14%	0.34%	0.0%	0.0%	0.39%	0.0%	0.24%	0.0%	0.46%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.22%	0.06%	0.37%	0.37%	0.0%					
35	"18. ""ЛДПР"""	2313	87	51	57	14	125	224	277	198	41	10	47	13	308	37	70	44	18	31	23	10	21	97	116	194	102	63	35					
		16.91%	19.33%	20.81%	17.75%	11.47%	18.24%	18.76%	19.58%	22.96%	16.94%	13.33%	18.43%	20.96%	18.88%	20.55%	16.31%	13.17%	26.47%	18.67%	13.69%	9.25%	17.79%	16.24%	13.19%	12.89%	12.81%	11.81%	14.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	432	15	11	6	4	17	36	60	28	10	3	6	1	48	0	7	17	2	5	5	1	4	16	33	49	21	10	17					
		3.15%	3.33%	4.48%	1.86%	3.27%	2.48%	3.01%	4.24%	3.24%	4.13%	4.0%	2.35%	1.61%	2.94%	0.0%	1.63%	5.08%	2.94%	3.01%	2.97%	0.92%	3.38%	2.68%	3.75%	3.25%	2.63%	1.87%	7.17%					
37	"20. ""Политическая партия ""Единая Россия"""	4790	190	79	154	40	250	442	495	254	66	20	95	19	571	61	112	124	10	54	31	31	31	218	272	530	330	202	109					
		35.02%	42.22%	32.24%	47.97%	32.78%	36.49%	37.01%	35.00%	29.46%	27.27%	26.66%	37.25%	30.64%	35.00%	33.88%	26.10%	37.12%	14.70%	32.53%	18.45%	28.70%	26.27%	36.51%	30.94%	35.23%	41.45%	37.89%	45.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	2	0	3	2	4	3	2	0	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.16%	0.0%	0.0%	0.62%	0.0%	0.43%	0.16%	0.28%	0.34%	0.82%	0.0%	0.0%	0.0%	0.18%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	0	0	0	0	0	2	4	5	1	0	0	1	8	1	1	1	0	1	0	0	1	0	1	5	0	2	1					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.28%	0.58%	0.41%	0.0%	0.0%	1.61%	0.49%	0.55%	0.23%	0.29%	0.0%	0.60%	0.0%	0.0%	0.84%	0.0%	0.11%	0.33%	0.0%	0.37%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1515	45	19	34	24	69	120	143	82	36	8	31	7	189	28	69	36	13	27	47	15	16	55	96	179	55	46	26					
		11.07%	10.0%	7.75%	10.59%	19.67%	10.07%	10.05%	10.11%	9.51%	14.87%	10.66%	12.15%	11.29%	11.58%	15.55%	16.08%	10.77%	19.11%	16.26%	27.97%	13.88%	13.55%	9.21%	10.92%	11.90%	6.90%	8.63%	10.97%					
																																		
41	Против всех	702	18	14	6	7	36	79	81	53	12	2	8	3	79	13	23	12	2	6	11	3	2	25	47	91	37	21	11					
		5.13%	4.0%	5.71%	1.86%	5.73%	5.25%	6.61%	5.72%	6.14%	4.95%	2.66%	3.13%	4.83%	4.84%	7.22%	5.36%	3.59%	2.94%	3.61%	6.54%	2.77%	1.69%	4.18%	5.34%	6.05%	4.64%	3.93%	4.64%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
