Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Котласская городская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437					
		2.43%	1.98%	2.04%	2.26%	3.15%	2.93%	3.30%	4.47%	2.39%	8.33%	2.20%	2.79%	2.88%	1.08%	1.84%	1.15%	1.91%	2.86%	2.20%	2.10%	2.90%	0.00%	1.55%	2.96%	2.80%	2.44%	1.04%	2.33%	2.68%	2.28%	2.12%	2.08%	2.08%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
