Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Хомутовская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149					
		1.81%	3.30%	2.87%	3.86%	0.00%	0.00%	1.90%	1.13%	2.98%	0.47%	0.00%	0.00%	2.64%	0.00%	1.04%	0.95%	1.15%	1.20%	0.72%	1.82%	2.68%	0.87%	0.00%	0.99%	0.00%	0.00%	0.40%	3.74%	1.37%	0.35%	0.77%	0.48%	2.88%	0.60%					
19	. Малышкин Олег Александрович	225	21	27	3	3	3	4	6	35	6	1	6	2	1	7	2	7	7	4	7	4	4	5	9	8	4	4	3	7	1	7	7	2	8					
		2.39%	1.58%	2.28%	1.29%	3.85%	1.28%	1.52%	1.70%	4.17%	2.83%	0.68%	3.53%	0.75%	1.35%	3.65%	0.95%	4.02%	2.81%	2.90%	1.82%	3.57%	1.75%	5.68%	4.46%	4.68%	3.51%	1.61%	2.80%	1.92%	0.35%	5.38%	3.38%	1.92%	2.40%					
20	. Миронов Сергей Михайлович	60	6	10	5	0	3	2	2	1	1	0	0	3	0	2	1	0	1	1	3	3	1	0	2	1	4	0	0	2	0	1	1	1	3					
		0.64%	0.45%	0.85%	2.15%	0.00%	1.28%	0.76%	0.57%	0.12%	0.47%	0.00%	0.00%	1.13%	0.00%	1.04%	0.48%	0.00%	0.40%	0.72%	0.78%	2.68%	0.44%	0.00%	0.99%	0.58%	3.51%	0.00%	0.00%	0.55%	0.00%	0.77%	0.48%	0.96%	0.90%					
21	. Путин Владимир Владимирович	6087	802	709	183	56	178	201	260	561	163	128	110	177	41	146	150	117	195	116	201	65	127	59	111	123	64	135	58	257	204	100	125	24	141					
		64.60%	60.21%	59.93%	78.54%	71.79%	76.07%	76.43%	73.65%	66.87%	76.89%	87.67%	64.71%	66.79%	55.41%	76.04%	71.43%	67.24%	78.31%	84.06%	52.34%	58.04%	55.46%	67.05%	54.95%	71.93%	56.14%	54.44%	54.21%	70.60%	72.08%	76.92%	60.39%	23.08%	42.22%					
22	. Хакамада Ирина Муцуовна	105	21	15	1	1	2	1	3	9	2	0	2	5	1	2	2	2	0	0	4	2	3	1	2	3	2	3	1	1	5	4	0	2	3					
		1.11%	1.58%	1.27%	0.43%	1.28%	0.85%	0.38%	0.85%	1.07%	0.94%	0.00%	1.18%	1.89%	1.35%	1.04%	0.95%	1.15%	0.00%	0.00%	1.04%	1.79%	1.31%	1.14%	0.99%	1.75%	1.75%	1.21%	0.93%	0.27%	1.77%	3.08%	0.00%	1.92%	0.90%					
23	. Харитонов Николай Михайлович	2610	405	363	29	17	45	48	74	196	35	16	51	66	27	28	49	44	39	16	149	32	88	22	69	34	39	101	39	88	70	17	68	72	174					
		27.70%	30.41%	30.68%	12.45%	21.79%	19.23%	18.25%	20.96%	23.36%	16.51%	10.96%	30.00%	24.91%	36.49%	14.58%	23.33%	25.29%	15.66%	11.59%	38.80%	28.57%	38.43%	25.00%	34.16%	19.88%	34.21%	40.73%	36.45%	24.18%	24.73%	13.08%	32.85%	69.23%	52.10%					
																																								
24	Против всех	84	22	14	1	0	0	0	4	9	3	0	0	2	2	1	3	1	1	0	10	1	1	0	1	1	0	2	1	2	0	0	1	0	1					
		0.89%	1.65%	1.18%	0.43%	0.00%	0.00%	0.00%	1.13%	1.07%	1.42%	0.00%	0.00%	0.75%	2.70%	0.52%	1.43%	0.57%	0.40%	0.00%	2.60%	0.89%	0.44%	0.00%	0.50%	0.58%	0.00%	0.81%	0.93%	0.55%	0.00%	0.00%	0.48%	0.00%	0.30%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
