Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Юргамышская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	1	0	1	0	0	0	1	0	3	0	1	0	0	0	2	1	0	3	2	3	0	2	1	0	2	2	1	0	2	6	0	3	3	0	1	5	0					
14	Число погашенных открепительных удостоверений	288	10	5	10	5	10	5	4	5	8	5	9	4	5	5	7	5	5	9	10	5	5	8	9	10	5	10	4	5	8	8	14	12	14	12	13	15	5					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	113	1	1	2	1	8	1	5	2	8	1	5	0	1	1	3	2	1	10	3	5	3	3	4	3	0	3	2	0	6	6	5	4	2	0	6	5	0					
		1.09%	0.32%	0.70%	0.66%	0.83%	1.32%	1.26%	1.34%	2.98%	1.80%	0.63%	1.00%	0.0%	1.06%	0.56%	0.79%	1.38%	1.51%	2.48%	1.44%	2.46%	1.10%	0.74%	1.57%	1.58%	0.0%	1.03%	1.61%	0.0%	1.25%	1.33%	1.15%	1.06%	0.33%	0.0%	1.86%	0.72%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	64	0	1	4	1	1	0	1	0	3	1	2	0	0	1	1	1	0	7	1	1	1	11	1	0	0	4	1	0	3	6	2	3	2	0	3	1	0					
		0.61%	0.0%	0.70%	1.32%	0.83%	0.16%	0.0%	0.26%	0.0%	0.67%	0.63%	0.40%	0.0%	0.0%	0.56%	0.26%	0.69%	0.0%	1.73%	0.48%	0.49%	0.36%	2.72%	0.39%	0.0%	0.0%	1.37%	0.80%	0.0%	0.62%	1.33%	0.46%	0.8%	0.33%	0.0%	0.93%	0.14%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	319	8	7	12	6	16	0	21	1	12	4	2	5	7	6	15	0	0	15	11	1	8	7	4	6	3	7	4	2	18	26	15	8	25	4	7	22	4					
		3.09%	2.61%	4.92%	3.98%	5.0%	2.65%	0.0%	5.66%	1.49%	2.70%	2.54%	0.40%	9.25%	7.44%	3.37%	3.97%	0.0%	0.0%	3.72%	5.31%	0.49%	2.94%	1.73%	1.57%	3.17%	2.91%	2.40%	3.22%	1.83%	3.77%	5.79%	3.46%	2.13%	4.14%	1.21%	2.18%	3.20%	4.21%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	124	2	2	1	0	0	0	1	1	3	0	3	0	1	1	3	0	1	2	7	10	0	7	1	0	2	4	2	1	7	9	5	5	11	6	9	16	1					
		1.20%	0.65%	1.40%	0.33%	0.0%	0.0%	0.0%	0.26%	1.49%	0.67%	0.0%	0.60%	0.0%	1.06%	0.56%	0.79%	0.0%	1.51%	0.49%	3.38%	4.92%	0.0%	1.73%	0.39%	0.0%	1.94%	1.37%	1.61%	0.91%	1.46%	2.00%	1.15%	1.33%	1.82%	1.82%	2.80%	2.32%	1.05%					
22	"5. ""За Русь Святую"""	28	0	0	0	1	0	0	2	0	3	5	0	0	0	0	1	1	0	1	0	1	2	1	0	0	2	3	0	0	0	1	0	0	1	0	0	3	0					
		0.27%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.53%	0.0%	0.67%	3.18%	0.0%	0.0%	0.0%	0.0%	0.26%	0.69%	0.0%	0.24%	0.0%	0.49%	0.73%	0.24%	0.0%	0.0%	1.94%	1.03%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.16%	0.0%	0.0%	0.43%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	0	0	1	0	2	0	2	0	2	1	0	1	0	0	0	0	0	1	0	1	2	1	2	0	0	0	1	0	0	1	0	2	1	0	0	1	0					
		0.21%	0.0%	0.0%	0.33%	0.0%	0.33%	0.0%	0.53%	0.0%	0.45%	0.63%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.49%	0.73%	0.24%	0.78%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.22%	0.0%	0.53%	0.16%	0.0%	0.0%	0.14%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	69	0	0	3	0	0	0	3	0	2	0	5	0	0	0	1	1	0	1	0	4	1	2	1	1	0	0	4	0	3	1	8	7	7	1	2	10	1					
		0.66%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.80%	0.0%	0.45%	0.0%	1.00%	0.0%	0.0%	0.0%	0.26%	0.69%	0.0%	0.24%	0.0%	1.97%	0.36%	0.49%	0.39%	0.52%	0.0%	0.0%	3.22%	0.0%	0.62%	0.22%	1.84%	1.86%	1.16%	0.30%	0.62%	1.45%	1.05%					
25	"8. ""Народно-республиканская партия России"""	13	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	0	0	0					
		0.12%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.56%	0.26%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.80%	0.0%	0.0%	0.22%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	2	1	1	2	1	1	1	2	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.22%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.24%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.22%	0.23%	0.53%	0.16%	0.30%	0.31%	0.29%	0.0%					
27	"10. ""Аграрная партия России"""	701	27	23	36	28	54	0	40	1	45	10	52	3	15	27	19	10	7	11	17	12	15	39	12	7	7	8	9	2	35	26	13	21	12	19	9	30	0					
		6.79%	8.82%	16.19%	11.96%	23.33%	8.97%	0.0%	10.78%	1.49%	10.15%	6.36%	10.48%	5.55%	15.95%	15.16%	5.03%	6.94%	10.60%	2.72%	8.21%	5.91%	5.51%	9.67%	4.72%	3.70%	6.79%	2.74%	7.25%	1.83%	7.33%	5.79%	3.00%	5.6%	1.99%	5.79%	2.80%	4.36%	0.0%					
28	"11. ""Истинные патриоты России"""	14	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.13%	0.32%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.20%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	286	9	3	8	2	10	1	3	2	13	2	57	1	1	9	12	1	5	9	3	11	0	10	2	9	2	7	1	2	10	11	16	7	16	9	8	11	3					
		2.77%	2.94%	2.11%	2.65%	1.66%	1.66%	1.26%	0.80%	2.98%	2.93%	1.27%	11.49%	1.85%	1.06%	5.05%	3.18%	0.69%	7.57%	2.23%	1.44%	5.41%	0.0%	2.48%	0.78%	4.76%	1.94%	2.40%	0.80%	1.83%	2.09%	2.44%	3.69%	1.86%	2.65%	2.74%	2.49%	1.60%	3.15%					
30	"13. ""Демократическая партия России"""	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	0	0	0	2	0	3	2	3	3	1	3	0					
		0.25%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.98%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.69%	0.53%	0.49%	0.91%	0.31%	0.43%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.40%	0.0%	1.06%	1.12%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.60%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.09%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.69%	0.0%	0.24%	0.48%	0.49%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.14%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	381	9	5	10	6	15	8	14	1	14	1	22	1	1	5	18	5	7	8	2	4	17	15	11	3	1	17	2	6	15	22	27	11	20	14	16	25	3					
		3.69%	2.94%	3.52%	3.32%	5.0%	2.49%	10.12%	3.77%	1.49%	3.16%	0.63%	4.43%	1.85%	1.06%	2.80%	4.77%	3.47%	10.60%	1.98%	0.96%	1.97%	6.24%	3.72%	4.33%	1.58%	0.97%	5.84%	1.61%	5.50%	3.14%	4.89%	6.23%	2.93%	3.31%	4.26%	4.98%	3.63%	3.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	1	0	3	1	1	0	0	0	0	0	1	0	0	2	0	0	0	3	1	2	0	0	2	1	0	3	1	1	0	1	0	2	5	0	0	3	0					
		0.32%	0.32%	0.0%	0.99%	0.83%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.74%	0.48%	0.98%	0.0%	0.0%	0.78%	0.52%	0.0%	1.03%	0.80%	0.91%	0.0%	0.22%	0.0%	0.53%	0.82%	0.0%	0.0%	0.43%	0.0%					
35	"18. ""ЛДПР"""	2211	56	43	63	17	136	31	84	26	71	45	94	25	9	37	67	47	15	92	35	41	95	89	37	59	47	50	32	31	88	70	60	78	122	78	70	151	20					
		21.41%	18.30%	30.28%	20.93%	14.16%	22.59%	39.24%	22.64%	38.80%	16.02%	28.66%	18.95%	46.29%	9.57%	20.78%	17.77%	32.63%	22.72%	22.82%	16.90%	20.19%	34.92%	22.08%	14.56%	31.21%	45.63%	17.18%	25.80%	28.44%	18.44%	15.59%	13.85%	20.8%	20.23%	23.78%	21.80%	21.97%	21.05%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	184	6	1	6	1	17	0	8	2	12	1	10	0	2	2	1	5	0	11	1	4	3	8	3	6	2	3	6	6	7	6	10	10	9	3	3	8	1					
		1.78%	1.96%	0.70%	1.99%	0.83%	2.82%	0.0%	2.15%	2.98%	2.70%	0.63%	2.01%	0.0%	2.12%	1.12%	0.26%	3.47%	0.0%	2.72%	0.48%	1.97%	1.10%	1.98%	1.18%	3.17%	1.94%	1.03%	4.83%	5.50%	1.46%	1.33%	2.30%	2.66%	1.49%	0.91%	0.93%	1.16%	1.05%					
37	"20. ""Политическая партия ""Единая Россия"""	3483	103	38	76	28	211	32	109	13	135	55	166	17	36	61	91	52	23	150	45	76	55	151	74	53	12	111	37	40	186	163	142	139	250	101	121	278	53					
		33.74%	33.66%	26.76%	25.24%	23.33%	35.04%	40.50%	29.38%	19.40%	30.47%	35.03%	33.46%	31.48%	38.29%	34.26%	24.13%	36.11%	34.84%	37.22%	21.73%	37.43%	20.22%	37.46%	29.13%	28.04%	11.65%	38.14%	29.83%	36.69%	38.99%	36.30%	32.79%	37.06%	41.45%	30.79%	37.69%	40.46%	55.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	2	0	0	2	0	0	0	1	0	2	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0					
		0.20%	0.32%	1.40%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.22%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.24%	0.0%	0.49%	0.73%	0.0%	0.0%	0.0%	0.97%	0.0%	0.80%	0.0%	0.20%	0.22%	0.0%	0.0%	0.16%	0.30%	0.31%	0.14%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	1	4	1	0	2	0					
		0.14%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.26%	0.66%	0.30%	0.0%	0.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1704	67	7	56	21	110	2	61	18	97	22	58	1	11	16	127	14	5	52	64	19	57	32	88	26	14	49	10	13	64	75	109	50	81	72	53	78	5					
		16.50%	21.89%	4.92%	18.60%	17.5%	18.27%	2.53%	16.44%	26.86%	21.89%	14.01%	11.69%	1.85%	11.70%	8.98%	33.68%	9.72%	7.57%	12.90%	30.91%	9.35%	20.95%	7.94%	34.64%	13.75%	13.59%	16.83%	8.06%	11.92%	13.41%	16.70%	25.17%	13.33%	13.43%	21.95%	16.51%	11.35%	5.26%					
																																												
41	Против всех	356	8	9	13	7	14	4	7	0	15	4	12	0	4	2	10	1	1	14	12	6	9	12	3	12	10	20	10	5	27	18	11	14	16	7	4	31	4					
		3.44%	2.61%	6.33%	4.31%	5.83%	2.32%	5.06%	1.88%	0.0%	3.38%	2.54%	2.41%	0.0%	4.25%	1.12%	2.65%	0.69%	1.51%	3.47%	5.79%	2.95%	3.30%	2.97%	1.18%	6.34%	9.70%	6.87%	8.06%	4.58%	5.66%	4.00%	2.54%	3.73%	2.65%	2.13%	1.24%	4.51%	4.21%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
