Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Шенкурская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	190	5	3	3	5	3	3	3	5	3	3	10	3	3	5	5	5	5	3	5	3	5	3	3	5	5	5	3	5	5	5	10	3	5	5	10	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	85	0	1	0	2	3	1	0	0	1	0	10	2	0	3	3	3	1	0	2	0	0	0	0	4	3	2	1	4	0	0	1	0	0	3	8	17	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	53	2	1	0	0	1	1	0	3	2	3	5	1	1	1	0	0	1	2	4	0	2	0	0	2	1	0	1	1	1	0	0	0	0	3	2	5	7					
14	Число погашенных неиспользованных открепительных удостоверений	105	5	2	3	3	0	2	3	5	2	3	0	1	3	2	2	2	4	3	3	3	5	3	3	1	2	3	2	1	5	5	9	3	5	2	2	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	3	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	364	6	0	4	23	3	4	8	25	0	5	19	1	10	10	5	15	4	1	7	0	12	12	8	5	21	7	10	0	3	0	34	8	6	7	24	30	27					
		4.58%	2.63%	0.00%	2.01%	11.17%	4.11%	4.40%	9.20%	8.28%	0.00%	10.64%	3.29%	0.61%	16.13%	8.55%	3.73%	16.85%	4.08%	2.44%	6.54%	0.00%	4.88%	14.29%	13.11%	1.66%	4.50%	4.35%	3.60%	0.00%	5.36%	0.00%	7.34%	7.84%	4.03%	4.52%	3.38%	3.13%	3.44%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	1	0	0	0	0	0	2	1	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	1	0	0	1	1	3	0	5	8	1					
		0.43%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	2.30%	0.33%	0.00%	0.00%	0.35%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.43%	1.24%	0.36%	0.68%	0.00%	0.00%	0.22%	0.98%	2.01%	0.00%	0.70%	0.83%	0.13%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.14%	0.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	395	12	5	6	7	1	3	3	19	5	4	21	10	0	2	20	2	2	1	7	0	11	3	4	18	14	9	18	9	3	1	23	6	4	5	34	59	44					
		4.97%	5.26%	6.76%	3.02%	3.40%	1.37%	3.30%	3.45%	6.29%	8.62%	8.51%	3.63%	6.13%	0.00%	1.71%	14.93%	2.25%	2.04%	2.44%	6.54%	0.00%	4.47%	3.57%	6.56%	5.96%	2.99%	5.59%	6.47%	6.16%	5.36%	2.63%	4.97%	5.88%	2.68%	3.23%	4.78%	6.15%	5.60%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	3	1	0	0	2	0	0	0	2	11	7					
		0.42%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	3.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.21%	0.00%	1.08%	0.68%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.28%	1.15%	0.89%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	2	1					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.33%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.67%	0.00%	0.14%	0.21%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	745	26	2	34	20	7	7	9	29	7	6	64	16	3	19	7	11	18	2	21	1	25	11	6	22	38	10	33	4	4	0	40	16	15	9	42	91	70					
		9.37%	11.40%	2.70%	17.09%	9.71%	9.59%	7.69%	10.34%	9.60%	12.07%	12.77%	11.07%	9.82%	4.84%	16.24%	5.22%	12.36%	18.37%	4.88%	19.63%	3.33%	10.16%	13.10%	9.84%	7.28%	8.14%	6.21%	11.87%	2.74%	7.14%	0.00%	8.64%	15.69%	10.07%	5.81%	5.91%	9.48%	8.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	762	33	4	10	14	5	3	2	29	1	3	70	21	3	14	20	11	8	1	6	0	30	7	3	17	32	7	23	13	3	3	40	6	13	29	97	100	81					
		9.59%	14.47%	5.41%	5.03%	6.80%	6.85%	3.30%	2.30%	9.60%	1.72%	6.38%	12.11%	12.88%	4.84%	11.97%	14.93%	12.36%	8.16%	2.44%	5.61%	0.00%	12.20%	8.33%	4.92%	5.63%	6.85%	4.35%	8.27%	8.90%	5.36%	7.89%	8.64%	5.88%	8.72%	18.71%	13.64%	10.42%	10.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	1	0	0	0	1	0	0	0	0	0	3	0	1	3	0	0	0	0	0	0	3	1	0	1	2	0	3	0	0	0	1	0	0	1	5	7	10					
		0.54%	0.44%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	1.61%	2.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	1.19%	0.00%	0.33%	0.43%	0.00%	1.08%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.65%	0.70%	0.73%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5470	145	63	144	140	56	71	63	194	42	29	394	113	44	69	80	50	63	35	65	29	160	50	40	232	354	121	183	114	42	34	319	65	105	101	495	633	533					
		68.81%	63.60%	85.14%	72.36%	67.96%	76.71%	78.02%	72.41%	64.24%	72.41%	61.70%	68.17%	69.33%	70.97%	58.97%	59.70%	56.18%	64.29%	85.37%	60.75%	96.67%	65.04%	59.52%	65.57%	76.82%	75.80%	75.16%	65.83%	78.08%	75.00%	89.47%	68.90%	63.73%	70.47%	65.16%	69.62%	65.94%	67.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	1	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	2	0	0	0	1	0	0	2	0	3	1	1	0	0	0	0	1	2	3	11	5					
		0.48%	0.44%	0.00%	0.00%	0.49%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.75%	0.00%	2.04%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.66%	0.00%	1.86%	0.36%	0.68%	0.00%	0.00%	0.00%	0.00%	0.67%	1.29%	0.42%	1.15%	0.64%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
