Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Шелаболихинская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829					
		0.10%	0.10%	0.0%	0.18%	0.0%	0.14%	0.34%	0.14%	0.0%	0.0%	0.25%	0.0%	0.0%	0.17%	0.15%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	31	1	1	4	0	2	0	3	3	5	2	1	2	0	5	0	2					
		0.40%	0.10%	0.08%	0.74%	0.0%	0.29%	0.0%	0.44%	1.29%	1.25%	0.51%	0.37%	0.65%	0.0%	0.79%	0.0%	0.85%					
30	"13. ""Демократическая партия России"""	16	1	4	1	3	1	0	0	0	4	0	2	0	0	0	0	0					
		0.20%	0.10%	0.35%	0.18%	1.04%	0.14%	0.0%	0.0%	0.0%	1.00%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	2	3	1	0	1	0	0	0	2	1	2	1	2	0	0	0					
		0.19%	0.21%	0.26%	0.18%	0.0%	0.14%	0.0%	0.0%	0.0%	0.50%	0.25%	0.74%	0.32%	0.35%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.17%	0.18%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	284	41	54	19	13	19	3	23	6	17	4	10	9	20	33	8	5					
		3.68%	4.50%	4.77%	3.52%	4.52%	2.83%	1.02%	3.41%	2.58%	4.27%	1.03%	3.71%	2.94%	3.57%	5.25%	4.46%	2.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	4	2	2	3	2	1	1	1	0	1	3	1	1	0	1					
		0.29%	0.0%	0.35%	0.37%	0.69%	0.44%	0.68%	0.14%	0.43%	0.25%	0.0%	0.37%	0.98%	0.17%	0.15%	0.0%	0.42%					
35	"18. ""ЛДПР"""	1416	167	190	130	65	117	35	111	92	71	61	59	42	61	113	25	77					
		18.38%	18.35%	16.78%	24.11%	22.64%	17.46%	11.90%	16.46%	39.65%	17.83%	15.72%	21.93%	13.72%	10.89%	17.99%	13.96%	32.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	131	17	17	6	6	8	4	6	4	6	10	5	14	20	8	0	0					
		1.70%	1.86%	1.50%	1.11%	2.09%	1.19%	1.36%	0.89%	1.72%	1.50%	2.57%	1.85%	4.57%	3.57%	1.27%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2311	343	460	169	115	214	115	159	52	98	112	45	115	113	133	33	35					
		30.00%	37.69%	40.63%	31.35%	40.06%	31.94%	39.11%	23.59%	22.41%	24.62%	28.86%	16.72%	37.58%	20.17%	21.17%	18.43%	14.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	2	0	1	0	3	0	1	0	1	0	0	0	2	0	1	2					
		0.16%	0.21%	0.0%	0.18%	0.0%	0.44%	0.0%	0.14%	0.0%	0.25%	0.0%	0.0%	0.0%	0.35%	0.0%	0.55%	0.85%					
39	"22. ""Развитие предпринимательства"""	16	1	4	1	0	2	0	3	0	2	1	0	0	0	1	0	1					
		0.20%	0.10%	0.35%	0.18%	0.0%	0.29%	0.0%	0.44%	0.0%	0.50%	0.25%	0.0%	0.0%	0.0%	0.15%	0.0%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1103	136	118	80	25	113	47	87	11	76	41	60	44	143	82	18	22					
		14.32%	14.94%	10.42%	14.84%	8.71%	16.86%	15.98%	12.90%	4.74%	19.09%	10.56%	22.30%	14.37%	25.53%	13.05%	10.05%	9.36%					
																							
41	Против всех	182	15	23	5	5	20	6	19	5	13	4	9	2	12	15	1	28					
		2.36%	1.64%	2.03%	0.92%	1.74%	2.98%	2.04%	2.81%	2.15%	3.26%	1.03%	3.34%	0.65%	2.14%	2.38%	0.55%	11.91%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
