Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Новокузнецк, Заводская"																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	420	10	10	20	10	10	10	10	10	10	10	20	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	212	1	2	11	4	7	4	5	1	7	2	9	10	7	5	13	4	8	9	3	7	4	2	4	7	4	9	7	5	10	3	17	6	3	7	4	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	149	7	14	7	5	2	4	0	3	2	2	1	4	3	3	7	0	10	2	1	1	7	0	1	4	5	9	0	3	1	4	4	7	5	5	2	0	5	9					
14	Число погашенных открепительных удостоверений	208	9	8	9	6	3	6	5	9	3	8	11	0	3	5	7	6	2	1	7	3	6	8	6	3	6	1	3	5	0	7	3	4	7	3	6	9	10	10					
15	Число открепительных удостоверений выданных ТИК	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	353	1	12	10	2	5	8	7	9	17	5	6	5	10	7	13	12	9	6	7	19	8	17	7	17	7	21	11	12	10	15	6	6	6	6	3	7	8	16					
		0.89%	0.28%	0.92%	0.75%	0.36%	0.50%	1.20%	1.32%	1.06%	1.35%	0.47%	0.54%	0.64%	0.86%	1.74%	1.51%	1.07%	0.72%	0.70%	0.76%	1.32%	0.64%	1.28%	0.47%	1.19%	0.56%	1.62%	0.86%	0.86%	0.74%	1.04%	0.41%	0.54%	0.51%	0.97%	0.39%	0.82%	1.34%	1.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1056	8	15	38	22	16	10	15	11	18	36	39	17	19	9	21	35	65	16	24	44	25	33	26	40	28	31	43	36	41	53	60	39	31	19	23	28	10	12					
		2.66%	2.25%	1.16%	2.87%	4.00%	1.62%	1.50%	2.83%	1.29%	1.43%	3.41%	3.52%	2.20%	1.63%	2.23%	2.45%	3.14%	5.26%	1.87%	2.61%	3.06%	2.02%	2.48%	1.77%	2.81%	2.24%	2.40%	3.36%	2.59%	3.05%	3.69%	4.10%	3.57%	2.63%	3.08%	3.00%	3.28%	1.67%	1.34%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	783	5	28	22	5	14	13	6	15	47	17	11	13	25	9	18	27	12	17	14	29	26	32	32	30	20	18	30	26	32	28	33	24	31	12	13	21	6	22					
		1.97%	1.41%	2.16%	1.66%	0.91%	1.42%	1.95%	1.13%	1.77%	3.74%	1.61%	0.99%	1.68%	2.15%	2.23%	2.10%	2.42%	0.97%	1.99%	1.52%	2.02%	2.10%	2.40%	2.18%	2.11%	1.60%	1.39%	2.35%	1.87%	2.38%	1.95%	2.25%	2.19%	2.63%	1.94%	1.69%	2.46%	1.00%	2.46%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2029	12	61	75	17	56	42	17	38	45	53	43	36	40	17	30	65	69	29	56	110	74	70	66	70	67	55	72	75	69	86	96	68	60	36	40	56	24	34					
		5.12%	3.38%	4.72%	5.66%	3.09%	5.69%	6.31%	3.21%	4.48%	3.58%	5.03%	3.88%	4.66%	3.45%	4.22%	3.50%	5.84%	5.59%	3.39%	6.10%	7.66%	5.98%	5.27%	4.49%	4.92%	5.38%	4.26%	5.64%	5.39%	5.14%	5.99%	6.56%	6.23%	5.10%	5.84%	5.22%	6.57%	4.02%	3.81%					
22	"5. ""За Русь Святую"""	158	2	8	8	0	1	2	0	6	2	5	5	1	2	0	0	0	5	7	1	7	2	8	7	3	4	11	4	9	5	10	3	8	2	3	1	7	6	3					
		0.39%	0.56%	0.61%	0.60%	0.0%	0.10%	0.30%	0.0%	0.70%	0.15%	0.47%	0.45%	0.12%	0.17%	0.0%	0.0%	0.0%	0.40%	0.81%	0.10%	0.48%	0.16%	0.60%	0.47%	0.21%	0.32%	0.85%	0.31%	0.64%	0.37%	0.69%	0.20%	0.73%	0.17%	0.48%	0.13%	0.82%	1.00%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	77	0	1	4	1	1	0	4	3	3	1	1	4	0	2	6	5	2	2	2	3	1	1	3	2	5	1	2	2	2	1	1	1	2	1	2	0	2	3					
		0.19%	0.0%	0.07%	0.30%	0.18%	0.10%	0.0%	0.75%	0.35%	0.23%	0.09%	0.09%	0.51%	0.0%	0.49%	0.70%	0.44%	0.16%	0.23%	0.21%	0.20%	0.08%	0.07%	0.20%	0.14%	0.40%	0.07%	0.15%	0.14%	0.14%	0.06%	0.06%	0.09%	0.17%	0.16%	0.26%	0.0%	0.33%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	241	5	13	6	1	6	4	0	2	11	7	12	1	5	3	7	6	7	4	10	13	3	2	6	11	12	3	3	7	5	17	14	6	5	3	5	5	8	3					
		0.60%	1.41%	1.00%	0.45%	0.18%	0.60%	0.60%	0.0%	0.23%	0.87%	0.66%	1.08%	0.12%	0.43%	0.74%	0.81%	0.53%	0.56%	0.46%	1.08%	0.90%	0.24%	0.15%	0.40%	0.77%	0.96%	0.23%	0.23%	0.50%	0.37%	1.18%	0.95%	0.54%	0.42%	0.48%	0.65%	0.58%	1.34%	0.33%					
25	"8. ""Народно-республиканская партия России"""	19	0	0	1	0	0	0	0	1	1	4	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1					
		0.04%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.11%	0.07%	0.37%	0.0%	0.12%	0.0%	0.49%	0.0%	0.0%	0.08%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%	0.0%	0.07%	0.06%	0.0%	0.0%	0.08%	0.16%	0.0%	0.0%	0.0%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	168	0	5	4	5	3	4	2	5	13	4	7	3	4	0	2	0	3	0	4	13	2	8	8	10	7	3	6	3	5	10	7	1	3	2	1	6	2	3					
		0.42%	0.0%	0.38%	0.30%	0.91%	0.30%	0.60%	0.37%	0.59%	1.03%	0.37%	0.63%	0.38%	0.34%	0.0%	0.23%	0.0%	0.24%	0.0%	0.43%	0.90%	0.16%	0.60%	0.54%	0.70%	0.56%	0.23%	0.47%	0.21%	0.37%	0.69%	0.47%	0.09%	0.25%	0.32%	0.13%	0.70%	0.33%	0.33%					
27	"10. ""Аграрная партия России"""	524	13	13	15	5	12	7	1	10	14	17	21	17	11	7	8	14	16	10	13	19	13	11	22	16	21	15	17	17	19	20	11	15	17	8	17	12	8	22					
		1.32%	3.67%	1.00%	1.13%	0.91%	1.21%	1.05%	0.18%	1.18%	1.11%	1.61%	1.89%	2.20%	0.94%	1.74%	0.93%	1.25%	1.29%	1.17%	1.41%	1.32%	1.05%	0.82%	1.49%	1.12%	1.68%	1.16%	1.33%	1.22%	1.41%	1.39%	0.75%	1.37%	1.44%	1.29%	2.21%	1.40%	1.34%	2.46%					
28	"11. ""Истинные патриоты России"""	21	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	2	1	0	1	0	1	0	1	0	2	0	1	0	1	1	0	0					
		0.05%	0.28%	0.0%	0.0%	0.0%	0.20%	0.15%	0.0%	0.11%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.10%	0.0%	0.0%	0.15%	0.06%	0.0%	0.08%	0.0%	0.07%	0.0%	0.07%	0.0%	0.13%	0.0%	0.08%	0.0%	0.13%	0.11%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	205	2	7	5	2	9	1	8	3	5	6	6	1	8	7	2	5	9	3	7	11	7	8	7	9	7	5	6	4	2	7	6	0	9	4	8	2	5	2					
		0.51%	0.56%	0.54%	0.37%	0.36%	0.91%	0.15%	1.51%	0.35%	0.39%	0.56%	0.54%	0.12%	0.69%	1.74%	0.23%	0.44%	0.72%	0.35%	0.76%	0.76%	0.56%	0.60%	0.47%	0.63%	0.56%	0.38%	0.47%	0.28%	0.14%	0.48%	0.41%	0.0%	0.76%	0.64%	1.04%	0.23%	0.83%	0.22%					
30	"13. ""Демократическая партия России"""	39	1	3	2	1	0	0	1	0	1	2	1	0	3	0	1	1	1	0	1	2	0	4	3	2	1	0	2	1	2	0	0	0	1	0	0	1	0	1					
		0.09%	0.28%	0.23%	0.15%	0.18%	0.0%	0.0%	0.18%	0.0%	0.07%	0.18%	0.09%	0.0%	0.25%	0.0%	0.11%	0.08%	0.08%	0.0%	0.10%	0.13%	0.0%	0.30%	0.20%	0.14%	0.08%	0.0%	0.15%	0.07%	0.14%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.11%	0.0%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	0	0	3	1	1	2	0	1	3	1	0	1	1	0	4	0	1	1	0	3	2	1	3	0	1	1	3	3	2	0	1	1	2	1	0	5	0	1					
		0.12%	0.0%	0.0%	0.22%	0.18%	0.10%	0.30%	0.0%	0.11%	0.23%	0.09%	0.0%	0.12%	0.08%	0.0%	0.46%	0.0%	0.08%	0.11%	0.0%	0.20%	0.16%	0.07%	0.20%	0.0%	0.08%	0.07%	0.23%	0.21%	0.14%	0.0%	0.06%	0.09%	0.17%	0.16%	0.0%	0.58%	0.0%	0.11%					
32	"15. ""Партия СЛОН"""	46	0	2	2	1	1	1	0	0	2	0	4	1	5	0	0	0	1	0	1	2	1	1	1	2	3	2	5	0	0	1	3	3	1	0	0	0	0	0					
		0.11%	0.0%	0.15%	0.15%	0.18%	0.10%	0.15%	0.0%	0.0%	0.15%	0.0%	0.36%	0.12%	0.43%	0.0%	0.0%	0.0%	0.08%	0.0%	0.10%	0.13%	0.08%	0.07%	0.06%	0.14%	0.24%	0.15%	0.39%	0.0%	0.0%	0.06%	0.20%	0.27%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2593	9	82	60	33	59	39	30	38	67	58	67	37	48	11	33	46	83	35	69	102	84	64	81	125	77	84	94	108	115	142	160	81	89	56	79	77	30	41					
		6.55%	2.54%	6.35%	4.53%	6.01%	5.99%	5.86%	5.67%	4.48%	5.33%	5.50%	6.05%	4.79%	4.14%	2.73%	3.85%	4.13%	6.72%	4.09%	7.51%	7.10%	6.79%	4.81%	5.52%	8.79%	6.18%	6.51%	7.36%	7.77%	8.58%	9.90%	10.94%	7.42%	7.57%	9.09%	10.31%	9.03%	5.03%	4.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	1	2	1	0	0	1	1	0	4	8	2	2	0	0	5	1	2	0	2	3	3	1	4	1	0	2	3	2	0	1	1	2	1	1	2	0	2					
		0.15%	0.28%	0.07%	0.15%	0.18%	0.0%	0.0%	0.18%	0.11%	0.0%	0.37%	0.72%	0.25%	0.17%	0.0%	0.0%	0.44%	0.08%	0.23%	0.0%	0.13%	0.24%	0.22%	0.06%	0.28%	0.08%	0.0%	0.15%	0.21%	0.14%	0.0%	0.06%	0.09%	0.17%	0.16%	0.13%	0.23%	0.0%	0.22%					
35	"18. ""ЛДПР"""	5942	82	208	256	83	132	109	92	143	184	162	190	134	157	79	159	171	144	171	146	198	173	204	248	180	210	175	180	177	204	212	168	145	133	82	100	133	97	121					
		15.01%	23.16%	16.11%	19.34%	15.11%	13.41%	16.39%	17.39%	16.88%	14.66%	15.38%	17.16%	17.35%	13.54%	19.65%	18.57%	15.37%	11.66%	20.02%	15.90%	13.79%	13.99%	15.36%	16.90%	12.66%	16.86%	13.56%	14.10%	12.74%	15.22%	14.78%	11.49%	13.29%	11.31%	13.31%	13.05%	15.61%	16.27%	13.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	384	0	9	15	3	7	4	4	10	15	11	13	9	12	1	6	5	12	5	7	9	14	17	14	19	17	6	28	16	10	11	17	12	14	4	10	10	2	6					
		0.97%	0.0%	0.69%	1.13%	0.54%	0.71%	0.60%	0.75%	1.18%	1.19%	1.04%	1.17%	1.16%	1.03%	0.24%	0.70%	0.44%	0.97%	0.58%	0.76%	0.62%	1.13%	1.28%	0.95%	1.33%	1.36%	0.46%	2.19%	1.15%	0.74%	0.76%	1.16%	1.09%	1.19%	0.64%	1.30%	1.17%	0.33%	0.67%					
37	"20. ""Политическая партия ""Единая Россия"""	20724	166	692	683	306	573	337	294	439	660	559	586	400	698	206	437	602	641	468	444	710	686	731	759	740	616	731	627	735	696	674	681	561	631	309	381	402	317	546					
		52.36%	46.89%	53.60%	51.62%	55.73%	58.23%	50.67%	55.57%	51.82%	52.58%	53.08%	52.93%	51.81%	60.22%	51.24%	51.05%	54.13%	51.94%	54.80%	48.36%	49.47%	55.50%	55.04%	51.73%	52.07%	49.47%	56.66%	49.13%	52.91%	51.94%	47.00%	46.58%	51.42%	53.70%	50.16%	49.73%	47.18%	53.18%	61.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	0	4	0	2	2	2	1	4	4	2	0	3	0	1	0	0	2	0	0	2	0	1	3	4	3	2	2	3	4	4	2	1	2	0	0	0	1	2					
		0.15%	0.0%	0.30%	0.0%	0.36%	0.20%	0.30%	0.18%	0.47%	0.31%	0.18%	0.0%	0.38%	0.0%	0.24%	0.0%	0.0%	0.16%	0.0%	0.0%	0.13%	0.0%	0.07%	0.20%	0.28%	0.24%	0.15%	0.15%	0.21%	0.29%	0.27%	0.13%	0.09%	0.17%	0.0%	0.0%	0.0%	0.16%	0.22%					
39	"22. ""Развитие предпринимательства"""	86	0	1	2	2	2	1	1	1	3	2	4	0	1	0	4	2	3	1	2	3	4	3	4	3	9	1	4	1	4	5	4	1	1	1	5	0	0	1					
		0.21%	0.0%	0.07%	0.15%	0.36%	0.20%	0.15%	0.18%	0.11%	0.23%	0.18%	0.36%	0.0%	0.08%	0.0%	0.46%	0.17%	0.24%	0.11%	0.21%	0.20%	0.32%	0.22%	0.27%	0.21%	0.72%	0.07%	0.31%	0.07%	0.29%	0.34%	0.27%	0.09%	0.08%	0.16%	0.65%	0.0%	0.0%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1927	15	63	63	26	44	45	19	48	88	42	32	37	57	19	36	62	73	31	57	52	54	48	83	62	61	68	67	85	50	74	83	54	58	29	36	36	43	27					
		4.86%	4.23%	4.87%	4.76%	4.73%	4.47%	6.76%	3.59%	5.66%	7.01%	3.98%	2.89%	4.79%	4.91%	4.72%	4.20%	5.57%	5.91%	3.62%	6.20%	3.62%	4.36%	3.61%	5.65%	4.36%	4.89%	5.27%	5.25%	6.11%	3.73%	5.16%	5.67%	4.94%	4.93%	4.70%	4.69%	4.22%	7.21%	3.02%					
																																													
41	Против всех	1637	29	48	41	22	32	25	19	38	37	48	47	45	39	15	55	40	57	29	43	69	50	47	68	51	58	50	52	52	53	51	90	55	52	31	36	33	12	18					
		4.13%	8.19%	3.71%	3.09%	4.00%	3.25%	3.75%	3.59%	4.48%	2.94%	4.55%	4.24%	5.82%	3.36%	3.73%	6.42%	3.59%	4.61%	3.39%	4.68%	4.80%	4.04%	3.53%	4.63%	3.58%	4.65%	3.87%	4.07%	3.74%	3.95%	3.55%	6.15%	5.04%	4.42%	5.03%	4.69%	3.87%	2.01%	2.01%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
