Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Советская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138					
		3.41%	5.0%	2.57%	3.97%	3.13%	2.48%	4.04%	3.58%	3.22%	3.15%	2.21%	3.33%	2.63%	4.42%	3.28%	3.06%	2.89%	4.57%	2.91%	4.22%	3.28%	3.42%	3.37%	4.12%	3.26%	5.92%	5.15%	3.94%	4.47%	3.36%	4.25%	1.68%	2.34%	3.70%	2.99%	2.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	486	2	16	19	15	26	12	24	15	8	13	6	13	16	16	21	33	6	1	104	10	10	6	2	13	9	8	11	1	2	2	17	17	3	7	2					
		1.90%	1.66%	1.37%	1.71%	1.62%	3.80%	1.47%	3.58%	1.56%	1.00%	1.69%	1.00%	1.71%	1.38%	2.09%	2.07%	4.33%	3.42%	0.72%	5.48%	1.02%	1.55%	1.55%	0.91%	2.02%	1.44%	0.80%	1.08%	1.49%	0.67%	0.44%	1.29%	1.42%	0.38%	1.39%	1.05%					
22	"5. ""За Русь Святую"""	128	0	10	4	0	1	4	4	10	6	2	5	6	4	1	2	7	0	0	13	2	4	0	2	2	3	8	5	1	1	2	3	13	1	0	2					
		0.50%	0.0%	0.85%	0.36%	0.0%	0.14%	0.49%	0.59%	1.04%	0.75%	0.26%	0.83%	0.79%	0.34%	0.13%	0.19%	0.91%	0.0%	0.0%	0.68%	0.20%	0.62%	0.0%	0.91%	0.31%	0.48%	0.80%	0.49%	1.49%	0.33%	0.44%	0.22%	1.09%	0.12%	0.0%	1.05%					
23	"6. ""Объединенная Российская партия ""Русь"""	80	1	6	2	0	1	0	0	1	0	4	3	2	2	4	4	0	0	1	22	0	2	0	1	1	2	2	4	0	3	0	1	4	5	1	1					
		0.31%	0.83%	0.51%	0.18%	0.0%	0.14%	0.0%	0.0%	0.10%	0.0%	0.52%	0.50%	0.26%	0.17%	0.52%	0.39%	0.0%	0.0%	0.72%	1.16%	0.0%	0.31%	0.0%	0.45%	0.15%	0.32%	0.20%	0.39%	0.0%	1.01%	0.0%	0.07%	0.33%	0.63%	0.19%	0.52%					
24	"7. ""Новый курс - Автомобильная Россия"""	174	1	8	7	6	5	6	5	9	7	3	1	9	10	5	3	2	0	0	40	3	1	2	0	3	1	6	2	0	0	1	16	4	4	0	4					
		0.68%	0.83%	0.68%	0.63%	0.64%	0.73%	0.73%	0.74%	0.93%	0.88%	0.39%	0.16%	1.18%	0.86%	0.65%	0.29%	0.26%	0.0%	0.0%	2.11%	0.30%	0.15%	0.51%	0.0%	0.46%	0.16%	0.60%	0.19%	0.0%	0.0%	0.22%	1.22%	0.33%	0.51%	0.0%	2.11%					
25	"8. ""Народно-республиканская партия России"""	35	0	2	0	0	1	2	0	1	1	2	0	1	1	1	0	0	0	2	8	1	0	1	0	0	1	1	0	0	0	0	0	1	3	2	3					
		0.13%	0.0%	0.17%	0.0%	0.0%	0.14%	0.24%	0.0%	0.10%	0.12%	0.26%	0.0%	0.13%	0.08%	0.13%	0.0%	0.0%	0.0%	1.45%	0.42%	0.10%	0.0%	0.25%	0.0%	0.0%	0.16%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.38%	0.39%	1.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	58	0	1	2	3	2	1	0	1	0	2	2	1	4	2	4	1	0	0	14	2	1	0	0	1	0	3	0	0	0	1	4	2	1	3	0					
		0.22%	0.0%	0.08%	0.18%	0.32%	0.29%	0.12%	0.0%	0.10%	0.0%	0.26%	0.33%	0.13%	0.34%	0.26%	0.39%	0.13%	0.0%	0.0%	0.73%	0.20%	0.15%	0.0%	0.0%	0.15%	0.0%	0.30%	0.0%	0.0%	0.0%	0.22%	0.30%	0.16%	0.12%	0.59%	0.0%					
27	"10. ""Аграрная партия России"""	1617	7	44	28	30	13	18	32	41	43	40	29	25	36	30	56	13	11	4	14	69	41	33	8	53	49	87	145	4	39	26	196	212	69	62	10					
		6.33%	5.83%	3.77%	2.53%	3.24%	1.90%	2.20%	4.77%	4.27%	5.42%	5.20%	4.84%	3.29%	3.12%	3.93%	5.53%	1.70%	6.28%	2.91%	0.73%	7.08%	6.37%	8.57%	3.66%	8.24%	7.85%	8.78%	14.31%	5.97%	13.13%	5.81%	14.98%	17.78%	8.82%	12.37%	5.29%					
28	"11. ""Истинные патриоты России"""	163	10	13	5	1	1	0	3	5	3	2	5	1	1	1	5	2	8	12	20	0	5	1	12	0	4	1	1	3	7	6	6	1	7	7	4					
		0.63%	8.33%	1.11%	0.45%	0.10%	0.14%	0.0%	0.44%	0.52%	0.37%	0.26%	0.83%	0.13%	0.08%	0.13%	0.49%	0.26%	4.57%	8.75%	1.05%	0.0%	0.77%	0.25%	5.50%	0.0%	0.64%	0.10%	0.09%	4.47%	2.35%	1.34%	0.45%	0.08%	0.89%	1.39%	2.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	263	2	8	9	7	4	12	5	5	9	7	9	3	15	9	19	9	3	2	19	6	13	4	3	6	4	11	16	0	5	2	13	10	7	4	3					
		1.03%	1.66%	0.68%	0.81%	0.75%	0.58%	1.47%	0.74%	0.52%	1.13%	0.91%	1.50%	0.39%	1.30%	1.18%	1.87%	1.18%	1.71%	1.45%	1.00%	0.61%	2.02%	1.03%	1.37%	0.93%	0.64%	1.11%	1.57%	0.0%	1.68%	0.44%	0.99%	0.83%	0.89%	0.79%	1.58%					
30	"13. ""Демократическая партия России"""	81	0	0	6	1	1	1	1	5	5	1	4	2	6	2	2	7	2	0	15	1	0	0	1	1	0	3	3	1	1	0	2	3	2	1	1					
		0.31%	0.0%	0.0%	0.54%	0.10%	0.14%	0.12%	0.14%	0.52%	0.63%	0.13%	0.66%	0.26%	0.52%	0.26%	0.19%	0.91%	1.14%	0.0%	0.79%	0.10%	0.0%	0.0%	0.45%	0.15%	0.0%	0.30%	0.29%	1.49%	0.33%	0.0%	0.15%	0.25%	0.25%	0.19%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	84	0	2	1	2	2	2	0	3	1	5	3	2	1	3	2	4	0	1	11	4	0	1	4	1	3	2	3	0	3	1	4	3	1	2	7					
		0.32%	0.0%	0.17%	0.09%	0.21%	0.29%	0.24%	0.0%	0.31%	0.12%	0.65%	0.50%	0.26%	0.08%	0.39%	0.19%	0.52%	0.0%	0.72%	0.58%	0.41%	0.0%	0.25%	1.83%	0.15%	0.48%	0.20%	0.29%	0.0%	1.01%	0.22%	0.30%	0.25%	0.12%	0.39%	3.70%					
32	"15. ""Партия СЛОН"""	73	1	0	2	4	1	0	1	2	0	0	0	1	0	4	2	2	2	0	35	1	0	2	0	2	0	2	0	0	2	2	1	0	4	0	0					
		0.28%	0.83%	0.0%	0.18%	0.43%	0.14%	0.0%	0.14%	0.20%	0.0%	0.0%	0.0%	0.13%	0.0%	0.52%	0.19%	0.26%	1.14%	0.0%	1.84%	0.10%	0.0%	0.51%	0.0%	0.31%	0.0%	0.20%	0.0%	0.0%	0.67%	0.44%	0.07%	0.0%	0.51%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1621	1	68	70	70	46	70	38	71	35	39	53	41	79	45	53	61	12	8	37	52	41	18	16	57	51	106	90	1	11	48	113	56	38	16	10					
		6.34%	0.83%	5.83%	6.32%	7.56%	6.73%	8.58%	5.67%	7.39%	4.41%	5.07%	8.84%	5.40%	6.85%	5.90%	5.24%	8.01%	6.85%	5.83%	1.95%	5.33%	6.37%	4.67%	7.33%	8.86%	8.17%	10.70%	8.88%	1.49%	3.70%	10.73%	8.63%	4.69%	4.85%	3.19%	5.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	132	0	3	11	4	1	5	0	4	1	7	5	3	2	2	3	4	3	0	19	6	2	2	4	4	0	7	6	3	2	4	2	2	7	4	0					
		0.51%	0.0%	0.25%	0.99%	0.43%	0.14%	0.61%	0.0%	0.41%	0.12%	0.91%	0.83%	0.39%	0.17%	0.26%	0.29%	0.52%	1.71%	0.0%	1.00%	0.61%	0.31%	0.51%	1.83%	0.62%	0.0%	0.70%	0.59%	4.47%	0.67%	0.89%	0.15%	0.16%	0.89%	0.79%	0.0%					
35	"18. ""ЛДПР"""	4117	17	230	189	98	80	108	71	158	166	126	79	114	158	91	192	114	31	27	442	187	96	50	24	85	104	157	166	9	48	96	198	172	139	66	29					
		16.12%	14.16%	19.72%	17.08%	10.59%	11.71%	13.25%	10.59%	16.45%	20.93%	16.38%	13.18%	15.03%	13.71%	11.94%	18.99%	14.98%	17.71%	19.70%	23.32%	19.19%	14.93%	12.98%	11.00%	13.21%	16.66%	15.85%	16.38%	13.43%	16.16%	21.47%	15.13%	14.42%	17.77%	13.17%	15.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	431	0	26	17	10	11	11	12	25	11	9	14	10	21	10	12	28	2	1	17	21	14	7	0	15	10	15	25	3	4	13	25	15	8	9	0					
		1.68%	0.0%	2.22%	1.53%	1.08%	1.61%	1.34%	1.79%	2.60%	1.38%	1.17%	2.33%	1.31%	1.82%	1.31%	1.18%	3.67%	1.14%	0.72%	0.89%	2.15%	2.17%	1.81%	0.0%	2.33%	1.60%	1.51%	2.46%	4.47%	1.34%	2.90%	1.91%	1.25%	1.02%	1.79%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	9605	44	520	451	418	304	343	269	433	326	319	233	352	508	329	377	276	59	39	465	379	245	176	80	249	223	348	321	20	107	118	370	401	284	176	43					
		37.62%	36.66%	44.59%	40.77%	45.18%	44.50%	42.08%	40.14%	45.10%	41.10%	41.48%	38.89%	46.43%	44.09%	43.17%	37.28%	36.26%	33.71%	28.46%	24.53%	38.91%	38.10%	45.71%	36.69%	38.72%	35.73%	35.15%	31.68%	29.85%	36.02%	26.39%	28.28%	33.64%	36.31%	35.12%	22.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	53	0	0	2	0	0	1	2	0	0	2	1	2	3	3	4	0	2	0	12	4	2	3	1	1	1	2	0	0	0	1	1	2	0	1	0					
		0.20%	0.0%	0.0%	0.18%	0.0%	0.0%	0.12%	0.29%	0.0%	0.0%	0.26%	0.16%	0.26%	0.26%	0.39%	0.39%	0.0%	1.14%	0.0%	0.63%	0.41%	0.31%	0.77%	0.45%	0.15%	0.16%	0.20%	0.0%	0.0%	0.0%	0.22%	0.07%	0.16%	0.0%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	66	0	4	5	2	1	0	1	3	3	3	2	3	2	3	4	2	0	0	8	1	1	0	2	2	3	0	4	0	0	2	2	2	1	0	0					
		0.25%	0.0%	0.34%	0.45%	0.21%	0.14%	0.0%	0.14%	0.31%	0.37%	0.39%	0.33%	0.39%	0.17%	0.39%	0.39%	0.26%	0.0%	0.0%	0.42%	0.10%	0.15%	0.0%	0.91%	0.31%	0.48%	0.0%	0.39%	0.0%	0.0%	0.44%	0.15%	0.16%	0.12%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3097	10	87	144	146	102	119	128	79	81	105	84	87	152	118	141	91	9	13	76	118	87	46	27	71	72	109	101	9	35	57	208	180	94	77	34					
		12.13%	8.33%	7.46%	13.01%	15.78%	14.93%	14.60%	19.10%	8.22%	10.21%	13.65%	14.02%	11.47%	13.19%	15.48%	13.94%	11.95%	5.14%	9.48%	4.01%	12.11%	13.53%	11.94%	12.38%	11.04%	11.53%	11.01%	9.97%	13.43%	11.78%	12.75%	15.90%	15.10%	12.02%	15.36%	17.98%					
																																										
41	Против всех	1048	5	49	34	38	24	30	21	24	38	26	18	32	44	25	32	60	5	6	180	35	26	10	3	20	26	26	28	0	8	23	44	27	40	29	12					
		4.10%	4.16%	4.20%	3.07%	4.10%	3.51%	3.68%	3.13%	2.5%	4.79%	3.38%	3.00%	4.22%	3.81%	3.28%	3.16%	7.88%	2.85%	4.37%	9.49%	3.59%	4.04%	2.59%	1.37%	3.11%	4.16%	2.62%	2.76%	0.0%	2.69%	5.14%	3.36%	2.26%	5.11%	5.78%	6.34%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
