17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	228	2	0	1	10	4	2	12	8	1	1	2	4	1	2	0	7	9	13	1	20	3	0	3	9	1	7	0	5	2	7	1	1	10	17	13	2	1	15	6	7	7	4	4	1	2					
		1.03%	0.47%	0.00%	2.04%	1.42%	1.89%	1.44%	0.94%	0.86%	0.90%	0.61%	1.80%	0.92%	1.54%	0.80%	0.00%	0.61%	0.54%	1.15%	0.23%	1.59%	0.96%	0.00%	0.48%	1.38%	1.27%	0.78%	0.00%	2.39%	1.25%	1.32%	1.10%	0.85%	1.13%	1.01%	1.93%	0.73%	0.46%	1.28%	2.14%	0.95%	1.18%	1.61%	1.52%	0.58%	1.54%					
19	Жириновский Владимир Вольфович	3550	102	27	17	110	17	42	169	152	13	10	25	57	1	44	11	185	208	139	72	183	70	24	100	138	24	161	33	31	41	116	20	18	147	308	124	49	34	165	26	79	80	57	51	25	45					
		16.08%	23.78%	25.96%	34.69%	15.67%	8.02%	30.22%	13.27%	16.26%	11.71%	6.13%	22.52%	13.16%	1.54%	17.67%	18.97%	16.06%	12.40%	12.33%	16.55%	14.59%	22.29%	10.67%	16.16%	21.20%	30.38%	17.85%	18.97%	14.83%	25.63%	21.93%	21.98%	15.38%	16.61%	18.38%	18.40%	17.88%	15.67%	14.11%	9.25%	10.68%	13.45%	22.89%	19.39%	14.45%	34.62%					
20	Зюганов Геннадий Андреевич	4347	109	21	12	127	39	27	303	168	17	39	13	116	10	53	4	186	322	227	107	312	53	66	138	125	9	207	27	40	28	73	19	34	209	255	117	31	24	281	37	144	118	13	20	41	26					
		19.69%	25.41%	20.19%	24.49%	18.09%	18.40%	19.42%	23.78%	17.97%	15.32%	23.93%	11.71%	26.79%	15.38%	21.29%	6.90%	16.15%	19.20%	20.14%	24.60%	24.88%	16.88%	29.33%	22.29%	19.20%	11.39%	22.95%	15.52%	19.14%	17.50%	13.80%	20.88%	29.06%	23.62%	15.21%	17.36%	11.31%	11.06%	24.04%	13.17%	19.46%	19.83%	5.22%	7.60%	23.70%	20.00%					
21	Медведев Дмитрий Анатольевич	13664	212	51	19	447	145	67	772	596	78	110	70	256	53	148	42	754	1112	733	250	717	186	134	369	373	42	507	113	128	89	326	51	64	509	1074	412	190	156	693	207	505	382	175	184	106	57					
		61.90%	49.42%	49.04%	38.78%	63.68%	68.40%	48.20%	60.60%	63.74%	70.27%	67.48%	63.06%	59.12%	81.54%	59.44%	72.41%	65.45%	66.31%	65.04%	57.47%	57.18%	59.24%	59.56%	59.61%	57.30%	53.16%	56.21%	64.94%	61.24%	55.63%	61.63%	56.04%	54.70%	57.51%	64.08%	61.13%	69.34%	71.89%	59.28%	73.67%	68.24%	64.20%	70.28%	69.96%	61.27%	43.85%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
