Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Благовещенская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	152	17	4	7	8	9	6	2	1	9	1	3	2	35	0	3	13	3	3	9	1	4	6	0	1	1	4					
		1.78%	2.34%	2.55%	3.61%	1.12%	1.92%	2.17%	1.35%	1.33%	1.93%	1.00%	5.36%	2.27%	2.76%	0.00%	0.77%	1.94%	0.95%	1.99%	1.53%	0.83%	0.91%	1.58%	0.00%	1.12%	1.69%	2.17%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	2	1	0	1	10	1	0	0	5	0	0	0	9	3	0	2	2	1	2	0	0	2	0	0	0	0					
		0.48%	0.28%	0.64%	0.00%	0.14%	2.14%	0.36%	0.00%	0.00%	1.07%	0.00%	0.00%	0.00%	0.71%	1.01%	0.00%	0.30%	0.63%	0.66%	0.34%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	24	2	1	2	0	8	1	0	0	0	0	0	0	2	0	2	0	1	0	1	0	0	0	0	0	2	2					
		0.28%	0.28%	0.64%	1.03%	0.00%	1.71%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.51%	0.00%	0.32%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	3.39%	1.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	863	92	2	26	95	10	12	12	1	77	20	17	14	154	11	17	44	30	14	83	8	38	53	3	15	3	12					
		10.08%	12.65%	1.27%	13.40%	13.29%	2.14%	4.33%	8.11%	1.33%	16.52%	20.00%	30.36%	15.91%	12.15%	3.72%	4.34%	6.57%	9.49%	9.27%	14.12%	6.67%	8.68%	13.95%	2.16%	16.85%	5.08%	6.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	72	5	1	3	15	4	4	7	1	3	1	0	0	16	3	1	1	1	3	2	0	1	0	0	0	0	0					
		0.84%	0.69%	0.64%	1.55%	2.10%	0.85%	1.44%	4.73%	1.33%	0.64%	1.00%	0.00%	0.00%	1.26%	1.01%	0.26%	0.15%	0.32%	1.99%	0.34%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	1	0	1	3	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.12%	0.00%	0.64%	0.00%	0.14%	0.64%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.15%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	802	91	17	19	70	25	29	9	1	44	4	7	23	152	29	34	47	31	9	36	6	43	30	15	9	10	12					
		9.37%	12.52%	10.83%	9.79%	9.79%	5.34%	10.47%	6.08%	1.33%	9.44%	4.00%	12.50%	26.14%	11.99%	9.80%	8.67%	7.01%	9.81%	5.96%	6.12%	5.00%	9.82%	7.89%	10.79%	10.11%	16.95%	6.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	277	31	0	12	32	13	11	3	5	13	1	0	5	42	12	10	28	2	3	14	1	11	9	2	3	6	8					
		3.24%	4.26%	0.00%	6.19%	4.48%	2.78%	3.97%	2.03%	6.67%	2.79%	1.00%	0.00%	5.68%	3.31%	4.05%	2.55%	4.18%	0.63%	1.99%	2.38%	0.83%	2.51%	2.37%	1.44%	3.37%	10.17%	4.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	3	1	4	1	10	1	1	1	1	0	2	1	13	2	1	5	2	0	3	0	2	1	1	0	3	3					
		0.72%	0.41%	0.64%	2.06%	0.14%	2.14%	0.36%	0.68%	1.33%	0.21%	0.00%	3.57%	1.14%	1.03%	0.68%	0.26%	0.75%	0.63%	0.00%	0.51%	0.00%	0.46%	0.26%	0.72%	0.00%	5.08%	1.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6021	468	126	117	487	291	210	111	64	309	72	27	41	826	230	318	516	242	113	422	103	329	277	91	59	34	138					
		70.34%	64.37%	80.25%	60.31%	68.11%	62.18%	75.81%	75.00%	85.33%	66.31%	72.00%	48.21%	46.59%	65.19%	77.70%	81.12%	77.01%	76.58%	74.83%	71.77%	85.83%	75.11%	72.89%	65.47%	66.29%	57.63%	75.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	2	1	1	0	6	0	1	1	1	0	0	0	8	2	0	2	0	2	3	0	5	0	1	0	0	1					
		0.43%	0.28%	0.64%	0.52%	0.00%	1.28%	0.00%	0.68%	1.33%	0.21%	0.00%	0.00%	0.00%	0.63%	0.68%	0.00%	0.30%	0.00%	1.32%	0.51%	0.00%	1.14%	0.00%	0.72%	0.00%	0.00%	0.54%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
