Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Шарыповская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №2286					
		0.93%	1.23%	1.19%	0.70%	1.35%	0.41%	0.93%	0.68%	1.14%	0.97%	1.27%	1.06%	0.96%	1.30%	1.10%	0.81%	0.32%	1.35%	0.91%	0.58%	0.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4271	326	219	289	221	318	257	252	184	302	265	287	103	140	127	162	141	119	223	282	54					
		24.35%	30.81%	29.05%	25.37%	22.99%	26.24%	23.80%	24.49%	26.21%	24.43%	25.85%	27.70%	19.85%	20.17%	20.03%	21.95%	22.42%	20.07%	22.46%	23.34%	17.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	346	31	17	19	17	24	15	28	12	21	25	25	6	24	10	15	9	10	18	18	2					
		1.97%	2.93%	2.25%	1.67%	1.77%	1.98%	1.39%	2.72%	1.71%	1.70%	2.44%	2.41%	1.16%	3.46%	1.58%	2.03%	1.43%	1.69%	1.81%	1.49%	0.66%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6161	310	232	418	301	376	381	370	234	424	323	317	244	247	255	249	247	240	392	452	149					
		35.12%	29.30%	30.77%	36.70%	31.32%	31.02%	35.28%	35.96%	33.33%	34.30%	31.51%	30.60%	47.01%	35.59%	40.22%	33.74%	39.27%	40.47%	39.48%	37.42%	49.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	80	5	1	3	3	5	9	7	1	6	3	9	1	6	4	5	1	0	4	6	1					
		0.46%	0.47%	0.13%	0.26%	0.31%	0.41%	0.83%	0.68%	0.14%	0.49%	0.29%	0.87%	0.19%	0.86%	0.63%	0.68%	0.16%	0.00%	0.40%	0.50%	0.33%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
