Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
"Наименование Избирательной комиссии:    Красноярск, Центральная"																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1550	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	804	16	20	19	17	29	25	25	12	21	40	24	15	40	26	25	27	35	49	21	23	14	17	13	37	35	26	34	32	25	50	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1104	44	24	15	32	64	35	7	18	32	118	107	62	50	56	69	34	12	34	28	13	10	25	14	20	14	10	20	20	16	13	88					
14	Число погашенных неиспользованных открепительных удостоверений	746	34	30	31	33	21	25	25	38	29	10	26	35	10	24	25	23	15	1	29	27	36	33	37	13	15	24	16	18	25	0	38					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	1	1	1	0	0	1	0	0	0	0	1	2	1	0	0	2	5	1	0	1	0	2	2	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	657	26	20	14	24	31	43	31	10	21	22	38	13	21	29	31	19	17	38	38	21	23	11	17	18	8	5	19	15	3	19	12					
		2.64%	3.01%	2.20%	2.08%	2.89%	2.70%	4.13%	3.50%	2.44%	2.64%	1.95%	3.02%	2.17%	2.63%	2.33%	3.10%	3.01%	2.33%	3.45%	3.37%	2.21%	3.78%	1.59%	2.95%	2.86%	1.60%	1.04%	1.90%	1.60%	0.92%	3.68%	2.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	421	14	16	10	14	24	25	16	7	15	27	29	15	16	19	17	20	16	21	9	18	9	10	4	8	1	4	13	6	2	9	7					
		1.69%	1.62%	1.76%	1.49%	1.68%	2.09%	2.40%	1.81%	1.71%	1.88%	2.39%	2.30%	2.50%	2.01%	1.52%	1.70%	3.16%	2.19%	1.91%	0.80%	1.90%	1.48%	1.45%	0.69%	1.27%	0.20%	0.83%	1.30%	0.64%	0.62%	1.74%	1.54%					
20	3.Политическая партия «Демократическая партия России»	47	2	2	2	1	2	1	0	0	1	3	2	3	3	4	0	1	2	1	3	3	1	2	4	1	0	0	0	0	1	2	0					
		0.19%	0.23%	0.22%	0.30%	0.12%	0.17%	0.10%	0.00%	0.00%	0.13%	0.27%	0.16%	0.50%	0.38%	0.32%	0.00%	0.16%	0.27%	0.09%	0.27%	0.32%	0.16%	0.29%	0.69%	0.16%	0.00%	0.00%	0.00%	0.00%	0.31%	0.39%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3464	155	143	92	116	174	161	131	62	90	157	225	83	95	262	217	119	107	154	150	106	71	84	62	44	39	32	110	110	22	37	54					
		13.94%	17.94%	15.73%	13.69%	13.96%	15.17%	15.47%	14.80%	15.16%	11.31%	13.92%	17.87%	13.83%	11.92%	21.03%	21.72%	18.83%	14.66%	13.97%	13.30%	11.17%	11.68%	12.17%	10.75%	6.98%	7.78%	6.63%	11.01%	11.74%	6.77%	7.16%	11.87%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	531	16	20	25	26	19	34	31	10	20	17	38	10	26	26	25	19	13	17	17	27	24	5	9	10	11	4	11	6	1	4	10					
		2.14%	1.85%	2.20%	3.72%	3.13%	1.66%	3.27%	3.50%	2.44%	2.51%	1.51%	3.02%	1.67%	3.26%	2.09%	2.50%	3.01%	1.78%	1.54%	1.51%	2.85%	3.95%	0.72%	1.56%	1.59%	2.20%	0.83%	1.10%	0.64%	0.31%	0.77%	2.20%					
23	6.Политическая партия «Партия социальной справедливости»	60	2	0	2	2	0	4	0	0	3	0	5	2	2	4	4	1	3	2	2	3	3	2	0	1	1	1	3	0	2	5	1					
		0.24%	0.23%	0.00%	0.30%	0.24%	0.00%	0.38%	0.00%	0.00%	0.38%	0.00%	0.40%	0.33%	0.25%	0.32%	0.40%	0.16%	0.41%	0.18%	0.18%	0.32%	0.49%	0.29%	0.00%	0.16%	0.20%	0.21%	0.30%	0.00%	0.62%	0.97%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	1911	47	66	36	57	78	58	60	33	70	70	80	54	96	86	49	40	34	62	92	103	65	68	61	52	60	47	86	86	26	51	38					
		7.69%	5.44%	7.26%	5.36%	6.86%	6.80%	5.57%	6.78%	8.07%	8.79%	6.21%	6.35%	9.00%	12.05%	6.90%	4.90%	6.33%	4.66%	5.63%	8.16%	10.85%	10.69%	9.86%	10.57%	8.25%	11.98%	9.73%	8.61%	9.18%	8.00%	9.86%	8.35%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2404	89	110	102	80	120	130	127	52	84	109	98	64	72	134	98	67	52	84	107	79	66	67	61	49	28	38	88	72	14	19	44					
		9.68%	10.30%	12.10%	15.18%	9.63%	10.46%	12.49%	14.35%	12.71%	10.55%	9.66%	7.78%	10.67%	9.03%	10.75%	9.81%	10.60%	7.12%	7.62%	9.49%	8.32%	10.86%	9.71%	10.57%	7.78%	5.59%	7.87%	8.81%	7.68%	4.31%	3.68%	9.67%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	269	12	17	11	16	12	11	9	4	8	10	18	6	9	18	24	5	2	8	5	6	3	5	3	6	7	3	9	7	4	5	6					
		1.08%	1.39%	1.87%	1.64%	1.93%	1.05%	1.06%	1.02%	0.98%	1.01%	0.89%	1.43%	1.00%	1.13%	1.44%	2.40%	0.79%	0.27%	0.73%	0.44%	0.63%	0.49%	0.72%	0.52%	0.95%	1.40%	0.62%	0.90%	0.75%	1.23%	0.97%	1.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14243	476	485	356	463	650	533	449	211	460	676	675	338	415	620	502	320	454	670	676	545	322	419	335	424	338	339	619	620	242	351	260					
		57.33%	55.09%	53.36%	52.98%	55.72%	56.67%	51.20%	50.73%	51.59%	57.79%	59.93%	53.61%	56.33%	52.07%	49.76%	50.25%	50.63%	62.19%	60.80%	59.93%	57.43%	52.96%	60.72%	58.06%	67.30%	67.47%	70.19%	61.96%	66.17%	74.46%	67.89%	57.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	504	13	16	16	23	19	27	20	11	15	37	39	7	16	26	24	9	28	27	17	19	10	10	9	10	2	4	23	6	2	7	12					
		2.03%	1.50%	1.76%	2.38%	2.77%	1.66%	2.59%	2.26%	2.69%	1.88%	3.28%	3.10%	1.17%	2.01%	2.09%	2.40%	1.42%	3.84%	2.45%	1.51%	2.00%	1.64%	1.45%	1.56%	1.59%	0.40%	0.83%	2.30%	0.64%	0.62%	1.35%	2.64%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
