Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Кизнерская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236					
		0.85%	1.16%	0.83%	0.61%	0.0%	2.08%	0.84%	0.78%	1.18%	0.71%	0.94%	0.67%	0.59%	2.01%	0.88%	0.48%	0.0%	0.28%	0.0%	0.57%	0.41%	0.57%	0.56%	3.28%	0.0%	0.29%	0.0%	0.75%	0.0%	0.60%	1.02%	0.70%	0.22%	1.03%	1.94%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	149	20	20	7	3	4	12	11	7	4	9	3	1	5	2	3	1	2	0	6	2	2	0	5	0	2	2	1	1	1	0	0	4	4	2	3	0					
		1.31%	2.91%	3.32%	1.44%	2.17%	0.69%	2.02%	2.15%	1.38%	1.43%	2.12%	0.67%	0.59%	1.25%	0.58%	1.44%	0.68%	0.57%	0.0%	1.73%	0.82%	1.14%	0.0%	1.36%	0.0%	0.59%	0.55%	0.75%	0.84%	0.60%	0.0%	0.0%	0.91%	1.03%	1.29%	3.65%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	73	7	5	4	0	6	9	4	5	2	3	5	3	2	3	2	3	0	0	1	1	0	0	0	0	0	3	0	0	3	0	1	0	0	1	0	0					
		0.64%	1.02%	0.83%	0.82%	0.0%	1.04%	1.51%	0.78%	0.98%	0.71%	0.70%	1.11%	1.79%	0.50%	0.88%	0.96%	2.05%	0.0%	0.0%	0.28%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	1.81%	0.0%	0.70%	0.0%	0.0%	0.64%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	43	3	1	4	3	0	2	2	4	1	1	1	0	4	3	1	0	0	3	0	0	0	0	1	2	1	1	1	0	0	2	0	1	1	0	0	0					
		0.38%	0.43%	0.16%	0.82%	2.17%	0.0%	0.33%	0.39%	0.78%	0.35%	0.23%	0.22%	0.0%	1.00%	0.88%	0.48%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.27%	3.12%	0.29%	0.27%	0.75%	0.0%	0.0%	1.02%	0.0%	0.22%	0.25%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	2	1	1	0	1	1	1	2	0	1	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0					
		0.16%	0.29%	0.16%	0.20%	0.0%	0.17%	0.16%	0.19%	0.39%	0.0%	0.23%	0.0%	0.0%	0.50%	0.29%	0.48%	0.0%	0.0%	0.0%	0.28%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.22%	0.0%	0.64%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	0	0	3	0	10	2	7	3	0	2	2	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0					
		0.34%	0.0%	0.0%	0.61%	0.0%	1.73%	0.33%	1.37%	0.59%	0.0%	0.47%	0.44%	0.59%	0.75%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.51%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	1	2	0	0	0	2	2	1	1	0	2	1	0	1	0	2	3	0	0	1	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	1					
		0.22%	0.14%	0.33%	0.0%	0.0%	0.0%	0.33%	0.39%	0.19%	0.35%	0.0%	0.44%	0.59%	0.0%	0.29%	0.0%	1.36%	0.86%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.29%	0.27%	0.0%	0.0%	1.21%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.46%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	2	4	0	0	0	1	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2					
		0.15%	0.29%	0.66%	0.0%	0.0%	0.0%	0.16%	0.0%	0.39%	0.0%	0.0%	0.22%	1.19%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.93%					
27	"10. ""Аграрная партия России"""	550	32	12	9	3	5	27	21	18	12	20	24	15	10	15	8	18	17	9	7	30	3	20	25	1	18	39	18	0	21	11	7	19	36	14	6	0					
		4.87%	4.66%	1.99%	1.85%	2.17%	0.86%	4.54%	4.11%	3.55%	4.31%	4.72%	5.36%	8.98%	2.51%	4.42%	3.84%	12.32%	4.92%	2.55%	2.02%	12.44%	1.71%	11.36%	6.84%	1.56%	5.34%	10.80%	13.53%	0.0%	12.72%	5.61%	4.92%	4.36%	9.27%	9.09%	7.31%	0.0%					
28	"11. ""Истинные патриоты России"""	9	1	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.07%	0.14%	0.16%	0.0%	0.0%	0.0%	0.33%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	59	3	3	4	0	2	2	4	6	0	0	0	6	0	1	4	0	1	1	4	4	1	3	3	0	1	0	1	0	1	1	0	0	1	0	1	1					
		0.52%	0.43%	0.49%	0.82%	0.0%	0.34%	0.33%	0.78%	1.18%	0.0%	0.0%	0.0%	3.59%	0.0%	0.29%	1.92%	0.0%	0.28%	0.28%	1.15%	1.65%	0.57%	1.70%	0.82%	0.0%	0.29%	0.0%	0.75%	0.0%	0.60%	0.51%	0.0%	0.0%	0.25%	0.0%	1.21%	0.46%					
30	"13. ""Демократическая партия России"""	23	3	1	3	0	1	0	1	1	0	0	0	2	2	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	2	1					
		0.20%	0.43%	0.16%	0.61%	0.0%	0.17%	0.0%	0.19%	0.19%	0.0%	0.0%	0.0%	1.19%	0.50%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.27%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	2.43%	0.46%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	1	1	2	3	1	1	2	1	1	1	0	2	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.18%	0.0%	0.16%	0.20%	1.44%	0.52%	0.16%	0.19%	0.39%	0.35%	0.23%	0.22%	0.0%	0.50%	0.29%	0.96%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.04%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.48%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	280	33	17	14	6	25	18	12	20	12	8	4	1	9	17	5	1	3	8	11	3	1	4	15	0	6	5	1	1	1	1	1	6	3	2	1	5					
		2.47%	4.81%	2.82%	2.88%	4.34%	4.34%	3.03%	2.35%	3.94%	4.31%	1.89%	0.89%	0.59%	2.26%	5.01%	2.40%	0.68%	0.86%	2.27%	3.18%	1.24%	0.57%	2.27%	4.10%	0.0%	1.78%	1.38%	0.75%	0.84%	0.60%	0.51%	0.70%	1.37%	0.77%	1.29%	1.21%	2.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	1	4	1	0	3	2	0	0	2	1	1	0	2	0	0	2	3	1	1	1	0	1	2	0	1	5	1	0	0	0	1	1	1	0	0	0					
		0.33%	0.14%	0.66%	0.20%	0.0%	0.52%	0.33%	0.0%	0.0%	0.71%	0.23%	0.22%	0.0%	0.50%	0.0%	0.0%	1.36%	0.86%	0.28%	0.28%	0.41%	0.0%	0.56%	0.54%	0.0%	0.29%	1.38%	0.75%	0.0%	0.0%	0.0%	0.70%	0.22%	0.25%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	815	60	40	30	17	93	62	41	52	39	30	30	17	29	18	8	3	16	18	31	26	9	10	25	3	14	12	8	7	6	9	3	27	10	3	4	5					
		7.21%	8.74%	6.65%	6.18%	12.31%	16.14%	10.43%	8.03%	10.25%	14.02%	7.09%	6.71%	10.17%	7.28%	5.30%	3.84%	2.05%	4.63%	5.11%	8.98%	10.78%	5.14%	5.68%	6.84%	4.68%	4.15%	3.32%	6.01%	5.88%	3.63%	4.59%	2.11%	6.20%	2.57%	1.94%	4.87%	2.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	143	11	7	12	0	5	6	14	13	1	6	6	2	3	7	4	1	2	0	3	5	0	2	13	2	1	2	2	0	1	2	3	3	1	0	2	1					
		1.26%	1.60%	1.16%	2.47%	0.0%	0.86%	1.01%	2.74%	2.56%	0.35%	1.41%	1.34%	1.19%	0.75%	2.06%	1.92%	0.68%	0.57%	0.0%	0.86%	2.07%	0.0%	1.13%	3.56%	3.12%	0.29%	0.55%	1.50%	0.0%	0.60%	1.02%	2.11%	0.68%	0.25%	0.0%	2.43%	0.46%					
37	"20. ""Политическая партия ""Единая Россия"""	7446	405	381	308	91	330	348	313	295	169	299	303	107	260	209	136	95	274	268	212	134	141	109	211	54	262	267	82	101	107	141	112	314	297	105	34	172					
		65.94%	59.03%	63.39%	63.50%	65.94%	57.29%	58.58%	61.37%	58.18%	60.79%	70.68%	67.78%	64.07%	65.32%	61.65%	65.38%	65.06%	79.42%	76.13%	61.44%	55.60%	80.57%	61.93%	57.80%	84.37%	77.74%	73.96%	61.65%	84.87%	64.84%	71.93%	78.87%	72.18%	76.54%	68.18%	41.46%	80.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	3	1	0	1	3	1	0	1	1	2	0	1	1	2	0	2	0	1	3	1	1	2	0	1	1	0	0	1	2	1	2	0	1	0	1					
		0.33%	0.14%	0.49%	0.20%	0.0%	0.17%	0.50%	0.19%	0.0%	0.35%	0.23%	0.44%	0.0%	0.25%	0.29%	0.96%	0.0%	0.57%	0.0%	0.28%	1.24%	0.57%	0.56%	0.54%	0.0%	0.29%	0.27%	0.0%	0.0%	0.60%	1.02%	0.70%	0.45%	0.0%	0.64%	0.0%	0.46%					
39	"22. ""Развитие предпринимательства"""	10	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.08%	0.29%	0.0%	0.20%	0.72%	0.17%	0.16%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	878	69	58	59	5	25	49	46	44	17	22	41	4	26	39	21	11	4	39	44	20	9	16	24	2	17	12	3	2	15	14	9	40	17	11	27	17					
		7.77%	10.05%	9.65%	12.16%	3.62%	4.34%	8.24%	9.01%	8.67%	6.11%	5.20%	9.17%	2.39%	6.53%	11.50%	10.09%	7.53%	1.15%	11.07%	12.75%	8.29%	5.14%	9.09%	6.57%	3.12%	5.04%	3.32%	2.25%	1.68%	9.09%	7.14%	6.33%	9.19%	4.38%	7.14%	32.92%	7.98%					
																																											
41	Против всех	231	13	24	12	0	34	16	11	17	4	8	8	0	12	2	0	4	2	1	13	4	4	3	6	0	7	4	2	2	1	1	1	6	1	0	2	6					
		2.04%	1.89%	3.99%	2.47%	0.0%	5.90%	2.69%	2.15%	3.35%	1.43%	1.89%	1.78%	0.0%	3.01%	0.58%	0.0%	2.73%	0.57%	0.28%	3.76%	1.65%	2.28%	1.70%	1.64%	0.0%	2.07%	1.10%	1.50%	1.68%	0.60%	0.51%	0.70%	1.37%	0.25%	0.0%	2.43%	2.81%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
